dataset,arm,permuted,seed,fold,auprc,kappa,n_test
sweep_42080,mean_impute,0,0,0,0.5601069986835607,72293.0,20000
sweep_42080,mean_indicator,0,0,0,0.5694553781635672,72293.0,20000
sweep_42080,mask_interaction,0,0,0,0.5694604519794086,72293.0,20000
sweep_42080,histgb_native,0,0,0,0.6592449868420895,72293.0,20000
sweep_42080,pattern_submodels,0,0,0,0.5623123892180752,72293.0,20000
sweep_42080,ours,0,0,0,0.5616586884401076,72293.0,20000
sweep_42080,ours_projected,0,0,0,0.5616586884401076,72293.0,20000
sweep_42080,exact_submodels,0,0,0,0.5690665246282833,72293.0,20000
sweep_42080,exact_cv,0,0,0,0.5690665246282833,72293.0,20000
sweep_42080,family_cv,0,0,0,0.5690665246282833,72293.0,20000
sweep_42080,mean_indicator,1,0,0,0.5600771893614465,72293.0,20000
sweep_42080,mask_interaction,1,0,0,0.5601224384440174,72293.0,20000
sweep_42080,ours,1,0,0,0.5610596509224228,72293.0,20000
sweep_42080,exact_submodels,1,0,0,0.5584303202526941,72293.0,20000
sweep_42080,mean_impute,1,0,0,0.5602314464875167,72293.0,20000
sweep_42080,mean_impute,0,0,1,0.5649887210392763,72318.0,20000
sweep_42080,mean_indicator,0,0,1,0.571563294324376,72318.0,20000
sweep_42080,mask_interaction,0,0,1,0.5715578578174225,72318.0,20000
sweep_42080,histgb_native,0,0,1,0.6585497600252549,72318.0,20000
sweep_42080,pattern_submodels,0,0,1,0.5663775331737388,72318.0,20000
sweep_42080,ours,0,0,1,0.5657824571130381,72318.0,20000
sweep_42080,ours_projected,0,0,1,0.5657824571130381,72318.0,20000
sweep_42080,exact_submodels,0,0,1,0.5732545910777302,72318.0,20000
sweep_42080,exact_cv,0,0,1,0.5732772444977401,72318.0,20000
sweep_42080,family_cv,0,0,1,0.5732772444977401,72318.0,20000
sweep_42080,mean_indicator,1,0,1,0.5664359290912333,72318.0,20000
sweep_42080,mask_interaction,1,0,1,0.5664369493382806,72318.0,20000
sweep_42080,ours,1,0,1,0.5657211640328148,72318.0,20000
sweep_42080,exact_submodels,1,0,1,0.5637711154430876,72318.0,20000
sweep_42080,mean_impute,1,0,1,0.566802626281048,72318.0,20000
sweep_42080,mean_impute,0,0,2,0.5607289608550492,72314.0,20000
sweep_42080,mean_indicator,0,0,2,0.5679137984984892,72314.0,20000
sweep_42080,mask_interaction,0,0,2,0.5674420003315757,72314.0,20000
sweep_42080,histgb_native,0,0,2,0.6544687407655685,72314.0,20000
sweep_42080,pattern_submodels,0,0,2,0.5617432294988703,72314.0,20000
sweep_42080,ours,0,0,2,0.5612729669903058,72314.0,20000
sweep_42080,ours_projected,0,0,2,0.5612800610182955,72314.0,20000
sweep_42080,exact_submodels,0,0,2,0.5704935931042456,72314.0,20000
sweep_42080,exact_cv,0,0,2,0.570562354952215,72314.0,20000
sweep_42080,family_cv,0,0,2,0.570562354952215,72314.0,20000
sweep_42080,mean_indicator,1,0,2,0.5601347883544006,72314.0,20000
sweep_42080,mask_interaction,1,0,2,0.5598507432799049,72314.0,20000
sweep_42080,ours,1,0,2,0.5604690044692104,72314.0,20000
sweep_42080,exact_submodels,1,0,2,0.5556468453936994,72314.0,20000
sweep_42080,mean_impute,1,0,2,0.5602937806004638,72314.0,20000
sweep_42080,mean_impute,0,0,3,0.5581383912225188,72358.0,20000
sweep_42080,mean_indicator,0,0,3,0.5629679303174531,72358.0,20000
sweep_42080,mask_interaction,0,0,3,0.5629732533214962,72358.0,20000
sweep_42080,histgb_native,0,0,3,0.6564471954261127,72358.0,20000
sweep_42080,pattern_submodels,0,0,3,0.558914879019939,72358.0,20000
sweep_42080,ours,0,0,3,0.5586225574462345,72358.0,20000
sweep_42080,ours_projected,0,0,3,0.5586225574462345,72358.0,20000
sweep_42080,exact_submodels,0,0,3,0.5634241540743761,72358.0,20000
sweep_42080,exact_cv,0,0,3,0.5634241540743761,72358.0,20000
sweep_42080,family_cv,0,0,3,0.5634241540743761,72358.0,20000
sweep_42080,mean_indicator,1,0,3,0.5562647199959248,72358.0,20000
sweep_42080,mask_interaction,1,0,3,0.5565249248463582,72358.0,20000
sweep_42080,ours,1,0,3,0.5582340645460238,72358.0,20000
sweep_42080,exact_submodels,1,0,3,0.5538949518261673,72358.0,20000
sweep_42080,mean_impute,1,0,3,0.5574565294842703,72358.0,20000
sweep_42080,mean_impute,0,0,4,0.5592092623826888,72294.0,20000
sweep_42080,mean_indicator,0,0,4,0.5634600468324493,72294.0,20000
sweep_42080,mask_interaction,0,0,4,0.5633062289308106,72294.0,20000
sweep_42080,histgb_native,0,0,4,0.6592531383890627,72294.0,20000
sweep_42080,pattern_submodels,0,0,4,0.5593075449679218,72294.0,20000
sweep_42080,ours,0,0,4,0.5589188597132602,72294.0,20000
sweep_42080,ours_projected,0,0,4,0.5589188597132602,72294.0,20000
sweep_42080,exact_submodels,0,0,4,0.5658412241134619,72294.0,20000
sweep_42080,exact_cv,0,0,4,0.565740267817311,72294.0,20000
sweep_42080,family_cv,0,0,4,0.565740267817311,72294.0,20000
sweep_42080,mean_indicator,1,0,4,0.5579345510121865,72294.0,20000
sweep_42080,mask_interaction,1,0,4,0.5575861156885888,72294.0,20000
sweep_42080,ours,1,0,4,0.5583661028386477,72294.0,20000
sweep_42080,exact_submodels,1,0,4,0.5547786446332458,72294.0,20000
sweep_42080,mean_impute,1,0,4,0.5585799409471519,72294.0,20000
sweep_42080,mean_impute,0,1,0,0.559919327667374,72340.0,20000
sweep_42080,mean_indicator,0,1,0,0.5655076735625393,72340.0,20000
sweep_42080,mask_interaction,0,1,0,0.5655062919279469,72340.0,20000
sweep_42080,histgb_native,0,1,0,0.651864018851571,72340.0,20000
sweep_42080,pattern_submodels,0,1,0,0.5601615594688273,72340.0,20000
sweep_42080,ours,0,1,0,0.5596795408517055,72340.0,20000
sweep_42080,ours_projected,0,1,0,0.5596795408517055,72340.0,20000
sweep_42080,exact_submodels,0,1,0,0.5655596979681545,72340.0,20000
sweep_42080,exact_cv,0,1,0,0.5657171098036271,72340.0,20000
sweep_42080,family_cv,0,1,0,0.5657171098036271,72340.0,20000
sweep_42080,mean_indicator,1,1,0,0.5612911381823886,72340.0,20000
sweep_42080,mask_interaction,1,1,0,0.5608942292198873,72340.0,20000
sweep_42080,ours,1,1,0,0.5592085231239932,72340.0,20000
sweep_42080,exact_submodels,1,1,0,0.5615181013143127,72340.0,20000
sweep_42080,mean_impute,1,1,0,0.5600594105177641,72340.0,20000
sweep_42080,mean_impute,0,1,1,0.5567143874278866,72284.0,20000
sweep_42080,mean_indicator,0,1,1,0.5632735919667347,72284.0,20000
sweep_42080,mask_interaction,0,1,1,0.5632762078679665,72284.0,20000
sweep_42080,histgb_native,0,1,1,0.6513980678926572,72284.0,20000
sweep_42080,pattern_submodels,0,1,1,0.5566886202600648,72284.0,20000
sweep_42080,ours,0,1,1,0.5564216777205354,72284.0,20000
sweep_42080,ours_projected,0,1,1,0.5564216777205354,72284.0,20000
sweep_42080,exact_submodels,0,1,1,0.5636942718615607,72284.0,20000
sweep_42080,exact_cv,0,1,1,0.5641918856767574,72284.0,20000
sweep_42080,family_cv,0,1,1,0.5641918856767574,72284.0,20000
sweep_42080,mean_indicator,1,1,1,0.5555794509412606,72284.0,20000
sweep_42080,mask_interaction,1,1,1,0.5554872388277435,72284.0,20000
sweep_42080,ours,1,1,1,0.5560048711347519,72284.0,20000
sweep_42080,exact_submodels,1,1,1,0.5545315541363041,72284.0,20000
sweep_42080,mean_impute,1,1,1,0.5562911454953077,72284.0,20000
sweep_42080,mean_impute,0,1,2,0.5568464350300854,72321.0,20000
sweep_42080,mean_indicator,0,1,2,0.5632789413311834,72321.0,20000
sweep_42080,mask_interaction,0,1,2,0.5632627682467302,72321.0,20000
sweep_42080,histgb_native,0,1,2,0.6607416648275104,72321.0,20000
sweep_42080,pattern_submodels,0,1,2,0.5595220276876847,72321.0,20000
sweep_42080,ours,0,1,2,0.5589685994664545,72321.0,20000
sweep_42080,ours_projected,0,1,2,0.5589685994664545,72321.0,20000
sweep_42080,exact_submodels,0,1,2,0.5660124193656368,72321.0,20000
sweep_42080,exact_cv,0,1,2,0.5660124193656368,72321.0,20000
sweep_42080,family_cv,0,1,2,0.5660124193656368,72321.0,20000
sweep_42080,mean_indicator,1,1,2,0.5565028719940357,72321.0,20000
sweep_42080,mask_interaction,1,1,2,0.5566090859871624,72321.0,20000
sweep_42080,ours,1,1,2,0.5585571040723392,72321.0,20000
sweep_42080,exact_submodels,1,1,2,0.5556959700510953,72321.0,20000
sweep_42080,mean_impute,1,1,2,0.5573415065567928,72321.0,20000
sweep_42080,mean_impute,0,1,3,0.5627610208803808,72289.0,20000
sweep_42080,mean_indicator,0,1,3,0.5710313430679413,72289.0,20000
sweep_42080,mask_interaction,0,1,3,0.5710388867348688,72289.0,20000
sweep_42080,histgb_native,0,1,3,0.6578846462065937,72289.0,20000
sweep_42080,pattern_submodels,0,1,3,0.5654360534318703,72289.0,20000
sweep_42080,ours,0,1,3,0.564870777508089,72289.0,20000
sweep_42080,ours_projected,0,1,3,0.5648871990721223,72289.0,20000
sweep_42080,exact_submodels,0,1,3,0.5729005730566736,72289.0,20000
sweep_42080,exact_cv,0,1,3,0.5728989855798904,72289.0,20000
sweep_42080,family_cv,0,1,3,0.5728989855798904,72289.0,20000
sweep_42080,mean_indicator,1,1,3,0.5629020485078595,72289.0,20000
sweep_42080,mask_interaction,1,1,3,0.5631400904645818,72289.0,20000
sweep_42080,ours,1,1,3,0.5639960026670086,72289.0,20000
sweep_42080,exact_submodels,1,1,3,0.5618369746235906,72289.0,20000
sweep_42080,mean_impute,1,1,3,0.5625742670634358,72289.0,20000
sweep_42080,mean_impute,0,1,4,0.5663336527629559,72343.0,20000
sweep_42080,mean_indicator,0,1,4,0.5714765544371021,72343.0,20000
sweep_42080,mask_interaction,0,1,4,0.571338369207327,72343.0,20000
sweep_42080,histgb_native,0,1,4,0.6635667883415913,72343.0,20000
sweep_42080,pattern_submodels,0,1,4,0.5665405231870346,72343.0,20000
sweep_42080,ours,0,1,4,0.5659706938521494,72343.0,20000
sweep_42080,ours_projected,0,1,4,0.5659706938521494,72343.0,20000
sweep_42080,exact_submodels,0,1,4,0.5739376362742858,72343.0,20000
sweep_42080,exact_cv,0,1,4,0.5739301529820058,72343.0,20000
sweep_42080,family_cv,0,1,4,0.5739301529820058,72343.0,20000
sweep_42080,mean_indicator,1,1,4,0.5652197377583764,72343.0,20000
sweep_42080,mask_interaction,1,1,4,0.5648741042278239,72343.0,20000
sweep_42080,ours,1,1,4,0.5658537646461184,72343.0,20000
sweep_42080,exact_submodels,1,1,4,0.5646254034264254,72343.0,20000
sweep_42080,mean_impute,1,1,4,0.565958216760456,72343.0,20000
