dataset,arm,permuted,seed,fold,auprc,kappa,n_test
sweep_42739,mean_impute,0,3,0,0.6082668817002337,36405.0,20000
sweep_42739,mean_indicator,0,3,0,0.6322094080558742,36405.0,20000
sweep_42739,mask_interaction,0,3,0,0.6322118724334843,36405.0,20000
sweep_42739,histgb_native,0,3,0,0.8399572998955046,36405.0,20000
sweep_42739,pattern_submodels,0,3,0,0.6239730591839001,36405.0,20000
sweep_42739,ours,0,3,0,0.6211977245367865,36405.0,20000
sweep_42739,ours_projected,0,3,0,0.6211901789425004,36405.0,20000
sweep_42739,exact_submodels,0,3,0,0.6668994101889016,36405.0,20000
sweep_42739,exact_cv,0,3,0,0.6719087167098748,36405.0,20000
sweep_42739,family_cv,0,3,0,0.6719087167098748,36405.0,20000
sweep_42739,mean_indicator,1,3,0,0.6088156076514741,36405.0,20000
sweep_42739,mask_interaction,1,3,0,0.609936507655412,36405.0,20000
sweep_42739,ours,1,3,0,0.6016635705054547,36405.0,20000
sweep_42739,exact_submodels,1,3,0,0.5561473032369387,36405.0,20000
sweep_42739,mean_impute,1,3,0,0.6091525692609082,36405.0,20000
sweep_42739,mean_impute,0,3,1,0.603902788707009,36072.5,20000
sweep_42739,mean_indicator,0,3,1,0.6312165734715318,36072.5,20000
sweep_42739,mask_interaction,0,3,1,0.6312364283223175,36072.5,20000
sweep_42739,histgb_native,0,3,1,0.8333409084325653,36072.5,20000
sweep_42739,pattern_submodels,0,3,1,0.6205471428815525,36072.5,20000
sweep_42739,ours,0,3,1,0.618210361893291,36072.5,20000
sweep_42739,ours_projected,0,3,1,0.6172308256039761,36072.5,20000
sweep_42739,exact_submodels,0,3,1,0.6614256250551706,36072.5,20000
sweep_42739,exact_cv,0,3,1,0.6706163482385945,36072.5,20000
sweep_42739,family_cv,0,3,1,0.6706163482385945,36072.5,20000
sweep_42739,mean_indicator,1,3,1,0.6052983484128739,36072.5,20000
sweep_42739,mask_interaction,1,3,1,0.6056880834699874,36072.5,20000
sweep_42739,ours,1,3,1,0.6011149219791458,36072.5,20000
sweep_42739,exact_submodels,1,3,1,0.5536760567395399,36072.5,20000
sweep_42739,mean_impute,1,3,1,0.6050387106189875,36072.5,20000
sweep_42739,mean_impute,0,3,2,0.6030440608853658,36290.0,20000
sweep_42739,mean_indicator,0,3,2,0.6251883207980291,36290.0,20000
sweep_42739,mask_interaction,0,3,2,0.6251214499532592,36290.0,20000
sweep_42739,histgb_native,0,3,2,0.8392256398916409,36290.0,20000
sweep_42739,pattern_submodels,0,3,2,0.6204309803332024,36290.0,20000
sweep_42739,ours,0,3,2,0.6179662515037209,36290.0,20000
sweep_42739,ours_projected,0,3,2,0.6179615176767388,36290.0,20000
sweep_42739,exact_submodels,0,3,2,0.6572680157672327,36290.0,20000
sweep_42739,exact_cv,0,3,2,0.6639957183210369,36290.0,20000
sweep_42739,family_cv,0,3,2,0.6639957183210369,36290.0,20000
sweep_42739,mean_indicator,1,3,2,0.6022710198307054,36290.0,20000
sweep_42739,mask_interaction,1,3,2,0.6028245723291933,36290.0,20000
sweep_42739,ours,1,3,2,0.5990093317700058,36290.0,20000
sweep_42739,exact_submodels,1,3,2,0.5527976414833496,36290.0,20000
sweep_42739,mean_impute,1,3,2,0.6037046893290186,36290.0,20000
sweep_42739,mean_impute,0,3,3,0.597557642753876,36100.0,20000
sweep_42739,mean_indicator,0,3,3,0.6225166658170084,36100.0,20000
sweep_42739,mask_interaction,0,3,3,0.622420510629907,36100.0,20000
sweep_42739,histgb_native,0,3,3,0.8369706450913197,36100.0,20000
sweep_42739,pattern_submodels,0,3,3,0.6143633290253834,36100.0,20000
sweep_42739,ours,0,3,3,0.611239890865326,36100.0,20000
sweep_42739,ours_projected,0,3,3,0.6106748545182572,36100.0,20000
sweep_42739,exact_submodels,0,3,3,0.6635609285383458,36100.0,20000
sweep_42739,exact_cv,0,3,3,0.6698882155099797,36100.0,20000
sweep_42739,family_cv,0,3,3,0.6698882155099797,36100.0,20000
sweep_42739,mean_indicator,1,3,3,0.5987049148999166,36100.0,20000
sweep_42739,mask_interaction,1,3,3,0.5990740729093194,36100.0,20000
sweep_42739,ours,1,3,3,0.5909859036461406,36100.0,20000
sweep_42739,exact_submodels,1,3,3,0.545916743432127,36100.0,20000
sweep_42739,mean_impute,1,3,3,0.5981325030631419,36100.0,20000
sweep_42739,mean_impute,0,3,4,0.5950607394265536,36442.0,20000
sweep_42739,mean_indicator,0,3,4,0.6213100060560778,36442.0,20000
sweep_42739,mask_interaction,0,3,4,0.6213266189812748,36442.0,20000
sweep_42739,histgb_native,0,3,4,0.8362176687592544,36442.0,20000
sweep_42739,pattern_submodels,0,3,4,0.6088028756702759,36442.0,20000
sweep_42739,ours,0,3,4,0.6067151755082517,36442.0,20000
sweep_42739,ours_projected,0,3,4,0.6063367916297311,36442.0,20000
sweep_42739,exact_submodels,0,3,4,0.655083690822128,36442.0,20000
sweep_42739,exact_cv,0,3,4,0.664439621355331,36442.0,20000
sweep_42739,family_cv,0,3,4,0.664439621355331,36442.0,20000
sweep_42739,mean_indicator,1,3,4,0.59455810066093,36442.0,20000
sweep_42739,mask_interaction,1,3,4,0.5946940782497394,36442.0,20000
sweep_42739,ours,1,3,4,0.5893699787902812,36442.0,20000
sweep_42739,exact_submodels,1,3,4,0.5547876342201419,36442.0,20000
sweep_42739,mean_impute,1,3,4,0.594950213411108,36442.0,20000
