dataset,arm,permuted,seed,fold,auprc,kappa,n_test
sweep_42739,mean_impute,0,1,0,0.606693241470061,36363.0,20000
sweep_42739,mean_indicator,0,1,0,0.6353186881016345,36363.0,20000
sweep_42739,mask_interaction,0,1,0,0.6353264665637007,36363.0,20000
sweep_42739,histgb_native,0,1,0,0.8408485014319349,36363.0,20000
sweep_42739,pattern_submodels,0,1,0,0.6268149820415362,36363.0,20000
sweep_42739,ours,0,1,0,0.6238495411504887,36363.0,20000
sweep_42739,ours_projected,0,1,0,0.6226778449975003,36363.0,20000
sweep_42739,exact_submodels,0,1,0,0.673292559015007,36363.0,20000
sweep_42739,exact_cv,0,1,0,0.6769787823003782,36363.0,20000
sweep_42739,family_cv,0,1,0,0.6769787823003782,36363.0,20000
sweep_42739,mean_indicator,1,1,0,0.6072285305849368,36363.0,20000
sweep_42739,mask_interaction,1,1,0,0.6072090141233715,36363.0,20000
sweep_42739,ours,1,1,0,0.603358360850211,36363.0,20000
sweep_42739,exact_submodels,1,1,0,0.5659944782330353,36363.0,20000
sweep_42739,mean_impute,1,1,0,0.6086176343623616,36363.0,20000
sweep_42739,mean_impute,0,1,1,0.5957026065628328,36447.0,20000
sweep_42739,mean_indicator,0,1,1,0.6208400479422065,36447.0,20000
sweep_42739,mask_interaction,0,1,1,0.6208458896097387,36447.0,20000
sweep_42739,histgb_native,0,1,1,0.8326779637932691,36447.0,20000
sweep_42739,pattern_submodels,0,1,1,0.6089248357339452,36447.0,20000
sweep_42739,ours,0,1,1,0.6062731879006915,36447.0,20000
sweep_42739,ours_projected,0,1,1,0.6062473115923566,36447.0,20000
sweep_42739,exact_submodels,0,1,1,0.6505632282677758,36447.0,20000
sweep_42739,exact_cv,0,1,1,0.6612670443258711,36447.0,20000
sweep_42739,family_cv,0,1,1,0.6612670443258711,36447.0,20000
sweep_42739,mean_indicator,1,1,1,0.5974215426124101,36447.0,20000
sweep_42739,mask_interaction,1,1,1,0.5972235992275904,36447.0,20000
sweep_42739,ours,1,1,1,0.5888807171695546,36447.0,20000
sweep_42739,exact_submodels,1,1,1,0.5538745970790879,36447.0,20000
sweep_42739,mean_impute,1,1,1,0.595743095938061,36447.0,20000
sweep_42739,mean_impute,0,1,2,0.606238986373283,36216.5,20000
sweep_42739,mean_indicator,0,1,2,0.6335055489061179,36216.5,20000
sweep_42739,mask_interaction,0,1,2,0.6333542835815282,36216.5,20000
sweep_42739,histgb_native,0,1,2,0.8448323679708252,36216.5,20000
sweep_42739,pattern_submodels,0,1,2,0.6234524372567443,36216.5,20000
sweep_42739,ours,0,1,2,0.6206445117422532,36216.5,20000
sweep_42739,ours_projected,0,1,2,0.6201814446437958,36216.5,20000
sweep_42739,exact_submodels,0,1,2,0.6703686520450666,36216.5,20000
sweep_42739,exact_cv,0,1,2,0.6762361026604428,36216.5,20000
sweep_42739,family_cv,0,1,2,0.6762361026604428,36216.5,20000
sweep_42739,mean_indicator,1,1,2,0.6068508421256492,36216.5,20000
sweep_42739,mask_interaction,1,1,2,0.6072694801502351,36216.5,20000
sweep_42739,ours,1,1,2,0.5990631598113174,36216.5,20000
sweep_42739,exact_submodels,1,1,2,0.5601275229434728,36216.5,20000
sweep_42739,mean_impute,1,1,2,0.6067643428131299,36216.5,20000
sweep_42739,mean_impute,0,1,3,0.5933581040939254,36181.0,20000
sweep_42739,mean_indicator,0,1,3,0.6126553122311246,36181.0,20000
sweep_42739,mask_interaction,0,1,3,0.6127401626854876,36181.0,20000
sweep_42739,histgb_native,0,1,3,0.8332735742650524,36181.0,20000
sweep_42739,pattern_submodels,0,1,3,0.608520431051164,36181.0,20000
sweep_42739,ours,0,1,3,0.6064327848908128,36181.0,20000
sweep_42739,ours_projected,0,1,3,0.606190825963298,36181.0,20000
sweep_42739,exact_submodels,0,1,3,0.6456529350491316,36181.0,20000
sweep_42739,exact_cv,0,1,3,0.6535815593651098,36181.0,20000
sweep_42739,family_cv,0,1,3,0.6535815593651098,36181.0,20000
sweep_42739,mean_indicator,1,1,3,0.5947598519464545,36181.0,20000
sweep_42739,mask_interaction,1,1,3,0.5951960026845373,36181.0,20000
sweep_42739,ours,1,1,3,0.5893661638518946,36181.0,20000
sweep_42739,exact_submodels,1,1,3,0.5543500808149779,36181.0,20000
sweep_42739,mean_impute,1,1,3,0.5936258055297599,36181.0,20000
sweep_42739,mean_impute,0,1,4,0.6025397687569497,36375.0,20000
sweep_42739,mean_indicator,0,1,4,0.6301771191933733,36375.0,20000
sweep_42739,mask_interaction,0,1,4,0.6305245201826984,36375.0,20000
sweep_42739,histgb_native,0,1,4,0.8384432379929482,36375.0,20000
sweep_42739,pattern_submodels,0,1,4,0.6178789274213912,36375.0,20000
sweep_42739,ours,0,1,4,0.6155650340225383,36375.0,20000
sweep_42739,ours_projected,0,1,4,0.6158276043373077,36375.0,20000
sweep_42739,exact_submodels,0,1,4,0.6603617645404329,36375.0,20000
sweep_42739,exact_cv,0,1,4,0.6652047437001474,36375.0,20000
sweep_42739,family_cv,0,1,4,0.6652047437001474,36375.0,20000
sweep_42739,mean_indicator,1,1,4,0.6050420782553321,36375.0,20000
sweep_42739,mask_interaction,1,1,4,0.6042845442757511,36375.0,20000
sweep_42739,ours,1,1,4,0.5988008106016456,36375.0,20000
sweep_42739,exact_submodels,1,1,4,0.566215181541269,36375.0,20000
sweep_42739,mean_impute,1,1,4,0.6041742762576165,36375.0,20000
