dataset,arm,permuted,seed,fold,auprc,kappa,n_test
sweep_42739,mean_impute,0,2,0,0.6064618070148847,36423.0,20000
sweep_42739,mean_indicator,0,2,0,0.631488274697016,36423.0,20000
sweep_42739,mask_interaction,0,2,0,0.6318145622988844,36423.0,20000
sweep_42739,histgb_native,0,2,0,0.8338687818021275,36423.0,20000
sweep_42739,pattern_submodels,0,2,0,0.6207706368502272,36423.0,20000
sweep_42739,ours,0,2,0,0.6182100497571787,36423.0,20000
sweep_42739,ours_projected,0,2,0,0.617877906034755,36423.0,20000
sweep_42739,exact_submodels,0,2,0,0.6652679495840967,36423.0,20000
sweep_42739,exact_cv,0,2,0,0.6706712887853552,36423.0,20000
sweep_42739,family_cv,0,2,0,0.6706712887853552,36423.0,20000
sweep_42739,mean_indicator,1,2,0,0.6064369036186525,36423.0,20000
sweep_42739,mask_interaction,1,2,0,0.6067890422103431,36423.0,20000
sweep_42739,ours,1,2,0,0.602051342590698,36423.0,20000
sweep_42739,exact_submodels,1,2,0,0.5583534266493841,36423.0,20000
sweep_42739,mean_impute,1,2,0,0.6067874153277221,36423.0,20000
sweep_42739,mean_impute,0,2,1,0.6042108805723823,36468.0,20000
sweep_42739,mean_indicator,0,2,1,0.6323633518069784,36468.0,20000
sweep_42739,mask_interaction,0,2,1,0.6323899205148928,36468.0,20000
sweep_42739,histgb_native,0,2,1,0.8414042311291828,36468.0,20000
sweep_42739,pattern_submodels,0,2,1,0.6220778370833144,36468.0,20000
sweep_42739,ours,0,2,1,0.6194165051707473,36468.0,20000
sweep_42739,ours_projected,0,2,1,0.6199908505919369,36468.0,20000
sweep_42739,exact_submodels,0,2,1,0.6560596394638651,36468.0,20000
sweep_42739,exact_cv,0,2,1,0.6652205502416815,36468.0,20000
sweep_42739,family_cv,0,2,1,0.6652205502416815,36468.0,20000
sweep_42739,mean_indicator,1,2,1,0.6063787950876963,36468.0,20000
sweep_42739,mask_interaction,1,2,1,0.606637178511898,36468.0,20000
sweep_42739,ours,1,2,1,0.5993745278631872,36468.0,20000
sweep_42739,exact_submodels,1,2,1,0.5484166734022917,36468.0,20000
sweep_42739,mean_impute,1,2,1,0.6055553104623868,36468.0,20000
sweep_42739,mean_impute,0,2,2,0.5935957302559209,35993.5,20000
sweep_42739,mean_indicator,0,2,2,0.6170150333067347,35993.5,20000
sweep_42739,mask_interaction,0,2,2,0.6171711110195207,35993.5,20000
sweep_42739,histgb_native,0,2,2,0.8401346774856151,35993.5,20000
sweep_42739,pattern_submodels,0,2,2,0.6108765287438935,35993.5,20000
sweep_42739,ours,0,2,2,0.6084993552428861,35993.5,20000
sweep_42739,ours_projected,0,2,2,0.6076999354180153,35993.5,20000
sweep_42739,exact_submodels,0,2,2,0.6580903910994831,35993.5,20000
sweep_42739,exact_cv,0,2,2,0.6673983168960149,35993.5,20000
sweep_42739,family_cv,0,2,2,0.6673983168960149,35993.5,20000
sweep_42739,mean_indicator,1,2,2,0.593646666927181,35993.5,20000
sweep_42739,mask_interaction,1,2,2,0.5945667821507695,35993.5,20000
sweep_42739,ours,1,2,2,0.5889881308564475,35993.5,20000
sweep_42739,exact_submodels,1,2,2,0.5501850915980437,35993.5,20000
sweep_42739,mean_impute,1,2,2,0.5937953223615624,35993.5,20000
sweep_42739,mean_impute,0,2,3,0.6066457168815357,36298.0,20000
sweep_42739,mean_indicator,0,2,3,0.6275758591655612,36298.0,20000
sweep_42739,mask_interaction,0,2,3,0.6275552315209105,36298.0,20000
sweep_42739,histgb_native,0,2,3,0.8440254164643117,36298.0,20000
sweep_42739,pattern_submodels,0,2,3,0.622945976882582,36298.0,20000
sweep_42739,ours,0,2,3,0.6207160946403076,36298.0,20000
sweep_42739,ours_projected,0,2,3,0.6197596865000669,36298.0,20000
sweep_42739,exact_submodels,0,2,3,0.6703131827820391,36298.0,20000
sweep_42739,exact_cv,0,2,3,0.673430442323534,36298.0,20000
sweep_42739,family_cv,0,2,3,0.673430442323534,36298.0,20000
sweep_42739,mean_indicator,1,2,3,0.607311035231595,36298.0,20000
sweep_42739,mask_interaction,1,2,3,0.6076914003127927,36298.0,20000
sweep_42739,ours,1,2,3,0.6027326511562855,36298.0,20000
sweep_42739,exact_submodels,1,2,3,0.5657093062317629,36298.0,20000
sweep_42739,mean_impute,1,2,3,0.6065897738753809,36298.0,20000
sweep_42739,mean_impute,0,2,4,0.5966217434019718,36115.0,20000
sweep_42739,mean_indicator,0,2,4,0.6240866853916339,36115.0,20000
sweep_42739,mask_interaction,0,2,4,0.6240698810727081,36115.0,20000
sweep_42739,histgb_native,0,2,4,0.8346588039368525,36115.0,20000
sweep_42739,pattern_submodels,0,2,4,0.6113958252580002,36115.0,20000
sweep_42739,ours,0,2,4,0.6086360562142302,36115.0,20000
sweep_42739,ours_projected,0,2,4,0.6086438551938452,36115.0,20000
sweep_42739,exact_submodels,0,2,4,0.6565982029716179,36115.0,20000
sweep_42739,exact_cv,0,2,4,0.6628780934730327,36115.0,20000
sweep_42739,family_cv,0,2,4,0.6628780934730327,36115.0,20000
sweep_42739,mean_indicator,1,2,4,0.5962059208934518,36115.0,20000
sweep_42739,mask_interaction,1,2,4,0.5964229770282117,36115.0,20000
sweep_42739,ours,1,2,4,0.5901534614959649,36115.0,20000
sweep_42739,exact_submodels,1,2,4,0.5634219963223118,36115.0,20000
sweep_42739,mean_impute,1,2,4,0.5970056915369152,36115.0,20000
