dataset,arm,permuted,seed,fold,auprc,kappa,n_test
sweep_42737,mean_impute,0,0,0,0.6134162264166275,34143.0,20000
sweep_42737,mean_indicator,0,0,0,0.6171877577557461,34143.0,20000
sweep_42737,mask_interaction,0,0,0,0.6174763364001769,34143.0,20000
sweep_42737,histgb_native,0,0,0,0.6390215677290836,34143.0,20000
sweep_42737,pattern_submodels,0,0,0,0.6187236675035511,34143.0,20000
sweep_42737,ours,0,0,0,0.6170723536389379,34143.0,20000
sweep_42737,ours_projected,0,0,0,0.6168320461497331,34143.0,20000
sweep_42737,exact_submodels,0,0,0,0.625828625698192,34143.0,20000
sweep_42737,exact_cv,0,0,0,0.6257494313925758,34143.0,20000
sweep_42737,family_cv,0,0,0,0.6257494313925758,34143.0,20000
sweep_42737,mean_indicator,1,0,0,0.6137359434431869,34143.0,20000
sweep_42737,mask_interaction,1,0,0,0.6137865075482604,34143.0,20000
sweep_42737,ours,1,0,0,0.6113340850345083,34143.0,20000
sweep_42737,exact_submodels,1,0,0,0.6074689837643337,34143.0,20000
sweep_42737,mean_impute,1,0,0,0.6138382099525704,34143.0,20000
sweep_42737,mean_impute,0,0,1,0.6105344574680484,34184.0,20000
sweep_42737,mean_indicator,0,0,1,0.6132383720213042,34184.0,20000
sweep_42737,mask_interaction,0,0,1,0.6132367021449293,34184.0,20000
sweep_42737,histgb_native,0,0,1,0.6294688794512345,34184.0,20000
sweep_42737,pattern_submodels,0,0,1,0.6144564625793904,34184.0,20000
sweep_42737,ours,0,0,1,0.6136358144198449,34184.0,20000
sweep_42737,ours_projected,0,0,1,0.6138076625114846,34184.0,20000
sweep_42737,exact_submodels,0,0,1,0.6159956626376454,34184.0,20000
sweep_42737,exact_cv,0,0,1,0.6159956626376454,34184.0,20000
sweep_42737,family_cv,0,0,1,0.6159956626376454,34184.0,20000
sweep_42737,mean_indicator,1,0,1,0.610868765996409,34184.0,20000
sweep_42737,mask_interaction,1,0,1,0.6109072052897256,34184.0,20000
sweep_42737,ours,1,0,1,0.6101762643492555,34184.0,20000
sweep_42737,exact_submodels,1,0,1,0.5846434062541003,34184.0,20000
sweep_42737,mean_impute,1,0,1,0.6103949614406121,34184.0,20000
sweep_42737,mean_impute,0,0,2,0.6081469378432316,34225.5,20000
sweep_42737,mean_indicator,0,0,2,0.6115247565911025,34225.5,20000
sweep_42737,mask_interaction,0,0,2,0.6114239330277547,34225.5,20000
sweep_42737,histgb_native,0,0,2,0.6309154125745934,34225.5,20000
sweep_42737,pattern_submodels,0,0,2,0.6091726414933546,34225.5,20000
sweep_42737,ours,0,0,2,0.6080742964925718,34225.5,20000
sweep_42737,ours_projected,0,0,2,0.6080742964925718,34225.5,20000
sweep_42737,exact_submodels,0,0,2,0.6157721184076937,34225.5,20000
sweep_42737,exact_cv,0,0,2,0.615994152791905,34225.5,20000
sweep_42737,family_cv,0,0,2,0.615994152791905,34225.5,20000
