dataset,arm,permuted,seed,fold,auprc,kappa,n_test
sweep_46703,mean_impute,0,0,0,0.9885587487220535,31662.0,20000
sweep_46703,mean_indicator,0,0,0,0.9885353461978689,31662.0,20000
sweep_46703,mask_interaction,0,0,0,0.9883139660121262,31662.0,20000
sweep_46703,histgb_native,0,0,0,0.9912077862344006,31662.0,20000
sweep_46703,pattern_submodels,0,0,0,0.9880036867773784,31662.0,20000
sweep_46703,ours,0,0,0,0.9880819422664101,31662.0,20000
sweep_46703,ours_projected,0,0,0,0.9880819422664101,31662.0,20000
sweep_46703,exact_submodels,0,0,0,0.9875734590162351,31662.0,20000
sweep_46703,exact_cv,0,0,0,0.9882533658957051,31662.0,20000
sweep_46703,family_cv,0,0,0,0.988084722705515,31662.0,20000
sweep_46703,mean_indicator,1,0,0,0.9883584526910953,31662.0,20000
sweep_46703,mask_interaction,1,0,0,0.988161145433247,31662.0,20000
sweep_46703,ours,1,0,0,0.9880913815621081,31662.0,20000
sweep_46703,exact_submodels,1,0,0,0.9865487582075809,31662.0,20000
sweep_46703,mean_impute,1,0,0,0.9883485667047658,31662.0,20000
sweep_46703,mean_impute,0,0,1,0.9895844472125939,31632.0,20000
sweep_46703,mean_indicator,0,0,1,0.9895762784467315,31632.0,20000
sweep_46703,mask_interaction,0,0,1,0.9894055083721219,31632.0,20000
sweep_46703,histgb_native,0,0,1,0.9926268440737569,31632.0,20000
sweep_46703,pattern_submodels,0,0,1,0.9891689626716588,31632.0,20000
sweep_46703,ours,0,0,1,0.989087491700815,31632.0,20000
sweep_46703,ours_projected,0,0,1,0.989087491700815,31632.0,20000
sweep_46703,exact_submodels,0,0,1,0.9884094109918867,31632.0,20000
sweep_46703,exact_cv,0,0,1,0.9889882691337406,31632.0,20000
sweep_46703,family_cv,0,0,1,0.9892446065842215,31632.0,20000
sweep_46703,mean_indicator,1,0,1,0.9890282670392556,31632.0,20000
sweep_46703,mask_interaction,1,0,1,0.9888796938469636,31632.0,20000
sweep_46703,ours,1,0,1,0.9890669474128579,31632.0,20000
sweep_46703,exact_submodels,1,0,1,0.9868356958338705,31632.0,20000
sweep_46703,mean_impute,1,0,1,0.9890401970258402,31632.0,20000
sweep_46703,mean_impute,0,0,2,0.9889623952737624,31693.5,20000
sweep_46703,mean_indicator,0,0,2,0.9889400150250018,31693.5,20000
sweep_46703,mask_interaction,0,0,2,0.9888155010767135,31693.5,20000
sweep_46703,histgb_native,0,0,2,0.9920439717355087,31693.5,20000
sweep_46703,pattern_submodels,0,0,2,0.9887267019781206,31693.5,20000
sweep_46703,ours,0,0,2,0.9888135570311636,31693.5,20000
sweep_46703,ours_projected,0,0,2,0.9888135570311636,31693.5,20000
sweep_46703,exact_submodels,0,0,2,0.9877565339399459,31693.5,20000
sweep_46703,exact_cv,0,0,2,0.9883386978289733,31693.5,20000
sweep_46703,family_cv,0,0,2,0.9887961785065787,31693.5,20000
sweep_46703,mean_indicator,1,0,2,0.9885285100613946,31693.5,20000
sweep_46703,mask_interaction,1,0,2,0.9884223394921386,31693.5,20000
sweep_46703,ours,1,0,2,0.988777681714364,31693.5,20000
sweep_46703,exact_submodels,1,0,2,0.9863167860733648,31693.5,20000
sweep_46703,mean_impute,1,0,2,0.9884779724455299,31693.5,20000
sweep_46703,mean_impute,0,0,3,0.9887411014014417,31666.5,20000
sweep_46703,mean_indicator,0,0,3,0.9888594935221864,31666.5,20000
sweep_46703,mask_interaction,0,0,3,0.9887394929705826,31666.5,20000
