cohort,method,feature_set,subsample_n,seed,fold,auroc,auprc,prevalence,accuracy,brier,calibration_slope,calibration_intercept,n_positive
lung,pattern_submodels,baseline,40000,3,3,0.7578562439699651,0.1390385261502054,0.03875,0.96075,0.0354932960424268,0.908714260123224,-0.2338120883677462,310
lung,pattern_submodels,baseline,40000,3,4,0.7622610008809094,0.1607546088490876,0.03875,0.961125,0.0349919768335837,0.976774316482943,-0.0404921407721455,310
lung,pattern_submodels,baseline,40000,4,0,0.7779287689263161,0.1599037166543761,0.038625,0.961125,0.0348048536481002,1.0361582953102668,0.1402300026680739,309
lung,pattern_submodels,baseline,40000,4,1,0.7625975218376121,0.1711474399222982,0.038625,0.961125,0.0346614977351298,1.0217269373125564,0.1139702989769915,309
lung,pattern_submodels,baseline,40000,4,2,0.7448328369478586,0.1253276923260342,0.03875,0.960375,0.0359145553298139,0.8348147208098432,-0.4451092759526658,310
lung,pattern_submodels,baseline,40000,4,3,0.7858966399597298,0.173363040802318,0.03875,0.961375,0.0346329472770938,1.0761752040002084,0.2191303852142673,310
lung,pattern_submodels,baseline,40000,4,4,0.7546547673979614,0.1560304258443328,0.03875,0.961125,0.0350904104543982,0.9511000896954404,-0.1334771312257343,310
lung,pattern_submodels,baseline,40000,5,0,0.7786950156931209,0.1515416582465238,0.038625,0.961125,0.0350690938452754,0.9782820139294034,-0.050704262654137,309
lung,pattern_submodels,baseline,40000,5,1,0.7722776464231929,0.1439268346596527,0.038625,0.961125,0.0352046783977078,0.988237590718554,-0.0137777835656294,309
lung,pattern_submodels,baseline,40000,5,2,0.7653238390872099,0.157339547888246,0.03875,0.961,0.0350651343567781,1.0000096389671993,0.0264892546255442,310
lung,pattern_submodels,baseline,40000,5,3,0.7629537732287428,0.1621732070416819,0.03875,0.961375,0.0349379285793556,1.00213572431682,0.052444890295512,310
lung,pattern_submodels,baseline,40000,5,4,0.7479741180418642,0.1634159272805732,0.03875,0.96125,0.0349526429828855,0.9271560407506436,-0.1865964346557714,310
lung,pattern_submodels,baseline,40000,6,0,0.7705231895894794,0.1714778143583086,0.038625,0.961875,0.0346544931456059,1.0187891352614875,0.0696539871158748,309
lung,pattern_submodels,baseline,40000,6,1,0.758720422601292,0.1602858009754057,0.038625,0.96175,0.0349255925064327,0.9749096717912328,-0.0282377728532094,309
lung,pattern_submodels,baseline,40000,6,2,0.7655130248752045,0.1459281833921336,0.03875,0.96025,0.035400782759513,0.9397852928650776,-0.1603238799426185,310
lung,pattern_submodels,baseline,40000,6,3,0.7558851042409497,0.1494323271313427,0.03875,0.961,0.0352188074736185,0.9424685101298642,-0.1289204511086421,310
lung,pattern_submodels,baseline,40000,6,4,0.7865139057846385,0.1777094428033662,0.03875,0.961375,0.0345536397166861,1.078457355461894,0.2311253186595835,310
lung,pattern_submodels,baseline,40000,7,0,0.7650915056854164,0.1474201621455972,0.038625,0.960875,0.0351441288338721,0.9920183609897067,0.0294253534869512,309
lung,pattern_submodels,baseline,40000,7,1,0.7640096712881319,0.1747685959210592,0.038625,0.960875,0.0345494122268815,1.020446881900085,0.0779995742742381,309
