cohort,feature_set,subsample_n,pattern_size,ancestor_size,n_shared,mean_abs_diff
lung,baseline,40000,84,83,83,0.10202869482747655
lung,baseline,40000,84,80,80,0.012566894843539012
lung,baseline,40000,84,80,80,0.08153780688078607
lung,baseline,40000,84,82,82,0.32407067999963846
lung,baseline,40000,84,79,79,0.23422525951163528
lung,baseline,40000,84,78,78,0.31073190681261975
lung,baseline,40000,84,83,83,0.12768364658998363
lung,baseline,40000,84,83,83,0.15997437189072117
lung,baseline,40000,84,83,83,0.20163492734607188
lung,baseline,40000,84,83,83,0.11470459440120856
lung,baseline,40000,84,78,78,0.13293840534715212
lung,baseline,40000,84,77,77,0.15949728988221512
lung,baseline,40000,84,71,71,0.15245425568245702
lung,baseline,40000,84,83,83,0.2501328418785006
lung,baseline,40000,84,79,79,0.3231840968733505
lung,baseline,40000,84,77,77,0.2546561094018812
lung,baseline,40000,84,78,78,0.158273931674359
lung,baseline,40000,84,63,63,0.1447918660409849
lung,baseline,40000,84,20,20,0.39364245840205203
lung,baseline,40000,84,83,83,0.30512902402018777
lung,baseline,40000,84,83,83,0.09858952131094634
lung,baseline,40000,84,79,79,0.2162287074507288
lung,baseline,40000,84,78,78,0.2317770419000402
lung,baseline,40000,84,71,71,0.12964191304910208
lung,baseline,40000,84,78,78,0.14540208780702868
lung,baseline,40000,84,77,77,0.1326739344694386
lung,baseline,40000,84,77,77,0.16757448932035887
lung,baseline,40000,84,73,73,0.17958133948437666
lung,baseline,40000,84,64,64,0.14023728418805748
lung,baseline,40000,84,14,14,0.19950006413289287
lung,baseline,40000,84,83,83,0.30560840573200343
lung,baseline,40000,84,83,83,0.17856106775199312
lung,baseline,40000,84,83,83,0.10977869600767672
lung,baseline,40000,84,83,83,0.1639484063859259
lung,baseline,40000,84,83,83,0.005303477048925017
lung,baseline,40000,84,82,82,0.06963288138261287
lung,baseline,40000,84,82,82,0.011906111930216762
lung,baseline,40000,84,82,82,0.12915309754528215
lung,baseline,40000,84,82,82,0.14067914910418242
lung,baseline,40000,84,83,83,0.23338776929179755
lung,baseline,40000,84,80,80,0.12729286149488522
lung,baseline,40000,84,79,79,0.1793145417175023
lung,baseline,40000,84,78,78,0.33500687509335714
lung,baseline,40000,84,73,73,0.28965216918866266
lung,baseline,40000,84,73,73,0.29060030065917136
lung,baseline,40000,84,70,70,0.31704652399436123
lung,baseline,40000,84,69,69,0.1952372653696448
lung,baseline,40000,84,69,69,0.3019147141537235
lung,baseline,40000,84,65,65,0.18851176492895463
lung,baseline,40000,84,64,64,0.25599114671107515
lung,baseline,40000,84,81,81,0.002965217806838016
lung,baseline,40000,84,78,78,0.13024862231226492
lung,baseline,40000,84,72,72,0.1309360778655319
lung,baseline,40000,84,68,68,0.15290850150384178
lung,baseline,40000,84,56,56,0.18891472715272103
lung,baseline,40000,84,37,37,0.13446424938141333
lung,baseline,40000,84,36,36,0.0861669947496736
lung,baseline,40000,84,83,83,0.261018060798143
lung,baseline,40000,84,83,83,0.08017805908042855
lung,baseline,40000,84,83,83,0.25557891359688895
lung,baseline,40000,84,83,83,0.13628105838924964
lung,baseline,40000,84,81,81,0.12474395796236412
lung,baseline,40000,84,81,81,0.10413124168645285
lung,baseline,40000,84,83,83,0.1862383252058405
lung,baseline,40000,84,79,79,0.17159624271779408
lung,baseline,40000,84,78,78,0.12604748384709347
lung,baseline,40000,84,19,19,0.5061536252302679
lung,baseline,40000,84,14,14,0.26158587160320185
lung,baseline,40000,84,83,83,0.07337461619011316
lung,baseline,40000,84,83,83,0.012984648618325018
lung,baseline,40000,84,83,83,0.09544690350763993
lung,baseline,40000,84,83,83,0.15831658753863187
lung,baseline,40000,84,76,76,0.16072383517433506
lung,baseline,40000,84,74,74,0.18294492690688768
lung,baseline,40000,84,71,71,0.1519529092558051
lung,baseline,40000,84,68,68,0.13200903497322944
lung,baseline,40000,84,83,83,0.10764430464333333
lung,baseline,40000,84,83,83,0.06082210023543969
lung,baseline,40000,84,83,83,0.1317012448236001
lung,baseline,40000,84,78,78,0.04587080770085654
lung,baseline,40000,84,75,75,0.15118670646970525
lung,baseline,40000,84,83,83,0.32433094405615887
lung,baseline,40000,84,83,83,0.1603552121308097
lung,baseline,40000,84,78,78,0.22016852100327147
lung,baseline,40000,84,73,73,0.2535028149945051
lung,baseline,40000,84,72,72,0.23566292007951853
lung,baseline,40000,84,68,68,0.22143419967522582
lung,baseline,40000,84,79,79,0.14622466767680814
lung,baseline,40000,84,43,43,0.23213741819861444
lung,baseline,40000,84,39,39,0.2327254958531912
lung,baseline,40000,84,83,83,0.1969135360875071
lung,baseline,40000,84,83,83,0.18131392221693698
lung,baseline,40000,84,77,77,0.22756644835563625
lung,baseline,40000,84,34,34,0.15841510216072646
lung,baseline,40000,84,83,83,0.04718477836879763
lung,baseline,40000,84,82,82,0.002816473899735587
lung,baseline,40000,84,79,79,0.07610885491737945
lung,baseline,40000,84,79,79,0.10596001538900231
lung,baseline,40000,84,83,83,0.09744282891515074
lung,baseline,40000,84,78,78,0.1266643589202219
lung,baseline,40000,84,83,83,0.21355555159412246
lung,baseline,40000,84,83,83,0.2689598828498295
lung,baseline,40000,84,83,83,0.13225952425617277
lung,baseline,40000,84,78,78,0.19097727114406268
lung,baseline,40000,84,70,70,0.14307421012890084
lung,baseline,40000,84,37,37,0.19801260242506566
lung,baseline,40000,84,35,35,0.2092167818451301
lung,baseline,40000,84,28,28,0.2175464652828296
lung,baseline,40000,84,83,83,0.015176679214205407
lung,baseline,40000,84,83,83,0.014693654679680056
lung,baseline,40000,84,83,83,0.09534847028334101
lung,baseline,40000,84,81,81,0.05093376188872963
lung,baseline,40000,84,79,79,0.09763983122142371
lung,baseline,40000,84,79,79,0.091923909383416
lung,baseline,40000,84,78,78,0.09770056307893975
lung,baseline,40000,84,83,83,0.2550862467118642
lung,baseline,40000,84,79,79,0.29939495616554607
lung,baseline,40000,84,79,79,0.27483340940607465
lung,baseline,40000,84,77,77,0.23966203824036983
lung,baseline,40000,84,83,83,0.30145712729384094
lung,baseline,40000,84,81,81,0.21263018580986381
lung,baseline,40000,84,78,78,0.22297083747006122
lung,baseline,40000,84,83,83,0.241359290403056
lung,baseline,40000,84,83,83,0.29631095851014283
lung,baseline,40000,84,83,83,0.24625228696148196
lung,baseline,40000,84,78,78,0.17142397071577947
lung,baseline,40000,84,83,83,0.18028648809533104
lung,baseline,40000,84,80,80,0.12296854947629607
lung,baseline,40000,84,78,78,0.12733507282250045
lung,baseline,40000,84,83,83,0.08996534979524251
lung,baseline,40000,84,83,83,0.2193601508262103
lung,baseline,40000,84,79,79,0.145835271024874
lung,baseline,40000,84,78,78,0.15966785449519547
lung,baseline,40000,84,78,78,0.01838308494770502
lung,baseline,40000,84,75,75,0.015459888225848924
lung,baseline,40000,84,83,83,0.07616747250011846
lung,baseline,40000,84,83,83,0.2925636738281908
lung,baseline,40000,84,83,83,0.26117615315549936
lung,baseline,40000,84,78,78,0.14853022401397512
lung,baseline,40000,84,82,82,0.26795552691333796
lung,baseline,40000,84,80,80,0.133586130700736
lung,baseline,40000,84,77,77,0.25105222739232075
lung,baseline,40000,84,83,83,0.008921779748537492
lung,baseline,40000,84,83,83,0.009320253924168433
lung,baseline,40000,84,83,83,0.05865612845636014
lung,baseline,40000,84,82,82,0.10725561884925047
lung,baseline,40000,84,79,79,0.10757114472801158
lung,baseline,40000,84,77,77,0.15080689984614074
lung,baseline,40000,84,83,83,0.13281310964647008
lung,baseline,40000,84,78,78,0.12599249626170014
lung,baseline,40000,84,82,82,0.19832941871181567
lung,baseline,40000,84,79,79,0.22393756506150497
lung,baseline,40000,84,77,77,0.14494861462669995
lung,baseline,40000,84,65,65,0.19172440373027066
lung,baseline,40000,84,80,80,0.13072972862156568
lung,baseline,40000,84,37,37,0.08582121024440854
lung,baseline,40000,84,83,83,0.06646914817633585
lung,baseline,40000,84,83,83,0.11529652797550057
lung,baseline,40000,84,83,83,0.05522591185003191
lung,baseline,40000,84,83,83,0.09298738061261173
lung,baseline,40000,84,83,83,0.27291492422546965
lung,baseline,40000,84,83,83,0.12720480110786464
lung,baseline,40000,84,83,83,0.1381458560043958
lung,baseline,40000,84,83,83,0.010722524287942469
lung,baseline,40000,84,83,83,0.05249182364904889
lung,baseline,40000,84,83,83,0.22135334953750482
lung,baseline,40000,84,81,81,0.11504994563607798
lung,baseline,40000,84,82,82,0.3331064605338482
lung,baseline,40000,84,78,78,0.27552646291048644
lung,baseline,40000,84,75,75,0.25123325070648983
lung,baseline,40000,84,71,71,0.32954496305282127
lung,baseline,40000,84,71,71,0.3155191966434839
lung,baseline,40000,84,41,41,0.2232525249031721
lung,baseline,40000,84,79,79,0.027223021048584085
lung,baseline,40000,84,78,78,0.12075643578524704
lung,baseline,40000,84,83,83,0.11969444326076165
lung,baseline,40000,84,82,82,0.052434600334737014
lung,baseline,40000,84,83,83,0.03295231487188406
lung,baseline,40000,84,83,83,0.24877455400379814
lung,baseline,40000,84,83,83,0.012195274889174886
lung,baseline,40000,84,83,83,0.24782526391554152
lung,baseline,40000,84,83,83,0.28040849092263365
lung,baseline,40000,84,82,82,0.03042641244515165
lung,baseline,40000,84,81,81,0.08876004528601371
lung,baseline,40000,84,72,72,0.04385618637124832
lung,baseline,40000,84,68,68,0.21105388969965286
lung,baseline,40000,84,27,27,0.22104798786913166
lung,baseline,40000,84,83,83,0.17043308628896023
lung,baseline,40000,84,83,83,0.1915252159067461
lung,baseline,40000,84,83,83,0.31421801056658477
lung,baseline,40000,84,78,78,0.19319730921204092
lung,baseline,40000,84,82,82,0.3003384586220444
lung,baseline,40000,84,79,79,0.2866249707018491
lung,baseline,40000,84,78,78,0.24351960044547616
lung,baseline,40000,84,77,77,0.2467471473456815
lung,baseline,40000,84,74,74,0.28174449587215267
lung,baseline,40000,84,77,77,0.20205457866575194
lung,baseline,40000,84,76,76,0.1920224217671519
lung,baseline,40000,84,28,28,0.3089608269805241
lung,baseline,40000,84,83,83,0.016506757643187632
lung,baseline,40000,84,83,83,0.029552113977079023
lung,baseline,40000,84,83,83,0.03770639353117883
lung,baseline,40000,84,83,83,0.08836527110075311
lung,baseline,40000,84,83,83,0.043360080764286116
lung,baseline,40000,84,83,83,0.01824109076073964
lung,baseline,40000,84,83,83,0.07941478311720658
lung,baseline,40000,84,81,81,0.049075189962884576
lung,baseline,40000,84,80,80,0.07891239906862405
lung,baseline,40000,84,80,80,0.04107118090943075
lung,baseline,40000,84,83,83,0.2351083416117944
lung,baseline,40000,84,83,83,0.265735000353981
lung,baseline,40000,84,81,81,0.11706697370412002
lung,baseline,40000,84,78,78,0.17144971427358352
lung,baseline,40000,84,83,83,0.30216692413856727
lung,baseline,40000,84,79,79,0.2988396675671401
lung,baseline,40000,84,78,78,0.2607980677248278
lung,baseline,40000,84,82,82,0.010420757636006549
lung,baseline,40000,84,80,80,0.024777560051454244
lung,baseline,40000,84,79,79,0.1316981997131354
lung,baseline,40000,84,78,78,0.12560104700357666
lung,baseline,40000,84,57,57,0.07414730678496269
lung,baseline,40000,84,82,82,0.31459435811904696
lung,baseline,40000,84,78,78,0.24840421172097238
lung,baseline,40000,84,78,78,0.22889177685866507
lung,baseline,40000,84,74,74,0.2885022374661809
lung,baseline,40000,84,34,34,0.06056370574489417
lung,baseline,40000,84,83,83,0.07089134062965899
lung,baseline,40000,84,83,83,0.08724835044793977
lung,baseline,40000,84,83,83,0.21547752950846197
lung,baseline,40000,84,83,83,0.26795930558010034
lung,baseline,40000,84,83,83,0.07841343812444931
lung,baseline,40000,84,83,83,0.005487909391473753
lung,baseline,40000,84,82,82,0.11481945441004959
lung,baseline,40000,84,79,79,0.1807188647432481
lung,baseline,40000,84,78,78,0.2610974059832405
lung,baseline,40000,84,78,78,0.2734714906059598
lung,baseline,40000,84,77,77,0.2795728741254718
lung,baseline,40000,84,76,76,0.25696891676914785
lung,baseline,40000,84,73,73,0.2860946315841472
lung,baseline,40000,84,72,72,0.27016252258297413
lung,baseline,40000,84,63,63,0.24530285905427662
lung,baseline,40000,84,83,83,0.13718310943265788
lung,baseline,40000,84,77,77,0.14712019733410867
lung,baseline,40000,84,72,72,0.19833660865809685
lung,baseline,40000,84,79,79,0.10501665887471749
lung,baseline,40000,84,19,19,0.2760017639944648
lung,baseline,40000,84,78,78,0.19480487784858025
lung,baseline,40000,84,77,77,0.27536116999353694
lung,baseline,40000,84,83,83,0.15390432377690033
lung,baseline,40000,84,80,80,0.09728066318163733
lung,baseline,40000,84,78,78,0.12843620817148152
lung,baseline,40000,84,76,76,0.12010254548880638
lung,baseline,40000,84,75,75,0.1302110790629473
lung,baseline,40000,84,66,66,0.19575898711513626
lung,baseline,40000,84,28,28,0.3887420683754193
lung,baseline,40000,84,82,82,0.27231899040078944
lung,baseline,40000,84,81,81,0.23429396256201504
lung,baseline,40000,84,80,80,0.07407528444420237
lung,baseline,40000,84,76,76,0.1601074487353535
lung,baseline,40000,84,76,76,0.2415860934101896
lung,baseline,40000,84,76,76,0.13800755746215138
lung,baseline,40000,84,76,76,0.23480218041751708
lung,baseline,40000,84,83,83,0.2524792533403861
lung,baseline,40000,84,83,83,0.27925484160927533
lung,baseline,40000,84,83,83,0.22857526648636123
lung,baseline,40000,84,83,83,0.05157179302003985
lung,baseline,40000,84,83,83,0.037565520673278494
lung,baseline,40000,84,79,79,0.1725388872674674
lung,baseline,40000,84,19,19,0.4890948762366371
lung,baseline,40000,84,83,83,0.2050175774199399
lung,baseline,40000,84,79,79,0.14941185252769904
lung,baseline,40000,84,77,77,0.16405799054187362
lung,baseline,40000,84,83,83,0.006730647131879414
lung,baseline,40000,84,83,83,0.13381526422983156
lung,baseline,40000,84,83,83,0.061058816304659556
lung,baseline,40000,84,80,80,0.0785580494407589
lung,baseline,40000,84,79,79,0.14883607223229128
lung,baseline,40000,84,78,78,0.038979554051667066
lung,baseline,40000,84,78,78,0.14436073461502094
lung,baseline,40000,84,83,83,0.05192271684033012
lung,baseline,40000,84,83,83,0.18764082680417823
lung,baseline,40000,84,83,83,0.08087966085830359
lung,baseline,40000,84,83,83,0.1549012973323469
lung,baseline,40000,84,81,81,0.003352977705520406
lung,baseline,40000,84,81,81,0.035673467117651694
lung,baseline,40000,84,79,79,0.10949995750478254
lung,baseline,40000,84,83,83,0.007955167949067327
lung,baseline,40000,84,83,83,0.05065553376107352
lung,baseline,40000,84,83,83,0.05219759181188884
lung,baseline,40000,84,83,83,0.01769729659570045
lung,baseline,40000,84,81,81,0.024709986574034892
lung,baseline,40000,84,80,80,0.02175440856217515
lung,baseline,40000,84,80,80,0.05495539873416459
lung,baseline,40000,84,80,80,0.06591624605653137
lung,baseline,40000,84,79,79,0.073579821596915
lung,baseline,40000,84,77,77,0.04634456077344469
lung,baseline,40000,84,27,27,0.3461332731613811
lung,baseline,40000,84,83,83,0.19754987292172535
lung,baseline,40000,84,82,82,0.011970978035297081
lung,baseline,40000,84,79,79,0.14392929145444047
lung,baseline,40000,84,78,78,0.15886613472545832
lung,baseline,40000,84,83,83,0.24865291105672088
lung,baseline,40000,84,65,65,0.22784005001947968
lung,baseline,40000,84,83,83,0.07880207878933528
lung,baseline,40000,84,73,73,0.1430896460257443
lung,baseline,40000,84,73,73,0.21414808918622788
lung,baseline,40000,84,73,73,0.14465245835441434
lung,baseline,40000,84,64,64,0.2248767634002311
lung,baseline,40000,84,64,64,0.1582608695360158
lung,baseline,40000,84,64,64,0.15780191432828994
lung,baseline,40000,84,74,74,0.27654348656720007
lung,baseline,40000,84,74,74,0.2786878657382351
lung,baseline,40000,84,53,53,0.31847830028634244
lung,baseline,40000,84,28,28,0.41251385140759894
lung,baseline,40000,84,34,34,0.0607477115480398
lung,baseline,40000,84,83,83,0.010997614713058813
lung,baseline,40000,84,83,83,0.15305031028235044
lung,baseline,40000,84,83,83,0.08976676286675692
lung,baseline,40000,84,83,83,0.07537288709731993
lung,baseline,40000,84,83,83,0.21926161060809432
lung,baseline,40000,84,81,81,0.04131790195311492
lung,baseline,40000,84,81,81,0.0032824772414006003
lung,baseline,40000,84,83,83,0.2540495539387797
lung,baseline,40000,84,83,83,0.10513142366747681
lung,baseline,40000,84,83,83,0.2574324168399683
lung,baseline,40000,84,83,83,0.017667343598992396
lung,baseline,40000,84,78,78,0.15323299268389654
lung,baseline,40000,84,82,82,0.07718076415724132
lung,baseline,40000,84,79,79,0.01710227417914114
lung,baseline,40000,84,83,83,0.11038266514786098
lung,baseline,40000,84,83,83,0.01731528213066532
lung,baseline,40000,84,83,83,0.02390123340809494
lung,baseline,40000,84,83,83,0.26695758843935297
lung,baseline,40000,84,83,83,0.10350704093719575
lung,baseline,40000,84,83,83,0.013245696017611313
lung,baseline,40000,84,83,83,0.14322006216477215
lung,baseline,40000,84,81,81,0.03278910395400726
lung,baseline,40000,84,81,81,0.15559163284162406
lung,baseline,40000,84,34,34,0.22616189700210512
lung,baseline,40000,84,83,83,0.26297498293254074
lung,baseline,40000,84,83,83,0.12744928292878502
lung,baseline,40000,84,78,78,0.18786975960576632
lung,baseline,40000,84,74,74,0.03192832479343413
lung,baseline,40000,84,83,83,0.26675941585621665
lung,baseline,40000,84,83,83,0.1662824096381618
lung,baseline,40000,84,78,78,0.12419765367006765
lung,baseline,40000,84,78,78,0.11865537138749642
lung,baseline,40000,84,57,57,0.06376841322892098
lung,baseline,40000,84,83,83,0.2648152682761183
lung,baseline,40000,84,77,77,0.23149950212438233
lung,baseline,40000,84,75,75,0.29454839396860166
lung,baseline,40000,84,81,81,0.2615680167207893
lung,baseline,40000,84,79,79,0.26877263434838855
lung,baseline,40000,84,77,77,0.23840414851036607
lung,baseline,40000,84,69,69,0.28264699386553754
lung,baseline,40000,84,83,83,0.019432458427770576
lung,baseline,40000,84,79,79,0.1359375364156989
lung,baseline,40000,84,79,79,0.30867302429321614
lung,baseline,40000,84,53,53,0.349240645808279
lung,baseline,40000,84,83,83,0.12612786830724243
lung,baseline,40000,84,83,83,0.25179903894792993
lung,baseline,40000,84,83,83,0.03869514602058275
lung,baseline,40000,84,83,83,0.24003026498828203
lung,baseline,40000,84,81,81,0.02815034793097305
lung,baseline,40000,84,83,83,0.04630735293645801
lung,baseline,40000,84,83,83,0.08650580371277751
lung,baseline,40000,84,79,79,0.10103621175367693
lung,baseline,40000,84,82,82,0.281531258291255
lung,baseline,40000,84,80,80,0.15017656299343446
lung,baseline,40000,84,80,80,0.046163247253877694
lung,baseline,40000,84,78,78,0.2418259468229205
lung,baseline,40000,84,83,83,0.013322733181083334
lung,baseline,40000,84,80,80,0.07118995608618746
lung,baseline,40000,84,83,83,0.15001988114664055
lung,baseline,40000,84,83,83,0.05605852646832301
lung,baseline,40000,84,76,76,0.028405972716709017
lung,baseline,40000,84,76,76,0.13199249174243252
lung,baseline,40000,84,70,70,0.1350047825940283
lung,baseline,40000,84,82,82,0.03483271685397911
lung,baseline,40000,84,80,80,0.06984417527461509
lung,baseline,40000,84,78,78,0.12258491384575428
lung,baseline,40000,84,83,83,0.2769354918900631
lung,baseline,40000,84,83,83,0.23998604288859363
lung,baseline,40000,84,80,80,0.13570185379904676
lung,baseline,40000,84,79,79,0.21637070599267946
lung,baseline,40000,84,78,78,0.15944455680924907
lung,baseline,40000,84,78,78,0.0232693516578687
lung,baseline,40000,84,77,77,0.2162514404706945
lung,baseline,40000,84,76,76,0.14302717613705204
lung,baseline,40000,84,75,75,0.1895842261068569
lung,baseline,40000,84,57,57,0.2318192206619836
lung,baseline,40000,84,83,83,0.11357888062976704
lung,baseline,40000,84,37,37,0.24241619552230928
lung,baseline,40000,84,35,35,0.2214790329394231
lung,baseline,40000,84,34,34,0.22388464783449374
lung,baseline,40000,84,28,28,0.3569727214095341
lung,baseline,40000,84,83,83,0.21498216110023072
lung,baseline,40000,84,83,83,0.1846487872772479
lung,baseline,40000,84,83,83,0.2845719490724284
lung,baseline,40000,84,78,78,0.10819250142206253
lung,baseline,40000,84,83,83,0.18140755806405268
lung,baseline,40000,84,82,82,0.01031483530811572
lung,baseline,40000,84,75,75,0.1436188756407546
lung,baseline,40000,84,72,72,0.1620133094596993
lung,baseline,40000,84,77,77,0.21483575614352607
lung,baseline,40000,84,77,77,0.16942234420507998
lung,baseline,40000,84,74,74,0.17451080671776292
lung,baseline,40000,84,72,72,0.20313516768275008
lung,baseline,40000,84,69,69,0.22197304623908476
lung,baseline,40000,84,83,83,0.006948672750044101
lung,baseline,40000,84,82,82,0.01685976116198111
lung,baseline,40000,84,82,82,0.02914168579159442
lung,baseline,40000,84,78,78,0.015731107280899957
lung,baseline,40000,84,83,83,0.14166091621654023
lung,baseline,40000,84,80,80,0.02324400156889462
lung,baseline,40000,84,80,80,0.08288571161057397
lung,baseline,40000,84,79,79,0.10409340733596092
lung,baseline,40000,84,34,34,0.16001882342617507
lung,baseline,40000,84,82,82,0.016459413156746518
lung,baseline,40000,84,80,80,0.07184230305877046
lung,baseline,40000,84,78,78,0.12590953541881744
lung,baseline,40000,84,83,83,0.29011671569038894
lung,baseline,40000,84,83,83,0.2508101807307127
lung,baseline,40000,84,83,83,0.0915584184308851
lung,baseline,40000,84,81,81,0.052312103937160626
lung,baseline,40000,84,80,80,0.045037236950343604
lung,baseline,40000,84,78,78,0.19279098116749643
lung,baseline,40000,84,77,77,0.019875740876522257
lung,baseline,40000,84,37,37,0.09677810831652005
lung,baseline,40000,84,34,34,0.20165561740585594
lung,baseline,40000,84,34,34,0.15979463146769127
lung,baseline,40000,84,77,77,0.2546614001639907
lung,baseline,40000,84,28,28,0.25871317176348907
lung,baseline,40000,84,83,83,0.14447016456840336
lung,baseline,40000,84,79,79,0.1252547708680515
lung,baseline,40000,84,78,78,0.15004741714762457
lung,baseline,40000,84,78,78,0.13663076520900902
lung,baseline,40000,84,76,76,0.12814855082161197
lung,baseline,40000,84,75,75,0.1295779051222488
lung,baseline,40000,84,73,73,0.19123579675654065
lung,baseline,40000,84,63,63,0.15237480473761927
lung,baseline,40000,84,83,83,0.10189174569775428
lung,baseline,40000,84,83,83,0.20646526025657833
lung,baseline,40000,84,83,83,0.0047730340849158484
lung,baseline,40000,84,78,78,0.14881567265817686
lung,baseline,40000,84,83,83,0.1736524825909298
lung,baseline,40000,84,83,83,0.24387610520288217
lung,baseline,40000,84,82,82,0.025004617967598664
lung,baseline,40000,84,79,79,0.11412601541259752
lung,baseline,40000,85,80,80,0.10947069853483471
lung,baseline,40000,85,78,78,0.14615164106986686
lung,baseline,40000,85,73,73,0.03201752415160552
lung,baseline,40000,85,83,83,0.277236707021105
lung,baseline,40000,85,80,80,0.29355479773671334
lung,baseline,40000,85,82,82,0.20930331442912914
lung,baseline,40000,85,79,79,0.22657921003684534
lung,baseline,40000,85,72,72,0.22759263440172794
lung,baseline,40000,85,69,69,0.22885978657342554
lung,baseline,40000,85,66,66,0.2062780327407031
lung,baseline,40000,85,49,49,0.24231357444950266
lung,baseline,40000,85,44,44,0.23928277286235683
lung,baseline,40000,85,84,84,0.2872027679119932
lung,baseline,40000,85,84,84,0.07838639824011515
lung,baseline,40000,85,84,84,0.2529378946579688
lung,baseline,40000,85,80,80,0.24458772851272198
lung,baseline,40000,85,84,84,0.10470857378856314
lung,baseline,40000,85,80,80,0.13590304716292026
lung,baseline,40000,85,84,84,0.1944351884112187
lung,baseline,40000,85,80,80,0.23065917498797459
lung,baseline,40000,85,79,79,0.28854582123820033
lung,baseline,40000,85,84,84,0.07677653569617665
lung,baseline,40000,85,84,84,0.23387673891564892
lung,baseline,40000,85,81,81,0.1042741252324832
lung,baseline,40000,85,80,80,0.17797787542471707
lung,baseline,40000,85,84,84,0.2977289907065958
lung,baseline,40000,85,80,80,0.1748135908759036
lung,baseline,40000,85,83,83,0.27779337998796594
lung,baseline,40000,85,79,79,0.22107404155050706
lung,baseline,40000,85,78,78,0.22638345542792307
lung,baseline,40000,85,78,78,0.24468619352129778
lung,baseline,40000,85,78,78,0.2447749715690709
lung,baseline,40000,85,84,84,0.020057161654481594
lung,baseline,40000,85,84,84,0.18362717261427525
lung,baseline,40000,85,80,80,0.168566355765651
lung,baseline,40000,85,78,78,0.1128940270617839
lung,baseline,40000,85,84,84,0.16355894709959623
lung,baseline,40000,85,84,84,0.2695847588621077
lung,baseline,40000,85,84,84,0.1626618582128731
lung,baseline,40000,85,83,83,0.2372201056955848
lung,baseline,40000,85,82,82,0.00521665887561908
lung,baseline,40000,85,80,80,0.22591320629905617
lung,baseline,40000,85,66,66,0.1734274940394038
lung,baseline,40000,85,53,53,0.2594524413988223
lung,baseline,40000,85,19,19,0.41758832581404554
lung,baseline,40000,85,84,84,0.23641714557551646
lung,baseline,40000,85,81,81,0.17276937900728034
lung,baseline,40000,85,80,80,0.1916762348969392
lung,baseline,40000,85,84,84,0.0039045972157817667
lung,baseline,40000,85,80,80,0.19381685312772534
lung,baseline,40000,85,80,80,0.09785353597026629
lung,baseline,40000,85,78,78,0.21634926182785824
lung,baseline,40000,85,78,78,0.14766067361567112
lung,baseline,40000,85,78,78,0.21885201376171848
lung,baseline,40000,85,75,75,0.17398754343498746
lung,baseline,40000,85,72,72,0.22642762321594226
lung,baseline,40000,85,68,68,0.21894815902114595
lung,baseline,40000,85,84,84,0.1856093611233114
lung,baseline,40000,85,80,80,0.1115385062630085
lung,baseline,40000,85,84,84,0.25685011145910003
lung,baseline,40000,85,83,83,0.19953056068395353
lung,baseline,40000,85,83,83,0.23924876723955085
lung,baseline,40000,85,83,83,0.26138908491290774
lung,baseline,40000,85,78,78,0.2278094499170134
lung,baseline,40000,85,78,78,0.2368919077834643
lung,baseline,40000,85,84,84,0.2754450436811639
lung,baseline,40000,85,84,84,0.21777301111809105
lung,baseline,40000,85,80,80,0.19852709706623478
lung,baseline,40000,85,79,79,0.22248801938708515
lung,baseline,40000,85,34,34,0.132031896857011
lung,baseline,40000,85,84,84,0.12113495505515404
lung,baseline,40000,85,84,84,0.14483278240420172
lung,baseline,40000,85,78,78,0.15335655930682096
lung,baseline,40000,85,84,84,0.18844072691624122
lung,baseline,40000,85,84,84,0.12044677499817803
lung,baseline,40000,85,84,84,0.17029302820599942
lung,baseline,40000,85,84,84,0.18790935349230237
lung,baseline,40000,85,82,82,0.03024578689154428
lung,baseline,40000,85,80,80,0.13045070259123256
lung,baseline,40000,85,80,80,0.10023745554706802
lung,baseline,40000,85,80,80,0.278913056977074
lung,baseline,40000,85,57,57,0.3452571346676013
lung,baseline,40000,85,28,28,0.41677576185037163
lung,baseline,40000,85,82,82,0.01929475537491478
lung,baseline,40000,85,79,79,0.13264235697436458
lung,baseline,40000,85,78,78,0.16623076004707055
lung,baseline,40000,85,77,77,0.14279767105898541
lung,baseline,40000,85,84,84,0.20580516875112762
lung,baseline,40000,85,84,84,0.30971624067055226
lung,baseline,40000,85,84,84,0.12252353945318745
lung,baseline,40000,85,78,78,0.24900605950024193
lung,baseline,40000,85,84,84,0.18961843851768154
lung,baseline,40000,85,80,80,0.13656976309343377
lung,baseline,40000,85,80,80,0.14594627678149222
lung,baseline,40000,85,80,80,0.09977704459886971
lung,baseline,40000,85,79,79,0.13913544795371866
lung,baseline,40000,85,84,84,0.1716100446582122
lung,baseline,40000,85,84,84,0.20951766890215454
lung,baseline,40000,85,83,83,0.036597518733929704
lung,baseline,40000,85,80,80,0.07165662858084623
lung,baseline,40000,85,80,80,0.08463299454161059
lung,baseline,40000,85,80,80,0.1750788597588783
lung,baseline,40000,85,79,79,0.1056858061944373
lung,baseline,40000,85,79,79,0.17126698824025008
lung,baseline,40000,85,84,84,0.013555050676502459
lung,baseline,40000,85,83,83,0.18003153883763476
lung,baseline,40000,85,80,80,0.19697614206396516
lung,baseline,40000,85,75,75,0.1674112061509421
lung,baseline,40000,85,75,75,0.19829062257146926
