idea,cohort,arm,permuted,seed,fold,auprc,auroc,n_test,kappa_chosen
M1,mimic4,idea_M1_mean_impute,1,3,0,0.3383040327354276,0.7776872687371394,13398,
M1,mimic4,idea_M1_mean_indicator,1,3,0,0.33920381007177963,0.7777144442619435,13398,
M1,mimic4,idea_M1_mask_interaction,1,3,0,0.33567527216812426,0.7762774777919216,13398,
M1,mimic4,idea_M1_histgb_native,1,3,0,0.4025519050787767,0.8218340941339647,13398,
M1,mimic4,idea_M1_pattern_submodels,1,3,0,0.33023194149478563,0.7689901597795389,13398,
M1,mimic4,idea_M1_spsm_global,1,3,0,0.3298722461515291,0.7688820850271698,13398,
M1,mimic4,idea_M1_ours,1,3,0,0.3305491487515617,0.7694245689556841,13398,
M1,mimic4,idea_M1_rooted_cv,1,3,0,0.3407813004284451,0.7784478697582321,13398,200.0
M1,mimic4,idea_M1_mean_impute,1,3,1,0.3466308509034575,0.7806408940132463,13398,
M1,mimic4,idea_M1_mean_indicator,1,3,1,0.34667683296508506,0.7793536900805529,13398,
M1,mimic4,idea_M1_mask_interaction,1,3,1,0.341524888029024,0.7756202372499781,13398,
M1,mimic4,idea_M1_histgb_native,1,3,1,0.41044973305621946,0.8242073622923771,13398,
M1,mimic4,idea_M1_pattern_submodels,1,3,1,0.3333391490501062,0.7737317662733817,13398,
M1,mimic4,idea_M1_spsm_global,1,3,1,0.3322973393980296,0.7736764216625532,13398,
M1,mimic4,idea_M1_ours,1,3,1,0.3337090344784581,0.7739603264066693,13398,
M1,mimic4,idea_M1_rooted_cv,1,3,1,0.34925607797599406,0.7804555665136492,13398,0.0
M1,mimic4,idea_M1_mean_impute,1,3,2,0.33107017986020626,0.7637800243801276,13398,
M1,mimic4,idea_M1_mean_indicator,1,3,2,0.3312127166281731,0.7628087863075039,13398,
M1,mimic4,idea_M1_mask_interaction,1,3,2,0.32821547965346776,0.7599982091373099,13398,
M1,mimic4,idea_M1_histgb_native,1,3,2,0.40458599571964227,0.8163245170869218,13398,
M1,mimic4,idea_M1_pattern_submodels,1,3,2,0.3219064853019482,0.7596884560090424,13398,
M1,mimic4,idea_M1_spsm_global,1,3,2,0.32126212924882874,0.7595909902165433,13398,
M1,mimic4,idea_M1_ours,1,3,2,0.32236648173541527,0.7597324011119764,13398,
M1,mimic4,idea_M1_rooted_cv,1,3,2,0.33330366337497924,0.762929421599799,13398,0.0
M1,mimic4,idea_M1_mean_impute,1,3,3,0.34444898990811995,0.7659952337517543,13398,
M1,mimic4,idea_M1_mean_indicator,1,3,3,0.34314942367887796,0.7656604872024281,13398,
M1,mimic4,idea_M1_mask_interaction,1,3,3,0.3443817712529037,0.7665548070955325,13398,
M1,mimic4,idea_M1_histgb_native,1,3,3,0.4094809401656342,0.8172369906963486,13398,
M1,mimic4,idea_M1_pattern_submodels,1,3,3,0.33765089238776497,0.7641707710119862,13398,
M1,mimic4,idea_M1_spsm_global,1,3,3,0.3376381638134043,0.7643706613829189,13398,
M1,mimic4,idea_M1_ours,1,3,3,0.3382908424475066,0.7643486033351427,13398,
M1,mimic4,idea_M1_rooted_cv,1,3,3,0.3454613799588395,0.7654227219665155,13398,0.0
M1,mimic4,idea_M1_mean_impute,1,3,4,0.33992458301061085,0.7743006064671193,13397,
M1,mimic4,idea_M1_mean_indicator,1,3,4,0.3425934604568488,0.7748546286964523,13397,
M1,mimic4,idea_M1_mask_interaction,1,3,4,0.3399667702623713,0.7730493153075769,13397,
M1,mimic4,idea_M1_histgb_native,1,3,4,0.39594976865531556,0.8248034100871002,13397,
M1,mimic4,idea_M1_pattern_submodels,1,3,4,0.3300181104931955,0.77218510108831,13397,
M1,mimic4,idea_M1_spsm_global,1,3,4,0.3294279864118362,0.7722497232312897,13397,
M1,mimic4,idea_M1_ours,1,3,4,0.32974503693836305,0.7721173419480981,13397,
M1,mimic4,idea_M1_rooted_cv,1,3,4,0.3410337835297005,0.7732834493737127,13397,0.0
