idea,cohort,arm,permuted,seed,fold,auprc,auroc,n_test,kappa_chosen
M1,mimic4,idea_M1_mean_impute,1,5,0,0.3362653539302479,0.7718602716069661,13398,
M1,mimic4,idea_M1_mean_indicator,1,5,0,0.33588512084293065,0.7708616209730036,13398,
M1,mimic4,idea_M1_mask_interaction,1,5,0,0.3342076105266295,0.7696780741136159,13398,
M1,mimic4,idea_M1_histgb_native,1,5,0,0.40504542815362204,0.8181912906007474,13398,
M1,mimic4,idea_M1_pattern_submodels,1,5,0,0.3288193910263327,0.7664857911642189,13398,
M1,mimic4,idea_M1_spsm_global,1,5,0,0.32870443449195264,0.7666373809751935,13398,
M1,mimic4,idea_M1_ours,1,5,0,0.32946061265355187,0.7666852874617319,13398,
M1,mimic4,idea_M1_rooted_cv,1,5,0,0.33920191829274265,0.7721303729405914,13398,2000.0
M1,mimic4,idea_M1_mean_impute,1,5,1,0.3269850914914729,0.7695596603790211,13398,
M1,mimic4,idea_M1_mean_indicator,1,5,1,0.3266776698466375,0.769483711157673,13398,
M1,mimic4,idea_M1_mask_interaction,1,5,1,0.3251803473520174,0.7682046578731242,13398,
M1,mimic4,idea_M1_histgb_native,1,5,1,0.3902199810949586,0.8185850395024298,13398,
M1,mimic4,idea_M1_pattern_submodels,1,5,1,0.3173102521372234,0.7646111340019563,13398,
M1,mimic4,idea_M1_spsm_global,1,5,1,0.3162320772104027,0.7642383700938014,13398,
M1,mimic4,idea_M1_ours,1,5,1,0.31744919232136243,0.7648044126583099,13398,
M1,mimic4,idea_M1_rooted_cv,1,5,1,0.33143538379225823,0.769746327320796,13398,200.0
M1,mimic4,idea_M1_mean_impute,1,5,2,0.33714670201600233,0.7706889526286039,13398,
M1,mimic4,idea_M1_mean_indicator,1,5,2,0.33890582081769693,0.7722014108372955,13398,
M1,mimic4,idea_M1_mask_interaction,1,5,2,0.33867996271094625,0.7712686746025861,13398,
M1,mimic4,idea_M1_histgb_native,1,5,2,0.3969177563200994,0.8213241132593546,13398,
M1,mimic4,idea_M1_pattern_submodels,1,5,2,0.32803589681479645,0.7668638477545563,13398,
M1,mimic4,idea_M1_spsm_global,1,5,2,0.3277248266092863,0.7668119229960961,13398,
M1,mimic4,idea_M1_ours,1,5,2,0.3289724654045444,0.7672784478566845,13398,
M1,mimic4,idea_M1_rooted_cv,1,5,2,0.3398113381611475,0.7713084588851384,13398,0.0
M1,mimic4,idea_M1_mean_impute,1,5,3,0.3603915618732843,0.7805306322731353,13398,
M1,mimic4,idea_M1_mean_indicator,1,5,3,0.36011680256954715,0.7785635331908358,13398,
M1,mimic4,idea_M1_mask_interaction,1,5,3,0.3563167692179238,0.7754032476172036,13398,
M1,mimic4,idea_M1_histgb_native,1,5,3,0.42473123823794745,0.8283568686623367,13398,
M1,mimic4,idea_M1_pattern_submodels,1,5,3,0.34672073121171715,0.7742307512327,13398,
M1,mimic4,idea_M1_spsm_global,1,5,3,0.3466531316542141,0.7746354337629598,13398,
M1,mimic4,idea_M1_ours,1,5,3,0.3473368373427801,0.7744321805371983,13398,
M1,mimic4,idea_M1_rooted_cv,1,5,3,0.36053365512991764,0.7787551589185446,13398,0.0
M1,mimic4,idea_M1_mean_impute,1,5,4,0.34461532319753246,0.770880480975823,13397,
M1,mimic4,idea_M1_mean_indicator,1,5,4,0.34453589330297396,0.770104901187439,13397,
M1,mimic4,idea_M1_mask_interaction,1,5,4,0.340102636231594,0.7681861140532341,13397,
M1,mimic4,idea_M1_histgb_native,1,5,4,0.4051917079609264,0.8206515086960414,13397,
M1,mimic4,idea_M1_pattern_submodels,1,5,4,0.336486958845805,0.7685041485362485,13397,
M1,mimic4,idea_M1_spsm_global,1,5,4,0.3357184322634589,0.7684103808371676,13397,
M1,mimic4,idea_M1_ours,1,5,4,0.3359915099786519,0.7684411804463548,13397,
M1,mimic4,idea_M1_rooted_cv,1,5,4,0.3456719160834675,0.7695187104773996,13397,200.0
