idea,cohort,arm,permuted,seed,fold,auprc,auroc,n_test,kappa_chosen
M1,mimic4,idea_M1_mean_impute,0,0,0,0.3506572518195363,0.7763042826117704,13398,
M1,mimic4,idea_M1_mean_indicator,0,0,0,0.37986346250588154,0.8028065787012324,13398,
M1,mimic4,idea_M1_mask_interaction,0,0,0,0.38367874654123224,0.804470958403482,13398,
M1,mimic4,idea_M1_histgb_native,0,0,0,0.4463022347020911,0.8404951534604452,13398,
M1,mimic4,idea_M1_pattern_submodels,0,0,0,0.35698119322605365,0.7854377683333561,13398,
M1,mimic4,idea_M1_spsm_global,0,0,0,0.35429623449313746,0.7824353433526329,13398,
M1,mimic4,idea_M1_ours,0,0,0,0.35588122755453805,0.7834463413131851,13398,
M1,mimic4,idea_M1_rooted_cv,0,0,0,0.35959648749286893,0.7856643546083758,13398,0.0
M1,mimic4,idea_M1_mean_impute,0,0,1,0.34480000529169386,0.7708354933025897,13398,
M1,mimic4,idea_M1_mean_indicator,0,0,1,0.3833647071009313,0.8062899577688131,13398,
M1,mimic4,idea_M1_mask_interaction,0,0,1,0.3840316206370503,0.8048108146219436,13398,
M1,mimic4,idea_M1_histgb_native,0,0,1,0.4370490772191706,0.83842015474034,13398,
M1,mimic4,idea_M1_pattern_submodels,0,0,1,0.35559660079139543,0.782701925040598,13398,
M1,mimic4,idea_M1_spsm_global,0,0,1,0.353304021902154,0.780237465428855,13398,
M1,mimic4,idea_M1_ours,0,0,1,0.35430525886393666,0.7805682791479576,13398,
M1,mimic4,idea_M1_rooted_cv,0,0,1,0.35384382229889816,0.7783568886114756,13398,0.0
M1,mimic4,idea_M1_mean_impute,0,0,2,0.37617195857759483,0.7844840956060768,13398,
M1,mimic4,idea_M1_mean_indicator,0,0,2,0.39494283299023986,0.811182968542431,13398,
M1,mimic4,idea_M1_mask_interaction,0,0,2,0.3985834886333487,0.8100830870232162,13398,
M1,mimic4,idea_M1_histgb_native,0,0,2,0.4440384123580181,0.8345133438934575,13398,
M1,mimic4,idea_M1_pattern_submodels,0,0,2,0.38288437813323917,0.7941673790884121,13398,
M1,mimic4,idea_M1_spsm_global,0,0,2,0.38058263680915755,0.7916259727983803,13398,
M1,mimic4,idea_M1_ours,0,0,2,0.3826053531849244,0.792481106883097,13398,
M1,mimic4,idea_M1_rooted_cv,0,0,2,0.38503964243059646,0.7907232457682035,13398,0.0
M1,mimic4,idea_M1_mean_impute,0,0,3,0.36010961710411604,0.7820453133858664,13398,
M1,mimic4,idea_M1_mean_indicator,0,0,3,0.3882066907037582,0.8091821269167632,13398,
M1,mimic4,idea_M1_mask_interaction,0,0,3,0.39345240100898315,0.8115075695297311,13398,
M1,mimic4,idea_M1_histgb_native,0,0,3,0.4454651559052381,0.8394590488923183,13398,
M1,mimic4,idea_M1_pattern_submodels,0,0,3,0.36853395104081016,0.7938302386424281,13398,
M1,mimic4,idea_M1_spsm_global,0,0,3,0.36582788728677074,0.7909508369433199,13398,
M1,mimic4,idea_M1_ours,0,0,3,0.36776404024401677,0.7922771126893224,13398,
M1,mimic4,idea_M1_rooted_cv,0,0,3,0.3705117441489068,0.7891511966319926,13398,0.0
M1,mimic4,idea_M1_mean_impute,0,0,4,0.3624837381729481,0.7792947916149776,13397,
M1,mimic4,idea_M1_mean_indicator,0,0,4,0.38793632120026283,0.8014763849700189,13397,
M1,mimic4,idea_M1_mask_interaction,0,0,4,0.38756805722081883,0.8017443700881041,13397,
M1,mimic4,idea_M1_histgb_native,0,0,4,0.4375958577133904,0.8362160626806269,13397,
M1,mimic4,idea_M1_pattern_submodels,0,0,4,0.37196374663419157,0.7892321429284382,13397,
M1,mimic4,idea_M1_spsm_global,0,0,4,0.37015446048168793,0.7867516336626039,13397,
M1,mimic4,idea_M1_ours,0,0,4,0.3702025460490837,0.7874702341739914,13397,
M1,mimic4,idea_M1_rooted_cv,0,0,4,0.3705742409869736,0.7863982937016509,13397,0.0
