idea,cohort,arm,permuted,seed,fold,auprc,auroc,n_test,kappa_chosen
M1,mimic4,idea_M1_mean_impute,0,9,0,0.3694035740079326,0.7865160920169543,13398,
M1,mimic4,idea_M1_mean_indicator,0,9,0,0.39357094688156474,0.8087206344643825,13398,
M1,mimic4,idea_M1_mask_interaction,0,9,0,0.39610315747861147,0.8122648589952413,13398,
M1,mimic4,idea_M1_histgb_native,0,9,0,0.4489760924274351,0.8448318311227913,13398,
M1,mimic4,idea_M1_pattern_submodels,0,9,0,0.3752371440570498,0.7939260278222623,13398,
M1,mimic4,idea_M1_spsm_global,0,9,0,0.3728241740341964,0.7912113269184267,13398,
M1,mimic4,idea_M1_ours,0,9,0,0.37385976509528573,0.7923067885772686,13398,
M1,mimic4,idea_M1_rooted_cv,0,9,0,0.37817748748083,0.7927538587534276,13398,0.0
M1,mimic4,idea_M1_mean_impute,0,9,1,0.36139612370164637,0.7726901932370482,13398,
M1,mimic4,idea_M1_mean_indicator,0,9,1,0.3913858726831085,0.8031611348369702,13398,
M1,mimic4,idea_M1_mask_interaction,0,9,1,0.39455242024984516,0.8037426807322154,13398,
M1,mimic4,idea_M1_histgb_native,0,9,1,0.43373969709822247,0.8330315503610024,13398,
M1,mimic4,idea_M1_pattern_submodels,0,9,1,0.3654672370387798,0.7839500571599824,13398,
M1,mimic4,idea_M1_spsm_global,0,9,1,0.36297524631925165,0.7810862157891507,13398,
M1,mimic4,idea_M1_ours,0,9,1,0.3646398687881833,0.7820101459040116,13398,
M1,mimic4,idea_M1_rooted_cv,0,9,1,0.36912336506109855,0.7819224836883016,13398,0.0
M1,mimic4,idea_M1_mean_impute,0,9,2,0.35600278807888835,0.7820567983900703,13398,
M1,mimic4,idea_M1_mean_indicator,0,9,2,0.3776382294421626,0.8049043475842191,13398,
M1,mimic4,idea_M1_mask_interaction,0,9,2,0.38410712819635484,0.8053557965956168,13398,
M1,mimic4,idea_M1_histgb_native,0,9,2,0.4420504184803222,0.8383417261260249,13398,
M1,mimic4,idea_M1_pattern_submodels,0,9,2,0.36680447092820606,0.7918075954579117,13398,
M1,mimic4,idea_M1_spsm_global,0,9,2,0.36431882121574266,0.7892014399630382,13398,
M1,mimic4,idea_M1_ours,0,9,2,0.3653296880421016,0.7897241074000076,13398,
M1,mimic4,idea_M1_rooted_cv,0,9,2,0.3668525235713799,0.7883858051731765,13398,0.0
M1,mimic4,idea_M1_mean_impute,0,9,3,0.3478084677147499,0.7809342888476848,13398,
M1,mimic4,idea_M1_mean_indicator,0,9,3,0.3769061504610582,0.8135570870541088,13398,
M1,mimic4,idea_M1_mask_interaction,0,9,3,0.383151976353786,0.8128775053909699,13398,
M1,mimic4,idea_M1_histgb_native,0,9,3,0.44683786720373864,0.843926658530078,13398,
M1,mimic4,idea_M1_pattern_submodels,0,9,3,0.35637875381525624,0.7893505740250699,13398,
M1,mimic4,idea_M1_spsm_global,0,9,3,0.3536616810320661,0.7863416739162787,13398,
M1,mimic4,idea_M1_ours,0,9,3,0.3552970727091225,0.7874458302509539,13398,
M1,mimic4,idea_M1_rooted_cv,0,9,3,0.355791379299501,0.7889884686567966,13398,0.0
M1,mimic4,idea_M1_mean_impute,0,9,4,0.3560717107994436,0.7712129171279478,13397,
M1,mimic4,idea_M1_mean_indicator,0,9,4,0.3867199436957083,0.8009869563655092,13397,
M1,mimic4,idea_M1_mask_interaction,0,9,4,0.3855580984228562,0.797843228848511,13397,
M1,mimic4,idea_M1_histgb_native,0,9,4,0.43824614383769084,0.8275784833930219,13397,
M1,mimic4,idea_M1_pattern_submodels,0,9,4,0.3728502143602732,0.7871761834607238,13397,
M1,mimic4,idea_M1_spsm_global,0,9,4,0.3703562726215481,0.7849219372497889,13397,
M1,mimic4,idea_M1_ours,0,9,4,0.3713748922585568,0.7855512188945335,13397,
M1,mimic4,idea_M1_rooted_cv,0,9,4,0.3684563798659023,0.7790221010010443,13397,0.0
