idea,cohort,arm,permuted,seed,fold,auprc,auroc,n_test,kappa_chosen
M1,mimic4,idea_M1_mean_impute,1,0,0,0.3336308551148346,0.7699224257107271,13398,
M1,mimic4,idea_M1_mean_indicator,1,0,0,0.3341854075174595,0.7702139709002312,13398,
M1,mimic4,idea_M1_mask_interaction,1,0,0,0.33100654372739685,0.7684934721708938,13398,
M1,mimic4,idea_M1_histgb_native,1,0,0,0.41561713798355143,0.8277054047641861,13398,
M1,mimic4,idea_M1_pattern_submodels,1,0,0,0.32805070486310633,0.7658391106274837,13398,
M1,mimic4,idea_M1_spsm_global,1,0,0,0.3274400771099989,0.7654680064514069,13398,
M1,mimic4,idea_M1_ours,1,0,0,0.32774055026580345,0.7658778350374355,13398,
M1,mimic4,idea_M1_rooted_cv,1,0,0,0.33672766271452637,0.7708515549076773,13398,0.0
M1,mimic4,idea_M1_mean_impute,1,0,1,0.3282491331005679,0.7633585560744929,13398,
M1,mimic4,idea_M1_mean_indicator,1,0,1,0.3283579498263829,0.7639069009029948,13398,
M1,mimic4,idea_M1_mask_interaction,1,0,1,0.32646789027930395,0.7613218059989568,13398,
M1,mimic4,idea_M1_histgb_native,1,0,1,0.39559325696584735,0.8159877186261746,13398,
M1,mimic4,idea_M1_pattern_submodels,1,0,1,0.3202252172635682,0.7605938904223444,13398,
M1,mimic4,idea_M1_spsm_global,1,0,1,0.3197911878840103,0.7604635940471085,13398,
M1,mimic4,idea_M1_ours,1,0,1,0.32062408970227396,0.760487020035832,13398,
M1,mimic4,idea_M1_rooted_cv,1,0,1,0.3304654169318293,0.762517386386947,13398,500.0
M1,mimic4,idea_M1_mean_impute,1,0,2,0.34134147871229403,0.7767415498440348,13398,
M1,mimic4,idea_M1_mean_indicator,1,0,2,0.3419661831391963,0.7769848153425065,13398,
M1,mimic4,idea_M1_mask_interaction,1,0,2,0.33825214080296656,0.7750512023146473,13398,
M1,mimic4,idea_M1_histgb_native,1,0,2,0.3997233906994877,0.8151276827530634,13398,
M1,mimic4,idea_M1_pattern_submodels,1,0,2,0.3349463475848974,0.7743426659014556,13398,
M1,mimic4,idea_M1_spsm_global,1,0,2,0.3340380557346369,0.7741868916260755,13398,
M1,mimic4,idea_M1_ours,1,0,2,0.3349417419966442,0.7744505622436785,13398,
M1,mimic4,idea_M1_rooted_cv,1,0,2,0.34529753996370327,0.7770951910776964,13398,0.0
M1,mimic4,idea_M1_mean_impute,1,0,3,0.35251663682936546,0.7783141689556403,13398,
M1,mimic4,idea_M1_mean_indicator,1,0,3,0.3527488491857286,0.7775415958068506,13398,
M1,mimic4,idea_M1_mask_interaction,1,0,3,0.3501962540574752,0.7751424268765742,13398,
M1,mimic4,idea_M1_histgb_native,1,0,3,0.4186314278971606,0.8241382812745357,13398,
M1,mimic4,idea_M1_pattern_submodels,1,0,3,0.33730345235082554,0.7713303459402961,13398,
M1,mimic4,idea_M1_spsm_global,1,0,3,0.3370814483103477,0.7716454853360436,13398,
M1,mimic4,idea_M1_ours,1,0,3,0.33819075577827806,0.7717534386758057,13398,
M1,mimic4,idea_M1_rooted_cv,1,0,3,0.35337473597610297,0.7771460043841367,13398,500.0
M1,mimic4,idea_M1_mean_impute,1,0,4,0.3473902996670942,0.7740452263742758,13397,
M1,mimic4,idea_M1_mean_indicator,1,0,4,0.34747639127532787,0.7726703090056346,13397,
M1,mimic4,idea_M1_mask_interaction,1,0,4,0.3420090914312517,0.7696327545858622,13397,
M1,mimic4,idea_M1_histgb_native,1,0,4,0.40298496415961454,0.8225097517836681,13397,
M1,mimic4,idea_M1_pattern_submodels,1,0,4,0.3387172056208127,0.7695683035518224,13397,
M1,mimic4,idea_M1_spsm_global,1,0,4,0.3386505714822059,0.7699664740550365,13397,
M1,mimic4,idea_M1_ours,1,0,4,0.33891184881055164,0.7698849691633173,13397,
M1,mimic4,idea_M1_rooted_cv,1,0,4,0.3496235181624312,0.7740123449396527,13397,0.0
