idea,cohort,arm,permuted,seed,fold,auprc,auroc,n_test,kappa_chosen
M1,mimic4,idea_M1_mean_impute,0,2,0,0.37592517441565015,0.784371364239861,13398,
M1,mimic4,idea_M1_mean_indicator,0,2,0,0.39782436398019455,0.8100669493149372,13398,
M1,mimic4,idea_M1_mask_interaction,0,2,0,0.4002109094678623,0.8077693770331741,13398,
M1,mimic4,idea_M1_histgb_native,0,2,0,0.4455235143825539,0.8421144497369707,13398,
M1,mimic4,idea_M1_pattern_submodels,0,2,0,0.3754641000566928,0.7929958720577434,13398,
M1,mimic4,idea_M1_spsm_global,0,2,0,0.3733060385956883,0.7906222767443664,13398,
M1,mimic4,idea_M1_ours,0,2,0,0.3749352073149277,0.7911305987854566,13398,
M1,mimic4,idea_M1_rooted_cv,0,2,0,0.3819319088085721,0.7901910043024588,13398,0.0
M1,mimic4,idea_M1_mean_impute,0,2,1,0.3688361743450604,0.7818222820139078,13398,
M1,mimic4,idea_M1_mean_indicator,0,2,1,0.3990328098077444,0.8093862636043865,13398,
M1,mimic4,idea_M1_mask_interaction,0,2,1,0.40535263156091045,0.811261311660437,13398,
M1,mimic4,idea_M1_histgb_native,0,2,1,0.4615475964358105,0.8408865807671948,13398,
M1,mimic4,idea_M1_pattern_submodels,0,2,1,0.37790878280270196,0.7919491203484237,13398,
M1,mimic4,idea_M1_spsm_global,0,2,1,0.3750218673402016,0.7892812365183007,13398,
M1,mimic4,idea_M1_ours,0,2,1,0.37681503599939437,0.790426830064173,13398,
M1,mimic4,idea_M1_rooted_cv,0,2,1,0.3828820419343883,0.7913659785220732,13398,0.0
M1,mimic4,idea_M1_mean_impute,0,2,2,0.345602845186716,0.7716115433012871,13398,
M1,mimic4,idea_M1_mean_indicator,0,2,2,0.3721604971488019,0.797146896965605,13398,
M1,mimic4,idea_M1_mask_interaction,0,2,2,0.3716597415185124,0.7974429421856288,13398,
M1,mimic4,idea_M1_histgb_native,0,2,2,0.42302739590125854,0.8288154708649381,13398,
M1,mimic4,idea_M1_pattern_submodels,0,2,2,0.3571555195288351,0.7838503399646741,13398,
M1,mimic4,idea_M1_spsm_global,0,2,2,0.3548546517649216,0.7813601744626287,13398,
M1,mimic4,idea_M1_ours,0,2,2,0.3562723683135669,0.7819035890039663,13398,
M1,mimic4,idea_M1_rooted_cv,0,2,2,0.35614480422679196,0.7789632569351614,13398,0.0
M1,mimic4,idea_M1_mean_impute,0,2,3,0.35853653972520205,0.7869897644388589,13398,
M1,mimic4,idea_M1_mean_indicator,0,2,3,0.38954662980285293,0.8150571482979652,13398,
M1,mimic4,idea_M1_mask_interaction,0,2,3,0.38938207731414326,0.8148188985829672,13398,
M1,mimic4,idea_M1_histgb_native,0,2,3,0.4356323172377926,0.8405780245872566,13398,
M1,mimic4,idea_M1_pattern_submodels,0,2,3,0.37278755312062084,0.7975099427932795,13398,
M1,mimic4,idea_M1_spsm_global,0,2,3,0.3702475638127962,0.7948317424085118,13398,
M1,mimic4,idea_M1_ours,0,2,3,0.37140667871776806,0.7958718335088193,13398,
M1,mimic4,idea_M1_rooted_cv,0,2,3,0.36578805679595905,0.792877980750449,13398,0.0
M1,mimic4,idea_M1_mean_impute,0,2,4,0.3467332669787762,0.7691859321073947,13397,
M1,mimic4,idea_M1_mean_indicator,0,2,4,0.37858266088579823,0.8012600177154788,13397,
M1,mimic4,idea_M1_mask_interaction,0,2,4,0.3809683719808608,0.8015551521186993,13397,
M1,mimic4,idea_M1_histgb_native,0,2,4,0.44653111479505786,0.8398750847702205,13397,
M1,mimic4,idea_M1_pattern_submodels,0,2,4,0.35499483689235656,0.7789869095957324,13397,
M1,mimic4,idea_M1_spsm_global,0,2,4,0.352486768451125,0.775778674008381,13397,
M1,mimic4,idea_M1_ours,0,2,4,0.35358787212315684,0.7767533105302153,13397,
M1,mimic4,idea_M1_rooted_cv,0,2,4,0.3567883653780099,0.7784393609879602,13397,0.0
