dataset,fold,coverage,rule,auprc,auroc,logloss,prevalence,full_auroc
cand_acs_income,0,0.5,tree_confidence,0.8649915065925312,0.9590241782606497,0.10400019182542945,0.10544472776361181,0.9131666857028806
cand_acs_income,0,0.5,lattice_support,0.8115619309365731,0.9002436499610658,0.3626120733907408,0.3094345282735863,0.9131666857028806
cand_acs_income,0,0.5,pattern_depth,0.8445065037245041,0.8913349771701736,0.40686317755329454,0.40917954102294884,0.9131666857028806
cand_acs_income,0,0.5,random,0.7962203920826639,0.9103176163313353,0.3272719941263409,0.26698665066746663,0.9131666857028806
cand_acs_income,0,0.7,tree_confidence,0.8483827173778821,0.9468664963516257,0.19071439918190453,0.17786349512482588,0.9131666857028806
cand_acs_income,0,0.7,lattice_support,0.8058280107081793,0.9007396536841713,0.35977441762893286,0.30418943533697634,0.9131666857028806
cand_acs_income,0,0.7,pattern_depth,0.8237254033058521,0.9009813940500202,0.3734531586896592,0.3430836815600557,0.9131666857028806
cand_acs_income,0,0.7,random,0.7986399803917095,0.9126180225881496,0.3265494380388931,0.27161684345869497,0.9131666857028806
cand_acs_income,0,0.9,tree_confidence,0.8183969294086237,0.9270316804879017,0.2820637190399756,0.2405,0.9131666857028806
cand_acs_income,0,0.9,lattice_support,0.7997181710710716,0.9092851093000975,0.3334948169086305,0.27591666666666664,0.9131666857028806
cand_acs_income,0,0.9,pattern_depth,0.8037672027697903,0.9075608956177742,0.34271075337065643,0.2905,0.9131666857028806
cand_acs_income,0,0.9,random,0.8001223676850713,0.913264282737234,0.32316295898749164,0.26775,0.9131666857028806
cand_acs_income,1,0.5,tree_confidence,0.8368771809014145,0.9481860001622229,0.10972109150560766,0.09675967596759676,0.9108716848803349
cand_acs_income,1,0.5,lattice_support,0.8189010793056373,0.8998128094374336,0.36121508336109814,0.3085808580858086,0.9108716848803349
cand_acs_income,1,0.5,pattern_depth,0.8509776628210801,0.8919516543478084,0.4054552356718923,0.40864086408640865,0.9108716848803349
cand_acs_income,1,0.5,random,0.8010347413775938,0.9108511629073055,0.3234801256258746,0.2631263126312631,0.9108716848803349
cand_acs_income,1,0.7,tree_confidence,0.8555314336893416,0.94554085350007,0.19109649438244958,0.182685095896282,0.9108716848803349
cand_acs_income,1,0.7,lattice_support,0.8096797585631607,0.8974140779649332,0.3657684714416765,0.30793956927033106,0.9108716848803349
cand_acs_income,1,0.7,pattern_depth,0.8321754985646892,0.9043432136102761,0.36587574117119254,0.3391192542590807,0.9108716848803349
cand_acs_income,1,0.7,random,0.7993602051880007,0.9098549283846975,0.32611106767917386,0.26454516232722597,0.9108716848803349
cand_acs_income,1,0.9,tree_confidence,0.8241925604868321,0.9255878241048102,0.28508214284389866,0.2429369114092841,0.9108716848803349
cand_acs_income,1,0.9,lattice_support,0.803764567269386,0.9074335513409457,0.33530647897102983,0.2759396616384699,0.9108716848803349
cand_acs_income,1,0.9,pattern_depth,0.8089800960487252,0.9075404781190689,0.3409901238963201,0.28860738394866237,0.9108716848803349
cand_acs_income,1,0.9,random,0.8010749641875153,0.910386145440704,0.3257328881986426,0.26568880740061673,0.9108716848803349
cand_acs_income,2,0.5,tree_confidence,0.8409134790692766,0.9500491553016464,0.11107883705052009,0.09960996099609962,0.912634777692001
cand_acs_income,2,0.5,lattice_support,0.8212790126267888,0.9012363509071271,0.3601167064808343,0.31218121812181215,0.912634777692001
cand_acs_income,2,0.5,pattern_depth,0.8579795702856112,0.9004239082022957,0.3904511908348331,0.4054905490549055,0.912634777692001
cand_acs_income,2,0.5,random,0.8053138651512396,0.9115861850355845,0.32077314979878857,0.26207620762076206,0.912634777692001
cand_acs_income,2,0.7,tree_confidence,0.8485901858505474,0.9435743415947695,0.19247814568790358,0.17893496196292724,0.912634777692001
cand_acs_income,2,0.7,lattice_support,0.8157572366011613,0.9003129959016217,0.3606842088727609,0.30911818279224257,0.912634777692001
cand_acs_income,2,0.7,pattern_depth,0.8330168401267656,0.9047150384793198,0.36596165010096626,0.34104789456766316,0.912634777692001
cand_acs_income,2,0.7,random,0.8112544944358296,0.914817367463277,0.316480972159924,0.2636879888567449,0.912634777692001
cand_acs_income,2,0.9,tree_confidence,0.8246509567675845,0.9260921590884509,0.28131737205650176,0.24118676556379698,0.912634777692001
cand_acs_income,2,0.9,lattice_support,0.8089325158356724,0.9100409768831097,0.330566544114769,0.2760230019168264,0.912634777692001
cand_acs_income,2,0.9,pattern_depth,0.81172351409308,0.9091065978321801,0.33865693794283025,0.2891907658971581,0.912634777692001
cand_acs_income,2,0.9,random,0.8077130378081911,0.9135112463229154,0.32044920935990395,0.2660221685140428,0.912634777692001
