dataset,fold,coverage,rule,auprc,auroc,logloss,prevalence,full_auroc
cand_porto,0,0.5,tree_confidence,0.032283561122756675,0.5436670627847098,0.1319243554989087,0.028048597570121493,0.5799734823309086
cand_porto,0,0.5,lattice_support,0.042033309967295124,0.5381196016245178,0.16286997182643953,0.03674816259187041,0.5799734823309086
cand_porto,0,0.5,pattern_depth,0.05623713344239793,0.5917623423016576,0.1718045093739051,0.040497975101244935,0.5799734823309086
cand_porto,0,0.5,random,0.041245480063032,0.5606843975300976,0.15131839022079055,0.03374831258437078,0.5799734823309086
cand_porto,0,0.7,tree_confidence,0.0372286830125241,0.5588300797120122,0.1417729176667647,0.0311796849887496,0.5799734823309086
cand_porto,0,0.7,lattice_support,0.047590847402171677,0.5589213184170296,0.16274835797440718,0.03728704596592736,0.5799734823309086
cand_porto,0,0.7,pattern_depth,0.05254093454960043,0.5933132488465376,0.16192663710970348,0.037608486017357765,0.5799734823309086
cand_porto,0,0.7,random,0.04344185388821596,0.5697020878367871,0.15551771822198046,0.035036965605914495,0.5799734823309086
cand_porto,0,0.9,tree_confidence,0.04307631097289244,0.567066968947414,0.1500112332000568,0.033916666666666664,0.5799734823309086
cand_porto,0,0.9,lattice_support,0.046943440314974744,0.5774287954010975,0.15707586403747997,0.035833333333333335,0.5799734823309086
cand_porto,0,0.9,pattern_depth,0.04902957037265695,0.5806363840919475,0.16004999770911488,0.03675,0.5799734823309086
cand_porto,0,0.9,random,0.0457890978389001,0.5679451851229684,0.15740310901727603,0.035666666666666666,0.5799734823309086
cand_porto,1,0.5,tree_confidence,0.03610592669886658,0.5625062284554294,0.1382566865085242,0.029552955295529554,0.5793689617219029
cand_porto,1,0.5,lattice_support,0.04683196634821669,0.5663354266192251,0.16492114194607294,0.037953795379537955,0.5793689617219029
cand_porto,1,0.5,pattern_depth,0.048292549635642876,0.5650563828713516,0.16675723161871847,0.038253825382538256,0.5793689617219029
cand_porto,1,0.5,random,0.04441164887321361,0.5703629143077008,0.1511873027429288,0.033903390339033904,0.5793689617219029
cand_porto,1,0.7,tree_confidence,0.03648593586602827,0.5533760157408855,0.14202081900073732,0.031072538304939463,0.5793689617219029
cand_porto,1,0.7,lattice_support,0.046403028972654636,0.5634458739523862,0.1635338614113432,0.03750133933354763,0.5793689617219029
cand_porto,1,0.7,pattern_depth,0.046350394216618795,0.5699425387542718,0.15915952513398396,0.03621557912782599,0.5793689617219029
cand_porto,1,0.7,random,0.05003328063369607,0.5874100536416861,0.1588662238786904,0.036537019179256405,0.5793689617219029
cand_porto,1,0.9,tree_confidence,0.044042729767973174,0.5680317809118298,0.1505606679856834,0.034002833569464125,0.5793689617219029
cand_porto,1,0.9,lattice_support,0.04787937411491348,0.5841295649701082,0.15549636153272392,0.03550295857988166,0.5793689617219029
cand_porto,1,0.9,pattern_depth,0.04757664844983739,0.5712375058582349,0.16097535146327452,0.03683640303358613,0.5793689617219029
cand_porto,1,0.9,random,0.05037793467008986,0.5917890767218869,0.15841775123009066,0.03650304192016001,0.5793689617219029
cand_porto,2,0.5,tree_confidence,0.03337187919810559,0.5341513683338601,0.13409485979084124,0.028352835283528353,0.5726358226358226
cand_porto,2,0.5,lattice_support,0.03957881196433892,0.5302320990624003,0.15943506051094986,0.035703570357035704,0.5726358226358226
cand_porto,2,0.5,pattern_depth,0.05432076289286639,0.5845187362960983,0.16265557171309333,0.037803780378037805,0.5726358226358226
cand_porto,2,0.5,random,0.04792341835477799,0.5914902678441911,0.14450786284819808,0.032553255325532555,0.5726358226358226
cand_porto,2,0.7,tree_confidence,0.03472039466548806,0.5457492364068989,0.14224717314317306,0.031072538304939463,0.5726358226358226
cand_porto,2,0.7,lattice_support,0.04421974583588108,0.5490507417816521,0.15892652416611355,0.03600128576020572,0.5726358226358226
cand_porto,2,0.7,pattern_depth,0.048819450286197205,0.5814835834840306,0.15566860863877283,0.035572699024965175,0.5726358226358226
cand_porto,2,0.7,random,0.04497496542148206,0.5711570861980556,0.15159737741543908,0.03407264545162327,0.5726358226358226
cand_porto,2,0.9,tree_confidence,0.044339243106172474,0.5667761515675963,0.15275057014855353,0.03458621551795983,0.5726358226358226
cand_porto,2,0.9,lattice_support,0.0486381681869328,0.5674150863761167,0.15514699359475903,0.03516959746645554,0.5726358226358226
cand_porto,2,0.9,pattern_depth,0.047765175396694975,0.567504463267505,0.1604659730623945,0.03666972247687307,0.5726358226358226
cand_porto,2,0.9,random,0.04473064525532482,0.5658220885266949,0.15755842831369185,0.035586298858238184,0.5726358226358226
