dataset,fold,arm,n_patterns,worst_logloss,median_logloss,worst_auprc,median_auprc,small_mean_logloss,small_mean_auprc,n_small,pooled_auprc
cand_mimic4_regime,0,mean_indicator,24,0.5384229520526426,0.18310596717857697,0.011764705882352941,0.30703494111475427,0.22005942308195225,0.34376326898359855,18,0.42371577777353947
cand_mimic4_regime,0,histgb_native,24,0.4498550019269416,0.16917061250665644,0.0136986301369863,0.29483774421938813,0.20217339441935805,0.3681406577841677,18,0.4715564946946873
cand_mimic4_regime,0,family_cv,24,0.5194316396693013,0.20571448741232537,0.014084507042253521,0.24712695274776242,0.23532047731354647,0.3430536651668547,18,0.3990146520496807
cand_mimic4_regime,1,mean_indicator,22,0.6063114207260467,0.1989927990321791,0.06036346905912123,0.2721556745147802,0.2666650731804526,0.39334629206539207,16,0.4303232640304366
cand_mimic4_regime,1,histgb_native,22,0.5518340958733515,0.19536185812312098,0.05313687084520417,0.24148338351182813,0.24286589732250757,0.3885437425567211,16,0.4770286841520218
cand_mimic4_regime,1,family_cv,22,0.5714584257573839,0.21243207235269362,0.07862348178137651,0.2603065585208442,0.2779531985228616,0.3956516535146394,16,0.41056233372164924
cand_mimic4_regime,2,mean_indicator,21,0.7110019598384295,0.18828021177373314,0.015151515151515152,0.32082041726663474,0.2938457433852103,0.3279232075765155,16,0.4161462266049382
cand_mimic4_regime,2,histgb_native,21,0.6155077048514727,0.2060684394031916,0.017543859649122806,0.383609936918255,0.2750301033109068,0.35989377557931435,16,0.4598537806864628
cand_mimic4_regime,2,family_cv,21,0.654300845835353,0.21940590779202923,0.021739130434782608,0.22925858471478766,0.2995845902735844,0.33855842389040985,16,0.38996154688360063
