dataset,fold,arm,n_patterns,worst_logloss,median_logloss,worst_auprc,median_auprc,small_mean_logloss,small_mean_auprc,n_small,pooled_auprc
cand_nhanes,0,mean_indicator,10,0.32114634217035687,0.17185594831369477,0.12524687294272546,0.43618840332360614,0.20015595837847625,0.45264171939863346,7,0.5785282723967847
cand_nhanes,0,histgb_native,10,0.3719569649479431,0.1762228625727202,0.06744579945799459,0.452845645020146,0.22378145042125386,0.4982502235008709,7,0.586219618187893
cand_nhanes,0,family_cv,10,0.33873759416052496,0.1658849010999509,0.14953729239443525,0.4364872188112482,0.20431393467539483,0.4471909408659898,7,0.5181840229844555
cand_nhanes,1,mean_indicator,11,0.23839866388300285,0.15082876855830854,0.027777777777777776,0.4425505050505051,0.1643031263105815,0.47320443503043413,8,0.5277322187399298
cand_nhanes,1,histgb_native,11,0.19739629953410082,0.1573660163528968,0.04,0.5232558139534884,0.16796624109780592,0.5069869408465406,8,0.5466728213764761
cand_nhanes,1,family_cv,11,0.20595696610017747,0.14397943784399675,0.07142857142857142,0.4219187675070028,0.1516019640368651,0.5252415410320288,8,0.49318376762511335
cand_nhanes,2,mean_indicator,11,0.23349952403405666,0.1846482430506654,0.2387709643042901,0.3633192392556598,0.18134721551858116,0.5213179593201138,8,0.5649148408032297
cand_nhanes,2,histgb_native,11,0.24370593882389616,0.16565722421192688,0.17088862469746835,0.3977272727272727,0.16856619176430232,0.572664648000806,8,0.60176745865269
cand_nhanes,2,family_cv,11,0.22579481698438875,0.18291940355402297,0.24175715004770543,0.4384057971014492,0.1720750520892228,0.5560344305737586,8,0.4947160605490718
