dataset,fold,arm,n_patterns,worst_logloss,median_logloss,worst_auprc,median_auprc,small_mean_logloss,small_mean_auprc,n_small,pooled_auprc
cand_higgs,0,mean_indicator,6,0.5808267500553319,0.44407134948878635,0.14561927644275596,0.5435155694499895,nan,nan,0,0.6673730621770858
cand_higgs,0,histgb_native,6,0.43332907594824954,0.31619100137441086,0.45640032566233774,0.713480372808269,nan,nan,0,0.8363712949621555
cand_higgs,0,family_cv,6,0.5734477314523739,0.3746838707494406,0.3252601973033323,0.6001500790489441,nan,nan,0,0.6994817074979159
cand_higgs,1,mean_indicator,6,0.5748526116735372,0.4092368991454367,0.14419285820224775,0.5715524645269027,nan,nan,0,0.6707907004371657
cand_higgs,1,histgb_native,6,0.4287394417608015,0.3247206313456863,0.43018708337896666,0.6988346375355727,nan,nan,0,0.8354855052066905
cand_higgs,1,family_cv,6,0.5707753449506527,0.36906782134957206,0.3388479116156849,0.62390845220202,nan,nan,0,0.703281251207663
cand_higgs,2,mean_indicator,6,0.5662229907569464,0.414018495634346,0.1683648081232485,0.5080060988779069,nan,nan,0,0.6787998099320433
cand_higgs,2,histgb_native,6,0.4189676257280301,0.33001122506707214,0.43395397481199854,0.6352193333534188,nan,nan,0,0.8432572692639214
cand_higgs,2,family_cv,6,0.5534667807085762,0.40625785144997006,0.3727675640390754,0.542934563554142,nan,nan,0,0.7129042569901969
