cohort,feature_set,subsample_n,pattern_size,ancestor_size,n_shared,mean_abs_diff
lung,baseline,40000,81,80,80,0.25476023449007856
lung,baseline,40000,81,80,80,0.290377201773258
lung,baseline,40000,81,78,78,0.19209971771426337
lung,baseline,40000,81,77,77,0.2309394733599992
lung,baseline,40000,81,80,80,0.23313418205008185
lung,baseline,40000,81,80,80,0.2178767413403872
lung,baseline,40000,81,80,80,0.011141550452840408
lung,baseline,40000,81,78,78,0.10407684280610968
lung,baseline,40000,81,77,77,0.026048762615532975
lung,baseline,40000,81,77,77,0.13615662463850706
lung,baseline,40000,81,80,80,0.11344307731049494
lung,baseline,40000,81,80,80,0.0661110880832289
lung,baseline,40000,81,80,80,0.015575688303546808
lung,baseline,40000,81,68,68,0.1282028515438344
lung,baseline,40000,81,77,77,0.13111004321150263
lung,baseline,40000,81,80,80,0.23557609207051589
lung,baseline,40000,81,77,77,0.17278546241726206
lung,baseline,40000,81,66,66,0.21944215410311865
lung,baseline,40000,81,80,80,0.28431177537516783
lung,baseline,40000,81,75,75,0.2786254685936734
lung,baseline,40000,81,66,66,0.256592616050258
lung,baseline,40000,81,41,41,0.19092501428224934
lung,baseline,40000,81,80,80,0.28821052272288084
lung,baseline,40000,81,80,80,0.26374542176892024
lung,baseline,40000,81,77,77,0.17800585308725603
lung,baseline,40000,81,53,53,0.2392553141501305
lung,baseline,40000,81,37,37,0.25282552404358166
lung,baseline,40000,81,28,28,0.3762608281348654
lung,baseline,40000,81,80,80,0.18426192506622258
lung,baseline,40000,81,80,80,0.07825901960281131
lung,baseline,40000,81,75,75,0.1588002807205263
lung,baseline,40000,81,80,80,0.1447723697282993
lung,baseline,40000,81,75,75,0.13030550258158535
lung,baseline,40000,81,78,78,0.1651558302198429
lung,baseline,40000,81,75,75,0.14829776547063134
lung,baseline,40000,81,20,20,0.38353650140708206
lung,baseline,40000,81,77,77,0.060236140408973946
lung,baseline,40000,81,75,75,0.0806289484164505
lung,baseline,40000,81,73,73,0.15243127332522846
lung,baseline,40000,81,73,73,0.025053860665752645
lung,baseline,40000,81,80,80,0.28330356033006715
lung,baseline,40000,81,75,75,0.22720202214253932
lung,baseline,40000,81,80,80,0.12351842846468493
lung,baseline,40000,81,80,80,0.06349740815341783
lung,baseline,40000,81,75,75,0.022038744550746996
lung,baseline,40000,81,75,75,0.12813311272979988
lung,baseline,40000,81,79,79,0.2988803695915527
lung,baseline,40000,81,79,79,0.25399805422437505
lung,baseline,40000,81,75,75,0.27878623877068376
lung,baseline,40000,81,75,75,0.2340832549480109
lung,baseline,40000,81,74,74,0.2141163704651418
lung,baseline,40000,81,73,73,0.24912161659686194
lung,baseline,40000,81,69,69,0.06356504642118255
lung,baseline,40000,81,80,80,0.1295586722997838
lung,baseline,40000,81,80,80,0.23962358046867357
lung,baseline,40000,81,79,79,0.23421358959116098
lung,baseline,40000,81,80,80,0.18981081148895043
lung,baseline,40000,81,79,79,0.016249064703069343
lung,baseline,40000,81,75,75,0.14267063648386732
lung,baseline,40000,81,80,80,0.21985845609987886
lung,baseline,40000,81,80,80,0.18933450146801084
lung,baseline,40000,81,80,80,0.08537942543010343
lung,baseline,40000,81,79,79,0.12380315475708914
lung,baseline,40000,81,76,76,0.1752155546013596
lung,baseline,40000,81,74,74,0.1503324995232378
lung,baseline,40000,81,73,73,0.018025220917590925
lung,baseline,40000,81,68,68,0.0297391637073293
lung,baseline,40000,81,77,77,0.32950386636204376
lung,baseline,40000,81,77,77,0.20258815320985088
lung,baseline,40000,81,64,64,0.3240447131489321
lung,baseline,40000,81,79,79,0.16068646288235006
lung,baseline,40000,81,78,78,0.14784163477515447
lung,baseline,40000,81,76,76,0.1353632631284286
lung,baseline,40000,81,76,76,0.1411015815390904
lung,baseline,40000,81,64,64,0.1436251837329256
lung,baseline,40000,81,64,64,0.14652211190589526
lung,baseline,40000,81,80,80,0.022470146419624797
lung,baseline,40000,81,80,80,0.09796325258768131
lung,baseline,40000,81,80,80,0.19965898001847066
lung,baseline,40000,81,80,80,0.21536040418367883
lung,baseline,40000,81,80,80,0.06844618886241216
lung,baseline,40000,81,80,80,0.004768987698292133
lung,baseline,40000,81,79,79,0.011498461313670239
lung,baseline,40000,81,79,79,0.015828184506774482
lung,baseline,40000,81,77,77,0.061062823271892934
lung,baseline,40000,81,68,68,0.07046613259458703
lung,baseline,40000,81,80,80,0.2547971989622656
lung,baseline,40000,81,80,80,0.19626568723691395
lung,baseline,40000,81,79,79,0.12636170945644254
lung,baseline,40000,81,78,78,0.3268509861753858
lung,baseline,40000,81,76,76,0.2514356527991735
lung,baseline,40000,81,76,76,0.28771756281831046
lung,baseline,40000,81,75,75,0.2725750166061162
lung,baseline,40000,81,75,75,0.28487537920709605
lung,baseline,40000,81,74,74,0.2807214839865682
lung,baseline,40000,81,68,68,0.3110909019362542
lung,baseline,40000,81,66,66,0.25658484154616745
lung,baseline,40000,81,66,66,0.28047143442585026
lung,baseline,40000,81,63,63,0.2919947498370654
lung,baseline,40000,81,52,52,0.32103708007613246
lung,baseline,40000,81,44,44,0.2733720290398182
lung,baseline,40000,81,35,35,0.2531679600505844
lung,baseline,40000,81,80,80,0.27114793235351475
lung,baseline,40000,81,79,79,0.2980385843560445
lung,baseline,40000,81,80,80,0.10391833091143447
lung,baseline,40000,81,80,80,0.13750241030718607
lung,baseline,40000,81,80,80,0.013375693817676804
lung,baseline,40000,81,80,80,0.035642494273433065
lung,baseline,40000,81,80,80,0.004915261135848746
lung,baseline,40000,81,80,80,0.11670658532738605
lung,baseline,40000,81,80,80,0.02933594209772623
lung,baseline,40000,81,80,80,0.08658559444919245
lung,baseline,40000,81,80,80,0.22570160308085727
lung,baseline,40000,81,80,80,0.024244783293943112
lung,baseline,40000,81,80,80,0.0408054076033356
lung,baseline,40000,81,78,78,0.0654033109602557
lung,baseline,40000,81,78,78,0.017212110743227826
lung,baseline,40000,81,79,79,0.2204138419579497
lung,baseline,40000,81,76,76,0.1892564293783204
lung,baseline,40000,81,75,75,0.172964781025665
lung,baseline,40000,81,71,71,0.19293543792923845
lung,baseline,40000,81,68,68,0.17290097262205326
lung,baseline,40000,81,80,80,0.24424022618277313
lung,baseline,40000,81,79,79,0.06390905237529565
lung,baseline,40000,81,80,80,0.15039484634903053
lung,baseline,40000,81,76,76,0.14716735802775013
lung,baseline,40000,81,71,71,0.03198017707260655
lung,baseline,40000,81,80,80,0.2557677324857953
lung,baseline,40000,81,80,80,0.09171882178658823
lung,baseline,40000,81,74,74,0.21726218161746902
lung,baseline,40000,81,80,80,0.14843696178389454
lung,baseline,40000,81,80,80,0.17294575041646992
lung,baseline,40000,81,80,80,0.21929877455658878
lung,baseline,40000,81,80,80,0.31680926702094664
lung,baseline,40000,81,80,80,0.009703247398593361
lung,baseline,40000,81,75,75,0.06769310638835946
lung,baseline,40000,81,74,74,0.2689831734418409
lung,baseline,40000,81,80,80,0.22107906457776325
lung,baseline,40000,81,80,80,0.019431850625997494
lung,baseline,40000,81,80,80,0.12537115477476815
lung,baseline,40000,81,80,80,0.007540251968960146
lung,baseline,40000,81,77,77,0.1439550954791876
lung,baseline,40000,81,80,80,0.24603681985684922
lung,baseline,40000,81,80,80,0.12812916401138247
lung,baseline,40000,81,80,80,0.24308595181108608
lung,baseline,40000,81,80,80,0.22858577812468311
lung,baseline,40000,81,80,80,0.21738610459998392
lung,baseline,40000,81,75,75,0.19060673227775105
lung,baseline,40000,81,80,80,0.10904841792764988
lung,baseline,40000,81,77,77,0.062171244854647416
lung,baseline,40000,81,73,73,0.02579611281601128
lung,baseline,40000,81,68,68,0.036546328220633764
lung,baseline,40000,81,80,80,0.1473119633615221
lung,baseline,40000,81,74,74,0.12663679243514347
lung,baseline,40000,81,80,80,0.19081784773084592
lung,baseline,40000,81,80,80,0.09620833004290304
lung,baseline,40000,81,80,80,0.2279345799068983
lung,baseline,40000,81,76,76,0.18620187687993395
lung,baseline,40000,81,80,80,0.21929460902863712
lung,baseline,40000,81,80,80,0.267071602472738
lung,baseline,40000,81,72,72,0.2465440233441362
lung,baseline,40000,81,66,66,0.16496568329293554
lung,baseline,40000,81,78,78,0.329087228816738
lung,baseline,40000,81,78,78,0.336893767629311
lung,baseline,40000,81,77,77,0.35927853963501416
lung,baseline,40000,81,73,73,0.3606407059917125
lung,baseline,40000,81,72,72,0.36885032139330104
lung,baseline,40000,81,72,72,0.3531481362004986
lung,baseline,40000,81,70,70,0.36141378927044215
lung,baseline,40000,81,64,64,0.33756161789763994
lung,baseline,40000,81,58,58,0.3384272464451288
lung,baseline,40000,81,57,57,0.321442036792346
lung,baseline,40000,81,52,52,0.3349729446893332
lung,baseline,40000,81,28,28,0.18518077144004216
lung,baseline,40000,81,34,34,0.23716235440097352
lung,baseline,40000,81,76,76,0.1452904280760731
lung,baseline,40000,81,75,75,0.17449455422191357
lung,baseline,40000,81,75,75,0.1367577048256738
lung,baseline,40000,81,75,75,0.13832559518533086
lung,baseline,40000,81,74,74,0.19023161257829477
lung,baseline,40000,81,80,80,0.054688769775376865
lung,baseline,40000,81,80,80,0.13167802780726606
lung,baseline,40000,81,78,78,0.04817143127440111
lung,baseline,40000,81,76,76,0.11566636720447716
lung,baseline,40000,81,80,80,0.08917456580313414
lung,baseline,40000,81,77,77,0.09449959462170417
lung,baseline,40000,81,80,80,0.18875905156145184
lung,baseline,40000,81,80,80,0.2190505478470147
lung,baseline,40000,81,76,76,0.17104238752586162
lung,baseline,40000,81,80,80,0.058653998530128405
lung,baseline,40000,81,80,80,0.022909578990674424
lung,baseline,40000,81,80,80,0.08054270099283134
lung,baseline,40000,81,55,55,0.10133043262811746
lung,baseline,40000,81,80,80,0.03156234271487011
lung,baseline,40000,81,80,80,0.2856448892853584
lung,baseline,40000,81,80,80,0.1937625307332283
lung,baseline,40000,81,78,78,0.1432614132634333
lung,baseline,40000,81,78,78,0.03539295163583776
lung,baseline,40000,81,77,77,0.23694913319832628
lung,baseline,40000,81,75,75,0.11790123385817416
lung,baseline,40000,81,74,74,0.06479322992213107
lung,baseline,40000,81,73,73,0.08332180174714642
lung,baseline,40000,81,58,58,0.08897068722389569
lung,baseline,40000,81,54,54,0.09157639994622722
lung,baseline,40000,81,19,19,0.4112073125811604
lung,baseline,40000,81,79,79,0.21332592789792698
lung,baseline,40000,81,78,78,0.05353677560296542
lung,baseline,40000,81,80,80,0.25385000472690633
lung,baseline,40000,81,76,76,0.16037538771898457
lung,baseline,40000,81,80,80,0.002029775946777615
lung,baseline,40000,81,80,80,0.06952441461980234
lung,baseline,40000,81,77,77,0.07188234517200948
lung,baseline,40000,81,76,76,0.07256917572151608
lung,baseline,40000,81,80,80,0.24831306803557038
lung,baseline,40000,81,80,80,0.3074192497260683
lung,baseline,40000,81,80,80,0.24212230394974882
lung,baseline,40000,81,75,75,0.17277645227505975
lung,baseline,40000,81,79,79,0.18506943308795318
lung,baseline,40000,81,78,78,0.19005788793419348
lung,baseline,40000,81,65,65,0.19124822077337958
lung,baseline,40000,81,62,62,0.21788199820796342
lung,baseline,40000,81,55,55,0.20393408406386507
lung,baseline,40000,81,80,80,0.08972101332646971
lung,baseline,40000,81,80,80,0.22620532466294668
lung,baseline,40000,81,76,76,0.18273633696543123
lung,baseline,40000,81,37,37,0.13621895504463702
lung,baseline,40000,81,34,34,0.19654387281256908
lung,baseline,40000,81,80,80,0.09376791529711616
lung,baseline,40000,81,80,80,0.07932703001183758
lung,baseline,40000,81,74,74,0.14621547090649537
lung,baseline,40000,81,19,19,0.2712890095069486
lung,baseline,40000,81,80,80,0.14913810598787097
lung,baseline,40000,81,80,80,0.26530142215307173
lung,baseline,40000,81,80,80,0.20765878841623878
lung,baseline,40000,81,80,80,0.2771501918495389
lung,baseline,40000,81,80,80,0.18962994047864634
lung,baseline,40000,81,80,80,0.21306125963553071
lung,baseline,40000,81,76,76,0.17170821835626643
lung,baseline,40000,81,80,80,0.31313975115010634
lung,baseline,40000,81,80,80,0.2808249300528846
lung,baseline,40000,81,75,75,0.21059780135088388
lung,baseline,40000,81,79,79,0.31028495815763946
lung,baseline,40000,81,79,79,0.29625615592960547
lung,baseline,40000,81,79,79,0.30039010554709816
lung,baseline,40000,81,77,77,0.29427228954668255
lung,baseline,40000,81,80,80,0.1675752539639946
lung,baseline,40000,81,73,73,0.12986848460972222
lung,baseline,40000,81,72,72,0.13333674492719125
lung,baseline,40000,81,62,62,0.1378750598306968
lung,baseline,40000,81,55,55,0.1452608564676234
lung,baseline,40000,81,28,28,0.21274856166684258
lung,baseline,40000,81,80,80,0.2771972377934184
lung,baseline,40000,81,80,80,0.23716951344183204
lung,baseline,40000,81,80,80,0.12645278946310232
lung,baseline,40000,81,80,80,0.08749436510534651
lung,baseline,40000,81,76,76,0.09190266143332644
lung,baseline,40000,81,80,80,0.13051670267347504
lung,baseline,40000,81,80,80,0.15277384676847922
lung,baseline,40000,81,80,80,0.15252102264694747
lung,baseline,40000,81,80,80,0.2568573021080762
lung,baseline,40000,81,57,57,0.32956029041273077
lung,baseline,40000,81,54,54,0.3287186910350499
lung,baseline,40000,81,53,53,0.296688571518962
lung,baseline,40000,81,80,80,0.24290643474617984
lung,baseline,40000,81,79,79,0.20599448662062972
lung,baseline,40000,81,75,75,0.22834795859232818
lung,baseline,40000,81,74,74,0.23033578619107412
lung,baseline,40000,81,78,78,0.23462016746882333
lung,baseline,40000,81,75,75,0.29019810109665173
lung,baseline,40000,81,74,74,0.2643360808714712
lung,baseline,40000,81,74,74,0.30845400344251495
lung,baseline,40000,81,73,73,0.1977485071746305
lung,baseline,40000,81,72,72,0.13298330824142068
lung,baseline,40000,81,71,71,0.2061468932010306
lung,baseline,40000,81,55,55,0.2423150420872331
lung,baseline,40000,81,53,53,0.23034901781287184
lung,baseline,40000,81,35,35,0.2311279247779191
lung,baseline,40000,81,74,74,0.2192769165478854
lung,baseline,40000,81,19,19,0.3167488109319425
lung,baseline,40000,81,78,78,0.3088161999141982
lung,baseline,40000,81,78,78,0.3348120828808484
lung,baseline,40000,81,61,61,0.3039978782403564
lung,baseline,40000,81,51,51,0.2554057452528401
lung,baseline,40000,81,80,80,0.2897896758387895
lung,baseline,40000,81,80,80,0.3183459473827701
lung,baseline,40000,81,70,70,0.25026390691609574
lung,baseline,40000,81,69,69,0.10623904222758318
lung,baseline,40000,81,79,79,0.11458313256533498
lung,baseline,40000,81,80,80,0.18676741961631146
lung,baseline,40000,81,79,79,0.2583019074807168
lung,baseline,40000,81,78,78,0.2598246467471712
lung,baseline,40000,81,78,78,0.2684833303970623
lung,baseline,40000,81,75,75,0.24329030087408113
lung,baseline,40000,81,75,75,0.22719941956329626
lung,baseline,40000,81,80,80,0.12383783315189822
lung,baseline,40000,81,80,80,0.023695537280266396
lung,baseline,40000,81,80,80,0.016165354378241698
lung,baseline,40000,81,80,80,0.011318808274193248
lung,baseline,40000,81,80,80,0.06637149690990587
lung,baseline,40000,81,78,78,0.017434921349308567
lung,baseline,40000,81,78,78,0.016609788687487925
lung,baseline,40000,81,78,78,0.03275261178789748
lung,baseline,40000,81,77,77,0.010673389639599443
lung,baseline,40000,81,74,74,0.023746839522395632
lung,baseline,40000,81,80,80,0.2685615144251199
lung,baseline,40000,81,80,80,0.2999225314850446
lung,baseline,40000,81,77,77,0.11938507584535235
lung,baseline,40000,81,76,76,0.19705941534130053
lung,baseline,40000,81,80,80,0.04684264614702941
lung,baseline,40000,81,80,80,0.026518555552339267
lung,baseline,40000,81,80,80,0.02158267491642158
lung,baseline,40000,81,80,80,0.20225285309622337
lung,baseline,40000,81,80,80,0.15813942996994645
lung,baseline,40000,81,80,80,0.2544027481902967
lung,baseline,40000,81,68,68,0.08213479636991675
lung,baseline,40000,81,80,80,0.2853712079150656
lung,baseline,40000,81,80,80,0.2571422504332629
lung,baseline,40000,81,80,80,0.15485375876624163
lung,baseline,40000,81,80,80,0.12876723350417843
lung,baseline,40000,81,80,80,0.10477060705820129
lung,baseline,40000,81,80,80,0.01004443632543618
lung,baseline,40000,81,80,80,0.032481835984174354
lung,baseline,40000,81,80,80,0.007478091530764572
lung,baseline,40000,81,80,80,0.00892770162757676
lung,baseline,40000,81,80,80,0.011990264066601244
lung,baseline,40000,81,80,80,0.009156312654087215
lung,baseline,40000,81,80,80,0.009765386716005624
lung,baseline,40000,81,80,80,0.01448053879778197
lung,baseline,40000,81,80,80,0.16135945030324506
lung,baseline,40000,81,80,80,0.0076273812168751705
lung,baseline,40000,81,80,80,0.014450349089740794
lung,baseline,40000,81,80,80,0.06219806642870442
lung,baseline,40000,81,80,80,0.009640819510746215
lung,baseline,40000,81,80,80,0.08090003207428927
lung,baseline,40000,81,80,80,0.011548460044491773
lung,baseline,40000,81,79,79,0.016121439346042456
lung,baseline,40000,81,78,78,0.018151580482323657
lung,baseline,40000,81,78,78,0.014140072092673409
lung,baseline,40000,81,78,78,0.012539562598526519
lung,baseline,40000,81,78,78,0.03564843617750762
lung,baseline,40000,81,78,78,0.013161709829389035
lung,baseline,40000,81,77,77,0.024885918319020615
lung,baseline,40000,81,74,74,0.017012323552955948
lung,baseline,40000,81,80,80,0.18742421676045065
lung,baseline,40000,81,78,78,0.27551165883797213
lung,baseline,40000,81,77,77,0.17112145762062175
lung,baseline,40000,81,80,80,0.01165654075251386
lung,baseline,40000,81,80,80,0.02009106566847132
lung,baseline,40000,81,80,80,0.07922753975704919
lung,baseline,40000,81,80,80,0.186305830471937
lung,baseline,40000,81,77,77,0.12546637399955204
lung,baseline,40000,81,77,77,0.03157690083867261
lung,baseline,40000,81,79,79,0.33542575371320793
lung,baseline,40000,81,77,77,0.1990441861400847
lung,baseline,40000,81,80,80,0.1321047231562977
lung,baseline,40000,81,80,80,0.09606740975972963
lung,baseline,40000,81,80,80,0.16873436262534708
lung,baseline,40000,81,80,80,0.12266598030125604
lung,baseline,40000,81,80,80,0.02580915121580804
lung,baseline,40000,81,80,80,0.05148030114749774
lung,baseline,40000,81,78,78,0.03643930884179468
lung,baseline,40000,81,78,78,0.017950652641363866
lung,baseline,40000,81,78,78,0.016795437367112746
lung,baseline,40000,81,78,78,0.0046747189817432575
lung,baseline,40000,81,76,76,0.12664518480538595
lung,baseline,40000,81,68,68,0.03212636874341184
lung,baseline,40000,81,79,79,0.26735613924562396
lung,baseline,40000,81,75,75,0.2617622801855921
lung,baseline,40000,81,69,69,0.07502370964615784
lung,baseline,40000,81,80,80,0.12840278702197178
lung,baseline,40000,81,80,80,0.004141726739928485
lung,baseline,40000,81,79,79,0.012331115656241582
lung,baseline,40000,81,75,75,0.1265050365326334
lung,baseline,40000,81,75,75,0.10561318282481767
lung,baseline,40000,81,74,74,0.025568735639115634
lung,baseline,40000,81,80,80,0.008047655975171906
lung,baseline,40000,81,80,80,0.008734504895830816
lung,baseline,40000,81,80,80,0.0051236653895048055
lung,baseline,40000,81,80,80,0.05348169683120461
lung,baseline,40000,81,80,80,0.0043955635701982704
lung,baseline,40000,81,80,80,0.012878750810281775
lung,baseline,40000,81,80,80,0.0038072987210527242
lung,baseline,40000,81,80,80,0.00660237475069219
lung,baseline,40000,81,80,80,0.11808666005010067
lung,baseline,40000,81,80,80,0.021344758210652758
lung,baseline,40000,81,80,80,0.03209946213775126
lung,baseline,40000,81,80,80,0.00593886554842512
lung,baseline,40000,81,80,80,0.02851939860829108
lung,baseline,40000,81,79,79,0.010080306892944728
lung,baseline,40000,81,79,79,0.008573259416420993
lung,baseline,40000,81,78,78,0.028109769775413795
lung,baseline,40000,81,78,78,0.009954128503457157
lung,baseline,40000,81,78,78,0.018030098329093722
lung,baseline,40000,81,77,77,0.032402842925855255
lung,baseline,40000,81,74,74,0.02708373667706479
lung,baseline,40000,81,80,80,0.09517461532533292
lung,baseline,40000,81,80,80,0.07360317882045622
lung,baseline,40000,81,80,80,0.12629734681843224
lung,baseline,40000,81,65,65,0.06417601136769405
lung,baseline,40000,81,78,78,0.136626906971242
lung,baseline,40000,81,77,77,0.19770964955022519
lung,baseline,40000,81,77,77,0.13849875207614457
lung,baseline,40000,81,75,75,0.15798000686678818
lung,baseline,40000,81,80,80,0.009613039293180197
lung,baseline,40000,81,79,79,0.007026114755259633
lung,baseline,40000,81,79,79,0.08978374979126218
lung,baseline,40000,81,75,75,0.1191958376927274
lung,baseline,40000,81,80,80,0.09936877499235053
lung,baseline,40000,81,80,80,0.07149672157975354
lung,baseline,40000,81,79,79,0.13459779708346667
lung,baseline,40000,81,79,79,0.017394380187157766
lung,baseline,40000,81,78,78,0.011336575360574228
lung,baseline,40000,81,80,80,0.2839011550351082
lung,baseline,40000,81,80,80,0.28540907547721844
lung,baseline,40000,81,75,75,0.27502283915100684
lung,baseline,40000,81,80,80,0.12878326735012185
lung,baseline,40000,81,80,80,0.10221495302782194
lung,baseline,40000,81,80,80,0.07296276173529696
lung,baseline,40000,81,80,80,0.2554564530248995
lung,baseline,40000,81,80,80,0.2342532555366154
lung,baseline,40000,81,77,77,0.12865170426859132
lung,baseline,40000,81,78,78,0.23824513483186566
lung,baseline,40000,81,78,78,0.23774603176140643
lung,baseline,40000,81,75,75,0.2740035642261533
lung,baseline,40000,81,72,72,0.24799348595896908
lung,baseline,40000,81,80,80,0.25536767600287635
lung,baseline,40000,81,80,80,0.101116705618244
lung,baseline,40000,81,76,76,0.18804088824425452
lung,baseline,40000,81,80,80,0.14125422585257416
lung,baseline,40000,81,74,74,0.13274799431934184
lung,baseline,40000,81,68,68,0.1330379806074762
lung,baseline,40000,81,80,80,0.023980011504382746
lung,baseline,40000,81,80,80,0.17922392768110187
lung,baseline,40000,81,80,80,0.2756465785023311
lung,baseline,40000,81,80,80,0.2056495958670565
lung,baseline,40000,81,80,80,0.10561362714973946
lung,baseline,40000,81,78,78,0.03586492606266826
lung,baseline,40000,81,77,77,0.12358252332970349
lung,baseline,40000,81,77,77,0.051275399475281286
lung,baseline,40000,81,74,74,0.20525539459143152
lung,baseline,40000,81,68,68,0.1670752559699579
lung,baseline,40000,81,66,66,0.17312833101690295
lung,baseline,40000,81,19,19,0.283966359043153
lung,baseline,40000,81,80,80,0.16247401684050194
lung,baseline,40000,81,80,80,0.21433456212107682
lung,baseline,40000,81,80,80,0.08408673289203257
lung,baseline,40000,81,28,28,0.3969367301550397
lung,baseline,40000,81,80,80,0.17974443472412688
lung,baseline,40000,81,80,80,0.24915571929825503
lung,baseline,40000,81,75,75,0.20772618614789595
lung,baseline,40000,81,78,78,0.2549474802972046
lung,baseline,40000,81,74,74,0.2466092972420733
lung,baseline,40000,81,28,28,0.2751065906366389
lung,baseline,40000,81,72,72,0.200026832399812
lung,baseline,40000,81,64,64,0.1377195747520923
lung,baseline,40000,81,28,28,0.2896103008511098
lung,baseline,40000,81,80,80,0.22741358136373072
lung,baseline,40000,81,80,80,0.07182418591543571
lung,baseline,40000,81,80,80,0.17990226712580387
lung,baseline,40000,81,80,80,0.08269804062367345
lung,baseline,40000,81,80,80,0.10741725964775801
lung,baseline,40000,81,78,78,0.06136218033558531
lung,baseline,40000,81,73,73,0.12232093827534853
lung,baseline,40000,81,71,71,0.06569889925929198
lung,baseline,40000,81,68,68,0.12255005210787981
lung,baseline,40000,81,80,80,0.27678604279506885
lung,baseline,40000,81,80,80,0.25558904547141087
lung,baseline,40000,81,74,74,0.2250794175734309
lung,baseline,40000,81,69,69,0.09015326270363096
lung,baseline,40000,81,79,79,0.1579629527818853
lung,baseline,40000,81,78,78,0.16745762063189676
lung,baseline,40000,81,75,75,0.1398120908586094
lung,baseline,40000,81,55,55,0.2118987718946526
lung,baseline,40000,81,80,80,0.155757822957302
lung,baseline,40000,81,74,74,0.21441511198299837
lung,baseline,40000,81,69,69,0.1910084321948765
lung,baseline,40000,81,66,66,0.1589385028284465
lung,baseline,40000,81,67,67,0.2403012657834375
lung,baseline,40000,81,66,66,0.2977092341079676
lung,baseline,40000,81,65,65,0.2809187267363381
lung,baseline,40000,81,64,64,0.28182752353903084
lung,baseline,40000,81,53,53,0.3136871648618729
lung,baseline,40000,81,80,80,0.2130512622866822
lung,baseline,40000,81,80,80,0.07817489870134242
lung,baseline,40000,81,80,80,0.0032327452909584413
lung,baseline,40000,81,80,80,0.19286547001421078
lung,baseline,40000,81,78,78,0.011300514039295136
lung,baseline,40000,81,77,77,0.04164168758743839
lung,baseline,40000,81,77,77,0.03828242500000155
lung,baseline,40000,81,77,77,0.06690526541906738
lung,baseline,40000,81,77,77,0.1221015387237347
lung,baseline,40000,81,80,80,0.009100082867694129
lung,baseline,40000,81,80,80,0.047221370311498645
lung,baseline,40000,81,80,80,0.013379775219683357
lung,baseline,40000,81,80,80,0.009603210033420902
lung,baseline,40000,81,80,80,0.0661363147128427
lung,baseline,40000,81,80,80,0.020974091323272014
lung,baseline,40000,81,80,80,0.011956885764363564
lung,baseline,40000,81,80,80,0.008127521458276938
lung,baseline,40000,81,80,80,0.008821599528138505
lung,baseline,40000,81,80,80,0.012902965326139729
lung,baseline,40000,81,80,80,0.012123230921306778
lung,baseline,40000,81,80,80,0.061163249024184484
lung,baseline,40000,81,80,80,0.03494421777882289
lung,baseline,40000,81,80,80,0.013178719438410327
lung,baseline,40000,81,80,80,0.007894453748848968
lung,baseline,40000,81,79,79,0.01683038778573167
lung,baseline,40000,81,79,79,0.016882924312973134
lung,baseline,40000,81,78,78,0.008264162593508246
lung,baseline,40000,81,78,78,0.02248956639793378
lung,baseline,40000,81,80,80,0.28281610302556215
lung,baseline,40000,81,75,75,0.2642289379806563
lung,baseline,40000,81,75,75,0.23538330175313107
lung,baseline,40000,81,41,41,0.19657012635124307
lung,baseline,40000,81,80,80,0.01145855991670763
lung,baseline,40000,81,80,80,0.072541733419164
lung,baseline,40000,81,80,80,0.20526725053112055
lung,baseline,40000,81,78,78,0.024091978503416624
lung,baseline,40000,81,78,78,0.009327177339832569
lung,baseline,40000,81,76,76,0.14819668295476707
lung,baseline,40000,81,80,80,0.18084540173791522
lung,baseline,40000,81,80,80,0.15464039565537294
lung,baseline,40000,81,79,79,0.20107271380633474
lung,baseline,40000,81,80,80,0.2942458331362022
lung,baseline,40000,81,80,80,0.25696624342657903
lung,baseline,40000,81,76,76,0.2039582502488781
lung,baseline,40000,81,80,80,0.18833083053707675
lung,baseline,40000,81,74,74,0.16746742392122582
lung,baseline,40000,81,66,66,0.14768908577295325
lung,baseline,40000,81,80,80,0.23759293355380615
lung,baseline,40000,81,80,80,0.24006827323422736
lung,baseline,40000,81,80,80,0.025382832510654603
lung,baseline,40000,81,78,78,0.11024762631442482
lung,baseline,40000,81,77,77,0.16507641335308995
lung,baseline,40000,81,77,77,0.012235751072935697
lung,baseline,40000,81,28,28,0.39954181267632183
lung,baseline,40000,81,69,69,0.11614393887149523
lung,baseline,40000,81,68,68,0.24409482884951383
lung,baseline,40000,81,66,66,0.16764956820232665
lung,baseline,40000,81,64,64,0.2454888316428146
lung,baseline,40000,81,63,63,0.06673486412259358
lung,baseline,40000,81,80,80,0.048620047907277565
lung,baseline,40000,81,80,80,0.10404837552805195
lung,baseline,40000,81,80,80,0.251964141559788
lung,baseline,40000,81,80,80,0.08214358016528006
lung,baseline,40000,81,78,78,0.13734514216064575
lung,baseline,40000,81,78,78,0.02524946099261764
lung,baseline,40000,81,80,80,0.020307806527838212
lung,baseline,40000,81,78,78,0.06681956999096375
lung,baseline,40000,81,78,78,0.1337649031369263
lung,baseline,40000,81,75,75,0.024101736119061645
lung,baseline,40000,81,75,75,0.12635269626008633
lung,baseline,40000,81,74,74,0.13715532276465406
lung,baseline,40000,81,71,71,0.06947371459292784
lung,baseline,40000,81,68,68,0.1486087758178551
lung,baseline,40000,81,55,55,0.14402310239339997
lung,baseline,40000,81,80,80,0.02020852756384972
lung,baseline,40000,81,80,80,0.11571149957331114
