idea,cohort,arm,permuted,seed,fold,auprc,auroc,n_test,kappa_chosen
R1,lung,idea_R1_mean_impute,1,0,2,0.17665300010731755,0.7818960035853022,8000,
R1,lung,idea_R1_ours_asis,1,0,2,0.15236149566445914,0.7631969376082993,8000,
R1,lung,idea_R1_rooted_kinf,1,0,2,0.17665300010731755,0.7818960035853022,8000,
R1,lung,idea_R1_rooted_cv,1,0,2,0.17504289735157255,0.7816480579343418,8000,1000000.0
R1,lung,idea_R1_mean_impute,1,0,3,0.15267185391691784,0.7912487724061164,8000,
R1,lung,idea_R1_ours_asis,1,0,3,0.14054140079462898,0.7808047191378448,8000,
R1,lung,idea_R1_rooted_kinf,1,0,3,0.15267185391691784,0.7912487724061164,8000,
R1,lung,idea_R1_rooted_cv,1,0,3,0.15264754928388605,0.7914077326684777,8000,1000000.0
R1,lung,idea_R1_mean_impute,1,0,4,0.17965918234038575,0.7955641592741381,8000,
R1,lung,idea_R1_ours_asis,1,0,4,0.14961914748459978,0.7822576078462463,8000,
R1,lung,idea_R1_rooted_kinf,1,0,4,0.17965918234038575,0.7955641592741381,8000,
R1,lung,idea_R1_rooted_cv,1,0,4,0.17965918234038575,0.7955641592741381,8000,inf
R1,lung,idea_R1_mean_impute,1,1,0,0.13884500343830142,0.7631254718638322,8000,
R1,lung,idea_R1_ours_asis,1,1,0,0.12868065118356928,0.7540405337370722,8000,
R1,lung,idea_R1_rooted_kinf,1,1,0,0.13884500343830142,0.7631254718638322,8000,
R1,lung,idea_R1_rooted_cv,1,1,0,0.1392446471167794,0.763179428136533,8000,1000000.0
R1,lung,idea_R1_mean_impute,1,1,1,0.20288798725313606,0.8015804725352429,8000,
R1,lung,idea_R1_ours_asis,1,1,1,0.19329117899176596,0.7984794067568671,8000,
R1,lung,idea_R1_rooted_kinf,1,1,1,0.20288798725313603,0.801580472535243,8000,
R1,lung,idea_R1_rooted_cv,1,1,1,0.20294349709041137,0.8020165852657184,8000,1000000.0
R1,lung,idea_R1_mean_impute,1,1,2,0.19539416500262335,0.7894771542149143,8000,
R1,lung,idea_R1_ours_asis,1,1,2,0.16637098441349252,0.7749583791068779,8000,
R1,lung,idea_R1_rooted_kinf,1,1,2,0.19539416500262335,0.7894771542149143,8000,
R1,lung,idea_R1_rooted_cv,1,1,2,0.1953854622750132,0.7897412790274383,8000,1000000.0
R1,lung,idea_R1_mean_impute,1,1,3,0.16775030920126907,0.7714743989036998,8000,
R1,lung,idea_R1_ours_asis,1,1,3,0.1543989429883881,0.7662335639942467,8000,
R1,lung,idea_R1_rooted_kinf,1,1,3,0.16775030920126907,0.7714743989037001,8000,
R1,lung,idea_R1_rooted_cv,1,1,3,0.16744128927565372,0.7713542686290912,8000,1000000.0
R1,lung,idea_R1_mean_impute,1,1,4,0.16976588394271586,0.7642586950859033,8000,
R1,lung,idea_R1_ours_asis,1,1,4,0.1459255800159692,0.7515265038935153,8000,
R1,lung,idea_R1_rooted_kinf,1,1,4,0.16976588394271586,0.7642586950859033,8000,
R1,lung,idea_R1_rooted_cv,1,1,4,0.16861065285734023,0.7634804774146994,8000,50000.0
R1,lung,idea_R1_mean_impute,1,2,0,0.17238281110423986,0.7803529389332642,8000,
R1,lung,idea_R1_ours_asis,1,2,0,0.16241968451481392,0.771089093165444,8000,
R1,lung,idea_R1_rooted_kinf,1,2,0,0.17238281110423986,0.7803529389332642,8000,
R1,lung,idea_R1_rooted_cv,1,2,0,0.17238281110423986,0.7803529389332642,8000,inf
R1,lung,idea_R1_mean_impute,1,2,1,0.15595076990489462,0.7660656830397584,8000,
R1,lung,idea_R1_ours_asis,1,2,1,0.13591033963478277,0.770704096903843,8000,
R1,lung,idea_R1_rooted_kinf,1,2,1,0.15595076990489462,0.7660656830397584,8000,
R1,lung,idea_R1_rooted_cv,1,2,1,0.15684937634117724,0.7704616993629508,8000,50000.0
R1,lung,idea_R1_mean_impute,1,2,2,0.16790750133697196,0.7772024288157339,8000,
R1,lung,idea_R1_ours_asis,1,2,2,0.15121713560794092,0.7690711866929631,8000,
R1,lung,idea_R1_rooted_kinf,1,2,2,0.16790750133697194,0.7772024288157339,8000,
R1,lung,idea_R1_rooted_cv,1,2,2,0.16823492898071585,0.7775280344421991,8000,1000000.0
R1,lung,idea_R1_mean_impute,1,2,3,0.1831331816728053,0.7818086361128593,8000,
R1,lung,idea_R1_ours_asis,1,2,3,0.15321591087487546,0.7657055166087183,8000,
R1,lung,idea_R1_rooted_kinf,1,2,3,0.1831331816728053,0.7818086361128593,8000,
R1,lung,idea_R1_rooted_cv,1,2,3,0.1795532112082741,0.7816282384614265,8000,50000.0
R1,lung,idea_R1_mean_impute,1,2,4,0.18535246810256037,0.7893416537368201,8000,
R1,lung,idea_R1_ours_asis,1,2,4,0.16105826079481925,0.7664012205559484,8000,
R1,lung,idea_R1_rooted_kinf,1,2,4,0.18535246810256037,0.7893416537368201,8000,
R1,lung,idea_R1_rooted_cv,1,2,4,0.1856092273775726,0.7892243548154848,8000,1000000.0
R1,lung,idea_R1_mean_impute,1,3,0,0.1504186138600022,0.7608240137057045,8000,
R1,lung,idea_R1_ours_asis,1,3,0,0.13943483043040192,0.7575399834236594,8000,
R1,lung,idea_R1_rooted_kinf,1,3,0,0.1504186138600022,0.7608240137057045,8000,
R1,lung,idea_R1_rooted_cv,1,3,0,0.1504186138600022,0.7608240137057045,8000,inf
R1,lung,idea_R1_mean_impute,1,3,1,0.17605671606071457,0.7730753330988466,8000,
R1,lung,idea_R1_ours_asis,1,3,1,0.17464064780778635,0.7742635881570444,8000,
R1,lung,idea_R1_rooted_kinf,1,3,1,0.17605671606071457,0.7730753330988466,8000,
R1,lung,idea_R1_rooted_cv,1,3,1,0.17623041090914363,0.7736181413159408,8000,1000000.0
R1,lung,idea_R1_mean_impute,1,3,2,0.1841669822252239,0.7879095956989318,8000,
R1,lung,idea_R1_ours_asis,1,3,2,0.15806544226386599,0.774826721179655,8000,
R1,lung,idea_R1_rooted_kinf,1,3,2,0.1841669822252239,0.7879095956989318,8000,
R1,lung,idea_R1_rooted_cv,1,3,2,0.1841669822252239,0.7879095956989318,8000,inf
R1,lung,idea_R1_mean_impute,1,3,3,0.17874123997592203,0.7894286167302238,8000,
R1,lung,idea_R1_ours_asis,1,3,3,0.166522463307051,0.777958400139788,8000,
