cohort,method,feature_set,subsample_n,seed,fold,auroc,auprc,prevalence,accuracy,brier,calibration_slope,calibration_intercept,n_positive
prostate,lightgbm_native,baseline,40000,7,1,0.7354917910062555,0.153763286312727,0.051375,0.948375,0.0465140490691819,0.8344866453727813,-0.3646763952042224,411
prostate,lightgbm_native,baseline,40000,7,2,0.7451406328598923,0.1432471392656342,0.051375,0.947875,0.0469271496957247,0.8400313121178521,-0.3493226591345387,411
prostate,lightgbm_native,baseline,40000,7,3,0.7263346006946281,0.1512740885540252,0.051375,0.947125,0.0467562595189897,0.789391104489869,-0.4622436533180535,411
prostate,lightgbm_native,baseline,40000,7,4,0.7460319948206416,0.156044404842794,0.0515,0.9475,0.0465741146034829,0.8678711598166129,-0.2407548263953787,412
prostate,lightgbm_native,baseline,40000,8,0,0.7433655896500218,0.1472350557489778,0.051375,0.94825,0.0469540653290085,0.8331905423503015,-0.3574189656558428,411
prostate,lightgbm_native,baseline,40000,8,1,0.7310048895843932,0.1636910838690847,0.051375,0.94875,0.0463107350061527,0.8128161246910245,-0.4223283734207435,411
prostate,lightgbm_native,baseline,40000,8,2,0.7346700740827661,0.1557798053157721,0.051375,0.947875,0.0464740740252728,0.8196328534261155,-0.402759257758368,411
prostate,lightgbm_native,baseline,40000,8,3,0.7399524026162851,0.1520402604151815,0.051375,0.947375,0.0468119184085301,0.8294546773289967,-0.3682836871308366,411
prostate,lightgbm_native,baseline,40000,8,4,0.7307011965750726,0.1552178315752885,0.0515,0.9485,0.0467060189138677,0.8153423446323281,-0.3849295683373777,412
prostate,lightgbm_native,baseline,40000,9,0,0.7393264165479617,0.150717604776996,0.051375,0.94775,0.046600970097988,0.8395242804499068,-0.3579821517019844,411
prostate,lightgbm_native,baseline,40000,9,1,0.7445459060190526,0.1596829640723863,0.051375,0.947875,0.0463698423385908,0.8706602670412452,-0.2424567986981159,411
prostate,lightgbm_native,baseline,40000,9,2,0.730845387372362,0.1645138985680097,0.051375,0.949125,0.0464551325866935,0.7985414860568071,-0.4677070441184716,411
prostate,lightgbm_native,baseline,40000,9,3,0.7310331030409938,0.1528096423988439,0.051375,0.947875,0.0467171420962747,0.7998165746239606,-0.4513255223027865,411
prostate,lightgbm_native,baseline,40000,9,4,0.7248010079788731,0.150123594481421,0.0515,0.94825,0.046811188642771,0.7960946014134326,-0.4410651988861224,412
prostate,refe,baseline,40000,0,0,0.7437923181811041,0.1662025888449304,0.051375,0.947875,0.0459974458679905,0.9494310795471508,-0.1207573973426566,411
prostate,refe,baseline,40000,0,1,0.7470729340295644,0.1665595467810353,0.051375,0.9485,0.0462286588173858,0.8456870453295243,-0.4070368032889194,411
prostate,refe,baseline,40000,0,2,0.7390710527049813,0.1713511639391135,0.051375,0.948875,0.0459367476330087,0.952804252051032,-0.1206437050813793,411
prostate,refe,baseline,40000,0,3,0.7445114407169553,0.1583073057626744,0.051375,0.9485,0.0462297659420908,0.923240681956169,-0.2242121714226697,411
prostate,refe,baseline,40000,0,4,0.7480092801101381,0.1576161776964681,0.0515,0.948375,0.0463493873110254,0.9412104301416454,-0.1291145741780824,412
prostate,refe,baseline,40000,1,0,0.7504086943613804,0.1745208972786302,0.051375,0.948375,0.0457261783658509,0.9867263108349684,-0.0571590535000422,411
prostate,refe,baseline,40000,1,1,0.7416250117422483,0.1469752442669139,0.051375,0.948375,0.04668571653702,0.893486711512531,-0.2577650437586168,411
prostate,refe,baseline,40000,1,2,0.7568605989139743,0.1825336623026874,0.051375,0.949125,0.045567126108415,0.9967735662324788,-0.0407677008776615,411
prostate,refe,baseline,40000,1,3,0.7203174398596509,0.1604848575028248,0.051375,0.948375,0.0462791310292466,0.8772301116761235,-0.2896400517856808,411
prostate,refe,baseline,40000,1,4,0.752450695016659,0.1640878789833779,0.0515,0.94875,0.0462862200873773,0.9440418995106972,-0.1347277490055742,412
prostate,refe,baseline,40000,2,0,0.7256941872905432,0.1658864058608422,0.051375,0.94875,0.0461602059405857,0.8623592218591832,-0.3538860562153943,411
prostate,refe,baseline,40000,2,1,0.7422138073450528,0.1708322101145377,0.051375,0.94875,0.0459726704720807,0.9236252635395862,-0.1957902077318134,411
prostate,refe,baseline,40000,2,2,0.7392186924409418,0.1522845221925799,0.051375,0.9485,0.0463802840488529,0.919260967831085,-0.2103108480178915,411
prostate,refe,baseline,40000,2,3,0.7429029530832659,0.1672463542364342,0.051375,0.94875,0.0460097096435129,0.9490902246221696,-0.1232114524929359,411
prostate,refe,baseline,40000,2,4,0.7635406377468767,0.1682637459791993,0.0515,0.947875,0.0459591778499822,1.0227535110234125,0.0578996590450833,412
prostate,refe,baseline,40000,3,0,0.7267651765152471,0.1487858441201547,0.051375,0.948875,0.0466704127600094,0.8595042077264299,-0.3689342209243083,411
