cohort,method,feature_set,subsample_n,seed,fold,auroc,auprc,prevalence,accuracy,brier,calibration_slope,calibration_intercept,n_positive
prostate,lightgbm_native,full,40000,3,2,0.8647737040325044,0.5019413263359674,0.051375,0.961875,0.03375577402076835,1.0082377546146546,0.09078657027308673,411
prostate,lightgbm_native,full,40000,3,3,0.844174193728341,0.42563671240415174,0.051375,0.95925,0.036856638166364614,0.8855684722700716,-0.14559540100420001,411
prostate,lightgbm_native,full,40000,3,4,0.8419089799427815,0.47060348073283537,0.0515,0.961125,0.03480351369204249,0.9179797353870377,-0.12957871568701887,412
prostate,lightgbm_native,full,40000,4,0,0.8545662036774317,0.480906265909593,0.051375,0.962375,0.034081635492780295,0.9452024579240559,-0.06263173820027321,411
prostate,lightgbm_native,full,40000,4,1,0.8602246047631368,0.47868166786551736,0.051375,0.96175,0.03455107943591418,0.974387278118742,0.012070026534905713,411
prostate,lightgbm_native,full,40000,4,2,0.8421251914427303,0.46273241778756924,0.051375,0.961875,0.03513214889702117,0.9215197706932029,-0.05594109165087903,411
prostate,lightgbm_native,full,40000,4,3,0.8355674864278847,0.4610851842711177,0.051375,0.962,0.0350971537551779,0.9050598870946875,-0.13463800531626663,411
prostate,lightgbm_native,full,40000,4,4,0.8482389158149557,0.4539736734787865,0.0515,0.959875,0.03593894463935676,0.941027891177698,0.022588732281455075,412
prostate,lightgbm_native,full,40000,5,0,0.8479225758629391,0.4859069209829045,0.051375,0.961125,0.03436412699570441,0.9807541314846681,0.08105969040089973,411
prostate,lightgbm_native,full,40000,5,1,0.8434884143684722,0.4415650641581903,0.051375,0.95975,0.036015991310449955,0.8854877538162137,-0.1582063538327454,411
prostate,lightgbm_native,full,40000,5,2,0.8254911145245117,0.4384871240491671,0.051375,0.96075,0.035936194266591476,0.8613875747033733,-0.2051474663131102,411
prostate,lightgbm_native,full,40000,5,3,0.8572953746923371,0.4779557937818203,0.051375,0.961375,0.034646262544165335,0.9792414105774866,0.03812756581803104,411
prostate,lightgbm_native,full,40000,5,4,0.8580432952387778,0.5056854563340992,0.0515,0.962375,0.03365067316382793,0.9784166172070933,-0.006373273545003727,412
prostate,lightgbm_native,full,40000,6,0,0.8654508269909164,0.49160298403119945,0.051375,0.961625,0.034273149611676636,1.019060130343963,0.18585785943886415,411
prostate,lightgbm_native,full,40000,6,1,0.8377843267195222,0.4310660099195039,0.051375,0.95875,0.036741987377151945,0.8726286764413892,-0.17638352129121762,411
prostate,lightgbm_native,full,40000,6,2,0.8571164757288928,0.46663827824926846,0.051375,0.96075,0.03513716071251199,0.9699881721085231,0.03338202535629109,411
prostate,lightgbm_native,full,40000,6,3,0.8275537426272307,0.45055778342514935,0.051375,0.960625,0.03552342470452621,0.8929918327339988,-0.11120570693367188,411
prostate,lightgbm_native,full,40000,6,4,0.8624912675097623,0.5076931864392048,0.0515,0.963125,0.03316440467185324,0.9833228011035078,-0.0393768443738999,412
prostate,lightgbm_native,full,40000,7,0,0.8419626434598162,0.4760231289536634,0.051375,0.962,0.03447627241056965,0.9293019520608818,-0.07318059081189272,411
prostate,lightgbm_native,full,40000,7,1,0.8484155098347942,0.44371704039050575,0.051375,0.960125,0.03600942812300602,0.9456960926136253,-0.0016781210637582533,411
prostate,lightgbm_native,full,40000,7,2,0.8580840690473053,0.44468535532868775,0.051375,0.960375,0.035918063697993524,0.9692912363680418,0.07078806416834951,411
prostate,lightgbm_native,full,40000,7,3,0.8445515487103725,0.4660263989857745,0.051375,0.961125,0.03511932868098875,0.9061838557213561,-0.15718814541295362,411
prostate,lightgbm_native,full,40000,7,4,0.860213942812105,0.4936062298008639,0.0515,0.96325,0.03367112119534088,0.9553648117236282,-0.0546279710330659,412
prostate,lightgbm_native,full,40000,8,0,0.8713666758681008,0.49536339892015224,0.051375,0.96175,0.03410062598394967,0.9726255767998937,-0.045801057412525555,411
prostate,lightgbm_native,full,40000,8,1,0.8406563283584674,0.4695452735056954,0.051375,0.961875,0.03462919985132821,0.9226178034614757,-0.08788323611014093,411
prostate,lightgbm_native,full,40000,8,2,0.8336829557699564,0.43054828170764825,0.051375,0.95975,0.0365824794026667,0.914344777273824,-0.03670916817999678,411
prostate,lightgbm_native,full,40000,8,3,0.8458495280177257,0.4720818519095213,0.051375,0.96175,0.034402645631688676,0.9314082213026144,-0.07507704231382313,411
prostate,lightgbm_native,full,40000,8,4,0.8549595746477576,0.488983879560043,0.0515,0.96175,0.03417557062025313,0.9646264730756645,0.018723294150354564,412
prostate,lightgbm_native,full,40000,9,0,0.8461996313655409,0.4651068629008867,0.051375,0.959625,0.03558218232628226,0.9185537232238516,-0.153010246882619,411
prostate,lightgbm_native,full,40000,9,1,0.848735796688702,0.44626968844037446,0.051375,0.9605,0.035649125015754145,0.9024107602214848,-0.1319150415307933,411
