dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
sweep_46654,holdout,1.0,0,41,0,mean_impute,0.9426989508794825,0.06085,20000,41,-1
sweep_46654,holdout,1.0,0,41,0,mean_indicator,0.9426061963808404,0.06085,20000,41,-1
sweep_46654,holdout,1.0,0,41,0,family_cv,0.9462301196039417,0.06085,20000,41,-1
sweep_46654,holdout,1.0,0,41,0,histgb_native,0.9705749306177274,0.06085,20000,41,-1
sweep_46654,holdout,1.0,0,41,1,mean_impute,0.9563349804400446,0.06085,20000,41,-1
sweep_46654,holdout,1.0,0,41,1,mean_indicator,0.9559580973616139,0.06085,20000,41,-1
sweep_46654,holdout,1.0,0,41,1,family_cv,0.960507759369094,0.06085,20000,41,-1
sweep_46654,holdout,1.0,0,41,1,histgb_native,0.9762100592646448,0.06085,20000,41,-1
sweep_46654,holdout,1.0,0,41,2,mean_impute,0.9362799946292644,0.06085,20000,41,-1
sweep_46654,holdout,1.0,0,41,2,mean_indicator,0.9367082111572532,0.06085,20000,41,-1
sweep_46654,holdout,1.0,0,41,2,family_cv,0.9452767766162213,0.06085,20000,41,-1
sweep_46654,holdout,1.0,0,41,2,histgb_native,0.9717612814589345,0.06085,20000,41,-1
sweep_46654,holdout,0.5,0,21,0,mean_impute,0.603112460022467,0.06085,20000,41,-1
sweep_46654,holdout,0.5,0,21,0,mean_indicator,0.5979788848455486,0.06085,20000,41,-1
sweep_46654,holdout,0.5,0,21,0,family_cv,0.6133605097678122,0.06085,20000,41,-1
sweep_46654,holdout,0.5,0,21,0,histgb_native,0.6955830617619861,0.06085,20000,41,-1
sweep_46654,holdout,0.5,0,21,1,mean_impute,0.6031770669847032,0.06085,20000,41,-1
sweep_46654,holdout,0.5,0,21,1,mean_indicator,0.6110195762150703,0.06085,20000,41,-1
sweep_46654,holdout,0.5,0,21,1,family_cv,0.6200755782099054,0.06085,20000,41,-1
sweep_46654,holdout,0.5,0,21,1,histgb_native,0.6826118087084525,0.06085,20000,41,-1
sweep_46654,holdout,0.5,0,21,2,mean_impute,0.6114789887996117,0.06085,20000,41,-1
sweep_46654,holdout,0.5,0,21,2,mean_indicator,0.607373422186914,0.06085,20000,41,-1
sweep_46654,holdout,0.5,0,21,2,family_cv,0.6210559722154807,0.06085,20000,41,-1
sweep_46654,holdout,0.5,0,21,2,histgb_native,0.6945551456831176,0.06085,20000,41,-1
sweep_46654,holdout,0.5,1,21,0,mean_impute,0.3444747121461786,0.06085,20000,41,-1
sweep_46654,holdout,0.5,1,21,0,mean_indicator,0.3466710537537757,0.06085,20000,41,-1
sweep_46654,holdout,0.5,1,21,0,family_cv,0.34439802568552846,0.06085,20000,41,-1
