dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
cand_nhanes,holdout,1.0,0,52,0,mean_impute,0.4614538974772557,0.07251104315324498,14715,52,1
cand_nhanes,holdout,1.0,0,52,0,mean_indicator,0.45107145797746234,0.07251104315324498,14715,52,1
cand_nhanes,holdout,1.0,0,52,0,family_cv,0.47112549850796104,0.07251104315324498,14715,52,1
cand_nhanes,holdout,1.0,0,52,0,histgb_native,0.5693519706738376,0.07251104315324498,14715,52,1
cand_nhanes,holdout,1.0,0,52,1,mean_impute,0.43192893579791014,0.07251104315324498,14715,52,1
cand_nhanes,holdout,1.0,0,52,1,mean_indicator,0.42921881694454733,0.07251104315324498,14715,52,1
cand_nhanes,holdout,1.0,0,52,1,family_cv,0.4488703047542812,0.07251104315324498,14715,52,1
cand_nhanes,holdout,1.0,0,52,1,histgb_native,0.5434888540890334,0.07251104315324498,14715,52,1
cand_nhanes,holdout,1.0,0,52,2,mean_impute,0.46243019506424604,0.07251104315324498,14715,52,1
cand_nhanes,holdout,1.0,0,52,2,mean_indicator,0.46252778488077156,0.07251104315324498,14715,52,1
cand_nhanes,holdout,1.0,0,52,2,family_cv,0.4805965816034062,0.07251104315324498,14715,52,1
cand_nhanes,holdout,1.0,0,52,2,histgb_native,0.5786998286095171,0.07251104315324498,14715,52,1
cand_nhanes,holdout,0.5,0,26,0,mean_impute,0.43410268212639647,0.07251104315324498,14715,52,1
cand_nhanes,holdout,0.5,0,26,0,mean_indicator,0.43102469157572154,0.07251104315324498,14715,52,1
cand_nhanes,holdout,0.5,0,26,0,family_cv,0.4316290771423573,0.07251104315324498,14715,52,1
cand_nhanes,holdout,0.5,0,26,0,histgb_native,0.5481138932737324,0.07251104315324498,14715,52,1
cand_nhanes,holdout,0.5,0,26,1,mean_impute,0.4025264963359434,0.07251104315324498,14715,52,1
cand_nhanes,holdout,0.5,0,26,1,mean_indicator,0.39683059563834916,0.07251104315324498,14715,52,1
cand_nhanes,holdout,0.5,0,26,1,family_cv,0.41784145779721776,0.07251104315324498,14715,52,1
cand_nhanes,holdout,0.5,0,26,1,histgb_native,0.5159044709574441,0.07251104315324498,14715,52,1
cand_nhanes,holdout,0.5,0,26,2,mean_impute,0.45450137334205626,0.07251104315324498,14715,52,1
cand_nhanes,holdout,0.5,0,26,2,mean_indicator,0.4504107182084384,0.07251104315324498,14715,52,1
cand_nhanes,holdout,0.5,0,26,2,family_cv,0.4536318459063681,0.07251104315324498,14715,52,1
