dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
sweep_46654,holdout,1.0,0,41,0,mean_impute,0.9448997439634373,0.06085,20000,41,0
sweep_46654,holdout,1.0,0,41,0,mean_indicator,0.9445591324817381,0.06085,20000,41,0
sweep_46654,holdout,1.0,0,41,0,family_cv,0.9459234519361165,0.06085,20000,41,0
sweep_46654,holdout,1.0,0,41,0,histgb_native,0.9705805448276678,0.06085,20000,41,0
sweep_46654,holdout,1.0,0,41,1,mean_impute,0.9542057588564763,0.06085,20000,41,0
sweep_46654,holdout,1.0,0,41,1,mean_indicator,0.9540246330077488,0.06085,20000,41,0
sweep_46654,holdout,1.0,0,41,1,family_cv,0.9570648532154908,0.06085,20000,41,0
sweep_46654,holdout,1.0,0,41,1,histgb_native,0.9776023262216765,0.06085,20000,41,0
sweep_46654,holdout,1.0,0,41,2,mean_impute,0.9471783083856369,0.06085,20000,41,0
sweep_46654,holdout,1.0,0,41,2,mean_indicator,0.94703231052,0.06085,20000,41,0
sweep_46654,holdout,1.0,0,41,2,family_cv,0.9482756507181571,0.06085,20000,41,0
sweep_46654,holdout,1.0,0,41,2,histgb_native,0.9708894829015599,0.06085,20000,41,0
sweep_46654,holdout,0.5,0,21,0,mean_impute,0.6056969612118698,0.06085,20000,41,0
sweep_46654,holdout,0.5,0,21,0,mean_indicator,0.6049603077911856,0.06085,20000,41,0
sweep_46654,holdout,0.5,0,21,0,family_cv,0.6053557367202242,0.06085,20000,41,0
sweep_46654,holdout,0.5,0,21,0,histgb_native,0.6965027424539386,0.06085,20000,41,0
sweep_46654,holdout,0.5,0,21,1,mean_impute,0.6000144861151093,0.06085,20000,41,0
sweep_46654,holdout,0.5,0,21,1,mean_indicator,0.5996737843277906,0.06085,20000,41,0
sweep_46654,holdout,0.5,0,21,1,family_cv,0.605185703173138,0.06085,20000,41,0
sweep_46654,holdout,0.5,0,21,1,histgb_native,0.6788001203911829,0.06085,20000,41,0
sweep_46654,holdout,0.5,0,21,2,mean_impute,0.6166520475070011,0.06085,20000,41,0
sweep_46654,holdout,0.5,0,21,2,mean_indicator,0.6068041332826294,0.06085,20000,41,0
sweep_46654,holdout,0.5,0,21,2,family_cv,0.619569703904139,0.06085,20000,41,0
sweep_46654,holdout,0.5,0,21,2,histgb_native,0.6959716376105572,0.06085,20000,41,0
sweep_46654,holdout,0.5,1,21,0,mean_impute,0.3419998201208365,0.06085,20000,41,0
sweep_46654,holdout,0.5,1,21,0,mean_indicator,0.3401571568812966,0.06085,20000,41,0
sweep_46654,holdout,0.5,1,21,0,family_cv,0.34066024372730846,0.06085,20000,41,0
sweep_46654,holdout,0.5,1,21,0,histgb_native,0.5914660135557188,0.06085,20000,41,0
sweep_46654,holdout,0.5,1,21,1,mean_impute,0.3320333924674494,0.06085,20000,41,0
sweep_46654,holdout,0.5,1,21,1,mean_indicator,0.3337225508957339,0.06085,20000,41,0
sweep_46654,holdout,0.5,1,21,1,family_cv,0.33792474003923256,0.06085,20000,41,0
sweep_46654,holdout,0.5,1,21,1,histgb_native,0.6071924590098539,0.06085,20000,41,0
sweep_46654,holdout,0.5,1,21,2,mean_impute,0.3300895591587031,0.06085,20000,41,0
sweep_46654,holdout,0.5,1,21,2,mean_indicator,0.32179974213359297,0.06085,20000,41,0
sweep_46654,holdout,0.5,1,21,2,family_cv,0.3303954366259172,0.06085,20000,41,0
sweep_46654,holdout,0.5,1,21,2,histgb_native,0.6103451683573833,0.06085,20000,41,0
sweep_46654,holdout,0.25,0,11,0,mean_impute,0.6084090705873128,0.06085,20000,41,0
sweep_46654,holdout,0.25,0,11,0,mean_indicator,0.6089583016768363,0.06085,20000,41,0
sweep_46654,holdout,0.25,0,11,0,family_cv,0.6104575048254564,0.06085,20000,41,0
sweep_46654,holdout,0.25,0,11,0,histgb_native,0.6799695430107863,0.06085,20000,41,0
sweep_46654,holdout,0.25,0,11,1,mean_impute,0.6188528571345437,0.06085,20000,41,0
sweep_46654,holdout,0.25,0,11,1,mean_indicator,0.6175564776452158,0.06085,20000,41,0
sweep_46654,holdout,0.25,0,11,1,family_cv,0.6203485704506034,0.06085,20000,41,0
sweep_46654,holdout,0.25,0,11,1,histgb_native,0.6659858570748008,0.06085,20000,41,0
sweep_46654,holdout,0.25,0,11,2,mean_impute,0.6217291638777255,0.06085,20000,41,0
sweep_46654,holdout,0.25,0,11,2,mean_indicator,0.6093054541393038,0.06085,20000,41,0
sweep_46654,holdout,0.25,0,11,2,family_cv,0.6216431723687218,0.06085,20000,41,0
sweep_46654,holdout,0.25,0,11,2,histgb_native,0.673326791031215,0.06085,20000,41,0
sweep_46654,holdout,0.25,1,11,0,mean_impute,0.30248189805456865,0.06085,20000,41,0
sweep_46654,holdout,0.25,1,11,0,mean_indicator,0.2996635202596498,0.06085,20000,41,0
sweep_46654,holdout,0.25,1,11,0,family_cv,0.30831263731175645,0.06085,20000,41,0
sweep_46654,holdout,0.25,1,11,0,histgb_native,0.5394627321156497,0.06085,20000,41,0
sweep_46654,holdout,0.25,1,11,1,mean_impute,0.282274497774844,0.06085,20000,41,0
sweep_46654,holdout,0.25,1,11,1,mean_indicator,0.28259695537928636,0.06085,20000,41,0
sweep_46654,holdout,0.25,1,11,1,family_cv,0.2750695288795243,0.06085,20000,41,0
sweep_46654,holdout,0.25,1,11,1,histgb_native,0.5202916687467357,0.06085,20000,41,0
sweep_46654,holdout,0.25,1,11,2,mean_impute,0.290725125596686,0.06085,20000,41,0
sweep_46654,holdout,0.25,1,11,2,mean_indicator,0.2735768620107128,0.06085,20000,41,0
sweep_46654,holdout,0.25,1,11,2,family_cv,0.287831232482584,0.06085,20000,41,0
sweep_46654,holdout,0.25,1,11,2,histgb_native,0.5472396661351623,0.06085,20000,41,0
sweep_46654,holdout,0.1,0,5,0,mean_impute,0.06068950310841266,0.06085,20000,41,0
sweep_46654,holdout,0.1,0,5,0,mean_indicator,0.06227216167178319,0.06085,20000,41,0
sweep_46654,holdout,0.1,0,5,0,family_cv,0.06374100466051685,0.06085,20000,41,0
sweep_46654,holdout,0.1,0,5,0,histgb_native,0.06252056496893392,0.06085,20000,41,0
sweep_46654,holdout,0.1,0,5,1,mean_impute,0.05781737976577074,0.06085,20000,41,0
sweep_46654,holdout,0.1,0,5,1,mean_indicator,0.06248306872104913,0.06085,20000,41,0
sweep_46654,holdout,0.1,0,5,1,family_cv,0.056587935505356846,0.06085,20000,41,0
sweep_46654,holdout,0.1,0,5,1,histgb_native,0.063928147854203,0.06085,20000,41,0
sweep_46654,holdout,0.1,0,5,2,mean_impute,0.06195209017780501,0.06085,20000,41,0
sweep_46654,holdout,0.1,0,5,2,mean_indicator,0.06126679685122684,0.06085,20000,41,0
sweep_46654,holdout,0.1,0,5,2,family_cv,0.06442101208765633,0.06085,20000,41,0
sweep_46654,holdout,0.1,0,5,2,histgb_native,0.061300065446817036,0.06085,20000,41,0
sweep_46654,holdout,0.1,1,5,0,mean_impute,0.28407811398808247,0.06085,20000,41,0
sweep_46654,holdout,0.1,1,5,0,mean_indicator,0.28626353539820926,0.06085,20000,41,0
sweep_46654,holdout,0.1,1,5,0,family_cv,0.29479495748899726,0.06085,20000,41,0
sweep_46654,holdout,0.1,1,5,0,histgb_native,0.5027573269525649,0.06085,20000,41,0
sweep_46654,holdout,0.1,1,5,1,mean_impute,0.2604415367211974,0.06085,20000,41,0
sweep_46654,holdout,0.1,1,5,1,mean_indicator,0.2698600448075864,0.06085,20000,41,0
sweep_46654,holdout,0.1,1,5,1,family_cv,0.27329168776813206,0.06085,20000,41,0
sweep_46654,holdout,0.1,1,5,1,histgb_native,0.48991694425546106,0.06085,20000,41,0
sweep_46654,holdout,0.1,1,5,2,mean_impute,0.2960015270132752,0.06085,20000,41,0
sweep_46654,holdout,0.1,1,5,2,mean_indicator,0.2881472612591502,0.06085,20000,41,0
sweep_46654,holdout,0.1,1,5,2,family_cv,0.3006858210588749,0.06085,20000,41,0
sweep_46654,holdout,0.1,1,5,2,histgb_native,0.5224593596150438,0.06085,20000,41,0
