dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
cand_acs_income,holdout,1.0,0,43,0,mean_impute,0.7096020830059762,0.2636,20000,43,0
cand_acs_income,holdout,1.0,0,43,0,mean_indicator,0.7102737613825639,0.2636,20000,43,0
cand_acs_income,holdout,1.0,0,43,0,family_cv,0.7087938133456592,0.2636,20000,43,0
cand_acs_income,holdout,1.0,0,43,0,histgb_native,0.7536501707993879,0.2636,20000,43,0
cand_acs_income,holdout,1.0,0,43,1,mean_impute,0.7046627823999825,0.2636,20000,43,0
cand_acs_income,holdout,1.0,0,43,1,mean_indicator,0.7059714529488978,0.2636,20000,43,0
cand_acs_income,holdout,1.0,0,43,1,family_cv,0.7008438927458177,0.2636,20000,43,0
cand_acs_income,holdout,1.0,0,43,1,histgb_native,0.7483595092251942,0.2636,20000,43,0
cand_acs_income,holdout,1.0,0,43,2,mean_impute,0.7089746536724468,0.2636,20000,43,0
cand_acs_income,holdout,1.0,0,43,2,mean_indicator,0.7116490579489643,0.2636,20000,43,0
cand_acs_income,holdout,1.0,0,43,2,family_cv,0.6952730304682588,0.2636,20000,43,0
cand_acs_income,holdout,1.0,0,43,2,histgb_native,0.7416180997750633,0.2636,20000,43,0
cand_acs_income,holdout,0.5,0,22,0,mean_impute,0.6830135037470472,0.2636,20000,43,0
cand_acs_income,holdout,0.5,0,22,0,mean_indicator,0.6802082455739918,0.2636,20000,43,0
cand_acs_income,holdout,0.5,0,22,0,family_cv,0.6814107968189006,0.2636,20000,43,0
cand_acs_income,holdout,0.5,0,22,0,histgb_native,0.7150844635562427,0.2636,20000,43,0
cand_acs_income,holdout,0.5,0,22,1,mean_impute,0.6675935924344055,0.2636,20000,43,0
cand_acs_income,holdout,0.5,0,22,1,mean_indicator,0.6661310517786128,0.2636,20000,43,0
cand_acs_income,holdout,0.5,0,22,1,family_cv,0.6559315753524464,0.2636,20000,43,0
cand_acs_income,holdout,0.5,0,22,1,histgb_native,0.7159532021039113,0.2636,20000,43,0
cand_acs_income,holdout,0.5,0,22,2,mean_impute,0.6690114466752615,0.2636,20000,43,0
cand_acs_income,holdout,0.5,0,22,2,mean_indicator,0.6683436897891104,0.2636,20000,43,0
cand_acs_income,holdout,0.5,0,22,2,family_cv,0.6556112166556095,0.2636,20000,43,0
cand_acs_income,holdout,0.5,0,22,2,histgb_native,0.7078130981666078,0.2636,20000,43,0
cand_acs_income,holdout,0.5,1,22,0,mean_impute,0.6673997490213014,0.2636,20000,43,0
cand_acs_income,holdout,0.5,1,22,0,mean_indicator,0.6658350376121674,0.2636,20000,43,0
cand_acs_income,holdout,0.5,1,22,0,family_cv,0.663851854876783,0.2636,20000,43,0
cand_acs_income,holdout,0.5,1,22,0,histgb_native,0.7124029152533035,0.2636,20000,43,0
cand_acs_income,holdout,0.5,1,22,1,mean_impute,0.6680316932979753,0.2636,20000,43,0
cand_acs_income,holdout,0.5,1,22,1,mean_indicator,0.6686619688281393,0.2636,20000,43,0
cand_acs_income,holdout,0.5,1,22,1,family_cv,0.6647619693557274,0.2636,20000,43,0
cand_acs_income,holdout,0.5,1,22,1,histgb_native,0.7219134903531033,0.2636,20000,43,0
cand_acs_income,holdout,0.5,1,22,2,mean_impute,0.6658049980143732,0.2636,20000,43,0
cand_acs_income,holdout,0.5,1,22,2,mean_indicator,0.6651363224332552,0.2636,20000,43,0
cand_acs_income,holdout,0.5,1,22,2,family_cv,0.6551168273988931,0.2636,20000,43,0
cand_acs_income,holdout,0.5,1,22,2,histgb_native,0.7048790601172671,0.2636,20000,43,0
cand_acs_income,holdout,0.25,0,11,0,mean_impute,0.6317228402802256,0.2636,20000,43,0
