dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
sweep_42136,holdout,1.0,0,11,0,mean_impute,0.9979316434381441,0.4995,20000,11,1
sweep_42136,holdout,1.0,0,11,0,mean_indicator,0.9978952121415625,0.4995,20000,11,1
sweep_42136,holdout,1.0,0,11,0,family_cv,0.997939856497701,0.4995,20000,11,1
sweep_42136,holdout,1.0,0,11,0,histgb_native,0.9999937619985123,0.4995,20000,11,1
sweep_42136,holdout,1.0,0,11,1,mean_impute,0.9984501822087103,0.4995,20000,11,1
sweep_42136,holdout,1.0,0,11,1,mean_indicator,0.9984527102630091,0.4995,20000,11,1
sweep_42136,holdout,1.0,0,11,1,family_cv,0.9983850732162028,0.4995,20000,11,1
sweep_42136,holdout,1.0,0,11,1,histgb_native,0.9998469773169951,0.4995,20000,11,1
sweep_42136,holdout,1.0,0,11,2,mean_impute,0.9978068243222589,0.4995,20000,11,1
sweep_42136,holdout,1.0,0,11,2,mean_indicator,0.9976883732337556,0.4995,20000,11,1
sweep_42136,holdout,1.0,0,11,2,family_cv,0.997398358731781,0.4995,20000,11,1
sweep_42136,holdout,1.0,0,11,2,histgb_native,0.9998844921004959,0.4995,20000,11,1
sweep_42136,holdout,0.5,0,6,0,mean_impute,0.9978772148598203,0.4995,20000,11,1
sweep_42136,holdout,0.5,0,6,0,mean_indicator,0.9978107663400364,0.4995,20000,11,1
sweep_42136,holdout,0.5,0,6,0,family_cv,0.9977436839660999,0.4995,20000,11,1
sweep_42136,holdout,0.5,0,6,0,histgb_native,0.9999923070758394,0.4995,20000,11,1
sweep_42136,holdout,0.5,0,6,1,mean_impute,0.9981258819911796,0.4995,20000,11,1
sweep_42136,holdout,0.5,0,6,1,mean_indicator,0.9981097265531835,0.4995,20000,11,1
sweep_42136,holdout,0.5,0,6,1,family_cv,0.9980633796206991,0.4995,20000,11,1
sweep_42136,holdout,0.5,0,6,1,histgb_native,0.9998474320370018,0.4995,20000,11,1
sweep_42136,holdout,0.5,0,6,2,mean_impute,0.9974990035344653,0.4995,20000,11,1
sweep_42136,holdout,0.5,0,6,2,mean_indicator,0.9972911603587459,0.4995,20000,11,1
sweep_42136,holdout,0.5,0,6,2,family_cv,0.9971589127991486,0.4995,20000,11,1
sweep_42136,holdout,0.5,0,6,2,histgb_native,0.9997410141754721,0.4995,20000,11,1
sweep_42136,holdout,0.5,1,6,0,mean_impute,0.624123265224053,0.4995,20000,11,1
sweep_42136,holdout,0.5,1,6,0,mean_indicator,0.6240847200443688,0.4995,20000,11,1
sweep_42136,holdout,0.5,1,6,0,family_cv,0.6248591256176902,0.4995,20000,11,1
sweep_42136,holdout,0.5,1,6,0,histgb_native,0.6805662696273379,0.4995,20000,11,1
sweep_42136,holdout,0.5,1,6,1,mean_impute,0.6150392188690909,0.4995,20000,11,1
sweep_42136,holdout,0.5,1,6,1,mean_indicator,0.6152693617638516,0.4995,20000,11,1
sweep_42136,holdout,0.5,1,6,1,family_cv,0.6125292851832176,0.4995,20000,11,1
sweep_42136,holdout,0.5,1,6,1,histgb_native,0.6763007260714234,0.4995,20000,11,1
sweep_42136,holdout,0.5,1,6,2,mean_impute,0.6177530842991984,0.4995,20000,11,1
sweep_42136,holdout,0.5,1,6,2,mean_indicator,0.6179560120301584,0.4995,20000,11,1
sweep_42136,holdout,0.5,1,6,2,family_cv,0.6165312413572689,0.4995,20000,11,1
sweep_42136,holdout,0.5,1,6,2,histgb_native,0.674014464085384,0.4995,20000,11,1
sweep_42136,holdout,0.25,0,3,0,mean_impute,0.6066741391939454,0.4995,20000,11,1
sweep_42136,holdout,0.25,0,3,0,mean_indicator,0.6052479650003532,0.4995,20000,11,1
sweep_42136,holdout,0.25,0,3,0,family_cv,0.6050431181582978,0.4995,20000,11,1
sweep_42136,holdout,0.25,0,3,0,histgb_native,0.7452480626631615,0.4995,20000,11,1
sweep_42136,holdout,0.25,0,3,1,mean_impute,0.6039815517510465,0.4995,20000,11,1
sweep_42136,holdout,0.25,0,3,1,mean_indicator,0.6037339817406004,0.4995,20000,11,1
sweep_42136,holdout,0.25,0,3,1,family_cv,0.6038640535105905,0.4995,20000,11,1
sweep_42136,holdout,0.25,0,3,1,histgb_native,0.7404220973670087,0.4995,20000,11,1
sweep_42136,holdout,0.25,0,3,2,mean_impute,0.6026673745819985,0.4995,20000,11,1
sweep_42136,holdout,0.25,0,3,2,mean_indicator,0.6045639010930847,0.4995,20000,11,1
sweep_42136,holdout,0.25,0,3,2,family_cv,0.6045380854910462,0.4995,20000,11,1
sweep_42136,holdout,0.25,0,3,2,histgb_native,0.7324890224863363,0.4995,20000,11,1
sweep_42136,holdout,0.25,1,3,0,mean_impute,0.9996486363820075,0.4995,20000,11,1
sweep_42136,holdout,0.25,1,3,0,mean_indicator,0.9983004773256838,0.4995,20000,11,1
sweep_42136,holdout,0.25,1,3,0,family_cv,0.9996990461241375,0.4995,20000,11,1
sweep_42136,holdout,0.25,1,3,0,histgb_native,0.9999945840448875,0.4995,20000,11,1
sweep_42136,holdout,0.25,1,3,1,mean_impute,0.9997007724031407,0.4995,20000,11,1
sweep_42136,holdout,0.25,1,3,1,mean_indicator,0.9994653833279882,0.4995,20000,11,1
sweep_42136,holdout,0.25,1,3,1,family_cv,0.999729672890027,0.4995,20000,11,1
sweep_42136,holdout,0.25,1,3,1,histgb_native,0.9998460768354509,0.4995,20000,11,1
sweep_42136,holdout,0.25,1,3,2,mean_impute,0.9992378953679035,0.4995,20000,11,1
sweep_42136,holdout,0.25,1,3,2,mean_indicator,0.9985399299416525,0.4995,20000,11,1
sweep_42136,holdout,0.25,1,3,2,family_cv,0.9992534587187499,0.4995,20000,11,1
sweep_42136,holdout,0.25,1,3,2,histgb_native,0.9996956605113871,0.4995,20000,11,1
sweep_42136,holdout,0.1,0,2,0,mean_impute,0.5566082178460982,0.4995,20000,11,1
sweep_42136,holdout,0.1,0,2,0,mean_indicator,0.5604259798496094,0.4995,20000,11,1
sweep_42136,holdout,0.1,0,2,0,family_cv,0.5655264929297192,0.4995,20000,11,1
sweep_42136,holdout,0.1,0,2,0,histgb_native,0.6747607124849725,0.4995,20000,11,1
sweep_42136,holdout,0.1,0,2,1,mean_impute,0.5557644080535282,0.4995,20000,11,1
sweep_42136,holdout,0.1,0,2,1,mean_indicator,0.5704232866789594,0.4995,20000,11,1
sweep_42136,holdout,0.1,0,2,1,family_cv,0.5625535386739107,0.4995,20000,11,1
sweep_42136,holdout,0.1,0,2,1,histgb_native,0.6578086220381275,0.4995,20000,11,1
sweep_42136,holdout,0.1,0,2,2,mean_impute,0.5703966284965288,0.4995,20000,11,1
sweep_42136,holdout,0.1,0,2,2,mean_indicator,0.5716101802321097,0.4995,20000,11,1
sweep_42136,holdout,0.1,0,2,2,family_cv,0.5751332720890647,0.4995,20000,11,1
sweep_42136,holdout,0.1,0,2,2,histgb_native,0.6693183753864318,0.4995,20000,11,1
sweep_42136,holdout,0.1,1,2,0,mean_impute,0.9997070265804529,0.4995,20000,11,1
sweep_42136,holdout,0.1,1,2,0,mean_indicator,0.9985976814167699,0.4995,20000,11,1
