dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
sweep_46725,holdout,1.0,0,12,0,mean_impute,0.5374398733347239,0.48395,20000,12,-1
sweep_46725,holdout,1.0,0,12,0,mean_indicator,0.5600191971558601,0.48395,20000,12,-1
sweep_46725,holdout,1.0,0,12,0,family_cv,0.5682761356891466,0.48395,20000,12,-1
sweep_46725,holdout,1.0,0,12,0,histgb_native,0.6528706350859363,0.48395,20000,12,-1
sweep_46725,holdout,1.0,0,12,1,mean_impute,0.5230803525494325,0.48395,20000,12,-1
sweep_46725,holdout,1.0,0,12,1,mean_indicator,0.5506109939809951,0.48395,20000,12,-1
sweep_46725,holdout,1.0,0,12,1,family_cv,0.5710043923505154,0.48395,20000,12,-1
sweep_46725,holdout,1.0,0,12,1,histgb_native,0.6675121378061384,0.48395,20000,12,-1
sweep_46725,holdout,1.0,0,12,2,mean_impute,0.5363487798149318,0.48395,20000,12,-1
sweep_46725,holdout,1.0,0,12,2,mean_indicator,0.5659251327529735,0.48395,20000,12,-1
sweep_46725,holdout,1.0,0,12,2,family_cv,0.5804597791825287,0.48395,20000,12,-1
sweep_46725,holdout,1.0,0,12,2,histgb_native,0.66823753923872,0.48395,20000,12,-1
sweep_46725,holdout,0.5,0,6,0,mean_impute,0.5161146806619656,0.48395,20000,12,-1
sweep_46725,holdout,0.5,0,6,0,mean_indicator,0.5540606877503111,0.48395,20000,12,-1
sweep_46725,holdout,0.5,0,6,0,family_cv,0.5435722455271158,0.48395,20000,12,-1
sweep_46725,holdout,0.5,0,6,0,histgb_native,0.6333789200306252,0.48395,20000,12,-1
sweep_46725,holdout,0.5,0,6,1,mean_impute,0.5121254237986446,0.48395,20000,12,-1
sweep_46725,holdout,0.5,0,6,1,mean_indicator,0.5450298761900593,0.48395,20000,12,-1
sweep_46725,holdout,0.5,0,6,1,family_cv,0.5490638770762424,0.48395,20000,12,-1
sweep_46725,holdout,0.5,0,6,1,histgb_native,0.6424740027667029,0.48395,20000,12,-1
sweep_46725,holdout,0.5,0,6,2,mean_impute,0.523067849408901,0.48395,20000,12,-1
sweep_46725,holdout,0.5,0,6,2,mean_indicator,0.5622109023386112,0.48395,20000,12,-1
sweep_46725,holdout,0.5,0,6,2,family_cv,0.5624574515566292,0.48395,20000,12,-1
sweep_46725,holdout,0.5,0,6,2,histgb_native,0.6443711278350713,0.48395,20000,12,-1
sweep_46725,holdout,0.5,1,6,0,mean_impute,0.5382245900883795,0.48395,20000,12,-1
sweep_46725,holdout,0.5,1,6,0,mean_indicator,0.5604596212242648,0.48395,20000,12,-1
sweep_46725,holdout,0.5,1,6,0,family_cv,0.5715815321767246,0.48395,20000,12,-1
sweep_46725,holdout,0.5,1,6,0,histgb_native,0.6536093486625854,0.48395,20000,12,-1
sweep_46725,holdout,0.5,1,6,1,mean_impute,0.5210628103701391,0.48395,20000,12,-1
sweep_46725,holdout,0.5,1,6,1,mean_indicator,0.5478024457067511,0.48395,20000,12,-1
sweep_46725,holdout,0.5,1,6,1,family_cv,0.5707078260031796,0.48395,20000,12,-1
sweep_46725,holdout,0.5,1,6,1,histgb_native,0.6671701193474238,0.48395,20000,12,-1
sweep_46725,holdout,0.5,1,6,2,mean_impute,0.5335744364911675,0.48395,20000,12,-1
sweep_46725,holdout,0.5,1,6,2,mean_indicator,0.5644345852534027,0.48395,20000,12,-1
sweep_46725,holdout,0.5,1,6,2,family_cv,0.578922809450523,0.48395,20000,12,-1
sweep_46725,holdout,0.5,1,6,2,histgb_native,0.6564579803372155,0.48395,20000,12,-1
sweep_46725,holdout,0.25,0,3,0,mean_impute,0.5434971181944852,0.48395,20000,12,-1
sweep_46725,holdout,0.25,0,3,0,mean_indicator,0.5574841499064667,0.48395,20000,12,-1
sweep_46725,holdout,0.25,0,3,0,family_cv,0.568446299355146,0.48395,20000,12,-1
sweep_46725,holdout,0.25,0,3,0,histgb_native,0.639918902250962,0.48395,20000,12,-1
sweep_46725,holdout,0.25,0,3,1,mean_impute,0.5300432985772073,0.48395,20000,12,-1
sweep_46725,holdout,0.25,0,3,1,mean_indicator,0.5523831347963506,0.48395,20000,12,-1
sweep_46725,holdout,0.25,0,3,1,family_cv,0.5703975583979144,0.48395,20000,12,-1
sweep_46725,holdout,0.25,0,3,1,histgb_native,0.6484134685543206,0.48395,20000,12,-1
sweep_46725,holdout,0.25,0,3,2,mean_impute,0.5403215976395284,0.48395,20000,12,-1
sweep_46725,holdout,0.25,0,3,2,mean_indicator,0.5660822126936462,0.48395,20000,12,-1
sweep_46725,holdout,0.25,0,3,2,family_cv,0.5844896086859608,0.48395,20000,12,-1
sweep_46725,holdout,0.25,0,3,2,histgb_native,0.6582193827330716,0.48395,20000,12,-1
sweep_46725,holdout,0.25,1,3,0,mean_impute,0.5149255274148966,0.48395,20000,12,-1
sweep_46725,holdout,0.25,1,3,0,mean_indicator,0.5565851712893739,0.48395,20000,12,-1
sweep_46725,holdout,0.25,1,3,0,family_cv,0.5541762238867277,0.48395,20000,12,-1
sweep_46725,holdout,0.25,1,3,0,histgb_native,0.6284326055918845,0.48395,20000,12,-1
sweep_46725,holdout,0.25,1,3,1,mean_impute,0.5062033730618312,0.48395,20000,12,-1
sweep_46725,holdout,0.25,1,3,1,mean_indicator,0.5473327486527582,0.48395,20000,12,-1
sweep_46725,holdout,0.25,1,3,1,family_cv,0.5511412914482707,0.48395,20000,12,-1
sweep_46725,holdout,0.25,1,3,1,histgb_native,0.6304112783307967,0.48395,20000,12,-1
sweep_46725,holdout,0.25,1,3,2,mean_impute,0.5094986588794532,0.48395,20000,12,-1
sweep_46725,holdout,0.25,1,3,2,mean_indicator,0.5599184923278158,0.48395,20000,12,-1
sweep_46725,holdout,0.25,1,3,2,family_cv,0.5564662418419908,0.48395,20000,12,-1
sweep_46725,holdout,0.25,1,3,2,histgb_native,0.6362470972661749,0.48395,20000,12,-1
sweep_46725,holdout,0.1,0,2,0,mean_impute,0.4850556849569157,0.48395,20000,12,-1
sweep_46725,holdout,0.1,0,2,0,mean_indicator,0.5231688884614064,0.48395,20000,12,-1
sweep_46725,holdout,0.1,0,2,0,family_cv,0.5234888280239367,0.48395,20000,12,-1
sweep_46725,holdout,0.1,0,2,0,histgb_native,0.5034284947245834,0.48395,20000,12,-1
sweep_46725,holdout,0.1,0,2,1,mean_impute,0.48351599231026926,0.48395,20000,12,-1
sweep_46725,holdout,0.1,0,2,1,mean_indicator,0.5293542981300463,0.48395,20000,12,-1
sweep_46725,holdout,0.1,0,2,1,family_cv,0.5307236771791043,0.48395,20000,12,-1
sweep_46725,holdout,0.1,0,2,1,histgb_native,0.509148891535948,0.48395,20000,12,-1
sweep_46725,holdout,0.1,0,2,2,mean_impute,0.49168738489648134,0.48395,20000,12,-1
sweep_46725,holdout,0.1,0,2,2,mean_indicator,0.5265938348175692,0.48395,20000,12,-1
sweep_46725,holdout,0.1,0,2,2,family_cv,0.5287231698376345,0.48395,20000,12,-1
sweep_46725,holdout,0.1,0,2,2,histgb_native,0.5074228878538665,0.48395,20000,12,-1
sweep_46725,holdout,0.1,1,2,0,mean_impute,0.5277989298683043,0.48395,20000,12,-1
sweep_46725,holdout,0.1,1,2,0,mean_indicator,0.5514161435811984,0.48395,20000,12,-1
sweep_46725,holdout,0.1,1,2,0,family_cv,0.556192763984183,0.48395,20000,12,-1
sweep_46725,holdout,0.1,1,2,0,histgb_native,0.5833344802238178,0.48395,20000,12,-1
sweep_46725,holdout,0.1,1,2,1,mean_impute,0.5129919963223162,0.48395,20000,12,-1
sweep_46725,holdout,0.1,1,2,1,mean_indicator,0.546375727602047,0.48395,20000,12,-1
sweep_46725,holdout,0.1,1,2,1,family_cv,0.5542937336939217,0.48395,20000,12,-1
sweep_46725,holdout,0.1,1,2,1,histgb_native,0.5963575936818039,0.48395,20000,12,-1
sweep_46725,holdout,0.1,1,2,2,mean_impute,0.531361436437298,0.48395,20000,12,-1
sweep_46725,holdout,0.1,1,2,2,mean_indicator,0.55708321887026,0.48395,20000,12,-1
sweep_46725,holdout,0.1,1,2,2,family_cv,0.5662780837742116,0.48395,20000,12,-1
sweep_46725,holdout,0.1,1,2,2,histgb_native,0.6064376445589985,0.48395,20000,12,-1
