dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
sweep_42739,holdout,1.0,0,61,0,mean_impute,0.5971214927971565,0.3392,20000,61,1
sweep_42739,holdout,1.0,0,61,0,mean_indicator,0.59154183522252,0.3392,20000,61,1
sweep_42739,holdout,1.0,0,61,0,family_cv,0.5895751890636655,0.3392,20000,61,1
sweep_42739,holdout,1.0,0,61,0,histgb_native,0.7775424420596483,0.3392,20000,61,1
sweep_42739,holdout,1.0,0,61,1,mean_impute,0.5863811392660554,0.3392,20000,61,1
sweep_42739,holdout,1.0,0,61,1,mean_indicator,0.5822506931607537,0.3392,20000,61,1
sweep_42739,holdout,1.0,0,61,1,family_cv,0.5776573246936341,0.3392,20000,61,1
sweep_42739,holdout,1.0,0,61,1,histgb_native,0.7887696955789153,0.3392,20000,61,1
sweep_42739,holdout,1.0,0,61,2,mean_impute,0.5699855883297724,0.3392,20000,61,1
sweep_42739,holdout,1.0,0,61,2,mean_indicator,0.5679434099278096,0.3392,20000,61,1
sweep_42739,holdout,1.0,0,61,2,family_cv,0.5678070062168685,0.3392,20000,61,1
sweep_42739,holdout,1.0,0,61,2,histgb_native,0.7757830196015401,0.3392,20000,61,1
sweep_42739,holdout,0.5,0,31,0,mean_impute,0.40601512876798274,0.3392,20000,61,1
sweep_42739,holdout,0.5,0,31,0,mean_indicator,0.40199753474198446,0.3392,20000,61,1
sweep_42739,holdout,0.5,0,31,0,family_cv,0.39789077837035747,0.3392,20000,61,1
sweep_42739,holdout,0.5,0,31,0,histgb_native,0.5552891930701889,0.3392,20000,61,1
sweep_42739,holdout,0.5,0,31,1,mean_impute,0.413414669864484,0.3392,20000,61,1
sweep_42739,holdout,0.5,0,31,1,mean_indicator,0.409771290978469,0.3392,20000,61,1
sweep_42739,holdout,0.5,0,31,1,family_cv,0.403136865315421,0.3392,20000,61,1
sweep_42739,holdout,0.5,0,31,1,histgb_native,0.5330326066494033,0.3392,20000,61,1
sweep_42739,holdout,0.5,0,31,2,mean_impute,0.40379628639243537,0.3392,20000,61,1
sweep_42739,holdout,0.5,0,31,2,mean_indicator,0.40056258497601444,0.3392,20000,61,1
sweep_42739,holdout,0.5,0,31,2,family_cv,0.40299855520979566,0.3392,20000,61,1
sweep_42739,holdout,0.5,0,31,2,histgb_native,0.56828891611075,0.3392,20000,61,1
sweep_42739,holdout,0.5,1,31,0,mean_impute,0.5842981746336211,0.3392,20000,61,1
sweep_42739,holdout,0.5,1,31,0,mean_indicator,0.5768864091728659,0.3392,20000,61,1
sweep_42739,holdout,0.5,1,31,0,family_cv,0.5786457876668912,0.3392,20000,61,1
sweep_42739,holdout,0.5,1,31,0,histgb_native,0.7240308302948444,0.3392,20000,61,1
sweep_42739,holdout,0.5,1,31,1,mean_impute,0.5758149615883925,0.3392,20000,61,1
sweep_42739,holdout,0.5,1,31,1,mean_indicator,0.5691132181480295,0.3392,20000,61,1
sweep_42739,holdout,0.5,1,31,1,family_cv,0.5667700570572634,0.3392,20000,61,1
sweep_42739,holdout,0.5,1,31,1,histgb_native,0.7316984890256344,0.3392,20000,61,1
sweep_42739,holdout,0.5,1,31,2,mean_impute,0.549040428722185,0.3392,20000,61,1
sweep_42739,holdout,0.5,1,31,2,mean_indicator,0.5450013090291593,0.3392,20000,61,1
sweep_42739,holdout,0.5,1,31,2,family_cv,0.5467520266980457,0.3392,20000,61,1
sweep_42739,holdout,0.5,1,31,2,histgb_native,0.7369864892448067,0.3392,20000,61,1
sweep_42739,holdout,0.25,0,16,0,mean_impute,0.4152948026497246,0.3392,20000,61,1
sweep_42739,holdout,0.25,0,16,0,mean_indicator,0.4103494495396089,0.3392,20000,61,1
sweep_42739,holdout,0.25,0,16,0,family_cv,0.41393546954231186,0.3392,20000,61,1
sweep_42739,holdout,0.25,0,16,0,histgb_native,0.5519719844848308,0.3392,20000,61,1
sweep_42739,holdout,0.25,0,16,1,mean_impute,0.4089960773548351,0.3392,20000,61,1
sweep_42739,holdout,0.25,0,16,1,mean_indicator,0.40531883020137843,0.3392,20000,61,1
sweep_42739,holdout,0.25,0,16,1,family_cv,0.40687727385559413,0.3392,20000,61,1
