dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
sweep_42333,holdout,1.0,0,34,0,mean_impute,0.9828923166430289,0.49585,20000,34,-1
sweep_42333,holdout,1.0,0,34,0,mean_indicator,0.9846072988516339,0.49585,20000,34,-1
sweep_42333,holdout,1.0,0,34,0,family_cv,0.9834549537325271,0.49585,20000,34,-1
sweep_42333,holdout,1.0,0,34,0,histgb_native,0.9939738150822736,0.49585,20000,34,-1
sweep_42333,holdout,1.0,0,34,1,mean_impute,0.9794891248585982,0.49585,20000,34,-1
sweep_42333,holdout,1.0,0,34,1,mean_indicator,0.9818399136592776,0.49585,20000,34,-1
sweep_42333,holdout,1.0,0,34,1,family_cv,0.9809449761707236,0.49585,20000,34,-1
sweep_42333,holdout,1.0,0,34,1,histgb_native,0.9928501683517508,0.49585,20000,34,-1
sweep_42333,holdout,1.0,0,34,2,mean_impute,0.979796152645961,0.49585,20000,34,-1
sweep_42333,holdout,1.0,0,34,2,mean_indicator,0.9831983441659585,0.49585,20000,34,-1
sweep_42333,holdout,1.0,0,34,2,family_cv,0.9806546076988409,0.49585,20000,34,-1
sweep_42333,holdout,1.0,0,34,2,histgb_native,0.9933700048570776,0.49585,20000,34,-1
sweep_42333,holdout,0.5,0,17,0,mean_impute,0.9791963949984482,0.49585,20000,34,-1
sweep_42333,holdout,0.5,0,17,0,mean_indicator,0.9804725874199695,0.49585,20000,34,-1
sweep_42333,holdout,0.5,0,17,0,family_cv,0.9781823828493031,0.49585,20000,34,-1
sweep_42333,holdout,0.5,0,17,0,histgb_native,0.9921595862867507,0.49585,20000,34,-1
sweep_42333,holdout,0.5,0,17,1,mean_impute,0.9764438686001113,0.49585,20000,34,-1
sweep_42333,holdout,0.5,0,17,1,mean_indicator,0.977075816602305,0.49585,20000,34,-1
sweep_42333,holdout,0.5,0,17,1,family_cv,0.9769484655315958,0.49585,20000,34,-1
sweep_42333,holdout,0.5,0,17,1,histgb_native,0.9902141607446948,0.49585,20000,34,-1
sweep_42333,holdout,0.5,0,17,2,mean_impute,0.9776675981716457,0.49585,20000,34,-1
sweep_42333,holdout,0.5,0,17,2,mean_indicator,0.9792692891957342,0.49585,20000,34,-1
sweep_42333,holdout,0.5,0,17,2,family_cv,0.9755068654946016,0.49585,20000,34,-1
sweep_42333,holdout,0.5,0,17,2,histgb_native,0.9915428241197028,0.49585,20000,34,-1
