dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
cand_porto,holdout,1.0,0,57,0,mean_impute,0.05343392166134009,0.03555,20000,57,2
cand_porto,holdout,1.0,0,57,0,mean_indicator,0.05682237105405686,0.03555,20000,57,2
cand_porto,holdout,1.0,0,57,0,family_cv,0.04230667424418661,0.03555,20000,57,2
cand_porto,holdout,1.0,0,57,0,histgb_native,0.04617484632710934,0.03555,20000,57,2
cand_porto,holdout,1.0,0,57,1,mean_impute,0.05475587857566745,0.03555,20000,57,2
cand_porto,holdout,1.0,0,57,1,mean_indicator,0.05455706777261123,0.03555,20000,57,2
cand_porto,holdout,1.0,0,57,1,family_cv,0.054691011101377016,0.03555,20000,57,2
cand_porto,holdout,1.0,0,57,1,histgb_native,0.04586540765528338,0.03555,20000,57,2
cand_porto,holdout,1.0,0,57,2,mean_impute,0.05885386956049036,0.03555,20000,57,2
cand_porto,holdout,1.0,0,57,2,mean_indicator,0.05808487346383838,0.03555,20000,57,2
cand_porto,holdout,1.0,0,57,2,family_cv,0.05413800761624941,0.03555,20000,57,2
cand_porto,holdout,1.0,0,57,2,histgb_native,0.04634189844637439,0.03555,20000,57,2
cand_porto,holdout,0.5,0,29,0,mean_impute,0.05189036338595913,0.03555,20000,57,2
cand_porto,holdout,0.5,0,29,0,mean_indicator,0.05183492295672769,0.03555,20000,57,2
cand_porto,holdout,0.5,0,29,0,family_cv,0.046808371595935525,0.03555,20000,57,2
cand_porto,holdout,0.5,0,29,0,histgb_native,0.04594750952949479,0.03555,20000,57,2
cand_porto,holdout,0.5,0,29,1,mean_impute,0.05185875056689644,0.03555,20000,57,2
cand_porto,holdout,0.5,0,29,1,mean_indicator,0.05177173154728505,0.03555,20000,57,2
cand_porto,holdout,0.5,0,29,1,family_cv,0.0474292062034646,0.03555,20000,57,2
cand_porto,holdout,0.5,0,29,1,histgb_native,0.0377431055831111,0.03555,20000,57,2
cand_porto,holdout,0.5,0,29,2,mean_impute,0.058587570111370516,0.03555,20000,57,2
cand_porto,holdout,0.5,0,29,2,mean_indicator,0.05613409870091253,0.03555,20000,57,2
cand_porto,holdout,0.5,0,29,2,family_cv,0.05827446775046014,0.03555,20000,57,2
cand_porto,holdout,0.5,0,29,2,histgb_native,0.041147376071514495,0.03555,20000,57,2
cand_porto,holdout,0.5,1,29,0,mean_impute,0.05291984257853974,0.03555,20000,57,2
cand_porto,holdout,0.5,1,29,0,mean_indicator,0.052890607078923305,0.03555,20000,57,2
cand_porto,holdout,0.5,1,29,0,family_cv,0.0506592454221475,0.03555,20000,57,2
cand_porto,holdout,0.5,1,29,0,histgb_native,0.05054218828093717,0.03555,20000,57,2
cand_porto,holdout,0.5,1,29,1,mean_impute,0.05193558672753543,0.03555,20000,57,2
cand_porto,holdout,0.5,1,29,1,mean_indicator,0.05166971848014157,0.03555,20000,57,2
cand_porto,holdout,0.5,1,29,1,family_cv,0.05268163138152962,0.03555,20000,57,2
cand_porto,holdout,0.5,1,29,1,histgb_native,0.04255063995502749,0.03555,20000,57,2
cand_porto,holdout,0.5,1,29,2,mean_impute,0.05297956769857959,0.03555,20000,57,2
cand_porto,holdout,0.5,1,29,2,mean_indicator,0.05442053839247716,0.03555,20000,57,2
cand_porto,holdout,0.5,1,29,2,family_cv,0.05067567079853305,0.03555,20000,57,2
cand_porto,holdout,0.5,1,29,2,histgb_native,0.04663388783355886,0.03555,20000,57,2
cand_porto,holdout,0.25,0,15,0,mean_impute,0.04618249197616371,0.03555,20000,57,2
cand_porto,holdout,0.25,0,15,0,mean_indicator,0.046375229021020446,0.03555,20000,57,2
cand_porto,holdout,0.25,0,15,0,family_cv,0.04326753740553972,0.03555,20000,57,2
cand_porto,holdout,0.25,0,15,0,histgb_native,0.053166487135642294,0.03555,20000,57,2
cand_porto,holdout,0.25,0,15,1,mean_impute,0.04581966113901357,0.03555,20000,57,2
cand_porto,holdout,0.25,0,15,1,mean_indicator,0.045666012090666314,0.03555,20000,57,2
cand_porto,holdout,0.25,0,15,1,family_cv,0.04877818063211145,0.03555,20000,57,2
cand_porto,holdout,0.25,0,15,1,histgb_native,0.04239289281363334,0.03555,20000,57,2
cand_porto,holdout,0.25,0,15,2,mean_impute,0.04852796619789299,0.03555,20000,57,2
cand_porto,holdout,0.25,0,15,2,mean_indicator,0.04605698797095164,0.03555,20000,57,2
cand_porto,holdout,0.25,0,15,2,family_cv,0.0501219497474239,0.03555,20000,57,2
cand_porto,holdout,0.25,0,15,2,histgb_native,0.04032010675044267,0.03555,20000,57,2
cand_porto,holdout,0.25,1,15,0,mean_impute,0.051600594643031024,0.03555,20000,57,2
cand_porto,holdout,0.25,1,15,0,mean_indicator,0.05350577996570211,0.03555,20000,57,2
cand_porto,holdout,0.25,1,15,0,family_cv,0.050890668601867785,0.03555,20000,57,2
cand_porto,holdout,0.25,1,15,0,histgb_native,0.04581821201927775,0.03555,20000,57,2
cand_porto,holdout,0.25,1,15,1,mean_impute,0.051860542249637806,0.03555,20000,57,2
