dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
sweep_41275,holdout,1.0,0,8,0,mean_impute,0.7531783034911369,0.4684,20000,8,-1
sweep_41275,holdout,1.0,0,8,0,mean_indicator,0.7592724989496487,0.4684,20000,8,-1
sweep_41275,holdout,1.0,0,8,0,family_cv,0.76369578257908,0.4684,20000,8,-1
sweep_41275,holdout,1.0,0,8,0,histgb_native,0.7952272569400954,0.4684,20000,8,-1
sweep_41275,holdout,1.0,0,8,1,mean_impute,0.760083993743357,0.4684,20000,8,-1
sweep_41275,holdout,1.0,0,8,1,mean_indicator,0.7682668202472237,0.4684,20000,8,-1
sweep_41275,holdout,1.0,0,8,1,family_cv,0.7749125150148111,0.4684,20000,8,-1
sweep_41275,holdout,1.0,0,8,1,histgb_native,0.8062176045051196,0.4684,20000,8,-1
sweep_41275,holdout,1.0,0,8,2,mean_impute,0.7533477295028537,0.4684,20000,8,-1
sweep_41275,holdout,1.0,0,8,2,mean_indicator,0.7602473284876465,0.4684,20000,8,-1
sweep_41275,holdout,1.0,0,8,2,family_cv,0.7662652880893285,0.4684,20000,8,-1
sweep_41275,holdout,1.0,0,8,2,histgb_native,0.8091897793482234,0.4684,20000,8,-1
sweep_41275,holdout,0.5,0,4,0,mean_impute,0.7484164306757688,0.4684,20000,8,-1
sweep_41275,holdout,0.5,0,4,0,mean_indicator,0.7564967536191991,0.4684,20000,8,-1
sweep_41275,holdout,0.5,0,4,0,family_cv,0.7601462644543071,0.4684,20000,8,-1
sweep_41275,holdout,0.5,0,4,0,histgb_native,0.7766591214209593,0.4684,20000,8,-1
sweep_41275,holdout,0.5,0,4,1,mean_impute,0.7538084548218039,0.4684,20000,8,-1
sweep_41275,holdout,0.5,0,4,1,mean_indicator,0.7651505066186806,0.4684,20000,8,-1
sweep_41275,holdout,0.5,0,4,1,family_cv,0.769561928765212,0.4684,20000,8,-1
sweep_41275,holdout,0.5,0,4,1,histgb_native,0.7851824677128301,0.4684,20000,8,-1
sweep_41275,holdout,0.5,0,4,2,mean_impute,0.7506268908963301,0.4684,20000,8,-1
sweep_41275,holdout,0.5,0,4,2,mean_indicator,0.7602894963659026,0.4684,20000,8,-1
sweep_41275,holdout,0.5,0,4,2,family_cv,0.7656142226176432,0.4684,20000,8,-1
sweep_41275,holdout,0.5,0,4,2,histgb_native,0.7846612736889551,0.4684,20000,8,-1
sweep_41275,holdout,0.5,1,4,0,mean_impute,0.7519704623086134,0.4684,20000,8,-1
sweep_41275,holdout,0.5,1,4,0,mean_indicator,0.7591922688791543,0.4684,20000,8,-1
sweep_41275,holdout,0.5,1,4,0,family_cv,0.7617256382422007,0.4684,20000,8,-1
sweep_41275,holdout,0.5,1,4,0,histgb_native,0.7870464846089897,0.4684,20000,8,-1
sweep_41275,holdout,0.5,1,4,1,mean_impute,0.7592542958393124,0.4684,20000,8,-1
sweep_41275,holdout,0.5,1,4,1,mean_indicator,0.7688685736005988,0.4684,20000,8,-1
sweep_41275,holdout,0.5,1,4,1,family_cv,0.7731756188137877,0.4684,20000,8,-1
sweep_41275,holdout,0.5,1,4,1,histgb_native,0.8018002734013877,0.4684,20000,8,-1
sweep_41275,holdout,0.5,1,4,2,mean_impute,0.752539101400348,0.4684,20000,8,-1
sweep_41275,holdout,0.5,1,4,2,mean_indicator,0.7609164887109725,0.4684,20000,8,-1
sweep_41275,holdout,0.5,1,4,2,family_cv,0.7662129318738957,0.4684,20000,8,-1
sweep_41275,holdout,0.5,1,4,2,histgb_native,0.7996220986499881,0.4684,20000,8,-1
sweep_41275,holdout,0.25,0,2,0,mean_impute,0.5141885678263622,0.4684,20000,8,-1
sweep_41275,holdout,0.25,0,2,0,mean_indicator,0.5391146667536499,0.4684,20000,8,-1
sweep_41275,holdout,0.25,0,2,0,family_cv,0.5364563623306404,0.4684,20000,8,-1
sweep_41275,holdout,0.25,0,2,0,histgb_native,0.6491434214790008,0.4684,20000,8,-1
sweep_41275,holdout,0.25,0,2,1,mean_impute,0.5185243112611827,0.4684,20000,8,-1
sweep_41275,holdout,0.25,0,2,1,mean_indicator,0.5444571577215724,0.4684,20000,8,-1
sweep_41275,holdout,0.25,0,2,1,family_cv,0.541765315087783,0.4684,20000,8,-1
sweep_41275,holdout,0.25,0,2,1,histgb_native,0.6514190201352991,0.4684,20000,8,-1
sweep_41275,holdout,0.25,0,2,2,mean_impute,0.5126704672597415,0.4684,20000,8,-1
sweep_41275,holdout,0.25,0,2,2,mean_indicator,0.5327691470109316,0.4684,20000,8,-1
sweep_41275,holdout,0.25,0,2,2,family_cv,0.5390218409153338,0.4684,20000,8,-1
