dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
cand_mimic4_regime,holdout,1.0,0,57,0,mean_impute,0.3515860706772216,0.10805,20000,57,2
cand_mimic4_regime,holdout,1.0,0,57,0,mean_indicator,0.3498359338721422,0.10805,20000,57,2
cand_mimic4_regime,holdout,1.0,0,57,0,family_cv,0.3471092361300425,0.10805,20000,57,2
cand_mimic4_regime,holdout,1.0,0,57,0,histgb_native,0.38243633751715056,0.10805,20000,57,2
cand_mimic4_regime,holdout,1.0,0,57,1,mean_impute,0.3501395675808991,0.10805,20000,57,2
cand_mimic4_regime,holdout,1.0,0,57,1,mean_indicator,0.34757150941080694,0.10805,20000,57,2
cand_mimic4_regime,holdout,1.0,0,57,1,family_cv,0.3448844573827712,0.10805,20000,57,2
cand_mimic4_regime,holdout,1.0,0,57,1,histgb_native,0.37783161800644854,0.10805,20000,57,2
cand_mimic4_regime,holdout,1.0,0,57,2,mean_impute,0.344664704288346,0.10805,20000,57,2
cand_mimic4_regime,holdout,1.0,0,57,2,mean_indicator,0.34951832406637995,0.10805,20000,57,2
cand_mimic4_regime,holdout,1.0,0,57,2,family_cv,0.34307785626750714,0.10805,20000,57,2
cand_mimic4_regime,holdout,1.0,0,57,2,histgb_native,0.378435374887414,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,0,29,0,mean_impute,0.3248154917491478,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,0,29,0,mean_indicator,0.32295340680891377,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,0,29,0,family_cv,0.3167578146561822,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,0,29,0,histgb_native,0.3542346354070569,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,0,29,1,mean_impute,0.32102120728555855,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,0,29,1,mean_indicator,0.3188272330442441,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,0,29,1,family_cv,0.308335625016273,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,0,29,1,histgb_native,0.36384820990058164,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,0,29,2,mean_impute,0.33229764661347333,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,0,29,2,mean_indicator,0.3354973174457252,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,0,29,2,family_cv,0.323355315196235,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,0,29,2,histgb_native,0.3510887587929038,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,1,29,0,mean_impute,0.32176845970836626,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,1,29,0,mean_indicator,0.3191516706994205,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,1,29,0,family_cv,0.31568620321696816,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,1,29,0,histgb_native,0.35113031383700494,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,1,29,1,mean_impute,0.31694581330831023,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,1,29,1,mean_indicator,0.3143805364633928,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,1,29,1,family_cv,0.2934128831865316,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,1,29,1,histgb_native,0.353488100142208,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,1,29,2,mean_impute,0.32329104966395006,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,1,29,2,mean_indicator,0.3224408009952861,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,1,29,2,family_cv,0.3194069711927148,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.5,1,29,2,histgb_native,0.33651874441739327,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,0,15,0,mean_impute,0.2653136633391215,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,0,15,0,mean_indicator,0.26236814024481436,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,0,15,0,family_cv,0.25846345079092514,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,0,15,0,histgb_native,0.3268289672691275,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,0,15,1,mean_impute,0.2570024548717954,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,0,15,1,mean_indicator,0.25193100204158453,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,0,15,1,family_cv,0.24010796857763214,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,0,15,1,histgb_native,0.3185054026360398,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,0,15,2,mean_impute,0.26795118046492916,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,0,15,2,mean_indicator,0.2714647731829818,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,0,15,2,family_cv,0.2539996831752125,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,0,15,2,histgb_native,0.31654161191894425,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,1,15,0,mean_impute,0.2954099420493841,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,1,15,0,mean_indicator,0.2915959003016367,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,1,15,0,family_cv,0.28584034108480344,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,1,15,0,histgb_native,0.33308974257715684,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,1,15,1,mean_impute,0.27946546291359037,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,1,15,1,mean_indicator,0.2765912911050985,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,1,15,1,family_cv,0.2642072219445273,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,1,15,1,histgb_native,0.3202589819531989,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,1,15,2,mean_impute,0.2917808914179357,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,1,15,2,mean_indicator,0.29045152259068596,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,1,15,2,family_cv,0.28239860279380397,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.25,1,15,2,histgb_native,0.30753744704362396,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.1,0,6,0,mean_impute,0.2507582861065962,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.1,0,6,0,mean_indicator,0.24892431452883843,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.1,0,6,0,family_cv,0.23810366419255058,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.1,0,6,0,histgb_native,0.2933763786915749,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.1,0,6,1,mean_impute,0.23561773622926976,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.1,0,6,1,mean_indicator,0.23229050442681728,0.10805,20000,57,2
cand_mimic4_regime,holdout,0.1,0,6,1,family_cv,0.2300998706330996,0.10805,20000,57,2
