dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
sweep_42093,holdout,1.0,0,35,0,mean_impute,0.9998202721896948,0.50255,20000,35,2
sweep_42093,holdout,1.0,0,35,0,mean_indicator,0.9998026301047256,0.50255,20000,35,2
sweep_42093,holdout,1.0,0,35,0,family_cv,0.8746642319921545,0.50255,20000,35,2
sweep_42093,holdout,1.0,0,35,0,histgb_native,0.9999788500408096,0.50255,20000,35,2
sweep_42093,holdout,1.0,0,35,1,mean_impute,0.9997152895434689,0.50255,20000,35,2
sweep_42093,holdout,1.0,0,35,1,mean_indicator,0.9994782671329426,0.50255,20000,35,2
sweep_42093,holdout,1.0,0,35,1,family_cv,0.8761544516364362,0.50255,20000,35,2
sweep_42093,holdout,1.0,0,35,1,histgb_native,0.9999924674253414,0.50255,20000,35,2
sweep_42093,holdout,1.0,0,35,2,mean_impute,0.9996194432299248,0.50255,20000,35,2
sweep_42093,holdout,1.0,0,35,2,mean_indicator,0.9987194262516756,0.50255,20000,35,2
sweep_42093,holdout,1.0,0,35,2,family_cv,0.9119353682330392,0.50255,20000,35,2
sweep_42093,holdout,1.0,0,35,2,histgb_native,0.9999905380585377,0.50255,20000,35,2
sweep_42093,holdout,0.5,0,18,0,mean_impute,0.8537526983675984,0.50255,20000,35,2
sweep_42093,holdout,0.5,0,18,0,mean_indicator,0.855698240136355,0.50255,20000,35,2
sweep_42093,holdout,0.5,0,18,0,family_cv,0.8621465342164895,0.50255,20000,35,2
sweep_42093,holdout,0.5,0,18,0,histgb_native,0.9683945861470074,0.50255,20000,35,2
sweep_42093,holdout,0.5,0,18,1,mean_impute,0.8459746012096263,0.50255,20000,35,2
sweep_42093,holdout,0.5,0,18,1,mean_indicator,0.8479233402996912,0.50255,20000,35,2
sweep_42093,holdout,0.5,0,18,1,family_cv,0.8552542892892698,0.50255,20000,35,2
sweep_42093,holdout,0.5,0,18,1,histgb_native,0.9676338740803186,0.50255,20000,35,2
sweep_42093,holdout,0.5,0,18,2,mean_impute,0.8454660078499395,0.50255,20000,35,2
sweep_42093,holdout,0.5,0,18,2,mean_indicator,0.8437305009962012,0.50255,20000,35,2
sweep_42093,holdout,0.5,0,18,2,family_cv,0.8596945558528641,0.50255,20000,35,2
sweep_42093,holdout,0.5,0,18,2,histgb_native,0.9694636090394737,0.50255,20000,35,2
sweep_42093,holdout,0.5,1,18,0,mean_impute,0.9998280732160512,0.50255,20000,35,2
sweep_42093,holdout,0.5,1,18,0,mean_indicator,0.999849314463337,0.50255,20000,35,2
sweep_42093,holdout,0.5,1,18,0,family_cv,0.8801523953960013,0.50255,20000,35,2
sweep_42093,holdout,0.5,1,18,0,histgb_native,0.9998503132262999,0.50255,20000,35,2
sweep_42093,holdout,0.5,1,18,1,mean_impute,0.9998671872528341,0.50255,20000,35,2
sweep_42093,holdout,0.5,1,18,1,mean_indicator,0.9997072994126277,0.50255,20000,35,2
sweep_42093,holdout,0.5,1,18,1,family_cv,0.878173875506112,0.50255,20000,35,2
sweep_42093,holdout,0.5,1,18,1,histgb_native,0.999992387027397,0.50255,20000,35,2
sweep_42093,holdout,0.5,1,18,2,mean_impute,0.9999865347490717,0.50255,20000,35,2
sweep_42093,holdout,0.5,1,18,2,mean_indicator,0.9994069941738226,0.50255,20000,35,2
sweep_42093,holdout,0.5,1,18,2,family_cv,0.9153653178985675,0.50255,20000,35,2
sweep_42093,holdout,0.5,1,18,2,histgb_native,0.9999876991424762,0.50255,20000,35,2
sweep_42093,holdout,0.25,0,9,0,mean_impute,0.6836727627399444,0.50255,20000,35,2
sweep_42093,holdout,0.25,0,9,0,mean_indicator,0.6832795517863145,0.50255,20000,35,2
sweep_42093,holdout,0.25,0,9,0,family_cv,0.6860500609195338,0.50255,20000,35,2
sweep_42093,holdout,0.25,0,9,0,histgb_native,0.849594628267426,0.50255,20000,35,2
sweep_42093,holdout,0.25,0,9,1,mean_impute,0.6861281697982058,0.50255,20000,35,2
sweep_42093,holdout,0.25,0,9,1,mean_indicator,0.6846399757612217,0.50255,20000,35,2
sweep_42093,holdout,0.25,0,9,1,family_cv,0.6884695361255098,0.50255,20000,35,2
sweep_42093,holdout,0.25,0,9,1,histgb_native,0.8510753928701621,0.50255,20000,35,2
sweep_42093,holdout,0.25,0,9,2,mean_impute,0.7031903446236152,0.50255,20000,35,2
sweep_42093,holdout,0.25,0,9,2,mean_indicator,0.7009596921866108,0.50255,20000,35,2
sweep_42093,holdout,0.25,0,9,2,family_cv,0.6973633056487933,0.50255,20000,35,2
sweep_42093,holdout,0.25,0,9,2,histgb_native,0.8483102134133076,0.50255,20000,35,2
sweep_42093,holdout,0.25,1,9,0,mean_impute,0.7545703112601028,0.50255,20000,35,2
sweep_42093,holdout,0.25,1,9,0,mean_indicator,0.7545058227960303,0.50255,20000,35,2
sweep_42093,holdout,0.25,1,9,0,family_cv,0.7575561150945704,0.50255,20000,35,2
sweep_42093,holdout,0.25,1,9,0,histgb_native,0.92865245354502,0.50255,20000,35,2
sweep_42093,holdout,0.25,1,9,1,mean_impute,0.7553237654488475,0.50255,20000,35,2
sweep_42093,holdout,0.25,1,9,1,mean_indicator,0.7529165434022664,0.50255,20000,35,2
sweep_42093,holdout,0.25,1,9,1,family_cv,0.7532360935481748,0.50255,20000,35,2
sweep_42093,holdout,0.25,1,9,1,histgb_native,0.9273371038255072,0.50255,20000,35,2
sweep_42093,holdout,0.25,1,9,2,mean_impute,0.7874090341486302,0.50255,20000,35,2
sweep_42093,holdout,0.25,1,9,2,mean_indicator,0.7856607663140978,0.50255,20000,35,2
sweep_42093,holdout,0.25,1,9,2,family_cv,0.7772984917020012,0.50255,20000,35,2
sweep_42093,holdout,0.25,1,9,2,histgb_native,0.9319062462810306,0.50255,20000,35,2
sweep_42093,holdout,0.1,0,4,0,mean_impute,0.744565559377907,0.50255,20000,35,2
sweep_42093,holdout,0.1,0,4,0,mean_indicator,0.7345407226714828,0.50255,20000,35,2
sweep_42093,holdout,0.1,0,4,0,family_cv,0.7399127271262458,0.50255,20000,35,2
sweep_42093,holdout,0.1,0,4,0,histgb_native,0.8404146654987337,0.50255,20000,35,2
sweep_42093,holdout,0.1,0,4,1,mean_impute,0.747892933745338,0.50255,20000,35,2
sweep_42093,holdout,0.1,0,4,1,mean_indicator,0.7376206730152288,0.50255,20000,35,2
sweep_42093,holdout,0.1,0,4,1,family_cv,0.7451469486011892,0.50255,20000,35,2
sweep_42093,holdout,0.1,0,4,1,histgb_native,0.84534311120385,0.50255,20000,35,2
sweep_42093,holdout,0.1,0,4,2,mean_impute,0.7632936557752652,0.50255,20000,35,2
sweep_42093,holdout,0.1,0,4,2,mean_indicator,0.7358612819471687,0.50255,20000,35,2
sweep_42093,holdout,0.1,0,4,2,family_cv,0.762161326949326,0.50255,20000,35,2
sweep_42093,holdout,0.1,0,4,2,histgb_native,0.8472642624573565,0.50255,20000,35,2
sweep_42093,holdout,0.1,1,4,0,mean_impute,0.6893975376719328,0.50255,20000,35,2
sweep_42093,holdout,0.1,1,4,0,mean_indicator,0.6793991863280048,0.50255,20000,35,2
sweep_42093,holdout,0.1,1,4,0,family_cv,0.6766117631776485,0.50255,20000,35,2
sweep_42093,holdout,0.1,1,4,0,histgb_native,0.8441236425611278,0.50255,20000,35,2
sweep_42093,holdout,0.1,1,4,1,mean_impute,0.6689955285285697,0.50255,20000,35,2
sweep_42093,holdout,0.1,1,4,1,mean_indicator,0.6630131332144806,0.50255,20000,35,2
sweep_42093,holdout,0.1,1,4,1,family_cv,0.6674974295277296,0.50255,20000,35,2
sweep_42093,holdout,0.1,1,4,1,histgb_native,0.8376197041396012,0.50255,20000,35,2
sweep_42093,holdout,0.1,1,4,2,mean_impute,0.67845833130488,0.50255,20000,35,2
sweep_42093,holdout,0.1,1,4,2,mean_indicator,0.6694475978762411,0.50255,20000,35,2
sweep_42093,holdout,0.1,1,4,2,family_cv,0.6754809189020009,0.50255,20000,35,2
sweep_42093,holdout,0.1,1,4,2,histgb_native,0.8393559062356972,0.50255,20000,35,2
