dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
cand_eicu_regime,holdout,1.0,0,57,0,mean_impute,0.24878797185296905,0.0925,20000,57,1
cand_eicu_regime,holdout,1.0,0,57,0,mean_indicator,0.24587647809810453,0.0925,20000,57,1
cand_eicu_regime,holdout,1.0,0,57,0,family_cv,0.2251757335688634,0.0925,20000,57,1
cand_eicu_regime,holdout,1.0,0,57,0,histgb_native,0.26831216247754336,0.0925,20000,57,1
cand_eicu_regime,holdout,1.0,0,57,1,mean_impute,0.26104895157783625,0.0925,20000,57,1
cand_eicu_regime,holdout,1.0,0,57,1,mean_indicator,0.2592528216948493,0.0925,20000,57,1
cand_eicu_regime,holdout,1.0,0,57,1,family_cv,0.25331315574982166,0.0925,20000,57,1
cand_eicu_regime,holdout,1.0,0,57,1,histgb_native,0.31001785943359556,0.0925,20000,57,1
cand_eicu_regime,holdout,1.0,0,57,2,mean_impute,0.27519288837588807,0.0925,20000,57,1
cand_eicu_regime,holdout,1.0,0,57,2,mean_indicator,0.2733712190097396,0.0925,20000,57,1
cand_eicu_regime,holdout,1.0,0,57,2,family_cv,0.246037906845267,0.0925,20000,57,1
cand_eicu_regime,holdout,1.0,0,57,2,histgb_native,0.28533319433405946,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,0,29,0,mean_impute,0.2064637980083836,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,0,29,0,mean_indicator,0.2025252009280519,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,0,29,0,family_cv,0.1918120899514449,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,0,29,0,histgb_native,0.23103109360534324,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,0,29,1,mean_impute,0.2258773586533776,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,0,29,1,mean_indicator,0.22451833897073617,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,0,29,1,family_cv,0.22433758214408756,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,0,29,1,histgb_native,0.26078887952492935,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,0,29,2,mean_impute,0.23428764574750252,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,0,29,2,mean_indicator,0.2280946116797346,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,0,29,2,family_cv,0.2092160868388344,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,0,29,2,histgb_native,0.26542707839051316,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,1,29,0,mean_impute,0.22405311360192895,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,1,29,0,mean_indicator,0.222249996567166,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,1,29,0,family_cv,0.19364275448858378,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,1,29,0,histgb_native,0.25949785087160193,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,1,29,1,mean_impute,0.24504973260605908,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,1,29,1,mean_indicator,0.24862020707740187,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,1,29,1,family_cv,0.22992616789774367,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,1,29,1,histgb_native,0.25800938398222695,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,1,29,2,mean_impute,0.2557617008082048,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,1,29,2,mean_indicator,0.254404849631981,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,1,29,2,family_cv,0.22468165441677074,0.0925,20000,57,1
cand_eicu_regime,holdout,0.5,1,29,2,histgb_native,0.263364933500044,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,0,15,0,mean_impute,0.19817745854948482,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,0,15,0,mean_indicator,0.19608032798733088,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,0,15,0,family_cv,0.17604972978428715,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,0,15,0,histgb_native,0.20760000996945938,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,0,15,1,mean_impute,0.20284089465458693,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,0,15,1,mean_indicator,0.20165664161832572,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,0,15,1,family_cv,0.1841906254931609,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,0,15,1,histgb_native,0.22378062723691744,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,0,15,2,mean_impute,0.20549903169511577,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,0,15,2,mean_indicator,0.20155849653127475,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,0,15,2,family_cv,0.18378391219946746,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,0,15,2,histgb_native,0.2273949547880471,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,1,15,0,mean_impute,0.1833763937630981,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,1,15,0,mean_indicator,0.17602176457715613,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,1,15,0,family_cv,0.164709511828509,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,1,15,0,histgb_native,0.19911721844111624,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,1,15,1,mean_impute,0.174836748321406,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,1,15,1,mean_indicator,0.17335166795025575,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,1,15,1,family_cv,0.15792298908079297,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,1,15,1,histgb_native,0.21343264491055422,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,1,15,2,mean_impute,0.21643092459179963,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,1,15,2,mean_indicator,0.21379403220733117,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,1,15,2,family_cv,0.18437419388780463,0.0925,20000,57,1
cand_eicu_regime,holdout,0.25,1,15,2,histgb_native,0.2458570603195037,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,0,6,0,mean_impute,0.16178337399391696,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,0,6,0,mean_indicator,0.16169186018334988,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,0,6,0,family_cv,0.14823543434801903,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,0,6,0,histgb_native,0.1820854389431225,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,0,6,1,mean_impute,0.191384928232472,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,0,6,1,mean_indicator,0.1932850308749845,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,0,6,1,family_cv,0.18209767411874578,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,0,6,1,histgb_native,0.2080169249364785,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,0,6,2,mean_impute,0.1721054716097488,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,0,6,2,mean_indicator,0.17259832161690994,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,0,6,2,family_cv,0.16061171017123965,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,0,6,2,histgb_native,0.19629529511578228,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,1,6,0,mean_impute,0.15749543192333654,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,1,6,0,mean_indicator,0.15377784156571483,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,1,6,0,family_cv,0.1488044765868537,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,1,6,0,histgb_native,0.1595026329519629,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,1,6,1,mean_impute,0.16318339753061864,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,1,6,1,mean_indicator,0.16180287438764013,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,1,6,1,family_cv,0.15173255580986034,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,1,6,1,histgb_native,0.1632121773418571,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,1,6,2,mean_impute,0.15324705390921756,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,1,6,2,mean_indicator,0.14849257678951439,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,1,6,2,family_cv,0.14273197934808515,0.0925,20000,57,1
cand_eicu_regime,holdout,0.1,1,6,2,histgb_native,0.15776596514709346,0.0925,20000,57,1
