dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
cand_higgs,holdout,1.0,0,30,0,mean_impute,0.627139355853481,0.34015,20000,30,1
cand_higgs,holdout,1.0,0,30,0,mean_indicator,0.626810774787973,0.34015,20000,30,1
cand_higgs,holdout,1.0,0,30,0,family_cv,0.6256350012480456,0.34015,20000,30,1
cand_higgs,holdout,1.0,0,30,0,histgb_native,0.8138782051901763,0.34015,20000,30,1
cand_higgs,holdout,1.0,0,30,1,mean_impute,0.6328662938972738,0.34015,20000,30,1
cand_higgs,holdout,1.0,0,30,1,mean_indicator,0.6320647392369272,0.34015,20000,30,1
cand_higgs,holdout,1.0,0,30,1,family_cv,0.6249465980799075,0.34015,20000,30,1
cand_higgs,holdout,1.0,0,30,1,histgb_native,0.8142333121678512,0.34015,20000,30,1
cand_higgs,holdout,1.0,0,30,2,mean_impute,0.6300580404312556,0.34015,20000,30,1
cand_higgs,holdout,1.0,0,30,2,mean_indicator,0.6294130129244461,0.34015,20000,30,1
cand_higgs,holdout,1.0,0,30,2,family_cv,0.625552203711226,0.34015,20000,30,1
cand_higgs,holdout,1.0,0,30,2,histgb_native,0.8168589348054074,0.34015,20000,30,1
cand_higgs,holdout,0.5,0,15,0,mean_impute,0.5832041893411686,0.34015,20000,30,1
cand_higgs,holdout,0.5,0,15,0,mean_indicator,0.5826391839146626,0.34015,20000,30,1
cand_higgs,holdout,0.5,0,15,0,family_cv,0.5832488480699142,0.34015,20000,30,1
cand_higgs,holdout,0.5,0,15,0,histgb_native,0.7858842857825705,0.34015,20000,30,1
cand_higgs,holdout,0.5,0,15,1,mean_impute,0.5960744206221497,0.34015,20000,30,1
cand_higgs,holdout,0.5,0,15,1,mean_indicator,0.5958032421551536,0.34015,20000,30,1
cand_higgs,holdout,0.5,0,15,1,family_cv,0.59523631360601,0.34015,20000,30,1
cand_higgs,holdout,0.5,0,15,1,histgb_native,0.7867596529552529,0.34015,20000,30,1
cand_higgs,holdout,0.5,0,15,2,mean_impute,0.5899705469744069,0.34015,20000,30,1
cand_higgs,holdout,0.5,0,15,2,mean_indicator,0.5891023799021493,0.34015,20000,30,1
cand_higgs,holdout,0.5,0,15,2,family_cv,0.5899318165301356,0.34015,20000,30,1
cand_higgs,holdout,0.5,0,15,2,histgb_native,0.7873853626944449,0.34015,20000,30,1
cand_higgs,holdout,0.5,1,15,0,mean_impute,0.5795786795835005,0.34015,20000,30,1
cand_higgs,holdout,0.5,1,15,0,mean_indicator,0.5794084381161133,0.34015,20000,30,1
cand_higgs,holdout,0.5,1,15,0,family_cv,0.5791779468105325,0.34015,20000,30,1
cand_higgs,holdout,0.5,1,15,0,histgb_native,0.7843343133300418,0.34015,20000,30,1
cand_higgs,holdout,0.5,1,15,1,mean_impute,0.5769616657713235,0.34015,20000,30,1
cand_higgs,holdout,0.5,1,15,1,mean_indicator,0.5759644878078701,0.34015,20000,30,1
cand_higgs,holdout,0.5,1,15,1,family_cv,0.574948219581766,0.34015,20000,30,1
cand_higgs,holdout,0.5,1,15,1,histgb_native,0.7791695686914374,0.34015,20000,30,1
cand_higgs,holdout,0.5,1,15,2,mean_impute,0.5677118965439717,0.34015,20000,30,1
cand_higgs,holdout,0.5,1,15,2,mean_indicator,0.5670634641294514,0.34015,20000,30,1
cand_higgs,holdout,0.5,1,15,2,family_cv,0.562981548435592,0.34015,20000,30,1
cand_higgs,holdout,0.5,1,15,2,histgb_native,0.777237865810676,0.34015,20000,30,1
cand_higgs,holdout,0.25,0,8,0,mean_impute,0.5697792706443114,0.34015,20000,30,1
cand_higgs,holdout,0.25,0,8,0,mean_indicator,0.5692828206958672,0.34015,20000,30,1
cand_higgs,holdout,0.25,0,8,0,family_cv,0.570273617780658,0.34015,20000,30,1
cand_higgs,holdout,0.25,0,8,0,histgb_native,0.7910207170430448,0.34015,20000,30,1
cand_higgs,holdout,0.25,0,8,1,mean_impute,0.5703844040718036,0.34015,20000,30,1
cand_higgs,holdout,0.25,0,8,1,mean_indicator,0.5701329159674839,0.34015,20000,30,1
cand_higgs,holdout,0.25,0,8,1,family_cv,0.5666836614982198,0.34015,20000,30,1
cand_higgs,holdout,0.25,0,8,1,histgb_native,0.7808815135687498,0.34015,20000,30,1
cand_higgs,holdout,0.25,0,8,2,mean_impute,0.5761874645579974,0.34015,20000,30,1
cand_higgs,holdout,0.25,0,8,2,mean_indicator,0.5751004132696091,0.34015,20000,30,1
