dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
sweep_42136,holdout,1.0,0,11,0,mean_impute,0.9979918894266243,0.4995,20000,11,0
sweep_42136,holdout,1.0,0,11,0,mean_indicator,0.9979956207418108,0.4995,20000,11,0
sweep_42136,holdout,1.0,0,11,0,family_cv,0.9978963083791239,0.4995,20000,11,0
sweep_42136,holdout,1.0,0,11,0,histgb_native,0.9999881845864507,0.4995,20000,11,0
sweep_42136,holdout,1.0,0,11,1,mean_impute,0.9981228330985233,0.4995,20000,11,0
sweep_42136,holdout,1.0,0,11,1,mean_indicator,0.9980682447098533,0.4995,20000,11,0
sweep_42136,holdout,1.0,0,11,1,family_cv,0.9983557606755405,0.4995,20000,11,0
sweep_42136,holdout,1.0,0,11,1,histgb_native,0.9998472492495913,0.4995,20000,11,0
sweep_42136,holdout,1.0,0,11,2,mean_impute,0.9976384082882788,0.4995,20000,11,0
sweep_42136,holdout,1.0,0,11,2,mean_indicator,0.997527217059008,0.4995,20000,11,0
sweep_42136,holdout,1.0,0,11,2,family_cv,0.997395410814363,0.4995,20000,11,0
sweep_42136,holdout,1.0,0,11,2,histgb_native,0.9997685224089072,0.4995,20000,11,0
sweep_42136,holdout,0.5,0,6,0,mean_impute,0.9979297679903545,0.4995,20000,11,0
sweep_42136,holdout,0.5,0,6,0,mean_indicator,0.9978679029507272,0.4995,20000,11,0
sweep_42136,holdout,0.5,0,6,0,family_cv,0.9977091053622893,0.4995,20000,11,0
sweep_42136,holdout,0.5,0,6,0,histgb_native,0.9999928526227705,0.4995,20000,11,0
sweep_42136,holdout,0.5,0,6,1,mean_impute,0.9980906451074242,0.4995,20000,11,0
sweep_42136,holdout,0.5,0,6,1,mean_indicator,0.9980424223960087,0.4995,20000,11,0
sweep_42136,holdout,0.5,0,6,1,family_cv,0.9980560538471506,0.4995,20000,11,0
sweep_42136,holdout,0.5,0,6,1,histgb_native,0.9998474320370019,0.4995,20000,11,0
sweep_42136,holdout,0.5,0,6,2,mean_impute,0.9974342929747116,0.4995,20000,11,0
sweep_42136,holdout,0.5,0,6,2,mean_indicator,0.9972701009803713,0.4995,20000,11,0
sweep_42136,holdout,0.5,0,6,2,family_cv,0.9971663911156892,0.4995,20000,11,0
sweep_42136,holdout,0.5,0,6,2,histgb_native,0.9998053374584571,0.4995,20000,11,0
sweep_42136,holdout,0.5,1,6,0,mean_impute,0.6219425506004915,0.4995,20000,11,0
sweep_42136,holdout,0.5,1,6,0,mean_indicator,0.6219705217555457,0.4995,20000,11,0
sweep_42136,holdout,0.5,1,6,0,family_cv,0.6186960785180595,0.4995,20000,11,0
sweep_42136,holdout,0.5,1,6,0,histgb_native,0.669957050197803,0.4995,20000,11,0
sweep_42136,holdout,0.5,1,6,1,mean_impute,0.6269626931951332,0.4995,20000,11,0
sweep_42136,holdout,0.5,1,6,1,mean_indicator,0.625957166729873,0.4995,20000,11,0
sweep_42136,holdout,0.5,1,6,1,family_cv,0.6226627559095792,0.4995,20000,11,0
sweep_42136,holdout,0.5,1,6,1,histgb_native,0.6825640869507714,0.4995,20000,11,0
sweep_42136,holdout,0.5,1,6,2,mean_impute,0.6168414836835379,0.4995,20000,11,0
