dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
sweep_42080,holdout,1.0,0,9,0,mean_impute,0.5466320033728532,0.50075,20000,9,2
sweep_42080,holdout,1.0,0,9,0,mean_indicator,0.5452093617629399,0.50075,20000,9,2
sweep_42080,holdout,1.0,0,9,0,family_cv,0.5464057273772588,0.50075,20000,9,2
sweep_42080,holdout,1.0,0,9,0,histgb_native,0.6187122300676859,0.50075,20000,9,2
sweep_42080,holdout,1.0,0,9,1,mean_impute,0.556784154821066,0.50075,20000,9,2
sweep_42080,holdout,1.0,0,9,1,mean_indicator,0.5561720516395998,0.50075,20000,9,2
sweep_42080,holdout,1.0,0,9,1,family_cv,0.5561475337446791,0.50075,20000,9,2
sweep_42080,holdout,1.0,0,9,1,histgb_native,0.6164899454640816,0.50075,20000,9,2
sweep_42080,holdout,1.0,0,9,2,mean_impute,0.5478215242543334,0.50075,20000,9,2
sweep_42080,holdout,1.0,0,9,2,mean_indicator,0.5477480610477067,0.50075,20000,9,2
sweep_42080,holdout,1.0,0,9,2,family_cv,0.5468302881374867,0.50075,20000,9,2
sweep_42080,holdout,1.0,0,9,2,histgb_native,0.6026350228198458,0.50075,20000,9,2
sweep_42080,holdout,0.5,0,5,0,mean_impute,0.5308340330079665,0.50075,20000,9,2
sweep_42080,holdout,0.5,0,5,0,mean_indicator,0.5279120958845845,0.50075,20000,9,2
sweep_42080,holdout,0.5,0,5,0,family_cv,0.5323201669925776,0.50075,20000,9,2
sweep_42080,holdout,0.5,0,5,0,histgb_native,0.6031438636481607,0.50075,20000,9,2
sweep_42080,holdout,0.5,0,5,1,mean_impute,0.5412582949140547,0.50075,20000,9,2
sweep_42080,holdout,0.5,0,5,1,mean_indicator,0.5399745046838627,0.50075,20000,9,2
sweep_42080,holdout,0.5,0,5,1,family_cv,0.5428263666300565,0.50075,20000,9,2
sweep_42080,holdout,0.5,0,5,1,histgb_native,0.6001870513132719,0.50075,20000,9,2
sweep_42080,holdout,0.5,0,5,2,mean_impute,0.53969638985804,0.50075,20000,9,2
sweep_42080,holdout,0.5,0,5,2,mean_indicator,0.534673411993666,0.50075,20000,9,2
sweep_42080,holdout,0.5,0,5,2,family_cv,0.5345741491805123,0.50075,20000,9,2
sweep_42080,holdout,0.5,0,5,2,histgb_native,0.5980804739808627,0.50075,20000,9,2
sweep_42080,holdout,0.5,1,5,0,mean_impute,0.5320534173000593,0.50075,20000,9,2
sweep_42080,holdout,0.5,1,5,0,mean_indicator,0.5326267698989982,0.50075,20000,9,2
sweep_42080,holdout,0.5,1,5,0,family_cv,0.5326755864440998,0.50075,20000,9,2
sweep_42080,holdout,0.5,1,5,0,histgb_native,0.6078600656310734,0.50075,20000,9,2
