dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
sweep_42080,holdout,1.0,0,9,0,mean_impute,0.5483849301357132,0.50075,20000,9,-1
sweep_42080,holdout,1.0,0,9,0,mean_indicator,0.558634397618855,0.50075,20000,9,-1
sweep_42080,holdout,1.0,0,9,0,family_cv,0.5626765373530215,0.50075,20000,9,-1
sweep_42080,holdout,1.0,0,9,0,histgb_native,0.6197625080370541,0.50075,20000,9,-1
sweep_42080,holdout,1.0,0,9,1,mean_impute,0.5570554543856588,0.50075,20000,9,-1
sweep_42080,holdout,1.0,0,9,1,mean_indicator,0.5627036214217831,0.50075,20000,9,-1
sweep_42080,holdout,1.0,0,9,1,family_cv,0.5642095034323448,0.50075,20000,9,-1
sweep_42080,holdout,1.0,0,9,1,histgb_native,0.6161041546478312,0.50075,20000,9,-1
sweep_42080,holdout,1.0,0,9,2,mean_impute,0.549254386840627,0.50075,20000,9,-1
sweep_42080,holdout,1.0,0,9,2,mean_indicator,0.5518164159553038,0.50075,20000,9,-1
sweep_42080,holdout,1.0,0,9,2,family_cv,0.5557043615221029,0.50075,20000,9,-1
sweep_42080,holdout,1.0,0,9,2,histgb_native,0.6107500652480409,0.50075,20000,9,-1
sweep_42080,holdout,0.5,0,5,0,mean_impute,0.5324769557057323,0.50075,20000,9,-1
sweep_42080,holdout,0.5,0,5,0,mean_indicator,0.5545611454073516,0.50075,20000,9,-1
sweep_42080,holdout,0.5,0,5,0,family_cv,0.54874806204174,0.50075,20000,9,-1
sweep_42080,holdout,0.5,0,5,0,histgb_native,0.6080931065983752,0.50075,20000,9,-1
sweep_42080,holdout,0.5,0,5,1,mean_impute,0.5466233034531187,0.50075,20000,9,-1
sweep_42080,holdout,0.5,0,5,1,mean_indicator,0.5570049786880797,0.50075,20000,9,-1
sweep_42080,holdout,0.5,0,5,1,family_cv,0.5565061331990357,0.50075,20000,9,-1
sweep_42080,holdout,0.5,0,5,1,histgb_native,0.6129767851390455,0.50075,20000,9,-1
sweep_42080,holdout,0.5,0,5,2,mean_impute,0.5403379599309406,0.50075,20000,9,-1
sweep_42080,holdout,0.5,0,5,2,mean_indicator,0.5504830592691012,0.50075,20000,9,-1
sweep_42080,holdout,0.5,0,5,2,family_cv,0.5500142542059263,0.50075,20000,9,-1
sweep_42080,holdout,0.5,0,5,2,histgb_native,0.606294381492376,0.50075,20000,9,-1
sweep_42080,holdout,0.5,1,5,0,mean_impute,0.5351053490945874,0.50075,20000,9,-1
sweep_42080,holdout,0.5,1,5,0,mean_indicator,0.5436246488571452,0.50075,20000,9,-1
sweep_42080,holdout,0.5,1,5,0,family_cv,0.5480693421420711,0.50075,20000,9,-1
sweep_42080,holdout,0.5,1,5,0,histgb_native,0.609556234571529,0.50075,20000,9,-1
sweep_42080,holdout,0.5,1,5,1,mean_impute,0.5387764243214204,0.50075,20000,9,-1
sweep_42080,holdout,0.5,1,5,1,mean_indicator,0.5494448383093302,0.50075,20000,9,-1
sweep_42080,holdout,0.5,1,5,1,family_cv,0.5502620613221038,0.50075,20000,9,-1
sweep_42080,holdout,0.5,1,5,1,histgb_native,0.5997744565672812,0.50075,20000,9,-1
sweep_42080,holdout,0.5,1,5,2,mean_impute,0.5293017835284747,0.50075,20000,9,-1
sweep_42080,holdout,0.5,1,5,2,mean_indicator,0.5344126297326542,0.50075,20000,9,-1
sweep_42080,holdout,0.5,1,5,2,family_cv,0.5416854980855365,0.50075,20000,9,-1
sweep_42080,holdout,0.5,1,5,2,histgb_native,0.6029614574350206,0.50075,20000,9,-1
sweep_42080,holdout,0.25,0,3,0,mean_impute,0.5262003312097937,0.50075,20000,9,-1
sweep_42080,holdout,0.25,0,3,0,mean_indicator,0.5348948961174458,0.50075,20000,9,-1
sweep_42080,holdout,0.25,0,3,0,family_cv,0.5395464039068835,0.50075,20000,9,-1
sweep_42080,holdout,0.25,0,3,0,histgb_native,0.5994180891701705,0.50075,20000,9,-1
sweep_42080,holdout,0.25,0,3,1,mean_impute,0.5341870775285629,0.50075,20000,9,-1
sweep_42080,holdout,0.25,0,3,1,mean_indicator,0.5454135410294478,0.50075,20000,9,-1
sweep_42080,holdout,0.25,0,3,1,family_cv,0.5462827271025137,0.50075,20000,9,-1
sweep_42080,holdout,0.25,0,3,1,histgb_native,0.5946363879265442,0.50075,20000,9,-1
sweep_42080,holdout,0.25,0,3,2,mean_impute,0.5257745733838631,0.50075,20000,9,-1
sweep_42080,holdout,0.25,0,3,2,mean_indicator,0.5308235939227797,0.50075,20000,9,-1
sweep_42080,holdout,0.25,0,3,2,family_cv,0.5401408233278959,0.50075,20000,9,-1
sweep_42080,holdout,0.25,0,3,2,histgb_native,0.5826119977227047,0.50075,20000,9,-1
sweep_42080,holdout,0.25,1,3,0,mean_impute,0.5183787546889219,0.50075,20000,9,-1
sweep_42080,holdout,0.25,1,3,0,mean_indicator,0.5231204811716224,0.50075,20000,9,-1
sweep_42080,holdout,0.25,1,3,0,family_cv,0.5232302987521271,0.50075,20000,9,-1
sweep_42080,holdout,0.25,1,3,0,histgb_native,0.5505497678853297,0.50075,20000,9,-1
sweep_42080,holdout,0.25,1,3,1,mean_impute,0.5205012323702747,0.50075,20000,9,-1
sweep_42080,holdout,0.25,1,3,1,mean_indicator,0.5285792594065949,0.50075,20000,9,-1
sweep_42080,holdout,0.25,1,3,1,family_cv,0.5277661115595254,0.50075,20000,9,-1
sweep_42080,holdout,0.25,1,3,1,histgb_native,0.5530660598487911,0.50075,20000,9,-1
sweep_42080,holdout,0.25,1,3,2,mean_impute,0.5280004339764612,0.50075,20000,9,-1
sweep_42080,holdout,0.25,1,3,2,mean_indicator,0.5364935656632807,0.50075,20000,9,-1
sweep_42080,holdout,0.25,1,3,2,family_cv,0.5363035922787207,0.50075,20000,9,-1
sweep_42080,holdout,0.25,1,3,2,histgb_native,0.5577423643204067,0.50075,20000,9,-1
sweep_42080,holdout,0.1,0,2,0,mean_impute,0.5223094430785243,0.50075,20000,9,-1
sweep_42080,holdout,0.1,0,2,0,mean_indicator,0.5284614482136076,0.50075,20000,9,-1
