dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
sweep_42333,holdout,1.0,0,34,0,mean_impute,0.9637764418023619,0.49585,20000,34,1
sweep_42333,holdout,1.0,0,34,0,mean_indicator,0.9636124558555959,0.49585,20000,34,1
sweep_42333,holdout,1.0,0,34,0,family_cv,0.9622724117422045,0.49585,20000,34,1
sweep_42333,holdout,1.0,0,34,0,histgb_native,0.9792288674694882,0.49585,20000,34,1
sweep_42333,holdout,1.0,0,34,1,mean_impute,0.959723588615073,0.49585,20000,34,1
sweep_42333,holdout,1.0,0,34,1,mean_indicator,0.959978019677662,0.49585,20000,34,1
sweep_42333,holdout,1.0,0,34,1,family_cv,0.9518699891509012,0.49585,20000,34,1
sweep_42333,holdout,1.0,0,34,1,histgb_native,0.9762015035048146,0.49585,20000,34,1
sweep_42333,holdout,1.0,0,34,2,mean_impute,0.9582638617805421,0.49585,20000,34,1
sweep_42333,holdout,1.0,0,34,2,mean_indicator,0.9587388594214726,0.49585,20000,34,1
sweep_42333,holdout,1.0,0,34,2,family_cv,0.9525294936353514,0.49585,20000,34,1
sweep_42333,holdout,1.0,0,34,2,histgb_native,0.9759218046629858,0.49585,20000,34,1
sweep_42333,holdout,0.5,0,17,0,mean_impute,0.9542318479855865,0.49585,20000,34,1
sweep_42333,holdout,0.5,0,17,0,mean_indicator,0.9539196538720937,0.49585,20000,34,1
sweep_42333,holdout,0.5,0,17,0,family_cv,0.9522319474416961,0.49585,20000,34,1
sweep_42333,holdout,0.5,0,17,0,histgb_native,0.9722303985154936,0.49585,20000,34,1
sweep_42333,holdout,0.5,0,17,1,mean_impute,0.9499557871017669,0.49585,20000,34,1
sweep_42333,holdout,0.5,0,17,1,mean_indicator,0.9505547132914076,0.49585,20000,34,1
sweep_42333,holdout,0.5,0,17,1,family_cv,0.9448936707442648,0.49585,20000,34,1
sweep_42333,holdout,0.5,0,17,1,histgb_native,0.9683002967925504,0.49585,20000,34,1
sweep_42333,holdout,0.5,0,17,2,mean_impute,0.9489230124980242,0.49585,20000,34,1
sweep_42333,holdout,0.5,0,17,2,mean_indicator,0.9491821869536271,0.49585,20000,34,1
sweep_42333,holdout,0.5,0,17,2,family_cv,0.9435835498897857,0.49585,20000,34,1
sweep_42333,holdout,0.5,0,17,2,histgb_native,0.969056903823212,0.49585,20000,34,1
sweep_42333,holdout,0.5,1,17,0,mean_impute,0.940498723621118,0.49585,20000,34,1
sweep_42333,holdout,0.5,1,17,0,mean_indicator,0.9402696563127981,0.49585,20000,34,1
sweep_42333,holdout,0.5,1,17,0,family_cv,0.9389077412901874,0.49585,20000,34,1
sweep_42333,holdout,0.5,1,17,0,histgb_native,0.9559555366584833,0.49585,20000,34,1
sweep_42333,holdout,0.5,1,17,1,mean_impute,0.9329696422775421,0.49585,20000,34,1
sweep_42333,holdout,0.5,1,17,1,mean_indicator,0.9326769336621433,0.49585,20000,34,1
sweep_42333,holdout,0.5,1,17,1,family_cv,0.9276452278016855,0.49585,20000,34,1
sweep_42333,holdout,0.5,1,17,1,histgb_native,0.949100780685006,0.49585,20000,34,1
