dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
sweep_42093,holdout,1.0,0,35,0,mean_impute,0.999113526321008,0.50255,20000,35,1
sweep_42093,holdout,1.0,0,35,0,mean_indicator,0.9990004750553598,0.50255,20000,35,1
sweep_42093,holdout,1.0,0,35,0,family_cv,0.8783864640280622,0.50255,20000,35,1
sweep_42093,holdout,1.0,0,35,0,histgb_native,0.9998529562675295,0.50255,20000,35,1
sweep_42093,holdout,1.0,0,35,1,mean_impute,0.9997862278819929,0.50255,20000,35,1
sweep_42093,holdout,1.0,0,35,1,mean_indicator,0.9997595734657971,0.50255,20000,35,1
sweep_42093,holdout,1.0,0,35,1,family_cv,0.8781752780094403,0.50255,20000,35,1
sweep_42093,holdout,1.0,0,35,1,histgb_native,0.9999938248626483,0.50255,20000,35,1
sweep_42093,holdout,1.0,0,35,2,mean_impute,0.9992579121774424,0.50255,20000,35,1
sweep_42093,holdout,1.0,0,35,2,mean_indicator,0.998903619022644,0.50255,20000,35,1
sweep_42093,holdout,1.0,0,35,2,family_cv,0.9117771406521313,0.50255,20000,35,1
sweep_42093,holdout,1.0,0,35,2,histgb_native,0.9999933633788206,0.50255,20000,35,1
sweep_42093,holdout,0.5,0,18,0,mean_impute,0.8494699208306878,0.50255,20000,35,1
sweep_42093,holdout,0.5,0,18,0,mean_indicator,0.8501721497775618,0.50255,20000,35,1
sweep_42093,holdout,0.5,0,18,0,family_cv,0.8659894239413632,0.50255,20000,35,1
sweep_42093,holdout,0.5,0,18,0,histgb_native,0.9688414387930949,0.50255,20000,35,1
sweep_42093,holdout,0.5,0,18,1,mean_impute,0.8455650646971508,0.50255,20000,35,1
sweep_42093,holdout,0.5,0,18,1,mean_indicator,0.8441218393243863,0.50255,20000,35,1
sweep_42093,holdout,0.5,0,18,1,family_cv,0.8578642069122036,0.50255,20000,35,1
sweep_42093,holdout,0.5,0,18,1,histgb_native,0.9665616920071679,0.50255,20000,35,1
sweep_42093,holdout,0.5,0,18,2,mean_impute,0.8461562243369616,0.50255,20000,35,1
sweep_42093,holdout,0.5,0,18,2,mean_indicator,0.8442954665220198,0.50255,20000,35,1
sweep_42093,holdout,0.5,0,18,2,family_cv,0.8591950241701605,0.50255,20000,35,1
sweep_42093,holdout,0.5,0,18,2,histgb_native,0.96940867990981,0.50255,20000,35,1
sweep_42093,holdout,0.5,1,18,0,mean_impute,0.999813350406965,0.50255,20000,35,1
sweep_42093,holdout,0.5,1,18,0,mean_indicator,0.9996445696029455,0.50255,20000,35,1
sweep_42093,holdout,0.5,1,18,0,family_cv,0.8825672189717068,0.50255,20000,35,1
sweep_42093,holdout,0.5,1,18,0,histgb_native,0.9998513525029874,0.50255,20000,35,1
sweep_42093,holdout,0.5,1,18,1,mean_impute,0.9998476901286454,0.50255,20000,35,1
sweep_42093,holdout,0.5,1,18,1,mean_indicator,0.9998381674977402,0.50255,20000,35,1
sweep_42093,holdout,0.5,1,18,1,family_cv,0.8790156738406918,0.50255,20000,35,1
sweep_42093,holdout,0.5,1,18,1,histgb_native,0.9999900534182475,0.50255,20000,35,1
sweep_42093,holdout,0.5,1,18,2,mean_impute,0.9999829492367492,0.50255,20000,35,1
sweep_42093,holdout,0.5,1,18,2,mean_indicator,0.999814824683771,0.50255,20000,35,1
sweep_42093,holdout,0.5,1,18,2,family_cv,0.9148246079835838,0.50255,20000,35,1
sweep_42093,holdout,0.5,1,18,2,histgb_native,0.999992826491229,0.50255,20000,35,1
sweep_42093,holdout,0.25,0,9,0,mean_impute,0.6841922895371388,0.50255,20000,35,1
sweep_42093,holdout,0.25,0,9,0,mean_indicator,0.6813095589379327,0.50255,20000,35,1
sweep_42093,holdout,0.25,0,9,0,family_cv,0.6825874447909152,0.50255,20000,35,1
sweep_42093,holdout,0.25,0,9,0,histgb_native,0.8510731446524604,0.50255,20000,35,1
sweep_42093,holdout,0.25,0,9,1,mean_impute,0.6854830920395226,0.50255,20000,35,1
sweep_42093,holdout,0.25,0,9,1,mean_indicator,0.6810228880695395,0.50255,20000,35,1
sweep_42093,holdout,0.25,0,9,1,family_cv,0.6826210726134705,0.50255,20000,35,1
sweep_42093,holdout,0.25,0,9,1,histgb_native,0.848626770218826,0.50255,20000,35,1
sweep_42093,holdout,0.25,0,9,2,mean_impute,0.705923000729519,0.50255,20000,35,1
sweep_42093,holdout,0.25,0,9,2,mean_indicator,0.7058670205125526,0.50255,20000,35,1
sweep_42093,holdout,0.25,0,9,2,family_cv,0.6989373556810349,0.50255,20000,35,1
sweep_42093,holdout,0.25,0,9,2,histgb_native,0.8492025391882422,0.50255,20000,35,1
sweep_42093,holdout,0.25,1,9,0,mean_impute,0.7583584698644967,0.50255,20000,35,1
sweep_42093,holdout,0.25,1,9,0,mean_indicator,0.7561818714233404,0.50255,20000,35,1
sweep_42093,holdout,0.25,1,9,0,family_cv,0.7604359092004288,0.50255,20000,35,1
sweep_42093,holdout,0.25,1,9,0,histgb_native,0.925816971898597,0.50255,20000,35,1
sweep_42093,holdout,0.25,1,9,1,mean_impute,0.7559384230138608,0.50255,20000,35,1
sweep_42093,holdout,0.25,1,9,1,mean_indicator,0.753287747315001,0.50255,20000,35,1
sweep_42093,holdout,0.25,1,9,1,family_cv,0.7595952755681017,0.50255,20000,35,1
sweep_42093,holdout,0.25,1,9,1,histgb_native,0.9282775711211403,0.50255,20000,35,1
sweep_42093,holdout,0.25,1,9,2,mean_impute,0.7893636873904739,0.50255,20000,35,1
sweep_42093,holdout,0.25,1,9,2,mean_indicator,0.7909237380841863,0.50255,20000,35,1
sweep_42093,holdout,0.25,1,9,2,family_cv,0.78457142009336,0.50255,20000,35,1
sweep_42093,holdout,0.25,1,9,2,histgb_native,0.9323570288558511,0.50255,20000,35,1
sweep_42093,holdout,0.1,0,4,0,mean_impute,0.7445615876784204,0.50255,20000,35,1
sweep_42093,holdout,0.1,0,4,0,mean_indicator,0.7294229281794768,0.50255,20000,35,1
sweep_42093,holdout,0.1,0,4,0,family_cv,0.7485843133743023,0.50255,20000,35,1
sweep_42093,holdout,0.1,0,4,0,histgb_native,0.8404146654987337,0.50255,20000,35,1
sweep_42093,holdout,0.1,0,4,1,mean_impute,0.7478773222941411,0.50255,20000,35,1
sweep_42093,holdout,0.1,0,4,1,mean_indicator,0.7265236458873658,0.50255,20000,35,1
sweep_42093,holdout,0.1,0,4,1,family_cv,0.7446707408808051,0.50255,20000,35,1
sweep_42093,holdout,0.1,0,4,1,histgb_native,0.84534311120385,0.50255,20000,35,1
sweep_42093,holdout,0.1,0,4,2,mean_impute,0.7633268316903637,0.50255,20000,35,1
sweep_42093,holdout,0.1,0,4,2,mean_indicator,0.7477373031709597,0.50255,20000,35,1
sweep_42093,holdout,0.1,0,4,2,family_cv,0.7600927992709071,0.50255,20000,35,1
sweep_42093,holdout,0.1,0,4,2,histgb_native,0.8472642624573565,0.50255,20000,35,1
sweep_42093,holdout,0.1,1,4,0,mean_impute,0.6893852651675705,0.50255,20000,35,1
sweep_42093,holdout,0.1,1,4,0,mean_indicator,0.6763094480179247,0.50255,20000,35,1
sweep_42093,holdout,0.1,1,4,0,family_cv,0.6777110098758801,0.50255,20000,35,1
sweep_42093,holdout,0.1,1,4,0,histgb_native,0.8476528979968163,0.50255,20000,35,1
sweep_42093,holdout,0.1,1,4,1,mean_impute,0.6699141870698928,0.50255,20000,35,1
sweep_42093,holdout,0.1,1,4,1,mean_indicator,0.6628058815495823,0.50255,20000,35,1
sweep_42093,holdout,0.1,1,4,1,family_cv,0.6665351177887917,0.50255,20000,35,1
sweep_42093,holdout,0.1,1,4,1,histgb_native,0.8319606254293457,0.50255,20000,35,1
sweep_42093,holdout,0.1,1,4,2,mean_impute,0.6821509015809037,0.50255,20000,35,1
sweep_42093,holdout,0.1,1,4,2,mean_indicator,0.6714626118990097,0.50255,20000,35,1
sweep_42093,holdout,0.1,1,4,2,family_cv,0.6773293637419667,0.50255,20000,35,1
sweep_42093,holdout,0.1,1,4,2,histgb_native,0.8330522327643675,0.50255,20000,35,1
