dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
cand_higgs,holdout,1.0,0,30,0,mean_impute,0.6283749515877529,0.34015,20000,30,0
cand_higgs,holdout,1.0,0,30,0,mean_indicator,0.6287868071775786,0.34015,20000,30,0
cand_higgs,holdout,1.0,0,30,0,family_cv,0.623195505630286,0.34015,20000,30,0
cand_higgs,holdout,1.0,0,30,0,histgb_native,0.813862643709403,0.34015,20000,30,0
cand_higgs,holdout,1.0,0,30,1,mean_impute,0.6367872953805012,0.34015,20000,30,0
cand_higgs,holdout,1.0,0,30,1,mean_indicator,0.6362462795756405,0.34015,20000,30,0
cand_higgs,holdout,1.0,0,30,1,family_cv,0.6356405268000471,0.34015,20000,30,0
cand_higgs,holdout,1.0,0,30,1,histgb_native,0.8092982820320648,0.34015,20000,30,0
cand_higgs,holdout,1.0,0,30,2,mean_impute,0.6299251333935019,0.34015,20000,30,0
cand_higgs,holdout,1.0,0,30,2,mean_indicator,0.6299751368545188,0.34015,20000,30,0
cand_higgs,holdout,1.0,0,30,2,family_cv,0.630157486724373,0.34015,20000,30,0
cand_higgs,holdout,1.0,0,30,2,histgb_native,0.8181390084276066,0.34015,20000,30,0
cand_higgs,holdout,0.5,0,15,0,mean_impute,0.5862669284616618,0.34015,20000,30,0
cand_higgs,holdout,0.5,0,15,0,mean_indicator,0.586449837122813,0.34015,20000,30,0
cand_higgs,holdout,0.5,0,15,0,family_cv,0.58260154998572,0.34015,20000,30,0
cand_higgs,holdout,0.5,0,15,0,histgb_native,0.788878688259615,0.34015,20000,30,0
cand_higgs,holdout,0.5,0,15,1,mean_impute,0.5966106869731895,0.34015,20000,30,0
cand_higgs,holdout,0.5,0,15,1,mean_indicator,0.5970039486596413,0.34015,20000,30,0
cand_higgs,holdout,0.5,0,15,1,family_cv,0.5987361703143771,0.34015,20000,30,0
cand_higgs,holdout,0.5,0,15,1,histgb_native,0.7785101624093833,0.34015,20000,30,0
cand_higgs,holdout,0.5,0,15,2,mean_impute,0.5883790445211503,0.34015,20000,30,0
cand_higgs,holdout,0.5,0,15,2,mean_indicator,0.5886613444419554,0.34015,20000,30,0
cand_higgs,holdout,0.5,0,15,2,family_cv,0.5922865552994397,0.34015,20000,30,0
cand_higgs,holdout,0.5,0,15,2,histgb_native,0.7912897769192858,0.34015,20000,30,0
cand_higgs,holdout,0.5,1,15,0,mean_impute,0.5804083106126042,0.34015,20000,30,0
cand_higgs,holdout,0.5,1,15,0,mean_indicator,0.5801908847188746,0.34015,20000,30,0
cand_higgs,holdout,0.5,1,15,0,family_cv,0.5790812734878152,0.34015,20000,30,0
cand_higgs,holdout,0.5,1,15,0,histgb_native,0.7900502099582551,0.34015,20000,30,0
cand_higgs,holdout,0.5,1,15,1,mean_impute,0.5761522926228553,0.34015,20000,30,0
cand_higgs,holdout,0.5,1,15,1,mean_indicator,0.5755212394026609,0.34015,20000,30,0
cand_higgs,holdout,0.5,1,15,1,family_cv,0.5788629009470188,0.34015,20000,30,0
cand_higgs,holdout,0.5,1,15,1,histgb_native,0.7743583118790105,0.34015,20000,30,0
cand_higgs,holdout,0.5,1,15,2,mean_impute,0.5683533112507307,0.34015,20000,30,0
cand_higgs,holdout,0.5,1,15,2,mean_indicator,0.5681116499473969,0.34015,20000,30,0
cand_higgs,holdout,0.5,1,15,2,family_cv,0.5670126253456352,0.34015,20000,30,0
cand_higgs,holdout,0.5,1,15,2,histgb_native,0.7802764465549398,0.34015,20000,30,0
cand_higgs,holdout,0.25,0,8,0,mean_impute,0.5749620834840306,0.34015,20000,30,0
cand_higgs,holdout,0.25,0,8,0,mean_indicator,0.5745998253298611,0.34015,20000,30,0
cand_higgs,holdout,0.25,0,8,0,family_cv,0.5756977539749207,0.34015,20000,30,0
cand_higgs,holdout,0.25,0,8,0,histgb_native,0.7875709733033239,0.34015,20000,30,0
cand_higgs,holdout,0.25,0,8,1,mean_impute,0.578560544047785,0.34015,20000,30,0
cand_higgs,holdout,0.25,0,8,1,mean_indicator,0.5773403052258506,0.34015,20000,30,0
cand_higgs,holdout,0.25,0,8,1,family_cv,0.5769601269508615,0.34015,20000,30,0
cand_higgs,holdout,0.25,0,8,1,histgb_native,0.781277905667956,0.34015,20000,30,0
cand_higgs,holdout,0.25,0,8,2,mean_impute,0.5720872040156102,0.34015,20000,30,0
cand_higgs,holdout,0.25,0,8,2,mean_indicator,0.571637827687796,0.34015,20000,30,0
cand_higgs,holdout,0.25,0,8,2,family_cv,0.5737050124763454,0.34015,20000,30,0
cand_higgs,holdout,0.25,0,8,2,histgb_native,0.789769848711839,0.34015,20000,30,0
cand_higgs,holdout,0.25,1,8,0,mean_impute,0.5228658429549817,0.34015,20000,30,0
cand_higgs,holdout,0.25,1,8,0,mean_indicator,0.5230521922961707,0.34015,20000,30,0
cand_higgs,holdout,0.25,1,8,0,family_cv,0.5069622827898416,0.34015,20000,30,0
cand_higgs,holdout,0.25,1,8,0,histgb_native,0.7344474552533081,0.34015,20000,30,0
cand_higgs,holdout,0.25,1,8,1,mean_impute,0.5232649683447775,0.34015,20000,30,0
cand_higgs,holdout,0.25,1,8,1,mean_indicator,0.5227860952385464,0.34015,20000,30,0
cand_higgs,holdout,0.25,1,8,1,family_cv,0.5205206089469092,0.34015,20000,30,0
cand_higgs,holdout,0.25,1,8,1,histgb_native,0.7151609461273172,0.34015,20000,30,0
cand_higgs,holdout,0.25,1,8,2,mean_impute,0.5258803300860209,0.34015,20000,30,0
cand_higgs,holdout,0.25,1,8,2,mean_indicator,0.5233288647903848,0.34015,20000,30,0
cand_higgs,holdout,0.25,1,8,2,family_cv,0.5225172291768204,0.34015,20000,30,0
cand_higgs,holdout,0.25,1,8,2,histgb_native,0.7261829763061697,0.34015,20000,30,0
cand_higgs,holdout,0.1,0,3,0,mean_impute,0.3769280810719624,0.34015,20000,30,0
cand_higgs,holdout,0.1,0,3,0,mean_indicator,0.3782724018430663,0.34015,20000,30,0
cand_higgs,holdout,0.1,0,3,0,family_cv,0.37499659590473,0.34015,20000,30,0
cand_higgs,holdout,0.1,0,3,0,histgb_native,0.43291436634845454,0.34015,20000,30,0
cand_higgs,holdout,0.1,0,3,1,mean_impute,0.3841323347702706,0.34015,20000,30,0
cand_higgs,holdout,0.1,0,3,1,mean_indicator,0.38714741197956426,0.34015,20000,30,0
cand_higgs,holdout,0.1,0,3,1,family_cv,0.3818385459110709,0.34015,20000,30,0
cand_higgs,holdout,0.1,0,3,1,histgb_native,0.4283039503291591,0.34015,20000,30,0
cand_higgs,holdout,0.1,0,3,2,mean_impute,0.3812585046163195,0.34015,20000,30,0
cand_higgs,holdout,0.1,0,3,2,mean_indicator,0.38396330405928925,0.34015,20000,30,0
cand_higgs,holdout,0.1,0,3,2,family_cv,0.37632457310481177,0.34015,20000,30,0
cand_higgs,holdout,0.1,0,3,2,histgb_native,0.41806608709917525,0.34015,20000,30,0
cand_higgs,holdout,0.1,1,3,0,mean_impute,0.49159635917730155,0.34015,20000,30,0
cand_higgs,holdout,0.1,1,3,0,mean_indicator,0.4914185484644146,0.34015,20000,30,0
cand_higgs,holdout,0.1,1,3,0,family_cv,0.4919373841255609,0.34015,20000,30,0
cand_higgs,holdout,0.1,1,3,0,histgb_native,0.533460378892467,0.34015,20000,30,0
cand_higgs,holdout,0.1,1,3,1,mean_impute,0.5021615613977559,0.34015,20000,30,0
cand_higgs,holdout,0.1,1,3,1,mean_indicator,0.5011067932040907,0.34015,20000,30,0
cand_higgs,holdout,0.1,1,3,1,family_cv,0.5022079491631871,0.34015,20000,30,0
cand_higgs,holdout,0.1,1,3,1,histgb_native,0.5392885678786381,0.34015,20000,30,0
cand_higgs,holdout,0.1,1,3,2,mean_impute,0.49753785756019675,0.34015,20000,30,0
cand_higgs,holdout,0.1,1,3,2,mean_indicator,0.4973028155807486,0.34015,20000,30,0
cand_higgs,holdout,0.1,1,3,2,family_cv,0.49859395033013404,0.34015,20000,30,0
cand_higgs,holdout,0.1,1,3,2,histgb_native,0.5491804155559199,0.34015,20000,30,0
