dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
sweep_46725,holdout,1.0,0,12,0,mean_impute,0.5384000228338732,0.48395,20000,12,2
sweep_46725,holdout,1.0,0,12,0,mean_indicator,0.5285481917002532,0.48395,20000,12,2
sweep_46725,holdout,1.0,0,12,0,family_cv,0.5391747758016651,0.48395,20000,12,2
sweep_46725,holdout,1.0,0,12,0,histgb_native,0.6487420120638839,0.48395,20000,12,2
sweep_46725,holdout,1.0,0,12,1,mean_impute,0.522237781281993,0.48395,20000,12,2
sweep_46725,holdout,1.0,0,12,1,mean_indicator,0.5220506727541989,0.48395,20000,12,2
sweep_46725,holdout,1.0,0,12,1,family_cv,0.5168461800254227,0.48395,20000,12,2
sweep_46725,holdout,1.0,0,12,1,histgb_native,0.6668093436191972,0.48395,20000,12,2
sweep_46725,holdout,1.0,0,12,2,mean_impute,0.5351131735389179,0.48395,20000,12,2
sweep_46725,holdout,1.0,0,12,2,mean_indicator,0.5348536518780075,0.48395,20000,12,2
sweep_46725,holdout,1.0,0,12,2,family_cv,0.5305870884586371,0.48395,20000,12,2
sweep_46725,holdout,1.0,0,12,2,histgb_native,0.6638971628082919,0.48395,20000,12,2
sweep_46725,holdout,0.5,0,6,0,mean_impute,0.5059873223852969,0.48395,20000,12,2
sweep_46725,holdout,0.5,0,6,0,mean_indicator,0.4866045532147376,0.48395,20000,12,2
sweep_46725,holdout,0.5,0,6,0,family_cv,0.4999947636131081,0.48395,20000,12,2
sweep_46725,holdout,0.5,0,6,0,histgb_native,0.6233801221817548,0.48395,20000,12,2
sweep_46725,holdout,0.5,0,6,1,mean_impute,0.5034466964379547,0.48395,20000,12,2
sweep_46725,holdout,0.5,0,6,1,mean_indicator,0.49986389281700555,0.48395,20000,12,2
sweep_46725,holdout,0.5,0,6,1,family_cv,0.49727897918044345,0.48395,20000,12,2
sweep_46725,holdout,0.5,0,6,1,histgb_native,0.6357155965595597,0.48395,20000,12,2
sweep_46725,holdout,0.5,0,6,2,mean_impute,0.5078872419075604,0.48395,20000,12,2
sweep_46725,holdout,0.5,0,6,2,mean_indicator,0.5066747491364603,0.48395,20000,12,2
sweep_46725,holdout,0.5,0,6,2,family_cv,0.5063661552874629,0.48395,20000,12,2
sweep_46725,holdout,0.5,0,6,2,histgb_native,0.6383746418436475,0.48395,20000,12,2
sweep_46725,holdout,0.5,1,6,0,mean_impute,0.5383434328965656,0.48395,20000,12,2
sweep_46725,holdout,0.5,1,6,0,mean_indicator,0.5278332120759843,0.48395,20000,12,2
sweep_46725,holdout,0.5,1,6,0,family_cv,0.5390652215414553,0.48395,20000,12,2
sweep_46725,holdout,0.5,1,6,0,histgb_native,0.6512164076846805,0.48395,20000,12,2
sweep_46725,holdout,0.5,1,6,1,mean_impute,0.5209431258236324,0.48395,20000,12,2
sweep_46725,holdout,0.5,1,6,1,mean_indicator,0.5203239348274873,0.48395,20000,12,2
sweep_46725,holdout,0.5,1,6,1,family_cv,0.5165288358963369,0.48395,20000,12,2
sweep_46725,holdout,0.5,1,6,1,histgb_native,0.6693691262155521,0.48395,20000,12,2
sweep_46725,holdout,0.5,1,6,2,mean_impute,0.5328806951624229,0.48395,20000,12,2
sweep_46725,holdout,0.5,1,6,2,mean_indicator,0.5332089621258487,0.48395,20000,12,2
sweep_46725,holdout,0.5,1,6,2,family_cv,0.5277160461409006,0.48395,20000,12,2
sweep_46725,holdout,0.5,1,6,2,histgb_native,0.6594816935774672,0.48395,20000,12,2
sweep_46725,holdout,0.25,0,3,0,mean_impute,0.5382036968875666,0.48395,20000,12,2
sweep_46725,holdout,0.25,0,3,0,mean_indicator,0.5271956477820331,0.48395,20000,12,2
sweep_46725,holdout,0.25,0,3,0,family_cv,0.5372829750241007,0.48395,20000,12,2
sweep_46725,holdout,0.25,0,3,0,histgb_native,0.6371598409153432,0.48395,20000,12,2
sweep_46725,holdout,0.25,0,3,1,mean_impute,0.5268703604076479,0.48395,20000,12,2
sweep_46725,holdout,0.25,0,3,1,mean_indicator,0.5259782086122597,0.48395,20000,12,2
sweep_46725,holdout,0.25,0,3,1,family_cv,0.5253851820773799,0.48395,20000,12,2
sweep_46725,holdout,0.25,0,3,1,histgb_native,0.6524801912348813,0.48395,20000,12,2
sweep_46725,holdout,0.25,0,3,2,mean_impute,0.5332806956426756,0.48395,20000,12,2
sweep_46725,holdout,0.25,0,3,2,mean_indicator,0.5350812994444313,0.48395,20000,12,2
sweep_46725,holdout,0.25,0,3,2,family_cv,0.5341059846610734,0.48395,20000,12,2
sweep_46725,holdout,0.25,0,3,2,histgb_native,0.6556892345141744,0.48395,20000,12,2
sweep_46725,holdout,0.25,1,3,0,mean_impute,0.5129521851843556,0.48395,20000,12,2
sweep_46725,holdout,0.25,1,3,0,mean_indicator,0.48025635090039576,0.48395,20000,12,2
sweep_46725,holdout,0.25,1,3,0,family_cv,0.5075021291324655,0.48395,20000,12,2
sweep_46725,holdout,0.25,1,3,0,histgb_native,0.6229321723468271,0.48395,20000,12,2
sweep_46725,holdout,0.25,1,3,1,mean_impute,0.4964732402097759,0.48395,20000,12,2
sweep_46725,holdout,0.25,1,3,1,mean_indicator,0.49109966377827485,0.48395,20000,12,2
sweep_46725,holdout,0.25,1,3,1,family_cv,0.4895763475094117,0.48395,20000,12,2
sweep_46725,holdout,0.25,1,3,1,histgb_native,0.6217863100593465,0.48395,20000,12,2
sweep_46725,holdout,0.25,1,3,2,mean_impute,0.5015618622906137,0.48395,20000,12,2
sweep_46725,holdout,0.25,1,3,2,mean_indicator,0.4992849914880156,0.48395,20000,12,2
sweep_46725,holdout,0.25,1,3,2,family_cv,0.49530008793297553,0.48395,20000,12,2
sweep_46725,holdout,0.25,1,3,2,histgb_native,0.6342229561421759,0.48395,20000,12,2
sweep_46725,holdout,0.1,0,2,0,mean_impute,0.4867195097392802,0.48395,20000,12,2
sweep_46725,holdout,0.1,0,2,0,mean_indicator,0.4745597139955454,0.48395,20000,12,2
sweep_46725,holdout,0.1,0,2,0,family_cv,0.47561455714390855,0.48395,20000,12,2
sweep_46725,holdout,0.1,0,2,0,histgb_native,0.4933634968647867,0.48395,20000,12,2
sweep_46725,holdout,0.1,0,2,1,mean_impute,0.4799010573460606,0.48395,20000,12,2
sweep_46725,holdout,0.1,0,2,1,mean_indicator,0.47717350365902633,0.48395,20000,12,2
sweep_46725,holdout,0.1,0,2,1,family_cv,0.4851081817773883,0.48395,20000,12,2
sweep_46725,holdout,0.1,0,2,1,histgb_native,0.4974525898828456,0.48395,20000,12,2
sweep_46725,holdout,0.1,0,2,2,mean_impute,0.48548765194602195,0.48395,20000,12,2
sweep_46725,holdout,0.1,0,2,2,mean_indicator,0.48361921481062464,0.48395,20000,12,2
sweep_46725,holdout,0.1,0,2,2,family_cv,0.4825087155617893,0.48395,20000,12,2
sweep_46725,holdout,0.1,0,2,2,histgb_native,0.494769288506807,0.48395,20000,12,2
sweep_46725,holdout,0.1,1,2,0,mean_impute,0.5227647866031107,0.48395,20000,12,2
sweep_46725,holdout,0.1,1,2,0,mean_indicator,0.5165149774191645,0.48395,20000,12,2
sweep_46725,holdout,0.1,1,2,0,family_cv,0.5206329189688261,0.48395,20000,12,2
sweep_46725,holdout,0.1,1,2,0,histgb_native,0.5731920518590881,0.48395,20000,12,2
sweep_46725,holdout,0.1,1,2,1,mean_impute,0.5143722037473525,0.48395,20000,12,2
sweep_46725,holdout,0.1,1,2,1,mean_indicator,0.5148225391567782,0.48395,20000,12,2
sweep_46725,holdout,0.1,1,2,1,family_cv,0.51630151155477,0.48395,20000,12,2
sweep_46725,holdout,0.1,1,2,1,histgb_native,0.5865588726802308,0.48395,20000,12,2
sweep_46725,holdout,0.1,1,2,2,mean_impute,0.5225959924992343,0.48395,20000,12,2
sweep_46725,holdout,0.1,1,2,2,mean_indicator,0.5256114557622469,0.48395,20000,12,2
sweep_46725,holdout,0.1,1,2,2,family_cv,0.5253084640618451,0.48395,20000,12,2
sweep_46725,holdout,0.1,1,2,2,histgb_native,0.5958702244730726,0.48395,20000,12,2
