dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
cand_porto,holdout,1.0,0,57,0,mean_impute,0.05269986214191499,0.03555,20000,57,0
cand_porto,holdout,1.0,0,57,0,mean_indicator,0.05108550650915572,0.03555,20000,57,0
cand_porto,holdout,1.0,0,57,0,family_cv,0.05204977727399922,0.03555,20000,57,0
cand_porto,holdout,1.0,0,57,0,histgb_native,0.04477301442772596,0.03555,20000,57,0
cand_porto,holdout,1.0,0,57,1,mean_impute,0.05422919193652384,0.03555,20000,57,0
cand_porto,holdout,1.0,0,57,1,mean_indicator,0.05418620493277715,0.03555,20000,57,0
cand_porto,holdout,1.0,0,57,1,family_cv,0.0519153975088885,0.03555,20000,57,0
cand_porto,holdout,1.0,0,57,1,histgb_native,0.04497221620211173,0.03555,20000,57,0
cand_porto,holdout,1.0,0,57,2,mean_impute,0.05757302128733703,0.03555,20000,57,0
cand_porto,holdout,1.0,0,57,2,mean_indicator,0.05695366261710737,0.03555,20000,57,0
cand_porto,holdout,1.0,0,57,2,family_cv,0.05240528868519119,0.03555,20000,57,0
cand_porto,holdout,1.0,0,57,2,histgb_native,0.05952885952474482,0.03555,20000,57,0
cand_porto,holdout,0.5,0,29,0,mean_impute,0.05129880082296108,0.03555,20000,57,0
cand_porto,holdout,0.5,0,29,0,mean_indicator,0.048255131459511255,0.03555,20000,57,0
cand_porto,holdout,0.5,0,29,0,family_cv,0.04496539445467344,0.03555,20000,57,0
cand_porto,holdout,0.5,0,29,0,histgb_native,0.04941617067301237,0.03555,20000,57,0
cand_porto,holdout,0.5,0,29,1,mean_impute,0.04964215678044183,0.03555,20000,57,0
cand_porto,holdout,0.5,0,29,1,mean_indicator,0.04948096643331657,0.03555,20000,57,0
cand_porto,holdout,0.5,0,29,1,family_cv,0.045128791775441254,0.03555,20000,57,0
cand_porto,holdout,0.5,0,29,1,histgb_native,0.044165836568355654,0.03555,20000,57,0
cand_porto,holdout,0.5,0,29,2,mean_impute,0.0580109388516743,0.03555,20000,57,0
cand_porto,holdout,0.5,0,29,2,mean_indicator,0.05562498791917789,0.03555,20000,57,0
