dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
sweep_42136,holdout,1.0,0,11,0,mean_impute,0.9980139286539798,0.4995,20000,11,2
sweep_42136,holdout,1.0,0,11,0,mean_indicator,0.9979780773663095,0.4995,20000,11,2
sweep_42136,holdout,1.0,0,11,0,family_cv,0.997996481517693,0.4995,20000,11,2
sweep_42136,holdout,1.0,0,11,0,histgb_native,0.9999790337621597,0.4995,20000,11,2
sweep_42136,holdout,1.0,0,11,1,mean_impute,0.998243158907543,0.4995,20000,11,2
sweep_42136,holdout,1.0,0,11,1,mean_indicator,0.9982160562733075,0.4995,20000,11,2
sweep_42136,holdout,1.0,0,11,1,family_cv,0.9983784765418093,0.4995,20000,11,2
sweep_42136,holdout,1.0,0,11,1,histgb_native,0.9998445128881381,0.4995,20000,11,2
sweep_42136,holdout,1.0,0,11,2,mean_impute,0.9976117377998227,0.4995,20000,11,2
sweep_42136,holdout,1.0,0,11,2,mean_indicator,0.9975272464235716,0.4995,20000,11,2
sweep_42136,holdout,1.0,0,11,2,family_cv,0.9973883116771194,0.4995,20000,11,2
sweep_42136,holdout,1.0,0,11,2,histgb_native,0.9997587502797519,0.4995,20000,11,2
sweep_42136,holdout,0.5,0,6,0,mean_impute,0.9979187462645014,0.4995,20000,11,2
sweep_42136,holdout,0.5,0,6,0,mean_indicator,0.997778287624556,0.4995,20000,11,2
sweep_42136,holdout,0.5,0,6,0,family_cv,0.9978203373893068,0.4995,20000,11,2
sweep_42136,holdout,0.5,0,6,0,histgb_native,0.9999916688368529,0.4995,20000,11,2
sweep_42136,holdout,0.5,0,6,1,mean_impute,0.9981332329061409,0.4995,20000,11,2
sweep_42136,holdout,0.5,0,6,1,mean_indicator,0.9980936410188626,0.4995,20000,11,2
sweep_42136,holdout,0.5,0,6,1,family_cv,0.9980675627438468,0.4995,20000,11,2
sweep_42136,holdout,0.5,0,6,1,histgb_native,0.9998475222443453,0.4995,20000,11,2
sweep_42136,holdout,0.5,0,6,2,mean_impute,0.99748197024031,0.4995,20000,11,2
sweep_42136,holdout,0.5,0,6,2,mean_indicator,0.9972841129661681,0.4995,20000,11,2
sweep_42136,holdout,0.5,0,6,2,family_cv,0.9971925195498061,0.4995,20000,11,2
sweep_42136,holdout,0.5,0,6,2,histgb_native,0.9997310481199994,0.4995,20000,11,2
sweep_42136,holdout,0.5,1,6,0,mean_impute,0.6179513078870544,0.4995,20000,11,2
sweep_42136,holdout,0.5,1,6,0,mean_indicator,0.6181645268824147,0.4995,20000,11,2
sweep_42136,holdout,0.5,1,6,0,family_cv,0.612663537526578,0.4995,20000,11,2
sweep_42136,holdout,0.5,1,6,0,histgb_native,0.6670848019929616,0.4995,20000,11,2
sweep_42136,holdout,0.5,1,6,1,mean_impute,0.6279304840375743,0.4995,20000,11,2
sweep_42136,holdout,0.5,1,6,1,mean_indicator,0.6281447839333889,0.4995,20000,11,2
sweep_42136,holdout,0.5,1,6,1,family_cv,0.6259289204013231,0.4995,20000,11,2
sweep_42136,holdout,0.5,1,6,1,histgb_native,0.6766210034961244,0.4995,20000,11,2
sweep_42136,holdout,0.5,1,6,2,mean_impute,0.6148169228498956,0.4995,20000,11,2
sweep_42136,holdout,0.5,1,6,2,mean_indicator,0.6144277281860915,0.4995,20000,11,2
sweep_42136,holdout,0.5,1,6,2,family_cv,0.6107014088826705,0.4995,20000,11,2
sweep_42136,holdout,0.5,1,6,2,histgb_native,0.6742247194343376,0.4995,20000,11,2
sweep_42136,holdout,0.25,0,3,0,mean_impute,0.6054410296756533,0.4995,20000,11,2
sweep_42136,holdout,0.25,0,3,0,mean_indicator,0.604594433371501,0.4995,20000,11,2
sweep_42136,holdout,0.25,0,3,0,family_cv,0.6068892135226077,0.4995,20000,11,2
sweep_42136,holdout,0.25,0,3,0,histgb_native,0.7453514174577688,0.4995,20000,11,2
sweep_42136,holdout,0.25,0,3,1,mean_impute,0.59511079459735,0.4995,20000,11,2
sweep_42136,holdout,0.25,0,3,1,mean_indicator,0.5943786300147288,0.4995,20000,11,2
sweep_42136,holdout,0.25,0,3,1,family_cv,0.5993172723407534,0.4995,20000,11,2
sweep_42136,holdout,0.25,0,3,1,histgb_native,0.7345496226700546,0.4995,20000,11,2
sweep_42136,holdout,0.25,0,3,2,mean_impute,0.6042100960382893,0.4995,20000,11,2
sweep_42136,holdout,0.25,0,3,2,mean_indicator,0.6043207036737035,0.4995,20000,11,2
sweep_42136,holdout,0.25,0,3,2,family_cv,0.6048210475353929,0.4995,20000,11,2
sweep_42136,holdout,0.25,0,3,2,histgb_native,0.7327119973739583,0.4995,20000,11,2
sweep_42136,holdout,0.25,1,3,0,mean_impute,0.9996709225825424,0.4995,20000,11,2
sweep_42136,holdout,0.25,1,3,0,mean_indicator,0.9989680888222339,0.4995,20000,11,2
sweep_42136,holdout,0.25,1,3,0,family_cv,0.9996985108185401,0.4995,20000,11,2
sweep_42136,holdout,0.25,1,3,0,histgb_native,0.9999959386466598,0.4995,20000,11,2
sweep_42136,holdout,0.25,1,3,1,mean_impute,0.9995292892418267,0.4995,20000,11,2
sweep_42136,holdout,0.25,1,3,1,mean_indicator,0.9993828100082234,0.4995,20000,11,2
sweep_42136,holdout,0.25,1,3,1,family_cv,0.9996984207131858,0.4995,20000,11,2
sweep_42136,holdout,0.25,1,3,1,histgb_native,0.9998460762319337,0.4995,20000,11,2
sweep_42136,holdout,0.25,1,3,2,mean_impute,0.9992439940848834,0.4995,20000,11,2
sweep_42136,holdout,0.25,1,3,2,mean_indicator,0.9987449457005182,0.4995,20000,11,2
sweep_42136,holdout,0.25,1,3,2,family_cv,0.9992523912140778,0.4995,20000,11,2
sweep_42136,holdout,0.25,1,3,2,histgb_native,0.9996853288088232,0.4995,20000,11,2
sweep_42136,holdout,0.1,0,2,0,mean_impute,0.5570814078268682,0.4995,20000,11,2
sweep_42136,holdout,0.1,0,2,0,mean_indicator,0.5565123861376535,0.4995,20000,11,2
sweep_42136,holdout,0.1,0,2,0,family_cv,0.5469056162992703,0.4995,20000,11,2
sweep_42136,holdout,0.1,0,2,0,histgb_native,0.6654137045690307,0.4995,20000,11,2
sweep_42136,holdout,0.1,0,2,1,mean_impute,0.5698448356816566,0.4995,20000,11,2
sweep_42136,holdout,0.1,0,2,1,mean_indicator,0.5831716975437982,0.4995,20000,11,2
sweep_42136,holdout,0.1,0,2,1,family_cv,0.5872654771632821,0.4995,20000,11,2
sweep_42136,holdout,0.1,0,2,1,histgb_native,0.6674831354926563,0.4995,20000,11,2
sweep_42136,holdout,0.1,0,2,2,mean_impute,0.5683374595309879,0.4995,20000,11,2
sweep_42136,holdout,0.1,0,2,2,mean_indicator,0.5751808042112246,0.4995,20000,11,2
sweep_42136,holdout,0.1,0,2,2,family_cv,0.574942090064998,0.4995,20000,11,2
sweep_42136,holdout,0.1,0,2,2,histgb_native,0.6667355630687937,0.4995,20000,11,2
sweep_42136,holdout,0.1,1,2,0,mean_impute,0.9997072614165381,0.4995,20000,11,2
sweep_42136,holdout,0.1,1,2,0,mean_indicator,0.9989644815471839,0.4995,20000,11,2
sweep_42136,holdout,0.1,1,2,0,family_cv,0.9997002598927289,0.4995,20000,11,2
sweep_42136,holdout,0.1,1,2,0,histgb_native,0.9999944940790579,0.4995,20000,11,2
sweep_42136,holdout,0.1,1,2,1,mean_impute,0.9989428792133839,0.4995,20000,11,2
sweep_42136,holdout,0.1,1,2,1,mean_indicator,0.9995694321590493,0.4995,20000,11,2
sweep_42136,holdout,0.1,1,2,1,family_cv,0.9997345280111871,0.4995,20000,11,2
sweep_42136,holdout,0.1,1,2,1,histgb_native,0.9998466217258551,0.4995,20000,11,2
sweep_42136,holdout,0.1,1,2,2,mean_impute,0.9992542516310818,0.4995,20000,11,2
sweep_42136,holdout,0.1,1,2,2,mean_indicator,0.9987561953908819,0.4995,20000,11,2
sweep_42136,holdout,0.1,1,2,2,family_cv,0.9992550601261967,0.4995,20000,11,2
sweep_42136,holdout,0.1,1,2,2,histgb_native,0.9997067233752797,0.4995,20000,11,2
