dataset,slice,q,draw,k,fold,arm,auprc,prevalence,n,p,permuted
cand_airbnb,holdout,1.0,0,29,0,mean_impute,0.8671248594975751,0.4936,20000,29,1
cand_airbnb,holdout,1.0,0,29,0,mean_indicator,0.8669690888770519,0.4936,20000,29,1
cand_airbnb,holdout,1.0,0,29,0,family_cv,0.8623736685829981,0.4936,20000,29,1
cand_airbnb,holdout,1.0,0,29,0,histgb_native,0.9235084627866781,0.4936,20000,29,1
cand_airbnb,holdout,1.0,0,29,1,mean_impute,0.873093777768286,0.4936,20000,29,1
cand_airbnb,holdout,1.0,0,29,1,mean_indicator,0.8730774253253897,0.4936,20000,29,1
cand_airbnb,holdout,1.0,0,29,1,family_cv,0.8706563139463326,0.4936,20000,29,1
cand_airbnb,holdout,1.0,0,29,1,histgb_native,0.9262875499429868,0.4936,20000,29,1
cand_airbnb,holdout,1.0,0,29,2,mean_impute,0.871635566006837,0.4936,20000,29,1
cand_airbnb,holdout,1.0,0,29,2,mean_indicator,0.8716962479915815,0.4936,20000,29,1
cand_airbnb,holdout,1.0,0,29,2,family_cv,0.8694124710836638,0.4936,20000,29,1
cand_airbnb,holdout,1.0,0,29,2,histgb_native,0.9277353951801035,0.4936,20000,29,1
cand_airbnb,holdout,0.5,0,15,0,mean_impute,0.7652712868737745,0.4936,20000,29,1
cand_airbnb,holdout,0.5,0,15,0,mean_indicator,0.7632498144106605,0.4936,20000,29,1
cand_airbnb,holdout,0.5,0,15,0,family_cv,0.761925032000709,0.4936,20000,29,1
cand_airbnb,holdout,0.5,0,15,0,histgb_native,0.884953825517041,0.4936,20000,29,1
cand_airbnb,holdout,0.5,0,15,1,mean_impute,0.7775497903818737,0.4936,20000,29,1
cand_airbnb,holdout,0.5,0,15,1,mean_indicator,0.7778338536606504,0.4936,20000,29,1
cand_airbnb,holdout,0.5,0,15,1,family_cv,0.7723416305224255,0.4936,20000,29,1
cand_airbnb,holdout,0.5,0,15,1,histgb_native,0.8931703082858217,0.4936,20000,29,1
cand_airbnb,holdout,0.5,0,15,2,mean_impute,0.7642262927551852,0.4936,20000,29,1
cand_airbnb,holdout,0.5,0,15,2,mean_indicator,0.76432560499424,0.4936,20000,29,1
cand_airbnb,holdout,0.5,0,15,2,family_cv,0.7570485293645103,0.4936,20000,29,1
cand_airbnb,holdout,0.5,0,15,2,histgb_native,0.8919171280885749,0.4936,20000,29,1
cand_airbnb,holdout,0.5,1,15,0,mean_impute,0.7409131957117263,0.4936,20000,29,1
cand_airbnb,holdout,0.5,1,15,0,mean_indicator,0.7382994357925036,0.4936,20000,29,1
cand_airbnb,holdout,0.5,1,15,0,family_cv,0.7315936158031232,0.4936,20000,29,1
cand_airbnb,holdout,0.5,1,15,0,histgb_native,0.8633280163860246,0.4936,20000,29,1
cand_airbnb,holdout,0.5,1,15,1,mean_impute,0.7423977502803787,0.4936,20000,29,1
cand_airbnb,holdout,0.5,1,15,1,mean_indicator,0.7420343234851925,0.4936,20000,29,1
cand_airbnb,holdout,0.5,1,15,1,family_cv,0.7359815939537835,0.4936,20000,29,1
cand_airbnb,holdout,0.5,1,15,1,histgb_native,0.8577355937226444,0.4936,20000,29,1
cand_airbnb,holdout,0.5,1,15,2,mean_impute,0.7318012117850846,0.4936,20000,29,1
cand_airbnb,holdout,0.5,1,15,2,mean_indicator,0.7317066658379714,0.4936,20000,29,1
cand_airbnb,holdout,0.5,1,15,2,family_cv,0.7329295466124586,0.4936,20000,29,1
cand_airbnb,holdout,0.5,1,15,2,histgb_native,0.8621882236151948,0.4936,20000,29,1
cand_airbnb,holdout,0.25,0,8,0,mean_impute,0.829916142462353,0.4936,20000,29,1
cand_airbnb,holdout,0.25,0,8,0,mean_indicator,0.8295824629307694,0.4936,20000,29,1
cand_airbnb,holdout,0.25,0,8,0,family_cv,0.8288263614999465,0.4936,20000,29,1
cand_airbnb,holdout,0.25,0,8,0,histgb_native,0.8480530178226828,0.4936,20000,29,1
cand_airbnb,holdout,0.25,0,8,1,mean_impute,0.8367474271243796,0.4936,20000,29,1
cand_airbnb,holdout,0.25,0,8,1,mean_indicator,0.8368527711671042,0.4936,20000,29,1
