cohort,method,feature_set,subsample_n,seed,fold,auroc,auprc,prevalence,accuracy,brier,calibration_slope,calibration_intercept,n_positive
colorectal,histgb_native,full,40000,6,3,0.8546650446746927,0.2719773458787265,0.03875,0.961875,0.03240245053200149,0.9605111124804899,-0.05992505362263413,310
colorectal,histgb_native,full,40000,6,4,0.869858215529175,0.3388754318036705,0.03875,0.96325,0.030683682589093073,0.9675284729666239,-0.010004878859159606,310
colorectal,histgb_native,full,40000,7,0,0.8673353758164778,0.327278911793361,0.038625,0.963375,0.03073322105384222,1.0348052150988178,0.1734017893344017,309
colorectal,histgb_native,full,40000,7,1,0.8584004588223364,0.32581453100710867,0.038625,0.9645,0.030843965865913026,0.9280925608919705,-0.12592818548785728,309
colorectal,histgb_native,full,40000,7,2,0.8698519233189312,0.34197526287842744,0.03875,0.9635,0.030576116081471767,1.025935320333872,0.10555972505702614,310
colorectal,histgb_native,full,40000,7,3,0.8633254331138049,0.3382298426727739,0.03875,0.965,0.030642661946075008,0.94787093275738,-0.07693499986653779,310
colorectal,histgb_native,full,40000,7,4,0.8639401820546164,0.2920913885958681,0.03875,0.962375,0.03177673972550033,0.923838318948904,-0.052430595913403905,310
colorectal,histgb_native,full,40000,8,0,0.8547869804533438,0.32562832764834976,0.038625,0.964125,0.030918475586761474,0.9532921335812117,-0.042771841767413374,309
colorectal,histgb_native,full,40000,8,1,0.8680972043564557,0.3404997164631067,0.038625,0.96475,0.03042714042934052,1.018496711283028,0.0781650745245529,309
colorectal,histgb_native,full,40000,8,2,0.8605298041025211,0.2944555373705443,0.03875,0.963625,0.03171393525376638,0.9767561188931742,0.0406665699059936,310
colorectal,histgb_native,full,40000,8,3,0.8587887495280843,0.29886747314577006,0.03875,0.96325,0.03171180885850325,0.9756241866971571,-0.03358845789405589,310
colorectal,histgb_native,full,40000,8,4,0.869008767146273,0.3447607842319699,0.03875,0.96525,0.03043361119733468,0.9707164210706966,-0.027542393516310198,310
colorectal,histgb_native,full,40000,9,0,0.8732688440530036,0.3169268768781647,0.038625,0.963,0.03110341754300217,0.9727006682421453,-0.004019718493301753,309
colorectal,histgb_native,full,40000,9,1,0.852073137222972,0.28783817639721926,0.038625,0.962875,0.031910140677340236,0.9103468291322195,-0.2159792239538973,309
colorectal,histgb_native,full,40000,9,2,0.862935106338353,0.32510878391645853,0.03875,0.963875,0.03101304088076621,0.9699098714769905,0.08240902796709612,310
colorectal,histgb_native,full,40000,9,3,0.8604249339317924,0.3256151308054897,0.03875,0.963,0.030965256540388574,0.9351244681228577,-0.08729679228868133,310
colorectal,histgb_native,full,40000,9,4,0.8590467301480766,0.35307418123342343,0.03875,0.964,0.030186042037602504,0.9412875240927037,-0.08371765965156844,310
