cohort,target,kappa,feature_set,seed,fold,auprc
colorectal,ancestors,1000000.0,baseline,1,2,0.13310830066358145
colorectal,global,1000000.0,baseline,1,2,0.12547406268364655
colorectal,ancestors,0.0,baseline,1,3,0.11949315465773522
colorectal,global,0.0,baseline,1,3,0.11949315465773522
colorectal,ancestors,200.0,baseline,1,3,0.11967014771092199
colorectal,global,200.0,baseline,1,3,0.1193791876940212
colorectal,ancestors,500.0,baseline,1,3,0.11970100714721758
colorectal,global,500.0,baseline,1,3,0.11929121961185421
colorectal,ancestors,1000.0,baseline,1,3,0.11973240743981278
colorectal,global,1000.0,baseline,1,3,0.11930226484411269
colorectal,ancestors,2000.0,baseline,1,3,0.12012119621356784
colorectal,global,2000.0,baseline,1,3,0.11891077994143447
colorectal,ancestors,5000.0,baseline,1,3,0.12051025413557212
colorectal,global,5000.0,baseline,1,3,0.11799715271125834
colorectal,ancestors,10000.0,baseline,1,3,0.12055117004708704
colorectal,global,10000.0,baseline,1,3,0.11673486325459397
colorectal,ancestors,50000.0,baseline,1,3,0.11937799517825462
colorectal,global,50000.0,baseline,1,3,0.11423967566298256
colorectal,ancestors,1000000.0,baseline,1,3,0.11445563908280991
colorectal,global,1000000.0,baseline,1,3,0.11308253959678725
colorectal,ancestors,0.0,baseline,1,4,0.14186496272585564
colorectal,global,0.0,baseline,1,4,0.14186496272585564
colorectal,ancestors,200.0,baseline,1,4,0.1421982289012355
colorectal,global,200.0,baseline,1,4,0.14146320172954824
colorectal,ancestors,500.0,baseline,1,4,0.1425391389884271
colorectal,global,500.0,baseline,1,4,0.1411752574979597
colorectal,ancestors,1000.0,baseline,1,4,0.14308690252893594
colorectal,global,1000.0,baseline,1,4,0.14050242581684758
colorectal,ancestors,2000.0,baseline,1,4,0.14396212782909365
colorectal,global,2000.0,baseline,1,4,0.1387625219256331
colorectal,ancestors,5000.0,baseline,1,4,0.1458011861197599
colorectal,global,5000.0,baseline,1,4,0.1365113173910528
colorectal,ancestors,10000.0,baseline,1,4,0.14708949144460606
colorectal,global,10000.0,baseline,1,4,0.13392399405198485
colorectal,ancestors,50000.0,baseline,1,4,0.14549567430161914
colorectal,global,50000.0,baseline,1,4,0.12822031893726285
colorectal,ancestors,1000000.0,baseline,1,4,0.1402743737432852
colorectal,global,1000000.0,baseline,1,4,0.12565407813748705
colorectal,ancestors,0.0,baseline,2,0,0.1306145481921638
colorectal,global,0.0,baseline,2,0,0.1306145481921638
colorectal,ancestors,200.0,baseline,2,0,0.13088981318880416
colorectal,global,200.0,baseline,2,0,0.13057162942419948
colorectal,ancestors,500.0,baseline,2,0,0.1312511709539751
colorectal,global,500.0,baseline,2,0,0.13031049246291876
colorectal,ancestors,1000.0,baseline,2,0,0.13183360902190047
colorectal,global,1000.0,baseline,2,0,0.12999764669207198
colorectal,ancestors,2000.0,baseline,2,0,0.13255184452578309
colorectal,global,2000.0,baseline,2,0,0.12896758299121702
colorectal,ancestors,5000.0,baseline,2,0,0.13409547796659216
colorectal,global,5000.0,baseline,2,0,0.12814637389749267
colorectal,ancestors,10000.0,baseline,2,0,0.13551692427386675
colorectal,global,10000.0,baseline,2,0,0.12673883032124633
colorectal,ancestors,50000.0,baseline,2,0,0.1342940220977319
colorectal,global,50000.0,baseline,2,0,0.12348747879955113
colorectal,ancestors,1000000.0,baseline,2,0,0.12916666391357587
colorectal,global,1000000.0,baseline,2,0,0.12247728680083197
colorectal,ancestors,0.0,baseline,2,1,0.13231470433950354
colorectal,global,0.0,baseline,2,1,0.13231470433950354
colorectal,ancestors,200.0,baseline,2,1,0.1325499450020396
colorectal,global,200.0,baseline,2,1,0.13228509162643254
colorectal,ancestors,500.0,baseline,2,1,0.13288964032658948
colorectal,global,500.0,baseline,2,1,0.13221684496045621
colorectal,ancestors,1000.0,baseline,2,1,0.1333705455057464
colorectal,global,1000.0,baseline,2,1,0.13203731272888594
colorectal,ancestors,2000.0,baseline,2,1,0.13376171131667997
colorectal,global,2000.0,baseline,2,1,0.1318892214783067
colorectal,ancestors,5000.0,baseline,2,1,0.13508194263846737
colorectal,global,5000.0,baseline,2,1,0.13149691051564227
colorectal,ancestors,10000.0,baseline,2,1,0.1360770244281936
colorectal,global,10000.0,baseline,2,1,0.13020047977704474
colorectal,ancestors,50000.0,baseline,2,1,0.13869241021441459
colorectal,global,50000.0,baseline,2,1,0.12720155973592603
colorectal,ancestors,1000000.0,baseline,2,1,0.1394671010371343
colorectal,global,1000000.0,baseline,2,1,0.12511574701124084
colorectal,ancestors,0.0,baseline,2,2,0.1427796959538239
colorectal,global,0.0,baseline,2,2,0.1427796959538239
colorectal,ancestors,200.0,baseline,2,2,0.1433194688162583
colorectal,global,200.0,baseline,2,2,0.1429343972344259
colorectal,ancestors,500.0,baseline,2,2,0.143707557611236
colorectal,global,500.0,baseline,2,2,0.1431566738084933
colorectal,ancestors,1000.0,baseline,2,2,0.14433072222107135
colorectal,global,1000.0,baseline,2,2,0.14349404631053692
colorectal,ancestors,2000.0,baseline,2,2,0.14567870910590197
colorectal,global,2000.0,baseline,2,2,0.1464212103983958
colorectal,ancestors,5000.0,baseline,2,2,0.1492740210055431
colorectal,global,5000.0,baseline,2,2,0.14668364698429742
colorectal,ancestors,10000.0,baseline,2,2,0.15107515867543195
colorectal,global,10000.0,baseline,2,2,0.1460247211557729
colorectal,ancestors,50000.0,baseline,2,2,0.15411053848704664
colorectal,global,50000.0,baseline,2,2,0.1423004841847273
colorectal,ancestors,1000000.0,baseline,2,2,0.15022183533882338
colorectal,global,1000000.0,baseline,2,2,0.1424203445185356
colorectal,ancestors,0.0,baseline,2,3,0.10558722993028213
colorectal,global,0.0,baseline,2,3,0.10558722993028213
colorectal,ancestors,200.0,baseline,2,3,0.10549408908281993
colorectal,global,200.0,baseline,2,3,0.1052878173124324
colorectal,ancestors,500.0,baseline,2,3,0.10552294924602026
colorectal,global,500.0,baseline,2,3,0.10493660554320182
colorectal,ancestors,1000.0,baseline,2,3,0.1055987000279742
colorectal,global,1000.0,baseline,2,3,0.10441690371248391
colorectal,ancestors,2000.0,baseline,2,3,0.1062960475770801
colorectal,global,2000.0,baseline,2,3,0.10345600493003429
colorectal,ancestors,5000.0,baseline,2,3,0.10630821668651519
colorectal,global,5000.0,baseline,2,3,0.10276175036694354
colorectal,ancestors,10000.0,baseline,2,3,0.10623393101133664
colorectal,global,10000.0,baseline,2,3,0.10129399532737521
colorectal,ancestors,50000.0,baseline,2,3,0.10215637565814746
colorectal,global,50000.0,baseline,2,3,0.09758985196310384
colorectal,ancestors,1000000.0,baseline,2,3,0.09765776320426228
colorectal,global,1000000.0,baseline,2,3,0.09566035872206724
colorectal,ancestors,0.0,baseline,2,4,0.1326585764230385
colorectal,global,0.0,baseline,2,4,0.1326585764230385
colorectal,ancestors,200.0,baseline,2,4,0.1329118647615033
colorectal,global,200.0,baseline,2,4,0.13272524131000255
colorectal,ancestors,500.0,baseline,2,4,0.13320850501194068
colorectal,global,500.0,baseline,2,4,0.13293400107300116
colorectal,ancestors,1000.0,baseline,2,4,0.13362470748216732
colorectal,global,1000.0,baseline,2,4,0.13272999012152542
colorectal,ancestors,2000.0,baseline,2,4,0.13441724648269332
colorectal,global,2000.0,baseline,2,4,0.1330125154103596
colorectal,ancestors,5000.0,baseline,2,4,0.1347163880910958
colorectal,global,5000.0,baseline,2,4,0.13112371397109102
colorectal,ancestors,10000.0,baseline,2,4,0.13425704726846066
colorectal,global,10000.0,baseline,2,4,0.12914481586738827
colorectal,ancestors,50000.0,baseline,2,4,0.12992753309455699
colorectal,global,50000.0,baseline,2,4,0.12398662155826336
colorectal,ancestors,1000000.0,baseline,2,4,0.12280162033598759
colorectal,global,1000000.0,baseline,2,4,0.1212570835083307
