cohort,target,kappa,feature_set,seed,fold,auprc
prostate,ancestors,500.0,baseline,1,0,0.1610613074338381
prostate,global,500.0,baseline,1,0,0.16099046485350174
prostate,ancestors,1000.0,baseline,1,0,0.16108926044408167
prostate,global,1000.0,baseline,1,0,0.16054235885253962
prostate,ancestors,2000.0,baseline,1,0,0.16106793512260756
prostate,global,2000.0,baseline,1,0,0.1595044185532621
prostate,ancestors,5000.0,baseline,1,0,0.16058601769278216
prostate,global,5000.0,baseline,1,0,0.15752545953371733
prostate,ancestors,10000.0,baseline,1,0,0.16039979277487307
prostate,global,10000.0,baseline,1,0,0.15470703127173568
prostate,ancestors,50000.0,baseline,1,0,0.15695460385442173
prostate,global,50000.0,baseline,1,0,0.14805340228867475
prostate,ancestors,1000000.0,baseline,1,0,0.1486987351378366
prostate,global,1000000.0,baseline,1,0,0.14521322224163624
prostate,ancestors,0.0,baseline,1,1,0.14413275145239107
prostate,global,0.0,baseline,1,1,0.14413275145239107
prostate,ancestors,200.0,baseline,1,1,0.1440985442181288
prostate,global,200.0,baseline,1,1,0.14399793974162287
prostate,ancestors,500.0,baseline,1,1,0.1440654430532108
prostate,global,500.0,baseline,1,1,0.14410669438146378
prostate,ancestors,1000.0,baseline,1,1,0.14398285290450033
prostate,global,1000.0,baseline,1,1,0.1442220089577425
prostate,ancestors,2000.0,baseline,1,1,0.14370956654525197
prostate,global,2000.0,baseline,1,1,0.1443670656858977
prostate,ancestors,5000.0,baseline,1,1,0.1435185289978078
prostate,global,5000.0,baseline,1,1,0.1442900207255884
prostate,ancestors,10000.0,baseline,1,1,0.14303607913853034
prostate,global,10000.0,baseline,1,1,0.14332961822199936
prostate,ancestors,50000.0,baseline,1,1,0.1419606137783499
prostate,global,50000.0,baseline,1,1,0.13845007557482117
prostate,ancestors,1000000.0,baseline,1,1,0.1370726284662256
prostate,global,1000000.0,baseline,1,1,0.13451899371679793
prostate,ancestors,0.0,baseline,1,2,0.16688003485547395
prostate,global,0.0,baseline,1,2,0.16688003485547395
prostate,ancestors,200.0,baseline,1,2,0.1669567167159152
prostate,global,200.0,baseline,1,2,0.16722439010867915
prostate,ancestors,500.0,baseline,1,2,0.16717967082164814
prostate,global,500.0,baseline,1,2,0.16696870506370728
prostate,ancestors,1000.0,baseline,1,2,0.1672891813956773
prostate,global,1000.0,baseline,1,2,0.1669322520271766
prostate,ancestors,2000.0,baseline,1,2,0.1674889925075953
prostate,global,2000.0,baseline,1,2,0.1665428141456554
prostate,ancestors,5000.0,baseline,1,2,0.16713123626909063
prostate,global,5000.0,baseline,1,2,0.16451979058511998
prostate,ancestors,10000.0,baseline,1,2,0.16685723570040223
prostate,global,10000.0,baseline,1,2,0.16272518490560936
prostate,ancestors,50000.0,baseline,1,2,0.16495611785617972
prostate,global,50000.0,baseline,1,2,0.15721392454942798
prostate,ancestors,1000000.0,baseline,1,2,0.15765357551537265
prostate,global,1000000.0,baseline,1,2,0.15051003376272246
prostate,ancestors,0.0,baseline,1,3,0.15427130067578662
prostate,global,0.0,baseline,1,3,0.15427130067578662
prostate,ancestors,200.0,baseline,1,3,0.15432153962610426
prostate,global,200.0,baseline,1,3,0.1541157128941569
prostate,ancestors,500.0,baseline,1,3,0.15422255308898344
prostate,global,500.0,baseline,1,3,0.15383003550400606
prostate,ancestors,1000.0,baseline,1,3,0.154232057169848
prostate,global,1000.0,baseline,1,3,0.15334143517508886
prostate,ancestors,2000.0,baseline,1,3,0.15421395624404682
prostate,global,2000.0,baseline,1,3,0.15236367605240445
prostate,ancestors,5000.0,baseline,1,3,0.15414600616003699
prostate,global,5000.0,baseline,1,3,0.1494316500021896
prostate,ancestors,10000.0,baseline,1,3,0.15396025742062425
prostate,global,10000.0,baseline,1,3,0.1461435125708456
prostate,ancestors,50000.0,baseline,1,3,0.1523817835228889
prostate,global,50000.0,baseline,1,3,0.1361713689666664
prostate,ancestors,1000000.0,baseline,1,3,0.14268347376873838
prostate,global,1000000.0,baseline,1,3,0.12885817915281084
prostate,ancestors,0.0,baseline,1,4,0.16312802171787044
prostate,global,0.0,baseline,1,4,0.16312802171787044
prostate,ancestors,200.0,baseline,1,4,0.16321189776520267
prostate,global,200.0,baseline,1,4,0.16303489695435971
prostate,ancestors,500.0,baseline,1,4,0.16326563404786087
prostate,global,500.0,baseline,1,4,0.16295133371395074
prostate,ancestors,1000.0,baseline,1,4,0.1633700672822846
prostate,global,1000.0,baseline,1,4,0.16262760516762345
prostate,ancestors,2000.0,baseline,1,4,0.16362091697513467
prostate,global,2000.0,baseline,1,4,0.16194062459742387
prostate,ancestors,5000.0,baseline,1,4,0.16410265923573453
prostate,global,5000.0,baseline,1,4,0.16030333161358604
prostate,ancestors,10000.0,baseline,1,4,0.16470067085990675
prostate,global,10000.0,baseline,1,4,0.15863067773485778
prostate,ancestors,50000.0,baseline,1,4,0.1644381286400555
prostate,global,50000.0,baseline,1,4,0.15320307305420122
prostate,ancestors,1000000.0,baseline,1,4,0.15696411716265696
prostate,global,1000000.0,baseline,1,4,0.1493123793556989
prostate,ancestors,0.0,baseline,2,0,0.14933516023959412
prostate,global,0.0,baseline,2,0,0.14933516023959412
prostate,ancestors,200.0,baseline,2,0,0.14941530573793954
prostate,global,200.0,baseline,2,0,0.1494195103978576
prostate,ancestors,500.0,baseline,2,0,0.14997025191415717
prostate,global,500.0,baseline,2,0,0.14899933174829583
prostate,ancestors,1000.0,baseline,2,0,0.15018054135999975
prostate,global,1000.0,baseline,2,0,0.14828227810578573
prostate,ancestors,2000.0,baseline,2,0,0.15007530253214654
prostate,global,2000.0,baseline,2,0,0.14713033859826352
prostate,ancestors,5000.0,baseline,2,0,0.15039866279895006
prostate,global,5000.0,baseline,2,0,0.14406663248223933
prostate,ancestors,10000.0,baseline,2,0,0.15051080387241628
prostate,global,10000.0,baseline,2,0,0.1404734948841423
prostate,ancestors,50000.0,baseline,2,0,0.14916708574910442
prostate,global,50000.0,baseline,2,0,0.13159515396161747
prostate,ancestors,1000000.0,baseline,2,0,0.14530731244533518
prostate,global,1000000.0,baseline,2,0,0.12482557125354399
prostate,ancestors,0.0,baseline,2,1,0.15492649947696227
prostate,global,0.0,baseline,2,1,0.15492649947696227
prostate,ancestors,200.0,baseline,2,1,0.15491612767867774
prostate,global,200.0,baseline,2,1,0.15477812288592036
prostate,ancestors,500.0,baseline,2,1,0.15504995282584502
prostate,global,500.0,baseline,2,1,0.15481335588127446
prostate,ancestors,1000.0,baseline,2,1,0.1549366714371513
prostate,global,1000.0,baseline,2,1,0.15452217971322993
prostate,ancestors,2000.0,baseline,2,1,0.1552635792992093
prostate,global,2000.0,baseline,2,1,0.15404694151426637
prostate,ancestors,5000.0,baseline,2,1,0.15498815629435073
prostate,global,5000.0,baseline,2,1,0.15297716390020977
prostate,ancestors,10000.0,baseline,2,1,0.15517457705206353
prostate,global,10000.0,baseline,2,1,0.15049512118770042
prostate,ancestors,50000.0,baseline,2,1,0.15312091454303928
prostate,global,50000.0,baseline,2,1,0.143609880881424
prostate,ancestors,1000000.0,baseline,2,1,0.14551420833479234
prostate,global,1000000.0,baseline,2,1,0.1387314835673445
prostate,ancestors,0.0,baseline,2,2,0.14584756830468115
prostate,global,0.0,baseline,2,2,0.14584756830468115
prostate,ancestors,200.0,baseline,2,2,0.14572978970511258
prostate,global,200.0,baseline,2,2,0.14571435102516306
prostate,ancestors,500.0,baseline,2,2,0.14563526767228813
prostate,global,500.0,baseline,2,2,0.14575752171099574
prostate,ancestors,1000.0,baseline,2,2,0.14561804063429834
prostate,global,1000.0,baseline,2,2,0.14586925906314335
prostate,ancestors,2000.0,baseline,2,2,0.14579877038384548
prostate,global,2000.0,baseline,2,2,0.14526920649947903
prostate,ancestors,5000.0,baseline,2,2,0.14572350724299102
prostate,global,5000.0,baseline,2,2,0.1439144937476599
prostate,ancestors,10000.0,baseline,2,2,0.14542964217050625
prostate,global,10000.0,baseline,2,2,0.14171347213388152
prostate,ancestors,50000.0,baseline,2,2,0.14443731048090067
prostate,global,50000.0,baseline,2,2,0.13500626725476905
prostate,ancestors,1000000.0,baseline,2,2,0.13882882710827354
prostate,global,1000000.0,baseline,2,2,0.13071423451684364
prostate,ancestors,0.0,baseline,2,3,0.16485024426552797
prostate,global,0.0,baseline,2,3,0.16485024426552797
prostate,ancestors,200.0,baseline,2,3,0.1649080516122541
prostate,global,200.0,baseline,2,3,0.1651190003972297
prostate,ancestors,500.0,baseline,2,3,0.1650835648874748
prostate,global,500.0,baseline,2,3,0.16525078654998582
prostate,ancestors,1000.0,baseline,2,3,0.16505591488752547
prostate,global,1000.0,baseline,2,3,0.16502168227651276
prostate,ancestors,2000.0,baseline,2,3,0.1652937523321662
prostate,global,2000.0,baseline,2,3,0.1651627770425502
prostate,ancestors,5000.0,baseline,2,3,0.16463245480389774
prostate,global,5000.0,baseline,2,3,0.1641165263339404
prostate,ancestors,10000.0,baseline,2,3,0.16475519700201133
prostate,global,10000.0,baseline,2,3,0.16296222191160672
prostate,ancestors,50000.0,baseline,2,3,0.16278513254397337
prostate,global,50000.0,baseline,2,3,0.1571676301888775
prostate,ancestors,1000000.0,baseline,2,3,0.15571307922075556
prostate,global,1000000.0,baseline,2,3,0.15324214177298628
prostate,ancestors,0.0,baseline,2,4,0.16577659400758146
prostate,global,0.0,baseline,2,4,0.16577659400758146
prostate,ancestors,200.0,baseline,2,4,0.16582493006544302
prostate,global,200.0,baseline,2,4,0.16577338777514758
prostate,ancestors,500.0,baseline,2,4,0.1658582470430645
prostate,global,500.0,baseline,2,4,0.1658158035449736
prostate,ancestors,1000.0,baseline,2,4,0.16594232645575022
prostate,global,1000.0,baseline,2,4,0.1655535966925962
prostate,ancestors,2000.0,baseline,2,4,0.16583300560994665
prostate,global,2000.0,baseline,2,4,0.16556715548825204
prostate,ancestors,5000.0,baseline,2,4,0.16503722263178408
prostate,global,5000.0,baseline,2,4,0.1638049633900183
prostate,ancestors,10000.0,baseline,2,4,0.16478191163357503
prostate,global,10000.0,baseline,2,4,0.16232153868361238
prostate,ancestors,50000.0,baseline,2,4,0.16202116156467888
prostate,global,50000.0,baseline,2,4,0.15737040467824404
prostate,ancestors,1000000.0,baseline,2,4,0.1566174848614914
prostate,global,1000000.0,baseline,2,4,0.15450029350356523
