cohort,feature_set,subsample_n,pattern_size,ancestor_size,n_shared,mean_abs_diff
prostate,baseline,40000,73,72,72,0.2098539937790188
prostate,baseline,40000,73,63,63,0.04320424299507427
prostate,baseline,40000,73,72,72,0.1331322420258602
prostate,baseline,40000,73,72,72,0.0074968828759319605
prostate,baseline,40000,73,72,72,0.010220633125320105
prostate,baseline,40000,73,69,69,0.004617620296875447
prostate,baseline,40000,73,69,69,0.018335152229645376
prostate,baseline,40000,73,63,63,0.01946738208706001
prostate,baseline,40000,73,72,72,0.12995433969760864
prostate,baseline,40000,73,72,72,0.11133483120270754
prostate,baseline,40000,73,70,70,0.15104165637343978
prostate,baseline,40000,73,68,68,0.14911518459618514
prostate,baseline,40000,73,67,67,0.16682893357172643
prostate,baseline,40000,73,63,63,0.16277493611338617
prostate,baseline,40000,73,55,55,0.014369909399544571
prostate,baseline,40000,73,70,70,0.1268741699980083
prostate,baseline,40000,73,49,49,0.0689831974340694
prostate,baseline,40000,73,72,72,0.214244340639253
prostate,baseline,40000,73,72,72,0.038804503653628614
prostate,baseline,40000,73,72,72,0.025945385208305676
prostate,baseline,40000,73,72,72,0.027270987753352224
prostate,baseline,40000,73,72,72,0.007882616001293669
prostate,baseline,40000,73,72,72,0.023659683567986655
prostate,baseline,40000,73,72,72,0.05558694734918839
prostate,baseline,40000,73,69,69,0.014153023068704845
prostate,baseline,40000,73,69,69,0.04448747650816658
prostate,baseline,40000,73,72,72,0.12436610480881057
prostate,baseline,40000,73,20,20,0.35676692459692866
prostate,baseline,40000,73,64,64,0.1046689335230786
prostate,baseline,40000,73,63,63,0.12610322370600655
prostate,baseline,40000,73,57,57,0.05530017159031505
prostate,baseline,40000,73,72,72,0.0023628993027462477
prostate,baseline,40000,73,72,72,0.016869341443175232
prostate,baseline,40000,73,71,71,0.0034914347920754004
prostate,baseline,40000,73,70,70,0.1626847634972809
prostate,baseline,40000,73,70,70,0.1265762496628581
prostate,baseline,40000,73,66,66,0.12989072382222946
prostate,baseline,40000,73,63,63,0.22240927087793783
prostate,baseline,40000,73,72,72,0.1978463233547551
prostate,baseline,40000,73,71,71,0.24361222566257218
prostate,baseline,40000,73,70,70,0.26497748719266817
prostate,baseline,40000,73,68,68,0.22450021710632456
prostate,baseline,40000,73,67,67,0.18713004039398073
prostate,baseline,40000,73,67,67,0.23095555670629475
prostate,baseline,40000,73,66,66,0.22039876235743938
prostate,baseline,40000,73,54,54,0.1304517082094558
prostate,baseline,40000,73,72,72,0.01792079702922612
prostate,baseline,40000,73,71,71,0.0029763319074350924
prostate,baseline,40000,73,65,65,0.012142771320434693
prostate,baseline,40000,73,72,72,0.14878208391913259
prostate,baseline,40000,73,65,65,0.02807634186717779
prostate,baseline,40000,73,62,62,0.18146613269221823
prostate,baseline,40000,73,72,72,0.012738595913441187
prostate,baseline,40000,73,72,72,0.00997109629970989
prostate,baseline,40000,73,72,72,0.1092450852453214
prostate,baseline,40000,73,69,69,0.048560427961855335
prostate,baseline,40000,73,69,69,0.015788228644141533
prostate,baseline,40000,73,69,69,0.01587263681023934
prostate,baseline,40000,73,57,57,0.029467219764193493
prostate,baseline,40000,73,32,32,0.18919899600044665
prostate,baseline,40000,73,31,31,0.19865099872573946
prostate,baseline,40000,73,26,26,0.21617589691339145
prostate,baseline,40000,73,67,67,0.13299887338880304
prostate,baseline,40000,73,64,64,0.11950954243296733
prostate,baseline,40000,73,55,55,0.1313991702097414
prostate,baseline,40000,73,49,49,0.16546667779852697
prostate,baseline,40000,73,37,37,0.18805342787941884
prostate,baseline,40000,73,52,52,0.18323926590823986
prostate,baseline,40000,73,42,42,0.18952538658206952
prostate,baseline,40000,73,38,38,0.1928792069148538
prostate,baseline,40000,73,37,37,0.21140199887790173
prostate,baseline,40000,73,70,70,0.33484456119220085
prostate,baseline,40000,73,67,67,0.33303092727597017
prostate,baseline,40000,73,67,67,0.3497173388255992
prostate,baseline,40000,73,64,64,0.3267038484392558
prostate,baseline,40000,73,20,20,0.22875208744370507
prostate,baseline,40000,73,69,69,0.1585527476150829
prostate,baseline,40000,73,64,64,0.16663158141436316
prostate,baseline,40000,73,72,72,0.0031817899704616893
prostate,baseline,40000,73,72,72,0.019115947231871044
prostate,baseline,40000,73,72,72,0.004115932162262336
prostate,baseline,40000,73,71,71,0.002496393049973876
prostate,baseline,40000,73,67,67,0.00632914711726839
prostate,baseline,40000,73,54,54,0.022366858509543192
prostate,baseline,40000,73,72,72,0.002532943210819242
prostate,baseline,40000,73,72,72,0.016764654291483393
prostate,baseline,40000,73,66,66,0.006838379270091038
prostate,baseline,40000,73,71,71,0.07688829614788568
prostate,baseline,40000,73,70,70,0.007602201985249976
prostate,baseline,40000,73,53,53,0.07656283151462256
prostate,baseline,40000,73,55,55,0.1420845720785464
prostate,baseline,40000,73,71,71,0.05056957542777992
prostate,baseline,40000,73,70,70,0.07020824083144783
prostate,baseline,40000,73,69,69,0.050185872737048734
prostate,baseline,40000,73,67,67,0.10363230647150172
prostate,baseline,40000,73,55,55,0.07683450455987745
prostate,baseline,40000,73,42,42,0.044053313635912285
prostate,baseline,40000,73,38,38,0.03572192278284654
prostate,baseline,40000,73,72,72,0.043489200115055214
prostate,baseline,40000,73,72,72,0.08881877498383228
prostate,baseline,40000,73,72,72,0.022014783416281103
prostate,baseline,40000,73,70,70,0.040149326256123406
prostate,baseline,40000,73,70,70,0.025637329298438864
prostate,baseline,40000,73,72,72,0.067978503073896
prostate,baseline,40000,73,72,72,0.10897089668559623
prostate,baseline,40000,73,70,70,0.08742626721167836
prostate,baseline,40000,73,69,69,0.15763397598526732
prostate,baseline,40000,73,68,68,0.1653687897047772
prostate,baseline,40000,73,71,71,0.11598283137195228
prostate,baseline,40000,73,69,69,0.10574061989081518
prostate,baseline,40000,73,69,69,0.016677729300091725
prostate,baseline,40000,73,67,67,0.08263107270378627
prostate,baseline,40000,73,72,72,0.06582158092955548
prostate,baseline,40000,73,72,72,0.13981226946187672
prostate,baseline,40000,73,72,72,0.007642786168206674
prostate,baseline,40000,73,72,72,0.028190248352430423
prostate,baseline,40000,73,65,65,0.03431755406042581
prostate,baseline,40000,73,71,71,0.0031767191928787878
prostate,baseline,40000,73,68,68,0.0058058403134229565
prostate,baseline,40000,73,67,67,0.00851319567739304
prostate,baseline,40000,73,71,71,0.105982354735745
prostate,baseline,40000,73,69,69,0.012501010029220341
prostate,baseline,40000,73,67,67,0.07364333103987289
prostate,baseline,40000,73,72,72,0.011623736854270745
prostate,baseline,40000,73,72,72,0.02165258602260388
prostate,baseline,40000,73,69,69,0.06887426496120994
prostate,baseline,40000,73,67,67,0.07410981108237666
prostate,baseline,40000,73,51,51,0.027487251225927843
prostate,baseline,40000,73,71,71,0.12310518456652565
prostate,baseline,40000,73,63,63,0.019853269183638264
prostate,baseline,40000,73,61,61,0.0857623010134143
prostate,baseline,40000,73,72,72,0.08563840709211286
prostate,baseline,40000,73,72,72,0.07565931632868145
prostate,baseline,40000,74,73,73,0.04539338535107998
prostate,baseline,40000,74,73,73,0.0043140549831803855
prostate,baseline,40000,74,73,73,0.15531992643377712
prostate,baseline,40000,74,71,71,0.021737641830436107
prostate,baseline,40000,74,67,67,0.04500924752974341
prostate,baseline,40000,74,73,73,0.18308377957689434
prostate,baseline,40000,74,73,73,0.004257050151841275
prostate,baseline,40000,74,72,72,0.15694566369081564
prostate,baseline,40000,74,73,73,0.006269867590323872
prostate,baseline,40000,74,73,73,0.1528265620579995
prostate,baseline,40000,74,73,73,0.04819785148438029
prostate,baseline,40000,74,71,71,0.023233202337833544
prostate,baseline,40000,74,68,68,0.024976394729485412
prostate,baseline,40000,74,73,73,0.027416361189153842
prostate,baseline,40000,74,73,73,0.012905826281508796
prostate,baseline,40000,74,73,73,0.07171863538292002
prostate,baseline,40000,74,72,72,0.005888944070317043
prostate,baseline,40000,74,72,72,0.036367699161459516
prostate,baseline,40000,74,38,38,0.028393493470675536
prostate,baseline,40000,74,34,34,0.11862034356030907
prostate,baseline,40000,74,34,34,0.02307719839573255
prostate,baseline,40000,74,55,55,0.11194774640089611
prostate,baseline,40000,74,49,49,0.10818413524720476
prostate,baseline,40000,74,37,37,0.16187401904667195
prostate,baseline,40000,74,26,26,0.12534086328837996
prostate,baseline,40000,74,69,69,0.22068898947551946
prostate,baseline,40000,74,64,64,0.2309242394015052
prostate,baseline,40000,74,73,73,0.05111233062636838
prostate,baseline,40000,74,73,73,0.14277534411275347
prostate,baseline,40000,74,70,70,0.02229881573751774
prostate,baseline,40000,74,73,73,0.11303944265243225
prostate,baseline,40000,74,73,73,0.15178190879940964
prostate,baseline,40000,74,72,72,0.14747593139961698
prostate,baseline,40000,74,67,67,0.15582586788684377
prostate,baseline,40000,74,64,64,0.13956176243332527
prostate,baseline,40000,74,73,73,0.07340012325202282
prostate,baseline,40000,74,68,68,0.0718886442907702
prostate,baseline,40000,74,43,43,0.053080599837305814
prostate,baseline,40000,74,42,42,0.061027886516980795
prostate,baseline,40000,74,38,38,0.05860075971429977
prostate,baseline,40000,74,37,37,0.16397669478211113
prostate,baseline,40000,74,26,26,0.11771392984052688
prostate,baseline,40000,74,73,73,0.009266094637618592
prostate,baseline,40000,74,70,70,0.005972876741375115
prostate,baseline,40000,74,67,67,0.018742795986660184
prostate,baseline,40000,74,65,65,0.0061548645612605445
prostate,baseline,40000,74,38,38,0.024174490736951947
prostate,baseline,40000,74,34,34,0.11300461663302767
prostate,baseline,40000,74,34,34,0.021375182825756723
prostate,baseline,40000,74,73,73,0.07530747934815481
prostate,baseline,40000,74,73,73,0.00925131945589552
prostate,baseline,40000,74,73,73,0.14165073396781436
prostate,baseline,40000,74,59,59,0.06424061895437325
prostate,baseline,40000,74,73,73,0.032209943168327364
prostate,baseline,40000,74,73,73,0.0028391967993383676
prostate,baseline,40000,74,71,71,0.014719738136332193
prostate,baseline,40000,74,70,70,0.06313790631555476
prostate,baseline,40000,74,64,64,0.006852767005034589
prostate,baseline,40000,74,73,73,0.04056632546134837
prostate,baseline,40000,74,64,64,0.010430695275691636
prostate,baseline,40000,74,72,72,0.016043307341562223
prostate,baseline,40000,74,67,67,0.01766132299820576
prostate,baseline,40000,74,64,64,0.013726043326706662
prostate,baseline,40000,74,59,59,0.02451860951734117
prostate,baseline,40000,74,50,50,0.31751609701965683
prostate,baseline,40000,74,73,73,0.15317165846437425
prostate,baseline,40000,74,71,71,0.01634242606673259
prostate,baseline,40000,74,71,71,0.0681891400628871
prostate,baseline,40000,74,72,72,0.1815591929299099
prostate,baseline,40000,74,72,72,0.17341193028349294
prostate,baseline,40000,74,70,70,0.16371099928033703
prostate,baseline,40000,74,69,69,0.1615404696939305
prostate,baseline,40000,74,68,68,0.028578174096950387
prostate,baseline,40000,74,67,67,0.17335083695121428
prostate,baseline,40000,74,73,73,0.15985517941470465
prostate,baseline,40000,74,73,73,0.11698109052880028
prostate,baseline,40000,74,64,64,0.10794378516073716
prostate,baseline,40000,74,37,37,0.06969221416744796
prostate,baseline,40000,74,26,26,0.08731527722835632
prostate,baseline,40000,74,73,73,0.1028050726224073
prostate,baseline,40000,74,73,73,0.27214808511388466
prostate,baseline,40000,74,73,73,0.19472177170866456
prostate,baseline,40000,74,73,73,0.2989798513805519
prostate,baseline,40000,74,67,67,0.046495701425535385
prostate,baseline,40000,74,73,73,0.12515497212689025
prostate,baseline,40000,74,68,68,0.1330068393688038
prostate,baseline,40000,74,66,66,0.14009645473610127
prostate,baseline,40000,74,62,62,0.15061803377375121
prostate,baseline,40000,74,73,73,0.12978449892736738
prostate,baseline,40000,74,71,71,0.13793003125523584
prostate,baseline,40000,74,73,73,0.001049746354043408
prostate,baseline,40000,74,73,73,0.004585184506919401
prostate,baseline,40000,74,72,72,0.0019436225414575182
prostate,baseline,40000,74,72,72,0.009541278195981375
prostate,baseline,40000,74,71,71,0.009919141889438989
prostate,baseline,40000,74,71,71,0.003674340384987425
prostate,baseline,40000,74,71,71,0.003804664407422128
prostate,baseline,40000,74,72,72,0.1538633253127398
prostate,baseline,40000,74,72,72,0.11524045559454245
prostate,baseline,40000,74,73,73,0.04523054040229021
prostate,baseline,40000,74,73,73,0.15477603396276615
prostate,baseline,40000,74,73,73,0.11083479372841325
prostate,baseline,40000,74,73,73,0.15824393740983245
prostate,baseline,40000,74,66,66,0.02121589904822957
prostate,baseline,40000,74,48,48,0.026506645206142168
prostate,baseline,40000,74,40,40,0.023534211229864193
prostate,baseline,40000,74,73,73,0.10513681454988019
prostate,baseline,40000,74,71,71,0.02605345233294249
prostate,baseline,40000,74,73,73,0.01497391334129044
prostate,baseline,40000,74,55,55,0.14785806087993492
prostate,baseline,40000,74,73,73,0.003106736404018477
prostate,baseline,40000,74,73,73,0.003234255580333693
prostate,baseline,40000,74,73,73,0.015062094097634971
prostate,baseline,40000,74,73,73,0.005732392674321355
prostate,baseline,40000,74,73,73,0.1552614400855501
prostate,baseline,40000,74,73,73,0.00611139333642258
prostate,baseline,40000,74,73,73,0.01449560739669178
prostate,baseline,40000,74,73,73,0.009517810556459018
prostate,baseline,40000,74,72,72,0.004586719003599622
prostate,baseline,40000,74,72,72,0.006645313400359002
prostate,baseline,40000,74,71,71,0.020184034382120762
prostate,baseline,40000,74,71,71,0.01575086129661895
prostate,baseline,40000,74,71,71,0.026906303490360255
prostate,baseline,40000,74,73,73,0.17475281057904993
prostate,baseline,40000,74,73,73,0.014700260075822938
prostate,baseline,40000,74,73,73,0.15832890075597453
prostate,baseline,40000,74,73,73,0.0025232639442943137
prostate,baseline,40000,74,73,73,0.003013721784720559
prostate,baseline,40000,74,73,73,0.001038566929310694
prostate,baseline,40000,74,73,73,0.0006990868796168649
prostate,baseline,40000,74,73,73,0.001191833654261948
prostate,baseline,40000,74,73,73,0.0017832508836965824
prostate,baseline,40000,74,73,73,0.016584377121558788
prostate,baseline,40000,74,73,73,0.001344980443677793
prostate,baseline,40000,74,73,73,0.0016190901971195365
prostate,baseline,40000,74,73,73,0.003638670436000649
prostate,baseline,40000,74,73,73,0.0019210938181879569
prostate,baseline,40000,74,73,73,0.0034492790628679877
prostate,baseline,40000,74,73,73,0.0035429593331831517
prostate,baseline,40000,74,73,73,0.0009113618749033053
prostate,baseline,40000,74,73,73,0.004727222437252474
prostate,baseline,40000,74,73,73,0.009351066807680105
prostate,baseline,40000,74,73,73,0.005311035574233897
prostate,baseline,40000,74,73,73,0.001316279370046456
prostate,baseline,40000,74,73,73,0.009156106611557543
prostate,baseline,40000,74,72,72,0.0018814811636312667
prostate,baseline,40000,74,72,72,0.0029643369084649154
prostate,baseline,40000,74,71,71,0.006177213574838565
prostate,baseline,40000,74,71,71,0.01141942918054345
prostate,baseline,40000,74,71,71,0.0049464722206318925
prostate,baseline,40000,74,71,71,0.002846867810825809
prostate,baseline,40000,74,67,67,0.006576101168539077
prostate,baseline,40000,74,64,64,0.13340140164887807
prostate,baseline,40000,74,37,37,0.1645386113907925
prostate,baseline,40000,74,26,26,0.15510657987905865
prostate,baseline,40000,74,73,73,0.026319677325826112
prostate,baseline,40000,74,73,73,0.06560402441859108
prostate,baseline,40000,74,73,73,0.013416452530169745
prostate,baseline,40000,74,73,73,0.09684417332243686
prostate,baseline,40000,74,73,73,0.13337146095855135
prostate,baseline,40000,74,73,73,0.1547543401942506
prostate,baseline,40000,74,73,73,0.04459109701226842
prostate,baseline,40000,74,71,71,0.026282943413645326
prostate,baseline,40000,74,68,68,0.09295468304179885
prostate,baseline,40000,74,62,62,0.03756686797682117
prostate,baseline,40000,74,73,73,0.013496247780836215
prostate,baseline,40000,74,73,73,0.08356783339109695
prostate,baseline,40000,74,73,73,0.04394441693394622
prostate,baseline,40000,74,73,73,0.08357870364635708
prostate,baseline,40000,74,68,68,0.0443149557291808
prostate,baseline,40000,74,72,72,0.15330573402473566
prostate,baseline,40000,74,60,60,0.07398330762235046
prostate,baseline,40000,74,71,71,0.06746106842257782
prostate,baseline,40000,74,71,71,0.007518595648672062
prostate,baseline,40000,74,68,68,0.07161523327061815
prostate,baseline,40000,74,73,73,0.046243254158859985
prostate,baseline,40000,74,73,73,0.037682830001668326
prostate,baseline,40000,74,73,73,0.04913732198158069
prostate,baseline,40000,74,73,73,0.031365017449980374
prostate,baseline,40000,74,72,72,0.0038961951784605023
prostate,baseline,40000,74,67,67,0.018707755541153254
prostate,baseline,40000,74,56,56,0.028942462649577987
prostate,baseline,40000,74,73,73,0.14733420979533865
prostate,baseline,40000,74,72,72,0.03166768837106292
prostate,baseline,40000,74,72,72,0.013372324458201856
prostate,baseline,40000,74,66,66,0.07655352774630755
prostate,baseline,40000,74,66,66,0.08921336144880809
prostate,baseline,40000,74,65,65,0.12071746079701252
prostate,baseline,40000,74,65,65,0.09825366638896675
prostate,baseline,40000,74,64,64,0.10519108412214587
prostate,baseline,40000,74,64,64,0.055337696061770345
prostate,baseline,40000,74,62,62,0.08136565490264479
prostate,baseline,40000,74,55,55,0.08809323952912364
prostate,baseline,40000,74,67,67,0.02236223094477619
prostate,baseline,40000,74,63,63,0.007443626270505524
prostate,baseline,40000,74,71,71,0.1601335387208944
prostate,baseline,40000,74,60,60,0.08761743609242126
prostate,baseline,40000,74,51,51,0.08380977380630565
prostate,baseline,40000,74,26,26,0.09460787771611902
prostate,baseline,40000,74,69,69,0.017185715587376933
prostate,baseline,40000,74,37,37,0.06344092364205545
prostate,baseline,40000,74,38,38,0.09802012879489751
prostate,baseline,40000,74,32,32,0.09528713541130582
prostate,baseline,40000,74,73,73,0.0738213016265361
prostate,baseline,40000,74,73,73,0.024380659750507547
prostate,baseline,40000,74,61,61,0.19508613294017743
prostate,baseline,40000,74,73,73,0.15427090320814077
prostate,baseline,40000,74,68,68,0.0305042794406692
prostate,baseline,40000,74,62,62,0.03737271111613447
prostate,baseline,40000,74,53,53,0.16111580853820162
prostate,baseline,40000,74,73,73,0.05139455872880432
prostate,baseline,40000,74,70,70,0.036476161514586644
prostate,baseline,40000,74,73,73,0.1995698855612485
prostate,baseline,40000,74,72,72,0.2564405933655336
prostate,baseline,40000,74,68,68,0.2313357851402318
prostate,baseline,40000,74,20,20,0.1344833112546913
prostate,baseline,40000,74,71,71,0.26047392166547084
prostate,baseline,40000,74,70,70,0.21440421090750278
prostate,baseline,40000,74,70,70,0.22654167085267218
prostate,baseline,40000,74,66,66,0.23859903811337657
prostate,baseline,40000,74,42,42,0.2901287274810963
prostate,baseline,40000,74,38,38,0.30918659379731045
prostate,baseline,40000,74,73,73,0.036543700245009116
prostate,baseline,40000,74,73,73,0.054229654543853936
prostate,baseline,40000,74,71,71,0.028942780248679276
prostate,baseline,40000,74,70,70,0.05152749164039031
prostate,baseline,40000,74,64,64,0.040789749162649186
prostate,baseline,40000,74,73,73,0.040582016575286164
prostate,baseline,40000,74,73,73,0.0007099957317475884
prostate,baseline,40000,74,40,40,0.03385245772702363
prostate,baseline,40000,74,73,73,0.16760745176151037
prostate,baseline,40000,74,71,71,0.06872795344641552
prostate,baseline,40000,74,73,73,0.047400476950900196
prostate,baseline,40000,74,73,73,0.15709014373383998
prostate,baseline,40000,74,68,68,0.024870320931174725
prostate,baseline,40000,74,66,66,0.11565706235298585
prostate,baseline,40000,74,26,26,0.14838980536465604
prostate,baseline,40000,74,73,73,0.01711609885860167
prostate,baseline,40000,74,73,73,0.014094378084604476
prostate,baseline,40000,74,73,73,0.01587644214866447
prostate,baseline,40000,74,73,73,0.05050842620335158
prostate,baseline,40000,74,73,73,0.004367354434045979
prostate,baseline,40000,74,73,73,0.037626821338937765
prostate,baseline,40000,74,73,73,0.012795040164807824
prostate,baseline,40000,74,73,73,0.0060774767794794776
prostate,baseline,40000,74,72,72,0.01953542373132057
prostate,baseline,40000,74,72,72,0.0061888878998611
prostate,baseline,40000,74,72,72,0.0144643013797254
prostate,baseline,40000,74,71,71,0.00826400506661058
prostate,baseline,40000,74,71,71,0.040142624503210815
prostate,baseline,40000,74,67,67,0.016293527611919278
prostate,baseline,40000,74,32,32,0.0334600410170563
prostate,baseline,40000,74,31,31,0.033486010834222334
prostate,baseline,40000,74,67,67,0.08415456150133759
prostate,baseline,40000,74,52,52,0.018873526592396175
prostate,baseline,40000,74,73,73,0.07222409682513156
prostate,baseline,40000,74,72,72,0.011465208798664027
prostate,baseline,40000,74,70,70,0.03500752717582248
prostate,baseline,40000,74,73,73,0.023207676670555
prostate,baseline,40000,74,69,69,0.013055254804605175
prostate,baseline,40000,74,67,67,0.09741771229063398
prostate,baseline,40000,74,67,67,0.09555726939779315
prostate,baseline,40000,74,65,65,0.08981976326284595
prostate,baseline,40000,74,73,73,0.06986196134039989
prostate,baseline,40000,74,73,73,0.2503432232094176
prostate,baseline,40000,74,66,66,0.20071955265863792
prostate,baseline,40000,74,73,73,0.15491473930736427
prostate,baseline,40000,74,68,68,0.0220585790557317
prostate,baseline,40000,74,73,73,0.010296944016804817
prostate,baseline,40000,74,73,73,0.0034698569808789847
prostate,baseline,40000,74,71,71,0.012404478334423383
prostate,baseline,40000,74,69,69,0.07945430916879148
prostate,baseline,40000,74,57,57,0.01897154988573426
prostate,baseline,40000,74,40,40,0.02083031652795848
prostate,baseline,40000,74,73,73,0.01279720537076504
prostate,baseline,40000,74,72,72,0.07763614932945354
prostate,baseline,40000,74,63,63,0.059913546896544295
prostate,baseline,40000,74,66,66,0.16166903456070147
prostate,baseline,40000,74,34,34,0.19536835239283462
prostate,baseline,40000,74,16,16,0.36242555314683683
prostate,baseline,40000,74,55,55,0.1273647400933633
prostate,baseline,40000,74,71,71,0.1941575248992509
prostate,baseline,40000,74,49,49,0.20299747651675987
prostate,baseline,40000,74,48,48,0.20579820429936876
prostate,baseline,40000,74,73,73,0.09951974853969103
prostate,baseline,40000,74,73,73,0.2055435909875006
prostate,baseline,40000,74,73,73,0.12479228236481028
prostate,baseline,40000,74,54,54,0.047273968623645385
prostate,baseline,40000,74,62,62,0.030562228434286867
prostate,baseline,40000,74,73,73,0.14751444246921905
prostate,baseline,40000,74,73,73,0.11530129786908574
prostate,baseline,40000,74,73,73,0.15552103821667865
prostate,baseline,40000,74,73,73,0.10673177555340424
prostate,baseline,40000,74,71,71,0.08084210938886631
prostate,baseline,40000,74,73,73,0.14693428139022033
prostate,baseline,40000,74,68,68,0.023530842691904155
prostate,baseline,40000,74,68,68,0.08571848722524607
prostate,baseline,40000,74,73,73,0.009363963711961245
prostate,baseline,40000,74,73,73,0.14224767276031938
prostate,baseline,40000,74,71,71,0.10348516194581174
prostate,baseline,40000,74,51,51,0.056221492545798196
prostate,baseline,40000,74,73,73,0.18124859726201947
prostate,baseline,40000,74,68,68,0.1555278377492609
prostate,baseline,40000,74,64,64,0.3285707764991831
prostate,baseline,40000,74,64,64,0.3173715263669037
prostate,baseline,40000,74,64,64,0.34484525116275233
prostate,baseline,40000,74,63,63,0.27586236425413163
prostate,baseline,40000,74,62,62,0.33023052759928184
prostate,baseline,40000,74,61,61,0.27096425348023007
prostate,baseline,40000,74,60,60,0.3453493411678576
prostate,baseline,40000,74,56,56,0.34103276587751824
prostate,baseline,40000,74,73,73,0.311580939609124
prostate,baseline,40000,74,60,60,0.3066336148423388
prostate,baseline,40000,74,72,72,0.008843076730625723
prostate,baseline,40000,74,55,55,0.15048682647982095
prostate,baseline,40000,74,73,73,0.02824563788273048
prostate,baseline,40000,74,55,55,0.11456161084078931
prostate,baseline,40000,74,73,73,0.25828986185720854
prostate,baseline,40000,74,69,69,0.23250808136681608
prostate,baseline,40000,74,20,20,0.19707028318511263
prostate,baseline,40000,74,67,67,0.021036328531379586
prostate,baseline,40000,74,62,62,0.030030210835995063
prostate,baseline,40000,74,53,53,0.07557048281947497
prostate,baseline,40000,74,73,73,0.09880778689569034
prostate,baseline,40000,74,62,62,0.03908359585138173
prostate,baseline,40000,74,60,60,0.007020272299412766
prostate,baseline,40000,74,69,69,0.10720730025888103
prostate,baseline,40000,74,73,73,0.05382302273301364
prostate,baseline,40000,74,73,73,0.21675239240404937
prostate,baseline,40000,74,73,73,0.3201548896417569
prostate,baseline,40000,74,73,73,0.3142186551024078
prostate,baseline,40000,74,64,64,0.04343404322593699
prostate,baseline,40000,74,73,73,0.16077350258069192
prostate,baseline,40000,74,73,73,0.02990494728003838
prostate,baseline,40000,74,73,73,0.20584443652658233
prostate,baseline,40000,74,71,71,0.0994807738019916
prostate,baseline,40000,74,67,67,0.026176486752265554
prostate,baseline,40000,74,67,67,0.043221667212351024
prostate,baseline,40000,74,73,73,0.011619157020202855
prostate,baseline,40000,74,73,73,0.0859710695845412
prostate,baseline,40000,74,70,70,0.07390623688407323
prostate,baseline,40000,74,60,60,0.04293480649479446
prostate,baseline,40000,74,71,71,0.09517767288665609
prostate,baseline,40000,74,37,37,0.0600003764618684
prostate,baseline,40000,74,73,73,0.1548983805107125
prostate,baseline,40000,74,68,68,0.01956614413609156
prostate,baseline,40000,74,72,72,0.10411590862039666
prostate,baseline,40000,74,72,72,0.09250792975495334
prostate,baseline,40000,74,72,72,0.04727171335800736
prostate,baseline,40000,74,72,72,0.09986440663122494
prostate,baseline,40000,74,71,71,0.017786172720907007
prostate,baseline,40000,74,69,69,0.08214561948899934
prostate,baseline,40000,74,71,71,0.17589022457883405
prostate,baseline,40000,74,73,73,0.07462509443469253
prostate,baseline,40000,74,73,73,0.02544365264677593
prostate,baseline,40000,74,67,67,0.019903971672948734
prostate,baseline,40000,74,63,63,0.053118494755544705
prostate,baseline,40000,74,73,73,0.1626292585092459
prostate,baseline,40000,74,69,69,0.1325899835084913
prostate,baseline,40000,74,73,73,0.15778393242948446
prostate,baseline,40000,74,73,73,0.1638286841962481
prostate,baseline,40000,74,66,66,0.10284320440365992
prostate,baseline,40000,74,34,34,0.2752956436143227
prostate,baseline,40000,74,33,33,0.2746679962471182
prostate,baseline,40000,74,73,73,0.15776944890760475
prostate,baseline,40000,74,73,73,0.1121689157114764
prostate,baseline,40000,74,71,71,0.18273871701951805
prostate,baseline,40000,74,71,71,0.17660744058220687
prostate,baseline,40000,74,70,70,0.1737133273369762
prostate,baseline,40000,74,68,68,0.09469290543233204
prostate,baseline,40000,74,60,60,0.15680651326202666
prostate,baseline,40000,74,72,72,0.013176115979104818
prostate,baseline,40000,74,71,71,0.027437146530928068
prostate,baseline,40000,74,55,55,0.10463211507107852
prostate,baseline,40000,74,73,73,0.19719434151222795
prostate,baseline,40000,74,68,68,0.1546379638531789
prostate,baseline,40000,74,66,66,0.16360542417707946
prostate,baseline,40000,74,73,73,0.15771363100393782
prostate,baseline,40000,74,70,70,0.033989476767968915
prostate,baseline,40000,74,73,73,0.12788360840311078
prostate,baseline,40000,74,73,73,0.011528104285968522
prostate,baseline,40000,74,73,73,0.008280938757151994
prostate,baseline,40000,74,73,73,0.015240257357685225
prostate,baseline,40000,74,72,72,0.015607387820443217
prostate,baseline,40000,74,26,26,0.30743159918880175
prostate,baseline,40000,74,73,73,0.2510472706910385
prostate,baseline,40000,74,73,73,0.2811092953031373
prostate,baseline,40000,74,70,70,0.11530536653748852
prostate,baseline,40000,74,64,64,0.03445354643354194
prostate,baseline,40000,74,72,72,0.2116649546969246
prostate,baseline,40000,74,64,64,0.22055806658785904
prostate,baseline,40000,74,73,73,0.11005462372683836
prostate,baseline,40000,74,70,70,0.00926672950766604
prostate,baseline,40000,74,69,69,0.0262078236129347
prostate,baseline,40000,74,72,72,0.12893724942548232
prostate,baseline,40000,74,72,72,0.12516753090704397
prostate,baseline,40000,74,70,70,0.13577233458335655
prostate,baseline,40000,74,70,70,0.013162005671531168
prostate,baseline,40000,74,70,70,0.12392180583513743
prostate,baseline,40000,74,69,69,0.09466392889889871
prostate,baseline,40000,74,73,73,0.05388067951474657
prostate,baseline,40000,74,73,73,0.16055890322105915
prostate,baseline,40000,74,73,73,0.00842736585411862
