dataset,slice,seed,fold,arm,kappa,n_test,n_small,auprc,logloss,brier,small_auprc,small_logloss,small_brier
sweep_46725,holdout,0,0,tree,,12000,61,0.6636080440970525,0.6035582254100638,0.2120008979176435,0.6811419120791604,0.6397807773454579,0.22501961140483753
sweep_46725,holdout,0,0,global,,12000,61,0.6636080440970525,0.6019867047511325,0.21179812905573378,0.6811419120791604,0.6380408650484951,0.2243536717371882
sweep_46725,holdout,0,0,pattern_k0,0,12000,61,0.6631065852670072,0.6017469024231917,0.2119009659665197,0.6590763124182648,0.6544555202635424,0.22972696790440558
sweep_46725,holdout,0,0,hier_cv,10,12000,61,0.6631907698714845,0.6017107812062003,0.21188503899017205,0.674244943302127,0.6429877758254604,0.22608401776244247
sweep_46725,holdout,0,1,tree,,12000,65,0.6655763708323476,0.6018936510885589,0.21142169738521122,0.6854374222178025,0.6076761063124886,0.21139099701745656
sweep_46725,holdout,0,1,global,,12000,65,0.6655763708323476,0.6003292649818861,0.2112364241582896,0.6854374222178025,0.605180200313182,0.21115867278898157
sweep_46725,holdout,0,1,pattern_k0,0,12000,65,0.6653986287116727,0.5998458442410952,0.2112791520685336,0.6335783250664417,0.6224010350826454,0.21838604044951984
sweep_46725,holdout,0,1,hier_cv,10,12000,65,0.6661357434493632,0.5997626674670221,0.21123886800140296,0.6692025003243165,0.6114164350214634,0.21326141687540787
sweep_46725,holdout,0,2,tree,,12000,65,0.6677547190133624,0.6026389430302955,0.21174092333876182,0.7161097667611194,0.6255629641562059,0.2166569924362391
sweep_46725,holdout,0,2,global,,12000,65,0.6677547190133624,0.6009949333150683,0.21155843905835026,0.7161097667611194,0.6203640040885088,0.21394178834031607
sweep_46725,holdout,0,2,pattern_k0,0,12000,65,0.6670260563588626,0.5998981153487107,0.21131058684629322,0.7394758084602823,0.6151009229429233,0.2137910273567583
sweep_46725,holdout,0,2,hier_cv,10,12000,65,0.6671343320767336,0.5999352851504455,0.21131694199676018,0.7205339259514455,0.6208316439829578,0.21498580493579142
sweep_46725,holdout,0,3,tree,,12000,53,0.6695941362965125,0.6014585128543704,0.21132556637362115,0.7323013506624295,0.634787992835932,0.22212306320669567
sweep_46725,holdout,0,3,global,,12000,53,0.6695941362965125,0.6001047419669379,0.2112927843888987,0.7323013506624295,0.6324873214401346,0.2213532449206625
sweep_46725,holdout,0,3,pattern_k0,0,12000,53,0.6692361095920784,0.5992350656344984,0.2111096649601757,0.7454065018339916,0.6260893009303613,0.21942913985172302
sweep_46725,holdout,0,3,hier_cv,10,12000,53,0.6692611799051433,0.599246739740143,0.2111095185515588,0.7350213109362872,0.632563938948046,0.22112238665697942
sweep_46725,holdout,0,4,tree,,12000,58,0.6699839808512978,0.5979776325607272,0.20987330688538125,0.4896233288553271,0.6570040344166871,0.23475967722122948
sweep_46725,holdout,0,4,global,,12000,58,0.6699839808512978,0.5957674210370681,0.20944058359589024,0.4896233288553271,0.6607681366469024,0.23713435558805301
sweep_46725,holdout,0,4,pattern_k0,0,12000,58,0.6701530947107481,0.5951303623966746,0.2093422846257763,0.4651759979052916,0.6937663151610292,0.25153986919586235
sweep_46725,holdout,0,4,hier_cv,10,12000,58,0.6708429594124562,0.5949382374441218,0.2092607516294159,0.4763082709064902,0.6686459038754955,0.2402326825083164
sweep_46725,holdout,1,0,tree,,12000,54,0.6639172859593014,0.5997075179574519,0.21053788290279843,0.7367979176692524,0.6152283815968003,0.21328402056510493
sweep_46725,holdout,1,0,global,,12000,54,0.6639172859593014,0.5980311095188031,0.21033901601395147,0.7367979176692524,0.6091678509108346,0.21098035960103478
sweep_46725,holdout,1,0,pattern_k0,0,12000,54,0.6641486057324616,0.5973797203570468,0.21029876469285644,0.703887527914206,0.6370574244487943,0.22387580655783954
sweep_46725,holdout,1,0,hier_cv,10,12000,54,0.6644169020751202,0.5972696531859114,0.2102402527110858,0.7289808418945983,0.6204524991428765,0.21552739016178352
sweep_46725,holdout,1,1,tree,,12000,62,0.6801311534285642,0.5985354308911963,0.20999500457217807,0.6740512492005538,0.6360558929154747,0.22373924796431255
sweep_46725,holdout,1,1,global,,12000,62,0.6801311534285642,0.5961400289552474,0.2095258690173899,0.6740512492005538,0.6340825234310067,0.2231977797086271
sweep_46725,holdout,1,1,pattern_k0,0,12000,62,0.677737878526768,0.595965807507305,0.2097038807238476,0.6934512448038123,0.6274390107967772,0.22234332419518196
sweep_46725,holdout,1,1,hier_cv,10,12000,62,0.6777659163868612,0.5959474960297578,0.20968414742103172,0.6796798272214035,0.6361746232641119,0.22399406499472344
sweep_46725,holdout,1,2,tree,,12000,54,0.6627875084368264,0.6026134772349233,0.21173232050428814,0.7415861010013902,0.5810765847425521,0.20034644257631817
sweep_46725,holdout,1,2,global,,12000,54,0.6627875084368264,0.6012766924500013,0.21169321500530297,0.7415861010013902,0.5736653960555123,0.19847886320218855
sweep_46725,holdout,1,2,pattern_k0,0,12000,54,0.6618279196369905,0.600970929816378,0.21173763762875142,0.6699906797863469,0.5946462435294523,0.20636409741932965
sweep_46725,holdout,1,2,hier_cv,10,12000,54,0.6619623240382647,0.6008481449021104,0.211690035883605,0.7257350770544986,0.5792486906683725,0.20001056790871416
sweep_46725,holdout,1,3,tree,,12000,77,0.6597843377626976,0.6046008153771495,0.21250705613768775,0.6016488026850247,0.6490368860088126,0.230013055463964
sweep_46725,holdout,1,3,global,,12000,77,0.6597843377626976,0.6032320050306281,0.21237951005631742,0.6016488026850247,0.6533065350284052,0.23220400541889327
sweep_46725,holdout,1,3,pattern_k0,0,12000,77,0.660018951302217,0.6027436788975339,0.21232400262224313,0.6021586016938377,0.6564239616089171,0.2336514445546727
sweep_46725,holdout,1,3,hier_cv,10,12000,77,0.6604562240992764,0.6026336202411685,0.21228546391563402,0.5960198995477831,0.649477435047326,0.2304719529800707
sweep_46725,holdout,1,4,tree,,12000,55,0.6643313955150842,0.6029992489719127,0.21186297255975386,0.6713068824802364,0.653843432614151,0.23166095106278048
