dataset,slice,seed,fold,arm,kappa,n_test,n_small,auprc,logloss,brier,small_auprc,small_logloss,small_brier
sweep_46703,holdout,0,0,tree,,12000,0,0.9909902537494681,0.06493978751546023,0.019757173221108818,nan,nan,nan
sweep_46703,holdout,0,0,global,,12000,0,0.9909902537494681,0.06474860372283552,0.01969799159999849,nan,nan,nan
sweep_46703,holdout,0,0,pattern_k0,0,12000,0,0.9910539891172475,0.0646694827522907,0.019672417344564565,nan,nan,nan
sweep_46703,holdout,0,0,hier_cv,10000,12000,0,0.991000278422121,0.06475159842550637,0.019698779493962343,nan,nan,nan
sweep_46703,holdout,0,1,tree,,12000,0,0.9909997582208994,0.06435728436316625,0.019488075198299454,nan,nan,nan
sweep_46703,holdout,0,1,global,,12000,0,0.9909997582208994,0.06418123708784358,0.019380317477046494,nan,nan,nan
sweep_46703,holdout,0,1,pattern_k0,0,12000,0,0.9911085398648938,0.06417926303607938,0.019391943905659466,nan,nan,nan
sweep_46703,holdout,0,1,hier_cv,100,12000,0,0.9911185380187134,0.06409932971528333,0.019360107134214453,nan,nan,nan
sweep_46703,holdout,0,2,tree,,12000,0,0.9909388875487681,0.064321221367482,0.019462716013225148,nan,nan,nan
sweep_46703,holdout,0,2,global,,12000,0,0.9909388875487681,0.06410372964362479,0.019407874419335638,nan,nan,nan
sweep_46703,holdout,0,2,pattern_k0,0,12000,0,0.9909222720337095,0.06425027548062379,0.01946483932369883,nan,nan,nan
sweep_46703,holdout,0,2,hier_cv,100,12000,0,0.9909762286155465,0.0641587490976262,0.019438977524092155,nan,nan,nan
sweep_46703,holdout,0,3,tree,,12000,0,0.9920384505451262,0.06209671566603983,0.018824751192078167,nan,nan,nan
sweep_46703,holdout,0,3,global,,12000,0,0.9920384505451262,0.06166740281352676,0.018715464564840644,nan,nan,nan
sweep_46703,holdout,0,3,pattern_k0,0,12000,0,0.9920786290792237,0.06157922104945222,0.018681127548190745,nan,nan,nan
sweep_46703,holdout,0,3,hier_cv,10000,12000,0,0.992043594715847,0.06166463570507757,0.018714621734857273,nan,nan,nan
sweep_46703,holdout,0,4,tree,,12000,0,0.9897709188673558,0.06868493648114615,0.02105886992059736,nan,nan,nan
sweep_46703,holdout,0,4,global,,12000,0,0.9897709188673558,0.06859278842765057,0.020998079114262748,nan,nan,nan
sweep_46703,holdout,0,4,pattern_k0,0,12000,0,0.9899337407267801,0.06857163432768093,0.021020112394934818,nan,nan,nan
sweep_46703,holdout,0,4,hier_cv,100,12000,0,0.9899017513316422,0.06852836066040063,0.020996909436068578,nan,nan,nan
sweep_46703,holdout,1,0,tree,,12000,0,0.990916781374324,0.06499818191632421,0.019963074696798883,nan,nan,nan
sweep_46703,holdout,1,0,global,,12000,0,0.990916781374324,0.06485423333347629,0.019931497220956107,nan,nan,nan
sweep_46703,holdout,1,0,pattern_k0,0,12000,0,0.9910354882101864,0.06489764651854438,0.019973380157880784,nan,nan,nan
sweep_46703,holdout,1,0,hier_cv,10000,12000,0,0.9909282211770437,0.0648516191319087,0.019931749499739842,nan,nan,nan
sweep_46703,holdout,1,1,tree,,12000,0,0.9903786245445519,0.0673444169861119,0.020188607771074937,nan,nan,nan
sweep_46703,holdout,1,1,global,,12000,0,0.9903786245445519,0.06743356367050256,0.020146424873461972,nan,nan,nan
sweep_46703,holdout,1,1,pattern_k0,0,12000,0,0.990529547791111,0.06726056960910035,0.020120159779082422,nan,nan,nan
