dataset,slice,seed,fold,arm,kappa,n_test,n_small,auprc,logloss,brier,small_auprc,small_logloss,small_brier
sweep_42739,holdout,1,3,hier_cv,10,12000,1317,0.7585436947630507,0.43369788583544006,0.1419905220592134,0.7779498817640329,0.4815667022514689,0.16027885568332617
sweep_42739,holdout,1,4,tree,,12000,1298,0.7519497596439823,0.44029801825517323,0.14338040566858368,0.7908226476122874,0.4797411253848985,0.15653877298038227
sweep_42739,holdout,1,4,global,,12000,1298,0.7519497596439823,0.4367597446478352,0.14255463111138225,0.7908226476122874,0.47753694540000974,0.15587587094473584
sweep_42739,holdout,1,4,pattern_k0,0,12000,1298,0.757030718561378,0.43659581195819464,0.142539741932314,0.7781597481314271,0.4862504294094332,0.15817739868758074
sweep_42739,holdout,1,4,hier_cv,10,12000,1298,0.7605655267556414,0.43499030167552594,0.141977080635694,0.7997765550339567,0.47281593389328525,0.15375035450360072
sweep_42739,holdout,2,0,tree,,12000,1376,0.7529929883086126,0.4389024607707846,0.14281117518148204,0.7557208694967795,0.4914180881667743,0.16153881856625468
sweep_42739,holdout,2,0,global,,12000,1376,0.7529929883086126,0.434725710352516,0.14194549769148657,0.7557208694967795,0.49158947035858347,0.1617540320586928
sweep_42739,holdout,2,0,pattern_k0,0,12000,1376,0.7603453793400097,0.4326110633978609,0.14119280716978994,0.7607444233761795,0.493292381536329,0.1605003165996727
sweep_42739,holdout,2,0,hier_cv,10,12000,1376,0.7607995758871623,0.4317380395605337,0.14088764288317024,0.7644294196524354,0.4858747455687062,0.15807029130373132
sweep_42739,holdout,2,1,tree,,12000,1230,0.7462304206257991,0.44334522906769724,0.14552888225637098,0.7387685897624584,0.5100252556368222,0.17036403899876068
sweep_42739,holdout,2,1,global,,12000,1230,0.7462304206257991,0.4411820112006491,0.14529665837827593,0.7387685897624584,0.5138420079583612,0.1717940663893406
sweep_42739,holdout,2,1,pattern_k0,0,12000,1230,0.7547046603273665,0.43864610955143135,0.14426158777354034,0.7696423495073837,0.5012780953768251,0.16545528031830567
sweep_42739,holdout,2,1,hier_cv,10,12000,1230,0.7532038859824411,0.4386379366333946,0.1444022316758952,0.7580168314015273,0.5027234034820514,0.16717555838328366
sweep_42739,holdout,2,2,tree,,12000,1349,0.758609552058322,0.4389259856666975,0.1428938630989702,0.7812201639384565,0.48549768860189396,0.16009992898338585
sweep_42739,holdout,2,2,global,,12000,1349,0.758609552058322,0.4353425543097771,0.14210869455558323,0.7812201639384565,0.48291778022319765,0.1599320148343342
sweep_42739,holdout,2,2,pattern_k0,0,12000,1349,0.7654734918204094,0.4332217700045596,0.14139687196520784,0.7785937528801471,0.480587740555644,0.15754056214464823
sweep_42739,holdout,2,2,hier_cv,10,12000,1349,0.7657388697471295,0.4329261570282036,0.14141594654747575,0.7829686486540942,0.4774299038362235,0.15767036184885191
sweep_42739,holdout,2,3,tree,,12000,1301,0.7528751381436777,0.44362967418512894,0.14457258763582506,0.7769004261994553,0.48888176960894114,0.1618542819034949
sweep_42739,holdout,2,3,global,,12000,1301,0.7528751381436777,0.44022731220937883,0.14372148958157918,0.7769004261994553,0.48921704101408947,0.16209678123475144
sweep_42739,holdout,2,3,pattern_k0,0,12000,1301,0.7603515238321984,0.43786207312574515,0.14300860410893365,0.7868757087287026,0.48384740849525837,0.15944034933105058
sweep_42739,holdout,2,3,hier_cv,10,12000,1301,0.7613541577855732,0.43729045516972415,0.1428538315638273,0.7916617549496162,0.4799223856274483,0.1586179254461102
sweep_42739,holdout,2,4,tree,,12000,1314,0.7576387815359666,0.44150237192620306,0.1441615037939417,0.7567477167759593,0.4837692537314392,0.1589448231164917
sweep_42739,holdout,2,4,global,,12000,1314,0.7576387815359666,0.4385625332113985,0.1436405996386566,0.7567477167759593,0.48355450054453636,0.15911535164264448
sweep_42739,holdout,2,4,pattern_k0,0,12000,1314,0.765995116285356,0.43604485724542263,0.14296649058086125,0.7691647361534979,0.47773195629272314,0.15828128204180503
sweep_42739,holdout,2,4,hier_cv,10,12000,1314,0.7661666254434194,0.4358837923460328,0.14284099219512666,0.7710852603044999,0.4762158085681888,0.157184167140859
