dataset,slice,seed,fold,arm,kappa,n_test,n_small,auprc,logloss,brier,small_auprc,small_logloss,small_brier
cand_airbnb,holdout,1,1,pattern_k0,0,12000,229,0.9290478502616837,0.34517025533012397,0.109427236741882,0.9180670923934114,0.31866047095344696,0.10094751331608386
cand_airbnb,holdout,1,1,hier_cv,10,12000,229,0.9291294860780103,0.34515406436481333,0.10941484731701041,0.9097706984721883,0.3277804972782228,0.10368627284914006
cand_airbnb,holdout,1,2,tree,,12000,238,0.9219857755499159,0.3667945942060951,0.11569900500155592,0.9091824805057376,0.376813221536301,0.11843259763699553
cand_airbnb,holdout,1,2,global,,12000,238,0.9219857755499159,0.3617593134866146,0.11467735936445834,0.9091824805057376,0.3832033217752648,0.11980828312664557
cand_airbnb,holdout,1,2,pattern_k0,0,12000,238,0.9221696877059414,0.36114285434745264,0.1143352247854662,0.9046762358321995,0.38053256488004467,0.11555854632588268
cand_airbnb,holdout,1,2,hier_cv,10,12000,238,0.9221271404572399,0.36115463000823333,0.11441698825645498,0.9035259734845147,0.3799025344949813,0.11676944993855798
cand_airbnb,holdout,1,3,tree,,12000,197,0.9287740655879994,0.35375237297313955,0.11121296418552144,0.8723127898196188,0.3569040342683363,0.10829839188755876
cand_airbnb,holdout,1,3,global,,12000,197,0.9287740655879994,0.3453854503125162,0.10972361905410884,0.8723127898196188,0.3538485357979876,0.10503948719993529
cand_airbnb,holdout,1,3,pattern_k0,0,12000,197,0.9288856176105147,0.34458168188535215,0.10936992026548986,0.8729377290749634,0.36787830832838486,0.11013776113847094
cand_airbnb,holdout,1,3,hier_cv,10,12000,197,0.9290203991112382,0.34450204404935036,0.1093798955945645,0.8754864013547401,0.35413429587973405,0.10606466605345664
cand_airbnb,holdout,1,4,tree,,12000,219,0.9285464381019921,0.3547388719424299,0.11159212161753108,0.9180253196081816,0.357008983325634,0.1147811939456487
cand_airbnb,holdout,1,4,global,,12000,219,0.9285464381019921,0.3461410992470201,0.11013632486852007,0.9180253196081816,0.3566819032610112,0.11561931743240902
cand_airbnb,holdout,1,4,pattern_k0,0,12000,219,0.9287834293834534,0.34496676586083647,0.10967156853632787,0.9230475553618704,0.3481411562531585,0.11184630873162978
cand_airbnb,holdout,1,4,hier_cv,10,12000,219,0.9287850311018742,0.3451085796801891,0.10971076244988763,0.9248225575265165,0.3488696475091711,0.11225405067631349
cand_airbnb,holdout,2,0,tree,,12000,201,0.9273250927640364,0.3587048409116522,0.11226704179595007,0.8731925587293186,0.41753427585709557,0.1362823566085253
