dataset,slice,seed,fold,arm,kappa,n_test,n_small,auprc,logloss,brier,small_auprc,small_logloss,small_brier
sweep_42737,holdout,1,3,hier_cv,10000,12000,202,0.6267656417689611,0.6011424142930014,0.2100360454767419,0.2709568806343,0.11302781604106647,0.02731826995041252
sweep_42737,holdout,1,4,tree,,12000,242,0.6334994164670457,0.5987049233110643,0.20876487116204603,0.16135979058169952,0.11867353737443442,0.026736556727599028
sweep_42737,holdout,1,4,global,,12000,242,0.6334994164670457,0.5987079523804919,0.20876730305911353,0.16135979058169952,0.11874085574944353,0.02674358801874561
sweep_42737,holdout,1,4,pattern_k0,0,12000,242,0.6325356239332325,0.598861375806084,0.20880163724615242,0.12259702000814682,0.12392268447551887,0.026960192382279737
sweep_42737,holdout,1,4,hier_cv,10000,12000,242,0.6334870622534058,0.5987000022057567,0.20876282111241828,0.16135979058169952,0.11875586378668095,0.026745091338674382
sweep_42737,holdout,2,0,tree,,12000,234,0.6271267208900538,0.6026061878547232,0.21065171035578506,0.13972380181265848,0.15829765822711545,0.039502478807023206
sweep_42737,holdout,2,0,global,,12000,234,0.6271267208900538,0.6026106817841854,0.210652234495456,0.13972380181265848,0.15831947960612192,0.03950663461490931
sweep_42737,holdout,2,0,pattern_k0,0,12000,234,0.626488161683405,0.603201728670558,0.21073725041122887,0.11061277061277061,0.18158086596768772,0.0398805744450527
sweep_42737,holdout,2,0,hier_cv,10000,12000,234,0.6271311413791268,0.6026113465751856,0.2106518532000185,0.13972380181265848,0.15832387357066915,0.03950747800636861
sweep_42737,holdout,2,1,tree,,12000,246,0.6287041346388558,0.5991423835231618,0.2092197446326547,0.3590527253681409,0.13221356150260707,0.032697006330055414
sweep_42737,holdout,2,1,global,,12000,246,0.6287041346388558,0.5991350339588926,0.20921727010742866,0.3590527253681409,0.13216269236904782,0.03269232154645197
sweep_42737,holdout,2,1,pattern_k0,0,12000,246,0.6277772570736193,0.5994506825329307,0.20929231415629457,0.32077442203731166,0.1386549733632846,0.03324533339104532
sweep_42737,holdout,2,1,hier_cv,1000,12000,246,0.6287637476138835,0.599089958331422,0.2091922866930783,0.35886815541612915,0.13213768076739627,0.03268695179250068
sweep_42737,holdout,2,2,tree,,12000,215,0.6248332325927244,0.6022672485603369,0.2105969100578074,0.3391809200504853,0.14763963153464313,0.03409908020946495
sweep_42737,holdout,2,2,global,,12000,215,0.6248332325927244,0.6022849461016346,0.21059985595692773,0.3391809200504853,0.14768301433762615,0.034092186841291935
sweep_42737,holdout,2,2,pattern_k0,0,12000,215,0.6239670211229529,0.6024503656622272,0.21061686924013198,0.27994568471445697,0.15675646038235605,0.034584429357561015
sweep_42737,holdout,2,2,hier_cv,10000,12000,215,0.6248257411072019,0.6022889774415511,0.2106016291401422,0.3391809200504853,0.1476655586366485,0.03409055025228797
sweep_42737,holdout,2,3,tree,,12000,221,0.6328827880600092,0.5981734321498996,0.20874692420285354,0.25477853518239324,0.14284729004544544,0.03369873282990916
sweep_42737,holdout,2,3,global,,12000,221,0.6328827880600092,0.5981803148084298,0.20875018772054327,0.25477853518239324,0.1428737258514153,0.033703097418492284
sweep_42737,holdout,2,3,pattern_k0,0,12000,221,0.6324209417719925,0.5981218831940849,0.20875182523935734,0.27557643846773233,0.14151133070522146,0.03389021849759072
sweep_42737,holdout,2,3,hier_cv,10000,12000,221,0.6328792758139716,0.5981741014716093,0.20874715044096137,0.25477853518239324,0.14288144552671161,0.03370296914411533
sweep_42737,holdout,2,4,tree,,12000,222,0.6390757268167442,0.5977703523956572,0.2080415363894114,0.1428136883398674,0.21780135223239958,0.046126830856758165
sweep_42737,holdout,2,4,global,,12000,222,0.6390757268167442,0.5977571261042569,0.2080327056207172,0.1428136883398674,0.21808004061820468,0.04613220136839064
sweep_42737,holdout,2,4,pattern_k0,0,12000,222,0.6386677809365988,0.5983497767029036,0.20822630889650653,0.08514440155187583,0.2517543429629671,0.057717677456084
sweep_42737,holdout,2,4,hier_cv,10000,12000,222,0.6390043741188377,0.597747604591048,0.2080285668087246,0.1428136883398674,0.21809229647666195,0.046133486531840816
