cohort,feature_set,subsample_n,pattern_size,ancestor_size,n_shared,mean_abs_diff
prostate,full,40000,88,87,87,0.20121206872050035
prostate,full,40000,88,87,87,0.19853810842058353
prostate,full,40000,88,84,84,0.09039642352193351
prostate,full,40000,88,81,81,0.01724159899333139
prostate,full,40000,88,87,87,0.24766598660684724
prostate,full,40000,88,87,87,0.13323212699161963
prostate,full,40000,88,87,87,0.2826343474211283
prostate,full,40000,88,87,87,0.04857168703564412
prostate,full,40000,88,87,87,0.21485377313676396
prostate,full,40000,88,87,87,0.06468748216322266
prostate,full,40000,88,87,87,0.2680405047981873
prostate,full,40000,88,86,86,0.008791984086790064
prostate,full,40000,88,75,75,0.05920951594554804
prostate,full,40000,88,75,75,0.18959326300977858
prostate,full,40000,88,71,71,0.1323715620313543
prostate,full,40000,88,87,87,0.13943143378057501
prostate,full,40000,88,87,87,0.01735252887847758
prostate,full,40000,88,87,87,0.1855882471102754
prostate,full,40000,88,87,87,0.12015110691715669
prostate,full,40000,88,87,87,0.13611547340595598
prostate,full,40000,88,87,87,0.24125390921005244
prostate,full,40000,88,87,87,0.04798549555679824
prostate,full,40000,88,87,87,0.17642072072671747
prostate,full,40000,88,83,83,0.12037050894568181
prostate,full,40000,88,71,71,0.08963424526801858
prostate,full,40000,88,60,60,0.08068777575218218
prostate,full,40000,88,87,87,0.2689628366322321
prostate,full,40000,88,87,87,0.01856401909842905
prostate,full,40000,88,87,87,0.027586319466617167
prostate,full,40000,88,87,87,0.07296860585610236
prostate,full,40000,88,87,87,0.258407307017497
prostate,full,40000,88,87,87,0.132231648510436
prostate,full,40000,88,87,87,0.006730005281372602
prostate,full,40000,88,87,87,0.21195393776833477
prostate,full,40000,88,86,86,0.11626967302697647
prostate,full,40000,88,86,86,0.12875715152382122
prostate,full,40000,88,87,87,0.23521839550814724
prostate,full,40000,88,86,86,0.23778523743755436
prostate,full,40000,88,86,86,0.2345750766679312
prostate,full,40000,88,87,87,0.014875588047544618
prostate,full,40000,88,87,87,0.10639410407355429
prostate,full,40000,88,85,85,0.02920123777528515
prostate,full,40000,88,85,85,0.02820200999055459
prostate,full,40000,88,85,85,0.020061408206316765
prostate,full,40000,88,84,84,0.08013741843388197
prostate,full,40000,88,81,81,0.039398343042686454
prostate,full,40000,88,81,81,0.015457813111248189
prostate,full,40000,88,87,87,0.0003034730492071111
prostate,full,40000,88,87,87,0.0017411861007601876
prostate,full,40000,88,87,87,0.01877149192148387
prostate,full,40000,88,83,83,0.08259968530143522
prostate,full,40000,88,65,65,0.017579108505280838
prostate,full,40000,88,87,87,0.005076593030203871
prostate,full,40000,88,87,87,0.00339742779799049
prostate,full,40000,88,87,87,0.00413992064131172
prostate,full,40000,88,87,87,0.0012752194228036174
prostate,full,40000,88,87,87,0.0011463108161370345
prostate,full,40000,88,87,87,0.002286088165256976
prostate,full,40000,88,87,87,0.0020236680507055467
prostate,full,40000,88,87,87,0.0017141544310321465
prostate,full,40000,88,87,87,0.007228616167683265
prostate,full,40000,88,87,87,0.0027632863138502277
prostate,full,40000,88,87,87,0.026219475141800147
prostate,full,40000,88,87,87,0.001421975002937921
prostate,full,40000,88,87,87,0.001412530595370672
prostate,full,40000,88,87,87,0.0013032021024257092
prostate,full,40000,88,87,87,0.0030616974869956365
prostate,full,40000,88,87,87,0.0046323741044305535
prostate,full,40000,88,86,86,0.0035208582540205177
prostate,full,40000,88,85,85,0.014139366991160592
prostate,full,40000,88,85,85,0.016529451071641242
prostate,full,40000,88,85,85,0.0042545452217849335
prostate,full,40000,88,85,85,0.028244221172876664
prostate,full,40000,88,85,85,0.010084201615244995
prostate,full,40000,88,85,85,0.004163023994788696
prostate,full,40000,88,81,81,0.006695024562168497
prostate,full,40000,88,87,87,0.10029596074546636
prostate,full,40000,88,83,83,0.08482525123839695
prostate,full,40000,88,80,80,0.06069698163427867
prostate,full,40000,88,74,74,0.05791385691079806
prostate,full,40000,88,87,87,0.0404548181945876
prostate,full,40000,88,83,83,0.013857155230908417
prostate,full,40000,88,76,76,0.0105974831101444
prostate,full,40000,88,75,75,0.022341310885475963
prostate,full,40000,88,70,70,0.031118866390522377
prostate,full,40000,88,65,65,0.016638741953316903
prostate,full,40000,88,49,49,0.034212026407315944
prostate,full,40000,88,87,87,0.16150606789463623
prostate,full,40000,88,86,86,0.08894698718912032
prostate,full,40000,88,82,82,0.17875844226773357
prostate,full,40000,88,81,81,0.058220446979743
prostate,full,40000,88,78,78,0.18635303436597034
prostate,full,40000,88,78,78,0.16534393049934215
prostate,full,40000,88,78,78,0.13758121342816873
prostate,full,40000,88,63,63,0.16824106962613306
prostate,full,40000,88,87,87,0.12613131016829557
prostate,full,40000,88,87,87,0.2580569377445195
prostate,full,40000,88,87,87,0.17959752578393395
prostate,full,40000,88,86,86,0.017869851972544305
prostate,full,40000,88,79,79,0.02955992455125756
prostate,full,40000,88,87,87,0.09499213096562854
prostate,full,40000,88,87,87,0.16178752489100778
prostate,full,40000,88,87,87,0.021469073144404664
prostate,full,40000,88,87,87,0.059372963521342824
prostate,full,40000,88,87,87,0.1252585238777858
prostate,full,40000,88,87,87,0.17379571306748673
prostate,full,40000,88,82,82,0.04243805295723033
prostate,full,40000,88,87,87,0.04293016703018614
prostate,full,40000,88,87,87,0.10604894701681532
prostate,full,40000,88,87,87,0.03402134640765773
prostate,full,40000,88,85,85,0.024680167055906525
prostate,full,40000,88,85,85,0.026625148144565007
prostate,full,40000,88,82,82,0.028505726853931237
prostate,full,40000,88,80,80,0.04228646015533964
prostate,full,40000,88,85,85,0.0009121192927178636
prostate,full,40000,88,85,85,0.13728591923098124
prostate,full,40000,88,85,85,0.15994506636201855
prostate,full,40000,88,73,73,0.15821322872431784
prostate,full,40000,88,70,70,0.15637682202084885
prostate,full,40000,88,87,87,0.16605076023328538
prostate,full,40000,88,84,84,0.11026723500698839
prostate,full,40000,88,87,87,0.12228132547290124
prostate,full,40000,88,87,87,0.06337638780592975
prostate,full,40000,88,87,87,0.011689200911050442
prostate,full,40000,88,87,87,0.005070260478140109
prostate,full,40000,88,87,87,0.01977907776654367
prostate,full,40000,88,87,87,0.06729759659538449
prostate,full,40000,88,87,87,0.013260389891140105
prostate,full,40000,88,87,87,0.006307444359335837
prostate,full,40000,88,84,84,0.1172893463832287
prostate,full,40000,88,83,83,0.10426416699415308
prostate,full,40000,88,83,83,0.07650623255584206
prostate,full,40000,88,82,82,0.10915565402137703
prostate,full,40000,88,81,81,0.06657112927792426
prostate,full,40000,88,75,75,0.13066113267516485
prostate,full,40000,88,74,74,0.043270603770853185
prostate,full,40000,88,73,73,0.037742219647550916
prostate,full,40000,88,70,70,0.09607756898526355
prostate,full,40000,88,67,67,0.033857805333694556
prostate,full,40000,88,67,67,0.03665435900539715
prostate,full,40000,88,69,69,0.13962177657797875
prostate,full,40000,88,30,30,0.19304693642098472
prostate,full,40000,88,87,87,0.1537919594016228
prostate,full,40000,88,87,87,0.0
prostate,full,40000,88,87,87,0.20737972790891562
prostate,full,40000,88,87,87,0.202078311525306
prostate,full,40000,88,85,85,0.09864770074350934
prostate,full,40000,88,87,87,0.018585457414550362
prostate,full,40000,88,87,87,0.04082820424281618
prostate,full,40000,88,82,82,0.004736872371969216
prostate,full,40000,88,76,76,0.011365690360246008
prostate,full,40000,88,65,65,0.01740104501212184
prostate,full,40000,88,83,83,0.2935143855953947
prostate,full,40000,88,79,79,0.3162514657144449
prostate,full,40000,88,48,48,0.2980559965783742
prostate,full,40000,88,44,44,0.3148864506704649
prostate,full,40000,88,87,87,0.1740000743327625
prostate,full,40000,88,87,87,0.13627960257006225
prostate,full,40000,88,80,80,0.08704999058107794
prostate,full,40000,88,79,79,0.08506102712533282
prostate,full,40000,88,87,87,0.18644125651849502
prostate,full,40000,88,84,84,0.14710489612888805
prostate,full,40000,88,84,84,0.11792537413896681
prostate,full,40000,88,84,84,0.130942285779699
prostate,full,40000,88,87,87,0.05715540401436498
prostate,full,40000,88,86,86,0.14362027763855637
prostate,full,40000,88,87,87,0.014581038754522163
prostate,full,40000,88,86,86,0.006400062618115977
prostate,full,40000,88,84,84,0.09331021302246797
prostate,full,40000,88,86,86,0.004471304430300562
prostate,full,40000,88,85,85,0.04324704618875005
prostate,full,40000,88,83,83,0.08064017253554323
prostate,full,40000,88,83,83,0.009309351157156292
prostate,full,40000,88,82,82,0.04924040092813073
prostate,full,40000,88,80,80,0.04324944786514108
prostate,full,40000,88,66,66,0.05607869758526164
prostate,full,40000,88,87,87,0.004023894768981132
prostate,full,40000,88,82,82,0.18018106978528606
prostate,full,40000,88,87,87,0.17148015407433845
prostate,full,40000,88,87,87,0.043326941595765396
prostate,full,40000,88,86,86,0.07202353564880094
prostate,full,40000,88,84,84,0.04029567808947551
prostate,full,40000,88,83,83,0.11931765881312613
prostate,full,40000,88,71,71,0.07193308360918216
prostate,full,40000,88,87,87,0.11890977483834624
prostate,full,40000,88,87,87,0.09409877361620016
prostate,full,40000,88,87,87,0.012668641565739727
prostate,full,40000,88,81,81,0.05221871602559465
prostate,full,40000,88,78,78,0.047419989997489795
prostate,full,40000,88,76,76,0.044919532663079485
prostate,full,40000,88,87,87,0.03815776775308621
prostate,full,40000,88,87,87,0.16150255596869226
prostate,full,40000,88,84,84,0.07789897943208546
prostate,full,40000,88,82,82,0.039570711887056825
prostate,full,40000,88,71,71,0.026929907473517253
prostate,full,40000,88,87,87,0.24405640728288328
prostate,full,40000,88,86,86,0.19515145222512648
prostate,full,40000,88,77,77,0.18195850304063624
prostate,full,40000,88,84,84,0.2654574912914218
prostate,full,40000,88,81,81,0.27098840776474803
prostate,full,40000,88,77,77,0.2839834512346199
prostate,full,40000,88,75,75,0.2292878582224714
prostate,full,40000,88,73,73,0.24992492177697545
prostate,full,40000,88,73,73,0.2747184195977195
prostate,full,40000,88,73,73,0.27269766242306187
prostate,full,40000,88,71,71,0.23349126241878493
prostate,full,40000,88,70,70,0.2786811954766945
prostate,full,40000,88,49,49,0.266887493770091
prostate,full,40000,88,50,50,0.11630473389394311
prostate,full,40000,88,48,48,0.11433770300025121
prostate,full,40000,88,44,44,0.10449721156635706
prostate,full,40000,88,82,82,0.05222151087666311
prostate,full,40000,88,81,81,0.08300805302281813
prostate,full,40000,88,79,79,0.10830026692984017
prostate,full,40000,88,78,78,0.11249890758997025
prostate,full,40000,88,77,77,0.026427264184144202
prostate,full,40000,88,74,74,0.05575995303720484
prostate,full,40000,88,73,73,0.09415213347920198
prostate,full,40000,88,63,63,0.07940919954410683
prostate,full,40000,88,87,87,0.17983000110949346
prostate,full,40000,88,80,80,0.12131059410775398
prostate,full,40000,88,30,30,0.31423173175098074
prostate,full,40000,88,87,87,0.05751488974349411
prostate,full,40000,88,87,87,0.18485123429093078
prostate,full,40000,88,84,84,0.12677759530436955
prostate,full,40000,88,84,84,0.12790899372789924
prostate,full,40000,88,84,84,0.13042631984217803
prostate,full,40000,88,87,87,0.2400401561356986
prostate,full,40000,88,83,83,0.19253104771388602
prostate,full,40000,88,83,83,0.25464174809725904
prostate,full,40000,88,82,82,0.2392247143680702
prostate,full,40000,88,80,80,0.25004844017611516
prostate,full,40000,88,74,74,0.24075188730506922
prostate,full,40000,88,73,73,0.18897976187111581
prostate,full,40000,88,73,73,0.17947814409106969
prostate,full,40000,88,69,69,0.1915330602207053
prostate,full,40000,88,86,86,0.01903489352428628
prostate,full,40000,88,84,84,0.04201409543356257
prostate,full,40000,88,83,83,0.08136400018739291
prostate,full,40000,88,82,82,0.042303181595000156
prostate,full,40000,88,82,82,0.005397077965745133
prostate,full,40000,88,78,78,0.015814304401701233
prostate,full,40000,88,70,70,0.04357963887019289
prostate,full,40000,88,85,85,0.13310120417435045
prostate,full,40000,88,83,83,0.14206363023563046
prostate,full,40000,88,77,77,0.12379335227744405
prostate,full,40000,88,84,84,0.1028206926070574
prostate,full,40000,88,82,82,0.1582733990303108
prostate,full,40000,88,77,77,0.1481860764707785
prostate,full,40000,88,71,71,0.02976851646299206
prostate,full,40000,88,59,59,0.15849905777855453
prostate,full,40000,88,84,84,0.12883889394515521
prostate,full,40000,88,81,81,0.15475247189628516
prostate,full,40000,88,79,79,0.13941357305037255
prostate,full,40000,88,77,77,0.16212222160944154
prostate,full,40000,88,75,75,0.1147876104666446
prostate,full,40000,88,73,73,0.15807220265673919
prostate,full,40000,88,73,73,0.1793782182292758
prostate,full,40000,88,70,70,0.166035545744731
prostate,full,40000,88,70,70,0.12931242374007942
prostate,full,40000,88,49,49,0.21477037864218268
prostate,full,40000,88,84,84,0.051228602459425364
prostate,full,40000,88,77,77,0.12908678266981885
prostate,full,40000,88,76,76,0.12625204447475538
prostate,full,40000,88,75,75,0.11897952697614313
prostate,full,40000,88,72,72,0.09138233341206194
prostate,full,40000,88,70,70,0.12313645439293341
prostate,full,40000,88,59,59,0.15367681005741682
prostate,full,40000,88,87,87,0.12250371414578717
prostate,full,40000,88,87,87,0.07432655991453745
prostate,full,40000,88,83,83,0.1057393225194176
prostate,full,40000,88,87,87,0.19501183553610651
prostate,full,40000,88,83,83,0.1130388358363552
prostate,full,40000,88,82,82,0.19912177828685443
prostate,full,40000,88,78,78,0.20374031686928817
prostate,full,40000,88,70,70,0.17139672118788357
prostate,full,40000,88,63,63,0.17938886767682982
prostate,full,40000,88,87,87,0.04053159186161905
prostate,full,40000,88,85,85,0.015302765978904715
prostate,full,40000,88,85,85,0.0044739190522913265
prostate,full,40000,88,82,82,0.00510413870895243
prostate,full,40000,88,86,86,0.24569431169384495
prostate,full,40000,88,83,83,0.16063650747674907
prostate,full,40000,88,83,83,0.22287125540226893
prostate,full,40000,88,87,87,0.10610037711836029
prostate,full,40000,88,86,86,0.203549824494193
prostate,full,40000,88,82,82,0.14617665512227887
prostate,full,40000,88,79,79,0.1536942623897519
prostate,full,40000,88,78,78,0.15539463175732618
prostate,full,40000,88,48,48,0.2072196703054304
prostate,full,40000,88,87,87,0.11009279266491477
prostate,full,40000,88,85,85,0.06687994696464786
prostate,full,40000,88,67,67,0.030452978633037628
prostate,full,40000,88,83,83,0.11088516018675665
prostate,full,40000,88,82,82,0.10652445207233699
prostate,full,40000,88,87,87,0.1932217882810433
prostate,full,40000,88,73,73,0.08145021569531687
prostate,full,40000,88,71,71,0.0873823419429563
prostate,full,40000,88,82,82,0.08013508426419781
prostate,full,40000,88,81,81,0.08101449710292817
prostate,full,40000,88,77,77,0.05182499037022519
prostate,full,40000,88,76,76,0.009996136501104235
prostate,full,40000,88,75,75,0.02271752109148737
prostate,full,40000,88,73,73,0.044951525946916565
prostate,full,40000,88,73,73,0.04709101584348864
prostate,full,40000,88,73,73,0.07914861712449511
prostate,full,40000,88,72,72,0.041911059486136694
prostate,full,40000,88,70,70,0.033719149233862246
prostate,full,40000,88,65,65,0.018191246030173278
prostate,full,40000,88,50,50,0.031830396847333214
prostate,full,40000,88,87,87,0.221456085321813
prostate,full,40000,88,86,86,0.22498914072980564
prostate,full,40000,88,86,86,0.2247001210525841
prostate,full,40000,88,83,83,0.24351528428852362
prostate,full,40000,88,82,82,0.2614991658347054
prostate,full,40000,88,87,87,0.019173856823874638
prostate,full,40000,88,87,87,0.01776521847572335
prostate,full,40000,88,87,87,0.11311673704084317
prostate,full,40000,88,85,85,0.0255280757933703
prostate,full,40000,88,84,84,0.09161838562609026
prostate,full,40000,88,87,87,0.02060154640825417
prostate,full,40000,88,87,87,0.008393714204704004
prostate,full,40000,88,87,87,0.019313644734452087
prostate,full,40000,88,87,87,0.10415295308801087
prostate,full,40000,88,85,85,0.013562784878710352
prostate,full,40000,88,83,83,0.09437546795970062
prostate,full,40000,89,88,88,0.1793749094864869
prostate,full,40000,89,88,88,0.0857339012527929
prostate,full,40000,89,85,85,0.22497883714477093
prostate,full,40000,89,83,83,0.19515361390704958
prostate,full,40000,89,83,83,0.16451254806403756
prostate,full,40000,89,82,82,0.22314664112057428
prostate,full,40000,89,79,79,0.20747575295046444
prostate,full,40000,89,78,78,0.21623005555576377
prostate,full,40000,89,78,78,0.18753838324476219
prostate,full,40000,89,77,77,0.19709889067553144
prostate,full,40000,89,76,76,0.15860485942996522
prostate,full,40000,89,74,74,0.1779179577386377
prostate,full,40000,89,73,73,0.17503042025841745
prostate,full,40000,89,73,73,0.10504024762127402
prostate,full,40000,89,67,67,0.17054100944550482
prostate,full,40000,89,67,67,0.177778786439804
prostate,full,40000,89,87,87,0.21003042102983965
prostate,full,40000,89,85,85,0.18226540551504414
prostate,full,40000,89,85,85,0.18870020754738845
prostate,full,40000,89,85,85,0.21109799710493424
prostate,full,40000,89,84,84,0.19484282787395277
prostate,full,40000,89,70,70,0.16542076918278706
prostate,full,40000,89,88,88,0.2710241754105065
prostate,full,40000,89,88,88,0.20691331270110488
prostate,full,40000,89,88,88,0.2538549654288834
prostate,full,40000,89,84,84,0.2129370345261718
prostate,full,40000,89,88,88,0.13409264271591548
prostate,full,40000,89,79,79,0.09079562458845693
prostate,full,40000,89,88,88,0.11090645574643335
prostate,full,40000,89,88,88,0.19019035017608577
prostate,full,40000,89,88,88,0.09069728068478299
prostate,full,40000,89,88,88,0.12053166347260648
prostate,full,40000,89,88,88,0.1595702369778258
prostate,full,40000,89,85,85,0.08445750780809848
prostate,full,40000,89,88,88,0.18535377835358566
prostate,full,40000,89,83,83,0.23010256778165658
prostate,full,40000,89,73,73,0.2856526777831048
prostate,full,40000,89,88,88,0.04189022252766083
prostate,full,40000,89,88,88,0.17764122138539323
prostate,full,40000,89,84,84,0.12022665336636712
prostate,full,40000,89,83,83,0.014314588925812999
prostate,full,40000,89,87,87,0.08215321584876349
prostate,full,40000,89,86,86,0.15710685327184423
prostate,full,40000,89,84,84,0.20598130590373895
prostate,full,40000,89,83,83,0.14573159878306413
prostate,full,40000,89,75,75,0.187513775319265
prostate,full,40000,89,88,88,0.06938249087385465
prostate,full,40000,89,88,88,0.17410364958399702
prostate,full,40000,89,77,77,0.03189270651222039
prostate,full,40000,89,88,88,0.1697032885696936
prostate,full,40000,89,87,87,0.013480452856882338
prostate,full,40000,89,84,84,0.11948008919957916
prostate,full,40000,89,81,81,0.06380113789718743
prostate,full,40000,89,79,79,0.27904491447121743
prostate,full,40000,89,78,78,0.26551784839829917
prostate,full,40000,89,78,78,0.28811066540814334
prostate,full,40000,89,78,78,0.24775034231957557
prostate,full,40000,89,77,77,0.24096625153909174
prostate,full,40000,89,74,74,0.24462410725362807
prostate,full,40000,89,74,74,0.28078509244791955
prostate,full,40000,89,73,73,0.2667386776799949
prostate,full,40000,89,73,73,0.247034258041191
prostate,full,40000,89,63,63,0.2519545684784641
prostate,full,40000,89,86,86,0.07351437358841359
prostate,full,40000,89,82,82,0.11524841124090476
prostate,full,40000,89,80,80,0.12758159737978808
prostate,full,40000,89,88,88,0.13626851480593888
prostate,full,40000,89,79,79,0.014503992006600535
prostate,full,40000,89,88,88,0.2979473489413119
prostate,full,40000,89,86,86,0.2793601559950156
prostate,full,40000,89,85,85,0.16993176657853926
prostate,full,40000,89,83,83,0.2725690592642028
prostate,full,40000,89,76,76,0.2687148878403246
prostate,full,40000,89,65,65,0.3226953200350087
prostate,full,40000,89,88,88,0.17509700623048485
prostate,full,40000,89,88,88,0.10330657882916708
prostate,full,40000,89,84,84,0.11624621722328624
prostate,full,40000,89,87,87,0.11131578825739716
prostate,full,40000,89,86,86,0.14387646850942118
prostate,full,40000,89,85,85,0.08534414260592349
prostate,full,40000,89,85,85,0.09038639394192509
prostate,full,40000,89,84,84,0.11655494632388275
prostate,full,40000,89,84,84,0.08033956658716862
prostate,full,40000,89,84,84,0.13312491804542573
prostate,full,40000,89,88,88,0.04428231318125288
prostate,full,40000,89,88,88,0.17815688971205954
prostate,full,40000,89,88,88,0.05359538989284219
prostate,full,40000,89,88,88,0.09601577957471731
prostate,full,40000,89,86,86,0.04353387507268653
prostate,full,40000,89,88,88,0.14050229939828382
prostate,full,40000,89,88,88,0.011618688660936587
prostate,full,40000,89,88,88,0.14892677327879078
prostate,full,40000,89,86,86,0.010749753547675147
prostate,full,40000,89,86,86,0.034685571559222854
prostate,full,40000,89,85,85,0.08273272189681039
prostate,full,40000,89,88,88,0.10725343253517655
prostate,full,40000,89,88,88,0.00648765747817474
prostate,full,40000,89,85,85,0.08435955846674766
prostate,full,40000,89,88,88,0.11055046743046214
prostate,full,40000,89,88,88,0.1396229754274808
prostate,full,40000,89,88,88,0.07629740309361556
prostate,full,40000,89,87,87,0.0741616992559405
prostate,full,40000,89,84,84,0.1243987753210643
prostate,full,40000,89,88,88,0.17938762760156235
prostate,full,40000,89,88,88,0.04481288949777029
prostate,full,40000,89,87,87,0.0999560249617853
prostate,full,40000,89,84,84,0.12563927247162465
prostate,full,40000,89,88,88,0.2387550568817077
prostate,full,40000,89,88,88,0.19240447183115322
prostate,full,40000,89,88,88,0.03923768115813461
prostate,full,40000,89,88,88,0.14077308270570843
prostate,full,40000,89,88,88,0.14548452750351162
prostate,full,40000,89,87,87,0.03634107339407965
prostate,full,40000,89,84,84,0.06048791452354045
prostate,full,40000,89,88,88,0.08310862336532371
prostate,full,40000,89,88,88,0.19801099475414288
prostate,full,40000,89,88,88,0.005544337332698289
prostate,full,40000,89,88,88,0.0033501830867153
prostate,full,40000,89,88,88,0.014181605957422851
prostate,full,40000,89,87,87,0.008662127371918411
prostate,full,40000,89,86,86,0.04759011805381019
prostate,full,40000,89,86,86,0.021585952612401184
prostate,full,40000,89,85,85,0.007987815282577498
prostate,full,40000,89,84,84,0.03414040700013099
prostate,full,40000,89,82,82,0.03014609765095223
prostate,full,40000,89,88,88,0.1752066205889503
prostate,full,40000,89,86,86,0.09822758276523345
prostate,full,40000,89,86,86,0.033866316419719156
prostate,full,40000,89,85,85,0.10199371646399809
prostate,full,40000,89,88,88,0.014101337370950217
prostate,full,40000,89,87,87,0.1395499594696065
prostate,full,40000,89,87,87,0.13712103308826437
prostate,full,40000,89,87,87,0.1434623294160919
prostate,full,40000,89,77,77,0.19134771632692057
prostate,full,40000,89,74,74,0.19980796803739104
prostate,full,40000,89,33,33,0.43251017073128234
prostate,full,40000,89,87,87,0.14034654492193102
prostate,full,40000,89,85,85,0.12059118023448001
prostate,full,40000,89,85,85,0.10792478802170292
prostate,full,40000,89,85,85,0.11886809688070922
prostate,full,40000,89,84,84,0.13315965143022263
prostate,full,40000,89,74,74,0.04411148931200457
prostate,full,40000,89,73,73,0.10776713625188007
prostate,full,40000,89,87,87,0.2622673277916053
prostate,full,40000,89,86,86,0.24049148922794014
prostate,full,40000,89,84,84,0.17172613570296583
prostate,full,40000,89,88,88,0.0840027787916623
prostate,full,40000,89,88,88,0.17265202623300224
prostate,full,40000,89,88,88,0.022235229692791257
prostate,full,40000,89,79,79,0.04842844759478907
prostate,full,40000,89,77,77,0.07232836557785215
prostate,full,40000,89,88,88,0.06569861468967741
prostate,full,40000,89,88,88,0.18681959076382074
prostate,full,40000,89,88,88,0.13969687897502822
prostate,full,40000,89,87,87,0.08219627467933079
prostate,full,40000,89,82,82,0.1329349347361906
prostate,full,40000,89,88,88,0.0011802954027272993
prostate,full,40000,89,88,88,0.0015497327625779783
prostate,full,40000,89,88,88,0.002020702432799915
prostate,full,40000,89,88,88,0.004910930213639358
prostate,full,40000,89,88,88,0.001849464755614344
prostate,full,40000,89,88,88,0.006119747985555865
prostate,full,40000,89,88,88,0.003729390795394684
prostate,full,40000,89,88,88,0.002018349180939632
prostate,full,40000,89,88,88,0.008280024369235655
prostate,full,40000,89,88,88,0.0011209632218233526
prostate,full,40000,89,88,88,0.0034662485800886042
prostate,full,40000,89,88,88,0.0021288902372566354
prostate,full,40000,89,88,88,0.004012790342466838
prostate,full,40000,89,88,88,0.01948875808377012
prostate,full,40000,89,88,88,0.005424579193728491
prostate,full,40000,89,88,88,0.0015815377304210635
prostate,full,40000,89,88,88,0.00338161754426045
prostate,full,40000,89,88,88,0.00758561649316536
prostate,full,40000,89,88,88,0.002080743884195295
prostate,full,40000,89,88,88,0.0023979959011445366
prostate,full,40000,89,88,88,0.0011413001918148188
prostate,full,40000,89,88,88,0.040402073792311116
prostate,full,40000,89,88,88,0.005044409048802157
prostate,full,40000,89,88,88,0.002362928478275402
prostate,full,40000,89,88,88,0.0018040984753615672
prostate,full,40000,89,88,88,0.0007413338402491032
prostate,full,40000,89,88,88,0.0015082584959522436
prostate,full,40000,89,88,88,0.004374706478885026
prostate,full,40000,89,87,87,0.0039036001585580696
prostate,full,40000,89,86,86,0.014559793382559284
prostate,full,40000,89,86,86,0.002333031989752856
prostate,full,40000,89,86,86,0.0057557452898767
prostate,full,40000,89,86,86,0.011010659919388044
prostate,full,40000,89,86,86,0.012153192852519711
prostate,full,40000,89,86,86,0.004510377053057037
prostate,full,40000,89,82,82,0.0056056218543962975
prostate,full,40000,89,88,88,0.21425266288994574
prostate,full,40000,89,86,86,0.21691714284360747
prostate,full,40000,89,86,86,0.1841667860104412
prostate,full,40000,89,84,84,0.27432820185527257
prostate,full,40000,89,73,73,0.2652825981182999
prostate,full,40000,89,72,72,0.2584107727538639
prostate,full,40000,89,68,68,0.2894447669651064
prostate,full,40000,89,88,88,0.2208152414538109
prostate,full,40000,89,88,88,0.22143650463222506
prostate,full,40000,89,87,87,0.23100757844410602
prostate,full,40000,89,84,84,0.18813533620735204
prostate,full,40000,89,88,88,0.0412848646197502
prostate,full,40000,89,88,88,0.0937590329919023
prostate,full,40000,89,88,88,0.12238641700540324
prostate,full,40000,89,70,70,0.16320087940162184
prostate,full,40000,89,54,54,0.18412779150915298
prostate,full,40000,89,49,49,0.04896596497557069
prostate,full,40000,89,88,88,0.12566463518936882
prostate,full,40000,89,88,88,0.19588467838237086
prostate,full,40000,89,88,88,0.20738261159432253
prostate,full,40000,89,88,88,0.13417737351035255
prostate,full,40000,89,88,88,0.24016456329593358
prostate,full,40000,89,88,88,0.18443701261481016
prostate,full,40000,89,88,88,0.18587321733182377
prostate,full,40000,89,86,86,0.050547711746157145
prostate,full,40000,89,85,85,0.19902232798210942
prostate,full,40000,89,88,88,0.09585130364690216
prostate,full,40000,89,87,87,0.010793057396832662
prostate,full,40000,89,86,86,0.04826772198591724
prostate,full,40000,89,84,84,0.020012444382366275
prostate,full,40000,89,82,82,0.05255105263405499
prostate,full,40000,89,77,77,0.07789107839464814
prostate,full,40000,89,75,75,0.038818508500992034
prostate,full,40000,89,88,88,0.3117816378803061
prostate,full,40000,89,85,85,0.1810363984585859
prostate,full,40000,89,88,88,0.17841742851829745
prostate,full,40000,89,88,88,0.04618687421617065
prostate,full,40000,89,88,88,0.00703128385659564
prostate,full,40000,89,88,88,0.09235297864480757
prostate,full,40000,89,88,88,0.22732355223723494
prostate,full,40000,89,88,88,0.028719302863625687
prostate,full,40000,89,88,88,0.2428600568879123
prostate,full,40000,89,87,87,0.06023829993088095
prostate,full,40000,89,86,86,0.01451606915189027
prostate,full,40000,89,84,84,0.04099537706940535
prostate,full,40000,89,84,84,0.16141310784082719
prostate,full,40000,89,83,83,0.027106299148396393
prostate,full,40000,89,88,88,0.008000317270033197
prostate,full,40000,89,88,88,0.01578922826133819
prostate,full,40000,89,88,88,0.1019578363552282
prostate,full,40000,89,88,88,0.05385451011854854
prostate,full,40000,89,88,88,0.03482108246235127
prostate,full,40000,89,88,88,0.014644358869693218
prostate,full,40000,89,86,86,0.03316417607605255
prostate,full,40000,89,86,86,0.029781951621195665
prostate,full,40000,89,88,88,0.11331660259907447
prostate,full,40000,89,88,88,0.04798191470907818
prostate,full,40000,89,88,88,0.0013271669373633931
prostate,full,40000,89,88,88,0.23433041781911051
prostate,full,40000,89,88,88,0.18657179595029927
prostate,full,40000,89,88,88,0.21502795104533892
prostate,full,40000,89,80,80,0.019083367205922665
prostate,full,40000,89,88,88,0.17877632221284684
