cohort,target,kappa,feature_set,seed,fold,auprc
ovarian,ancestors,2000.0,full,1,0,0.22617166607531725
ovarian,global,2000.0,full,1,0,0.2344101155804409
ovarian,ancestors,5000.0,full,1,0,0.20573529433185975
ovarian,global,5000.0,full,1,0,0.18489115877365736
ovarian,ancestors,10000.0,full,1,0,0.15343754977128085
ovarian,global,10000.0,full,1,0,0.12194190418964154
ovarian,ancestors,50000.0,full,1,0,0.0914987400030891
ovarian,global,50000.0,full,1,0,0.09249412653810124
ovarian,ancestors,1000000.0,full,1,0,0.09685221259018488
ovarian,global,1000000.0,full,1,0,0.09349938820506565
ovarian,ancestors,0.0,full,1,1,0.18345288294902581
ovarian,global,0.0,full,1,1,0.18345288294902581
ovarian,ancestors,200.0,full,1,1,0.18698294664657164
ovarian,global,200.0,full,1,1,0.1901494722394392
ovarian,ancestors,500.0,full,1,1,0.19212871416291413
ovarian,global,500.0,full,1,1,0.19825825449537016
ovarian,ancestors,1000.0,full,1,1,0.19869094157602188
ovarian,global,1000.0,full,1,1,0.2072760090076452
ovarian,ancestors,2000.0,full,1,1,0.20436764938297264
ovarian,global,2000.0,full,1,1,0.20972481865451473
ovarian,ancestors,5000.0,full,1,1,0.18867716931315162
ovarian,global,5000.0,full,1,1,0.17229189545029241
ovarian,ancestors,10000.0,full,1,1,0.14433734624243097
ovarian,global,10000.0,full,1,1,0.11538532916776988
ovarian,ancestors,50000.0,full,1,1,0.08599794061720592
ovarian,global,50000.0,full,1,1,0.08767101474659751
ovarian,ancestors,1000000.0,full,1,1,0.09024756185108962
ovarian,global,1000000.0,full,1,1,0.08841883856295062
ovarian,ancestors,0.0,full,1,2,0.16051242602415833
ovarian,global,0.0,full,1,2,0.16051242602415833
ovarian,ancestors,200.0,full,1,2,0.1646929814815757
ovarian,global,200.0,full,1,2,0.16658192593914722
ovarian,ancestors,500.0,full,1,2,0.1701593616397877
ovarian,global,500.0,full,1,2,0.1747451144909382
ovarian,ancestors,1000.0,full,1,2,0.1778154740710114
ovarian,global,1000.0,full,1,2,0.18296934158907546
ovarian,ancestors,2000.0,full,1,2,0.18558106395672946
ovarian,global,2000.0,full,1,2,0.18725713958852055
ovarian,ancestors,5000.0,full,1,2,0.17845739819131806
ovarian,global,5000.0,full,1,2,0.15633081303114785
ovarian,ancestors,10000.0,full,1,2,0.14005399722137593
ovarian,global,10000.0,full,1,2,0.11152216876755322
ovarian,ancestors,50000.0,full,1,2,0.08463428521824717
ovarian,global,50000.0,full,1,2,0.08518456362505106
ovarian,ancestors,1000000.0,full,1,2,0.0854202299017811
ovarian,global,1000000.0,full,1,2,0.0846097668971534
ovarian,ancestors,0.0,full,1,3,0.1299573230025645
ovarian,global,0.0,full,1,3,0.1299573230025645
ovarian,ancestors,200.0,full,1,3,0.13350760720990515
ovarian,global,200.0,full,1,3,0.13536784765619247
ovarian,ancestors,500.0,full,1,3,0.13832758717100188
ovarian,global,500.0,full,1,3,0.1421504209177061
ovarian,ancestors,1000.0,full,1,3,0.14472378551816187
ovarian,global,1000.0,full,1,3,0.1495762457097476
ovarian,ancestors,2000.0,full,1,3,0.1524450078043592
ovarian,global,2000.0,full,1,3,0.15510082532296215
ovarian,ancestors,5000.0,full,1,3,0.1453515248280185
ovarian,global,5000.0,full,1,3,0.12742183291236214
ovarian,ancestors,10000.0,full,1,3,0.11419089692410705
ovarian,global,10000.0,full,1,3,0.09225698025225006
ovarian,ancestors,50000.0,full,1,3,0.0701146333531697
ovarian,global,50000.0,full,1,3,0.07404852177646314
ovarian,ancestors,1000000.0,full,1,3,0.07419519913750594
ovarian,global,1000000.0,full,1,3,0.07361144644324692
ovarian,ancestors,0.0,full,1,4,0.18112771465305078
ovarian,global,0.0,full,1,4,0.18112771465305078
ovarian,ancestors,200.0,full,1,4,0.18480203361281528
ovarian,global,200.0,full,1,4,0.1884515393334629
ovarian,ancestors,500.0,full,1,4,0.19033197537903251
ovarian,global,500.0,full,1,4,0.19757044836780047
ovarian,ancestors,1000.0,full,1,4,0.19697904644714942
ovarian,global,1000.0,full,1,4,0.2086078279615958
ovarian,ancestors,2000.0,full,1,4,0.20496516896450165
ovarian,global,2000.0,full,1,4,0.2155928139314414
ovarian,ancestors,5000.0,full,1,4,0.1932435445900577
ovarian,global,5000.0,full,1,4,0.18030259812421043
ovarian,ancestors,10000.0,full,1,4,0.1418934068992257
ovarian,global,10000.0,full,1,4,0.122700623530408
ovarian,ancestors,50000.0,full,1,4,0.08620575477818165
ovarian,global,50000.0,full,1,4,0.09439725792102482
ovarian,ancestors,1000000.0,full,1,4,0.09455999781232109
ovarian,global,1000000.0,full,1,4,0.09357849361994708
ovarian,ancestors,0.0,full,2,0,0.15631120113021066
ovarian,global,0.0,full,2,0,0.15631120113021066
ovarian,ancestors,200.0,full,2,0,0.1602533292975349
ovarian,global,200.0,full,2,0,0.16322072049517766
ovarian,ancestors,500.0,full,2,0,0.16684599056416843
ovarian,global,500.0,full,2,0,0.17114914811521942
ovarian,ancestors,1000.0,full,2,0,0.17488141783553193
ovarian,global,1000.0,full,2,0,0.17752818249950278
ovarian,ancestors,2000.0,full,2,0,0.18244193176972448
ovarian,global,2000.0,full,2,0,0.18341917321281054
ovarian,ancestors,5000.0,full,2,0,0.17545376157185597
ovarian,global,5000.0,full,2,0,0.15551507222319455
ovarian,ancestors,10000.0,full,2,0,0.13660359310228667
ovarian,global,10000.0,full,2,0,0.108155092544899
ovarian,ancestors,50000.0,full,2,0,0.08406859731550696
ovarian,global,50000.0,full,2,0,0.0851948634293721
ovarian,ancestors,1000000.0,full,2,0,0.08465549227348955
ovarian,global,1000000.0,full,2,0,0.08434404243303784
ovarian,ancestors,0.0,full,2,1,0.19952972006004677
ovarian,global,0.0,full,2,1,0.19952972006004677
ovarian,ancestors,200.0,full,2,1,0.2055680052445769
ovarian,global,200.0,full,2,1,0.2077251241662829
ovarian,ancestors,500.0,full,2,1,0.21252471303927242
ovarian,global,500.0,full,2,1,0.21545667424513718
ovarian,ancestors,1000.0,full,2,1,0.21985172246356646
ovarian,global,1000.0,full,2,1,0.22421837101003209
ovarian,ancestors,2000.0,full,2,1,0.22887937449116152
ovarian,global,2000.0,full,2,1,0.22791134560284673
ovarian,ancestors,5000.0,full,2,1,0.2123107311112475
ovarian,global,5000.0,full,2,1,0.18031151639250642
ovarian,ancestors,10000.0,full,2,1,0.15189751762887327
ovarian,global,10000.0,full,2,1,0.11647468645322868
ovarian,ancestors,50000.0,full,2,1,0.09030053826279558
ovarian,global,50000.0,full,2,1,0.08774734973368994
ovarian,ancestors,1000000.0,full,2,1,0.1017228361325452
ovarian,global,1000000.0,full,2,1,0.08843862289711754
ovarian,ancestors,0.0,full,2,2,0.19383949514143198
ovarian,global,0.0,full,2,2,0.19383949514143198
ovarian,ancestors,200.0,full,2,2,0.19988287078763278
ovarian,global,200.0,full,2,2,0.20387982907982102
ovarian,ancestors,500.0,full,2,2,0.2070330602623662
ovarian,global,500.0,full,2,2,0.21669052680120793
ovarian,ancestors,1000.0,full,2,2,0.21877614275592466
ovarian,global,1000.0,full,2,2,0.23416370593771502
ovarian,ancestors,2000.0,full,2,2,0.23172134891311216
ovarian,global,2000.0,full,2,2,0.24161006596919882
ovarian,ancestors,5000.0,full,2,2,0.21714699665534157
ovarian,global,5000.0,full,2,2,0.20273191037707242
ovarian,ancestors,10000.0,full,2,2,0.1676059308137521
ovarian,global,10000.0,full,2,2,0.1369192837737298
ovarian,ancestors,50000.0,full,2,2,0.08900336107594774
ovarian,global,50000.0,full,2,2,0.09854720734431636
ovarian,ancestors,1000000.0,full,2,2,0.09525252947745937
ovarian,global,1000000.0,full,2,2,0.09835979186826964
ovarian,ancestors,0.0,full,2,3,0.18063073436763444
ovarian,global,0.0,full,2,3,0.18063073436763444
ovarian,ancestors,200.0,full,2,3,0.1830350461131066
ovarian,global,200.0,full,2,3,0.18497227236741534
ovarian,ancestors,500.0,full,2,3,0.18655193341134646
ovarian,global,500.0,full,2,3,0.19139070157903226
ovarian,ancestors,1000.0,full,2,3,0.1903015165201536
ovarian,global,1000.0,full,2,3,0.19541070919254727
ovarian,ancestors,2000.0,full,2,3,0.1960600958949363
ovarian,global,2000.0,full,2,3,0.19896919987849027
ovarian,ancestors,5000.0,full,2,3,0.1816709868279389
ovarian,global,5000.0,full,2,3,0.1661623481274393
ovarian,ancestors,10000.0,full,2,3,0.14592673224997227
ovarian,global,10000.0,full,2,3,0.11839265160418187
ovarian,ancestors,50000.0,full,2,3,0.08462160145930409
ovarian,global,50000.0,full,2,3,0.08894305195527377
ovarian,ancestors,1000000.0,full,2,3,0.0869550203861783
ovarian,global,1000000.0,full,2,3,0.08621944245044073
ovarian,ancestors,0.0,full,2,4,0.13770274360058732
ovarian,global,0.0,full,2,4,0.13770274360058732
ovarian,ancestors,200.0,full,2,4,0.14144011821738248
ovarian,global,200.0,full,2,4,0.14372780999902807
ovarian,ancestors,500.0,full,2,4,0.1465004855873881
ovarian,global,500.0,full,2,4,0.1507413920486909
ovarian,ancestors,1000.0,full,2,4,0.1534424410955802
ovarian,global,1000.0,full,2,4,0.1605425832330018
ovarian,ancestors,2000.0,full,2,4,0.16074024092117176
ovarian,global,2000.0,full,2,4,0.1658604741962489
ovarian,ancestors,5000.0,full,2,4,0.15062740331246574
ovarian,global,5000.0,full,2,4,0.1375505716993344
ovarian,ancestors,10000.0,full,2,4,0.11606511244245776
ovarian,global,10000.0,full,2,4,0.09760209139214562
ovarian,ancestors,50000.0,full,2,4,0.07386762153216705
ovarian,global,50000.0,full,2,4,0.07747582668988083
ovarian,ancestors,1000000.0,full,2,4,0.07468548222251242
ovarian,global,1000000.0,full,2,4,0.07706812813516041
