dataset,slice,seed,fold,arm,kappa,n_test,n_small,auprc,logloss,brier,small_auprc,small_logloss,small_brier
cand_higgs,holdout,1,2,pattern_k0,0,12000,0,0.8403742001028986,0.36625412533202445,0.1159609352361302,nan,nan,nan
cand_higgs,holdout,1,2,hier_cv,10,12000,0,0.8403384748152664,0.3662951991384813,0.11597537820572304,nan,nan,nan
cand_higgs,holdout,1,2,switch_cv,k0,12000,0,0.8403742001028986,0.36625412533202445,0.1159609352361302,nan,nan,nan
cand_higgs,holdout,1,3,tree,,12000,0,0.8454039551428143,0.3658398445114317,0.11518698839984239,nan,nan,nan
cand_higgs,holdout,1,3,global,,12000,0,0.8454039551428143,0.3641968541563906,0.11501462661454125,nan,nan,nan
cand_higgs,holdout,1,3,pattern_k0,0,12000,0,0.8465943627613766,0.3629070283224996,0.11451375328092221,nan,nan,nan
cand_higgs,holdout,1,3,hier_cv,10000,12000,0,0.8454178366513616,0.36420041488280647,0.1150114001598332,nan,nan,nan
cand_higgs,holdout,1,3,switch_cv,global,12000,0,0.8454039551428143,0.3641968541563906,0.11501462661454125,nan,nan,nan
cand_higgs,holdout,1,4,tree,,12000,0,0.8390607387805151,0.3702005877888549,0.11669576223815419,nan,nan,nan
cand_higgs,holdout,1,4,global,,12000,0,0.8390607387805151,0.36853901209091583,0.11641826058973648,nan,nan,nan
cand_higgs,holdout,1,4,pattern_k0,0,12000,0,0.8394996164898253,0.36817333286719545,0.11634209073920493,nan,nan,nan
cand_higgs,holdout,1,4,hier_cv,10,12000,0,0.8394742762873895,0.36817168264529876,0.11631848560993323,nan,nan,nan
cand_higgs,holdout,1,4,switch_cv,k0,12000,0,0.8394996164898253,0.36817333286719545,0.11634209073920493,nan,nan,nan
cand_higgs,holdout,2,0,tree,,12000,0,0.8394329047560657,0.37117360782162867,0.11717235175797323,nan,nan,nan
cand_higgs,holdout,2,0,global,,12000,0,0.8394329047560657,0.370372031245328,0.11716023804484119,nan,nan,nan
