dataset,slice,seed,fold,arm,kappa,n_test,n_small,auprc,logloss,brier,small_auprc,small_logloss,small_brier
sweep_42080,holdout,0,0,tree,,12000,89,0.6305145207132895,0.6625429563664814,0.23521356788063275,0.6350052373165065,0.5599651425219359,0.18720864913590746
sweep_42080,holdout,0,0,global,,12000,89,0.6305145207132895,0.6618938101988867,0.23494807259811099,0.6350052373165065,0.5540033830482,0.18498085455660676
sweep_42080,holdout,0,0,pattern_k0,0,12000,89,0.63058462072871,0.6617049297147038,0.23485639220314367,0.6845987856319669,0.5347074134120463,0.17528164457334736
sweep_42080,holdout,0,0,hier_cv,10000,12000,89,0.6305127676557639,0.6618918487023382,0.23494709854751908,0.6350052373165065,0.5540018204540176,0.18498038365499242
sweep_42080,holdout,0,0,switch_cv,global,12000,89,0.6305145207132895,0.6618938101988867,0.23494807259811099,0.6350052373165065,0.5540033830482,0.18498085455660676
sweep_42080,holdout,0,1,tree,,12000,95,0.6258527372225708,0.6631688159162384,0.2355526366180139,0.38858899071611314,0.6053568603065861,0.20960568270359597
sweep_42080,holdout,0,1,global,,12000,95,0.6258527372225708,0.6628395529722745,0.23542496449353578,0.38858899071611314,0.6066188251218979,0.21023999225338844
sweep_42080,holdout,0,1,pattern_k0,0,12000,95,0.6259140255442186,0.6629770253471531,0.23548639159753434,0.4050470147438247,0.6001332431269648,0.20825176481751634
sweep_42080,holdout,0,1,hier_cv,10000,12000,95,0.6258507223669482,0.6628426462293378,0.23542641186330104,0.38858899071611314,0.6066031300737844,0.21023496793467297
sweep_42080,holdout,0,1,switch_cv,global,12000,95,0.6258527372225708,0.6628395529722745,0.23542496449353578,0.38858899071611314,0.6066188251218979,0.21023999225338844
sweep_42080,holdout,0,2,tree,,12000,83,0.6388754245217476,0.6591075872515441,0.23358173423827502,0.5620161735827118,0.5128595258100062,0.16572061049746525
sweep_42080,holdout,0,2,global,,12000,83,0.6388754245217476,0.6580440862293367,0.23313848418285796,0.5620161735827118,0.5005573627860574,0.1610681481033317
sweep_42080,holdout,0,2,pattern_k0,0,12000,83,0.6386357375361438,0.6579556312458421,0.23309956836394796,0.5455763329185681,0.4901685750833061,0.1585892992575577
sweep_42080,holdout,0,2,hier_cv,10000,12000,83,0.6388771745654078,0.6580396158864203,0.23313600695178385,0.5620161735827118,0.5005651450020641,0.1610713151953732
sweep_42080,holdout,0,2,switch_cv,global,12000,83,0.6388754245217476,0.6580440862293367,0.23313848418285796,0.5620161735827118,0.5005573627860574,0.1610681481033317
sweep_42080,holdout,0,3,tree,,12000,96,0.6370209083828222,0.6609505216372048,0.23442009471511563,0.5670007922205043,0.6115649501353716,0.2113982586072629
sweep_42080,holdout,0,3,global,,12000,96,0.6370209083828222,0.6602250820590371,0.23410684317690775,0.5670007922205043,0.6140341796067109,0.21226440817773917
sweep_42080,holdout,0,3,pattern_k0,0,12000,96,0.6370941177894899,0.6599882762417661,0.23401534820539677,0.4964228633526232,0.6235159838016995,0.21686092008752075
sweep_42080,holdout,0,3,hier_cv,10,12000,96,0.6372957858288034,0.6599418717112684,0.23399165497194818,0.5690682281149164,0.6149422936555363,0.21267654088440627
