dataset,slice,seed,fold,arm,kappa,n_test,n_small,auprc,logloss,brier,small_auprc,small_logloss,small_brier
cand_nhanes,holdout,0,4,tree,,2943,905,0.6066816907120912,0.15228622644778286,0.04291419051780563,0.77168284325544,0.1925344241521111,0.058203548794253594
cand_nhanes,holdout,0,4,global,,2943,905,0.6066816907120912,0.15255222154947642,0.04290911627284094,0.77168284325544,0.1923596592821468,0.05811776555933677
cand_nhanes,holdout,0,4,pattern_k0,0,2943,905,0.6005171155790008,0.15448359255237099,0.043363120866795744,0.760814980591254,0.1972651464151209,0.05975125976426116
cand_nhanes,holdout,0,4,hier_cv,10000,2943,905,0.6066229485689784,0.15253847697356934,0.04290770329807685,0.7716902088566426,0.19235603903371307,0.058117147895388396
cand_nhanes,holdout,0,4,switch_cv,global,2943,905,0.6066816907120912,0.15255222154947642,0.04290911627284094,0.77168284325544,0.1923596592821468,0.05811776555933677
cand_nhanes,holdout,1,0,tree,,2943,869,0.5728226502057957,0.1583798711242263,0.04461409147280406,0.7420950828809035,0.19756945717662952,0.05984585931635844
cand_nhanes,holdout,1,0,global,,2943,869,0.5728226502057957,0.15830276302073515,0.044553194405462904,0.7420950828809035,0.19736583180249972,0.05971037418138843
cand_nhanes,holdout,1,0,pattern_k0,0,2943,869,0.5155334910742365,0.22826555834885154,0.04730767607914465,0.6407528650611413,0.43307360520055177,0.06884805990457502
cand_nhanes,holdout,1,0,hier_cv,1000,2943,869,0.5727455977966616,0.15824802752407216,0.044551560156461924,0.7421199638149707,0.1973522226067651,0.05970653513802834
cand_nhanes,holdout,1,0,switch_cv,global,2943,869,0.5728226502057957,0.15830276302073515,0.044553194405462904,0.7420950828809035,0.19736583180249972,0.05971037418138843
cand_nhanes,holdout,1,1,tree,,2943,920,0.5696672888240386,0.16368976691602868,0.045398430937072805,0.7483012322918129,0.20934741887019712,0.06166927013154416
cand_nhanes,holdout,1,1,global,,2943,920,0.5696672888240386,0.16348724413999424,0.04541549559288208,0.7483012322918129,0.20878973134676931,0.06163375891345555
cand_nhanes,holdout,1,1,pattern_k0,0,2943,920,0.548445547656708,0.17017543456570725,0.04650116833603667,0.7158319299742928,0.2309198809610987,0.06544096936202509
cand_nhanes,holdout,1,1,hier_cv,10000,2943,920,0.5697240210191066,0.16348726213650774,0.045414279335422816,0.7484251771667725,0.2087930867056813,0.06163305372714157
cand_nhanes,holdout,1,1,switch_cv,global,2943,920,0.5696672888240386,0.16348724413999424,0.04541549559288208,0.7483012322918129,0.20878973134676931,0.06163375891345555
cand_nhanes,holdout,1,2,tree,,2943,900,0.5757956229940089,0.15630458241035342,0.044668055295499096,0.717184935423604,0.1997626071652119,0.05981415997151956
cand_nhanes,holdout,1,2,global,,2943,900,0.5757956229940089,0.15663639367154727,0.04460996482984962,0.717184935423604,0.19948018890128247,0.05953906042250273
cand_nhanes,holdout,1,2,pattern_k0,0,2943,900,0.5646739977214542,0.1748541115261833,0.04487800321050637,0.6960349636624092,0.25750008426553045,0.05954548466548609
cand_nhanes,holdout,1,2,hier_cv,10000,2943,900,0.5756584641889616,0.15663729195576034,0.04461362463234959,0.717161525093525,0.19950306305039858,0.059542567163241425
cand_nhanes,holdout,1,2,switch_cv,global,2943,900,0.5757956229940089,0.15663639367154727,0.04460996482984962,0.717184935423604,0.19948018890128247,0.05953906042250273
cand_nhanes,holdout,1,3,tree,,2943,914,0.5936437473591619,0.15404036925006057,0.04358045050808315,0.7449985166707922,0.19411699458223172,0.05689098136335775
cand_nhanes,holdout,1,3,global,,2943,914,0.5936437473591619,0.1547065551897761,0.04354780281407908,0.7449985166707922,0.19453999436068864,0.05690427187585896
cand_nhanes,holdout,1,3,pattern_k0,0,2943,914,0.592359447812,0.1563883681057319,0.0438912190106622,0.7412333167060229,0.19882982009047115,0.05783383903635175
cand_nhanes,holdout,1,3,hier_cv,10000,2943,914,0.5935679685955947,0.1546977819922376,0.04354851821696894,0.7449652227460446,0.19453900967590393,0.056904553995315486
cand_nhanes,holdout,1,3,switch_cv,global,2943,914,0.5936437473591619,0.1547065551897761,0.04354780281407908,0.7449985166707922,0.19453999436068864,0.05690427187585896
cand_nhanes,holdout,1,4,tree,,2943,925,0.578736604557707,0.15629182115711285,0.044551253380090416,0.7445948639761351,0.19033352738759465,0.058597283743957965
cand_nhanes,holdout,1,4,global,,2943,925,0.578736604557707,0.15628533911424194,0.044509950266816034,0.7445948639761351,0.19010883015839602,0.05841686074664199
cand_nhanes,holdout,1,4,pattern_k0,0,2943,925,0.5493900142551754,0.163351413662671,0.04537506171111996,0.6995935720494784,0.2123270449718132,0.06137133580164896
cand_nhanes,holdout,1,4,hier_cv,10000,2943,925,0.578764633698555,0.15627961514406646,0.04450823292840623,0.7446733734588711,0.19010849225597673,0.05841736690419352
