dataset,slice,seed,fold,arm,kappa,n_test,n_small,auprc,logloss,brier,small_auprc,small_logloss,small_brier
cand_airbnb,holdout,1,1,global,,12000,229,0.9287567715773947,0.3459322670739281,0.1096497415162105,0.9004715802013387,0.3448155616271778,0.10903247616871699
cand_airbnb,holdout,1,1,pattern_k0,0,12000,229,0.9290478502616837,0.3451702545854558,0.10942723653951512,0.9180670923934114,0.318660464649589,0.1009475116766803
cand_airbnb,holdout,1,1,hier_cv,10,12000,229,0.9291294860780103,0.34515406411981225,0.1094148473133575,0.9097706984721883,0.3277804994519181,0.10368627327410648
cand_airbnb,holdout,1,1,switch_cv,k0,12000,229,0.9290478502616837,0.3451702545854558,0.10942723653951512,0.9180670923934114,0.318660464649589,0.1009475116766803
cand_airbnb,holdout,1,2,tree,,12000,238,0.9219857755499159,0.3667945942060951,0.11569900500155592,0.9091824805057376,0.376813221536301,0.11843259763699553
cand_airbnb,holdout,1,2,global,,12000,238,0.9219857755499159,0.3617593134866146,0.11467735936445834,0.9091824805057376,0.3832033217752648,0.11980828312664557
cand_airbnb,holdout,1,2,pattern_k0,0,12000,238,0.9221696877059414,0.3611428538919052,0.11433522475690781,0.9046762358321995,0.3805325367664482,0.11555854321469045
cand_airbnb,holdout,1,2,hier_cv,10,12000,238,0.9221271404572399,0.361154629759099,0.11441698820027811,0.9035259734845147,0.37990253315590716,0.11676944954931501
cand_airbnb,holdout,1,2,switch_cv,k0,12000,238,0.9221696877059414,0.3611428538919052,0.11433522475690781,0.9046762358321995,0.3805325367664482,0.11555854321469045
cand_airbnb,holdout,1,3,tree,,12000,197,0.9287740655879994,0.35375237297313955,0.11121296418552144,0.8723127898196188,0.3569040342683363,0.10829839188755876
cand_airbnb,holdout,1,3,global,,12000,197,0.9287740655879994,0.3453854503125162,0.10972361905410884,0.8723127898196188,0.3538485357979876,0.10503948719993529
cand_airbnb,holdout,1,3,pattern_k0,0,12000,197,0.9288856176105147,0.3445816818012733,0.10936992031187995,0.8729377290749634,0.367878299041595,0.11013775945758435
cand_airbnb,holdout,1,3,hier_cv,10,12000,197,0.9290203991112382,0.3445020441463544,0.10937989559611423,0.8754864013547401,0.35413429581701733,0.10606466614017791
cand_airbnb,holdout,1,3,switch_cv,global,12000,197,0.9287740655879994,0.3453854503125162,0.10972361905410884,0.8723127898196188,0.3538485357979876,0.10503948719993529
cand_airbnb,holdout,1,4,tree,,12000,219,0.9285464381019921,0.3547388719424299,0.11159212161753108,0.9180253196081816,0.357008983325634,0.1147811939456487
cand_airbnb,holdout,1,4,global,,12000,219,0.9285464381019921,0.3461410992470201,0.11013632486852007,0.9180253196081816,0.3566819032610112,0.11561931743240902
cand_airbnb,holdout,1,4,pattern_k0,0,12000,219,0.9287834797074856,0.3449667659848014,0.10967156859323313,0.9230475553618704,0.34814115073545915,0.11184630690978015
cand_airbnb,holdout,1,4,hier_cv,10,12000,219,0.9287850311018742,0.34510857987128346,0.10971076245939973,0.9248225575265165,0.34886964622492117,0.11225405048281703
cand_airbnb,holdout,1,4,switch_cv,global,12000,219,0.9285464381019921,0.3461410992470201,0.11013632486852007,0.9180253196081816,0.3566819032610112,0.11561931743240902
cand_airbnb,holdout,2,0,tree,,12000,201,0.9273250927640364,0.3587048409116522,0.11226704179595007,0.8731925587293186,0.41753427585709557,0.1362823566085253
cand_airbnb,holdout,2,0,global,,12000,201,0.9273250927640364,0.3506122674611485,0.11041541000807117,0.8731925587293186,0.4329565984659938,0.13926393381986812
cand_airbnb,holdout,2,0,pattern_k0,0,12000,201,0.9277991330704239,0.3494014462637491,0.10995601648576436,0.8783323893071239,0.4237672204160379,0.1346141645880152
cand_airbnb,holdout,2,0,hier_cv,10,12000,201,0.9278525046447248,0.34928433108379797,0.10997206121886216,0.874845078229355,0.41730344007789266,0.1333242095057559
cand_airbnb,holdout,2,0,switch_cv,k0,12000,201,0.9277991330704239,0.3494014462637491,0.10995601648576436,0.8783323893071239,0.4237672204160379,0.1346141645880152
cand_airbnb,holdout,2,1,tree,,12000,236,0.9250934542319369,0.35808511614972655,0.11241715081816699,0.8602260659082519,0.3622288650062591,0.11113122925850341
cand_airbnb,holdout,2,1,global,,12000,236,0.9250934542319369,0.3510834167560735,0.1109427095166227,0.8602260659082519,0.3639908805167712,0.10978819261792998
cand_airbnb,holdout,2,1,pattern_k0,0,12000,236,0.9254060501497707,0.35026592535496154,0.110653691339673,0.8704459528643557,0.3640239615866034,0.11101923203572853
cand_airbnb,holdout,2,1,hier_cv,10,12000,236,0.9255259395819696,0.3501392672817945,0.110621597860342,0.8771375405064579,0.35538752618758906,0.10815831437327074
cand_airbnb,holdout,2,1,switch_cv,k0,12000,236,0.9254060501497707,0.35026592535496154,0.110653691339673,0.8704459528643557,0.3640239615866034,0.11101923203572853
cand_airbnb,holdout,2,2,tree,,12000,221,0.9268445807990384,0.3584828249857002,0.11284226630062694,0.8866108372888911,0.4066943146912739,0.1271912930250668
cand_airbnb,holdout,2,2,global,,12000,221,0.9268445807990384,0.35140591176260627,0.1115842508530543,0.8866108372888911,0.4213309409109955,0.12851534033234283
cand_airbnb,holdout,2,2,pattern_k0,0,12000,221,0.9263995822493819,0.351525200310602,0.11137671229654202,0.8722837289144895,0.4281932165524974,0.12435022665022182
cand_airbnb,holdout,2,2,hier_cv,10,12000,221,0.9270043053455139,0.35112921180417317,0.11140119690177083,0.8796892075049567,0.4078804416369719,0.12464960131169978
cand_airbnb,holdout,2,2,switch_cv,k0,12000,221,0.9263995822493819,0.351525200310602,0.11137671229654202,0.8722837289144895,0.4281932165524974,0.12435022665022182
cand_airbnb,holdout,2,3,tree,,12000,210,0.9289128243581781,0.3544060142744533,0.11150625407038162,0.9230578446820937,0.3122949575425292,0.09458211106909656
cand_airbnb,holdout,2,3,global,,12000,210,0.9289128243581781,0.3449202733583767,0.10986461959634354,0.9230578446820937,0.30355324627759234,0.09319754187352525
cand_airbnb,holdout,2,3,pattern_k0,0,12000,210,0.9292217650828191,0.343976849063692,0.10953485332534638,0.9305304953594784,0.2964166005282217,0.0893913516020195
cand_airbnb,holdout,2,3,hier_cv,10,12000,210,0.9291043777296145,0.3442834755848903,0.10962602871850137,0.9223197283026872,0.302162312257473,0.09101813278623845
cand_airbnb,holdout,2,3,switch_cv,k0,12000,210,0.9292217650828191,0.343976849063692,0.10953485332534638,0.9305304953594784,0.2964166005282217,0.0893913516020195
cand_airbnb,holdout,2,4,tree,,12000,217,0.9270780437314001,0.35938979231481166,0.11326004940752714,0.898210725599637,0.3567446348417767,0.11300624339672463
cand_airbnb,holdout,2,4,global,,12000,217,0.9270780437314001,0.35127629397469223,0.1118103975314092,0.898210725599637,0.3564330425425085,0.11277024939122661
cand_airbnb,holdout,2,4,pattern_k0,0,12000,217,0.9271824710107824,0.35068808188438266,0.11164118754492555,0.9048569079421458,0.34867252045528474,0.10996238488562983
cand_airbnb,holdout,2,4,hier_cv,10,12000,217,0.9273612080032508,0.3504620733838182,0.1115778520130923,0.9078430222923023,0.3503241653495079,0.1112292842576229
cand_airbnb,holdout,2,4,switch_cv,k0,12000,217,0.9271824710107824,0.35068808188438266,0.11164118754492555,0.9048569079421458,0.34867252045528474,0.10996238488562983
